Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,27:06.37,William KINCAID,21 SEP 1992,USA,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1216
2,27:06.88,Richard ETIR,12 DEC 2003,KEN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1215
3,27:07.57,Joe KLECKER,16 NOV 1996,USA,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1214
4,27:09.96,Emmanuel Moi MARU,04 JAN 2001,KEN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1210
5,27:12.73,Paul CHELIMO,27 OCT 1990,USA,1,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1206
6,27:14.76,Gideon Kipkertich RONO,22 FEB 2003,KEN,3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1203
7,27:23.10,Adriaan WILDSCHUTT,03 MAY 1998,RSA,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1189
8,27:23.84,Athanas KIOKO,1995,KEN,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1188
9,27:25.30,Conner MANTZ,08 DEC 1996,USA,4,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1186
10,27:26.40,Jonas RAESS,08 MAR 1994,SUI,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1184
11,27:28.04,Ren TAZAWA,11 NOV 2000,JPN,6,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1182
12,27:29.82,Athanas KIOKO,1995,KEN,1,,"Mt. Hood Community College, Gresham, OR (USA)",03 JUN 2023,1179
13,27:30.01,Nils VOIGT,02 MAY 1997,GER,7,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1178
14,27:31.31,Vincent Kiprotich MUTAI,03 NOV 1994,KEN,2,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1176
15,27:32.07,Emmanuel Korir KIPLAGAT,05 MAY 2002,KEN,1,,"Universiade Commemorative Stadium, Kobe (JPN)",22 APR 2023,1175
16,27:33.79,Stanley Waithaka MBURU,09 APR 2000,KEN,2,,"Universiade Commemorative Stadium, Kobe (JPN)",22 APR 2023,1173
17,27:33.99,Tadesse GETAHON,20 DEC 1997,ISR,3,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1172
18,27:34.61,Richard YATOR,04 JUN 1998,KEN,3,,"Universiade Commemorative Stadium, Kobe (JPN)",22 APR 2023,1171
19,27:37.09,Egide NTAKARUTIMANA,21 OCT 1997,BDI,4,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1167
20,27:37.50,Benard KIBET,25 NOV 1999,KEN,4,,"Universiade Commemorative Stadium, Kobe (JPN)",22 APR 2023,1167
21,27:37.85,Vincent Kibet YEGON,05 DEC 2000,KEN,1,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1166
22,27:38.02,Samuel CHELANGA,23 FEB 1985,USA,8,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1166
23,27:39.67,Samson NDIRANGU,14 MAY 1994,KEN,2,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1163
24,27:40.40,Ren TAZAWA,11 NOV 2000,JPN,5,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1162
25,27:41.44,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,6,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1161
26,27:41.79,Bereket ZELEKE,07 NOV 2004,ETH,7,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1160
27,27:42.03,Mogos TUEMAY,24 MAY 1997,ETH,8,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1160
28,27:42.49,Tomoki OTA,17 OCT 1997,JPN,3,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1159
29,27:42.56,Luis GRIJALVA,10 APR 1999,GUA,9,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1159
30,27:42.80,Alex Chesiro MASAI,05 FEB 1997,KEN,10,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1158
31,27:43.13,Kotaro SHINOHARA,03 SEP 2002,JPN,4,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1158
32,27:44.33,Tariq Ahmed AL AMRI,23 DEC 1990,KSA,9,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1156
33,27:45.81,Wesley KIPTOO,,KEN,11,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1154
34,27:46.08,David Shungeya NEIYIAI,17 DEC 2000,KEN,5,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1153
35,27:46.82,Kazuya SHIOJIRI,08 NOV 1996,JPN,1,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1152
36,27:47.35,Joseph KARANJA,16 OCT 1999,KEN,1,,"Nagaragawa Stadium, Gifu (JPN)",13 MAY 2023,1151
37,27:47.43,Andrew BUTCHART,14 OCT 1991,GBR,10,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1151
38,27:47.85,Charles Karanja KAMAU,05 AUG 1997,KEN,2,,"Nagaragawa Stadium, Gifu (JPN)",13 MAY 2023,1151
39,27:49.67,Benjamin FLANAGAN,11 JAN 1995,CAN,12,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1148
40,27:50.39,Benson KIPLANGAT,17 JUN 2003,KEN,1f2,,"Kanseki Stadium, Utsunomiya (JPN)",20 MAY 2023,1147
41,27:50.43,Precious Lesiba MASHELE,13 OCT 1990,RSA,1,,"Green Point Stadium, Cape Town (RSA)",24 APR 2023,1147
42,27:50.45,Dennis KIPRUTO,08 APR 2005,KEN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1147
43,27:51.00,Iliass AOUANI,29 SEP 1995,ITA,11,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1146
44,27:51.03,Richard YATOR,04 JUN 1998,KEN,2f2,,"Kanseki Stadium, Utsunomiya (JPN)",20 MAY 2023,1146
45,27:51.20,Zach PANNING,29 MAR 1995,USA,12,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1145
46,27:51.21,Ren TAZAWA,11 NOV 2000,JPN,2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1145
47,27:51.23,Kanta SHIMIZU,03 MAY 1996,JPN,13,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1145
48,27:51.68,Alex Chesiro MASAI,05 FEB 1997,KEN,2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1145
49,27:51.74,Ben EIDENSCHINK,27 JUL 1996,USA,14,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1145
