Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:17.53,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1295
2,26:30.74,,Abebe DINKESA,06 MAR 1984,ETH,2,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1273
3,26:39.77,,Boniface KIPROP,12 OCT 1985,UGA,2,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1259
4,26:41.75,,Samuel Kamau WANJIRU,10 NOV 1986,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1256
5,26:51.87,,Nicholas KEMBOI,25 NOV 1983,QAT,4,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1239
6,26:52.60,,Sammy KIPKETER,29 SEP 1981,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1238
7,26:52.93,,Mark Kipkinyor BETT,22 DEC 1976,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1237
8,26:57.27,,Sileshi SIHINE,29 JAN 1983,ETH,1,,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1231
9,27:02.62,,Abderrahim GOUMRI,21 MAY 1976,MAR,3,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1222
10,27:04.45,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,4,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1219
11,27:04.70,,Zersenay TADESE,01 JAN 1982,ERI,7,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1219
12,27:08.42,,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,,Kobe (JPN),24 APR 2005,1213
13,27:08.96,,Moses MOSOP,07 JUL 1985,KEN,3,,"Olympiastadion, Helsinki (FIN)",08 AUG 2005,1212
14,27:11.57,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,1,,"Palo Alto, CA (USA)",29 MAY 2005,1208
15,27:12.22,,Dejene BIRHANU,12 DEC 1980,ETH,2,,"Palo Alto, CA (USA)",29 MAY 2005,1207
16,27:19.19,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,2,,Kobe (JPN),24 APR 2005,1196
17,27:22.67,,Mohamed AMYN,25 MAR 1976,MAR,5,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1190
18,27:26.24,,Khalid EL AMRI,20 MAR 1977,MAR,7,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1184
19,27:27.80,,Juan Carlos DE LA OSSA,25 NOV 1976,ESP,1,,Barakaldo (ESP),02 APR 2005,1182
20,27:28.35,,Charles Waweru KAMATHI,18 MAY 1978,KEN,3,,Kobe (JPN),24 APR 2005,1181
21,27:28.69,,John KARIUKI,10 NOV 1986,KEN,4,,Kobe (JPN),24 APR 2005,1181
22,27:30.46,,John Cheruiyot KORIR,13 DEC 1981,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1178
23,27:31.10,,James Kamau KARIUKI,18 JAN 1972,KEN,1,,Fukuroi (JPN),22 OCT 2005,1177
24,27:31.29,,Simon NDIRANGU,01 NOV 1985,KEN,1,,Tokyo (JPN),13 MAY 2005,1176
25,27:31.89,,Tesfaye GIRMA,25 SEP 1982,ETH,2,,Fukuroi (JPN),22 OCT 2005,1176
26,27:32.02,,Assefa MEZGEBU,19 JUN 1978,ETH,8,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1175
27,27:33.47,,Abdi ABDIRAHMAN,01 JAN 1977,USA,9,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1173
28,27:33.84,,John Yuda MSURI,09 JUN 1979,TAN,10,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1172
29,27:35.55,,Samuel Muturi MUGO,02 MAY 1986,KEN,6,,Kobe (JPN),24 APR 2005,1170
30,27:35.72,,Yonas KIFLE,05 NOV 1977,ERI,11,,"Olympiastadion, Helsinki (FIN)",08 AUG 2005,1170
31,27:38.11,,Julius GITAHI,29 APR 1978,KEN,2,,Shizuoka (JPN),03 MAY 2005,1166
32,27:38.49,,Gezhagne ESHETU MAMO,20 SEP 1982,ETH,2,,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1165
33,27:40.94,,James Mwangi MURIGI,15 JUL 1986,KEN,1,,Maebashi (JPN),09 OCT 2005,1161
34,27:41.10,,Yu MITSUYA,18 DEC 1984,JPN,2,,Fukagawa (JPN),29 JUN 2005,1161
35,27:41.78,,Geoffrey Siele KIPNGENO,10 APR 1984,KEN,3,,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1160
36,27:42.90,,José Manuel MARTÍNEZ,22 OCT 1971,ESP,1,,Avilés (ESP),17 JUL 2005,1158
37,27:44.12,,Demisse GIRMA,20 JUN 1986,ETH,1,,Hachioji (JPN),30 NOV 2005,1156
38,27:44.47,,Sultan Khamis ZAMAN,23 JUL 1985,QAT,12,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1156
39,27:45.56,,Abiyote ABATE,20 NOV 1980,ETH,13,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1154
40,27:46.16,,Dennis Musembi NDISO,31 DEC 1983,KEN,4,,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1153
41,27:48.85,,Ahmed BADAY,15 JUN 1974,MAR,14,,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1149
42,27:50.20,,Takayuki MATSUMIYA,21 FEB 1980,JPN,1,,"Palo Alto, CA (USA)",01 MAY 2005,1147
43,27:50.99,,Abere CHANE,10 MAY 1985,ETH,3,,Fukuroi (JPN),22 OCT 2005,1146
44,27:53.16,,Christian BELZ,11 SEP 1974,SUI,14,,"Olympiastadion, Helsinki (FIN)",08 AUG 2005,1142
45,27:53.51,,Dieudonné DISI,24 APR 1980,RWA,17,,"Olympiastadion, Helsinki (FIN)",08 AUG 2005,1142
46,27:54.75,,Mekubo MOGUSU,25 DEC 1986,KEN,7,,Kobe (JPN),24 APR 2005,1140
47,27:55.92,,Stephen KOECH,16 DEC 1976,KEN,11,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1138
48,27:56.02,,Craig MOTTRAM,18 JUN 1980,AUS,3,,"Palo Alto, CA (USA)",01 MAY 2005,1138
49,27:56.57,,Terukazu OMORI,03 SEP 1979,JPN,4,,"Palo Alto, CA (USA)",01 MAY 2005,1137
50,27:57.98,,Henry KIPCHIRCHIR,31 MAY 1983,KEN,5,,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1135
51,27:59.39,,Ayad LAMDASSEM,11 OCT 1981,MAR,12,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1133
