Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:29.22,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1276
2,26:30.03,,Nicholas KEMBOI,25 NOV 1983,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1275
3,26:38.76,,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,3,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1260
4,26:49.57,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1243
5,26:56.63,,Richard LIMO,18 NOV 1980,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1232
6,26:58.76,,Sileshi SIHINE,29 JAN 1983,ETH,3,,"FBK Stadium, Hengelo (NED)",01 JUN 2003,1228
7,27:09.83,,John Yuda MSURI,09 JUN 1979,TAN,5,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1210
8,27:13.42,,Sammy KIPKETER,29 SEP 1981,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1205
9,27:13.66,,Moses MOSOP,07 JUL 1985,KEN,7,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1204
10,27:14.61,,Dejene BIRHANU,12 DEC 1980,ETH,8,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1203
11,27:15.88,,Boniface KIPROP,12 OCT 1985,UGA,9,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1201
12,27:17.24,,John Cheruiyot KORIR,13 DEC 1981,KEN,10,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1199
13,27:21.56,,Paul Malakwen KOSGEI,22 APR 1978,KEN,11,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1192
14,27:22.29,,Simon MAINA MUNYI,18 MAR 1978,KEN,12,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1191
15,27:29.12,,Charles Waweru KAMATHI,18 MAY 1978,KEN,1,,Pontevedra (ESP),20 JUL 2003,1180
16,27:29.60,,José RÍOS,15 MAR 1974,ESP,2,,Pontevedra (ESP),20 JUL 2003,1179
17,27:30.56,,José Manuel MARTÍNEZ,22 OCT 1971,ESP,3,,Pontevedra (ESP),20 JUL 2003,1178
18,27:32.63,,Fabiano Joseph NAASI,24 DEC 1985,TAN,14,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1174
19,27:33.60,,Wilbeforce TALEL KAPKENY,10 JAN 1980,KEN,6,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1173
20,27:37.49,,Teodoro VEGA,14 JUL 1976,MEX,4,,Pontevedra (ESP),20 JUL 2003,1167
21,27:40.87,,Julius GITAHI,29 APR 1978,KEN,1,,Okayama (JPN),27 SEP 2003,1161
22,27:40.9h,,Gilbert OKARI,02 JUL 1978,KEN,1,,"Haverford, PA (USA)",06 AUG 2003,1161
23,27:41.90,,Alan CULPEPPER,15 SEP 1972,USA,1,,"Palo Alto, CA (USA)",02 MAY 2003,1160
24,27:42.81,,Julius MAINA,14 OCT 1977,KEN,2,,Okayama (JPN),27 SEP 2003,1158
25,27:43.07,,Hendrick RAMAALA,02 FEB 1972,RSA,1,,Port Elizabeth (RSA),28 FEB 2003,1158
26,27:43.12,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,2,,Abuja (NGR),12 OCT 2003,1158
27,27:43.16,,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,,Shizuoka (JPN),11 OCT 2003,1158
28,27:44.33,,Shadrack HOFF,19 MAY 1973,RSA,2,,Port Elizabeth (RSA),28 FEB 2003,1156
29,27:44.85,,José David GALVÁN MARTÍNEZ,06 APR 1976,MEX,2,,"Palo Alto, CA (USA)",02 MAY 2003,1155
30,27:45.14,,Ismail SGHYR,16 MAR 1972,FRA,1,,Athina (GRE),12 APR 2003,1155
31,27:45.20,,Francis Kipkoech BOWEN,12 OCT 1973,KEN,2,,Watford (GBR),05 JUL 2003,1155
32,27:45.46,,Kamiel MAASE,20 OCT 1971,NED,8,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1154
33,27:46.47,,Boaz CHEBOIYWO,02 AUG 1978,KEN,3,,"Palo Alto, CA (USA)",02 MAY 2003,1153
34,27:46.53,,David KARIUKI MUTURI,23 MAY 1980,KEN,3,,Okayama (JPN),27 SEP 2003,1153
35,27:46.87,,John KANYI,06 SEP 1980,KEN,4,,Okayama (JPN),27 SEP 2003,1152
36,27:47.89,,Karl KESKA,07 MAY 1972,GBR,9,,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1151
37,27:50.55,,Craig MOTTRAM,18 JUN 1980,AUS,1,,Melbourne (AUS),04 DEC 2003,1146
38,27:50.97,,Takayuki MATSUMIYA,21 FEB 1980,JPN,3,,Kobe (JPN),20 APR 2003,1146
39,27:51.06,,Bob KENNEDY,18 AUG 1970,USA,15,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1146
40,27:51.27,,Lee TROOP,22 MAR 1973,AUS,1,,Inglewood (NZL),15 FEB 2003,1145
41,27:52.24,,Abdi ABDIRAHMAN,01 JAN 1977,USA,4,,"Palo Alto, CA (USA)",02 MAY 2003,1144
42,27:54.82,,Dean CAVUOTO,04 JUN 1975,AUS,2,,Inglewood (NZL),15 FEB 2003,1140
43,27:54.88,,Kenta OSHIMA,29 JUN 1979,JPN,5,,Okayama (JPN),27 SEP 2003,1140
44,27:56.80,,Jonathan WYATT,20 DEC 1972,NZL,3,,Inglewood (NZL),15 FEB 2003,1137
45,27:57.59,,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,2,,"Palo Alto, CA (USA)",19 JUN 2003,1136
46,27:58.92,,Philemon KEMEI CHERUIYOT,12 FEB 1982,KEN,1,,Rabat (MAR),14 JUN 2003,1133
47,27:58.98,,Tomoo TSUBOTA,16 JUN 1977,JPN,1,,Fukagawa (JPN),25 JUN 2003,1133
48,28:00.54,,Jeff SCHIEBLER,01 JUN 1973,CAN,5,,"Palo Alto, CA (USA)",02 MAY 2003,1131
49,28:01.19,,Michael AISH,24 JUL 1976,NZL,7,,"Palo Alto, CA (USA)",02 MAY 2003,1130
50,28:01.88,,Laban KAGIKA,17 JUL 1978,KEN,6,,Okayama (JPN),27 SEP 2003,1129
51,28:02.09,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,5,,Kobe (JPN),20 APR 2003,1129
52,28:02.34,,Mike DONNELLY,02 JAN 1975,USA,9,,"Palo Alto, CA (USA)",02 MAY 2003,1128
53,28:02.72,,John KARIUKI,10 NOV 1986,KEN,6,,Kobe (JPN),20 APR 2003,1128
54,28:02.80,,Ahmed Ibrahim WARSAMA,04 FEB 1966,QAT,1,,Doha (QAT),16 APR 2003,1128
55,28:03.48,,Dan BROWNE,24 JUN 1975,USA,3,,"Palo Alto, CA (USA)",19 JUN 2003,1126
56,28:03.62,,Toshinari TAKAOKA,24 SEP 1970,JPN,1,,Shizuoka (JPN),03 MAY 2003,1126
57,28:05.09,,Eduardo HENRIQUES,24 MAR 1968,POR,2,,Athina (GRE),12 APR 2003,1124
58,28:05.27,,Cathal LOMBARD,12 FEB 1976,IRL,3,,Watford (GBR),05 JUL 2003,1124
