Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:50.66,,Berihu AREGAWI,28 FEB 2001,ETH,1,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1241
2,26:51.87,,Selemon BAREGA,20 JAN 2000,ETH,2,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1239
3,26:57.80,,Daniel Simiu EBENYO,18 SEP 1995,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1230
4,27:06.37,,William KINCAID,21 SEP 1992,USA,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1216
5,27:06.88,,Richard ETIR,12 DEC 2003,KEN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1215
6,27:07.57,,Joe KLECKER,16 NOV 1996,USA,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1214
7,27:07.71,,Benard KIBET,25 NOV 1999,KEN,1f3,,"Honjo Athletic Stadium, Kitakyushu (JPN)",20 MAY 2023,1214
8,27:08.85,,Yismaw DILLU,11 SEP 2005,ETH,3,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1212
9,27:09.80,,Kazuya SHIOJIRI,08 NOV 1996,JPN,1,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1210
10,27:09.96,,Emmanuel Moi MARU,04 JAN 2001,KEN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1210
11,27:10.72,,Amos KURGAT,07 MAR 1992,KEN,1f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1209
12,27:11.26,,Tadese WORKU,20 JAN 2002,ETH,4,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1208
13,27:12.27,,Kiprono SITONIK,10 NOV 2001,KEN,,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1207
14,27:12.53,,Tomoki OTA,17 OCT 1997,JPN,2,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1206
15,27:12.73,,Paul CHELIMO,27 OCT 1990,USA,1,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1206
16,27:12.82,,Emmanuel Korir KIPLAGAT,05 MAY 2002,KEN,2f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1206
17,27:13.04,,Akira AIZAWA,18 JUL 1997,JPN,3,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1205
18,27:14.76,,Gideon Kipkertich RONO,22 FEB 2003,KEN,3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1203
19,27:22.30,,Benson KIPLANGAT,17 JUN 2003,KEN,4f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1191
20,27:22.31,,Ren TAZAWA,11 NOV 2000,JPN,4,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1191
21,27:22.96,,Evans Keitany KIPTUM,27 NOV 1999,KEN,5f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1190
22,27:23.01,,Kibet KANDIE,02 APR 1996,KEN,6f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1190
23,27:23.10,,Adriaan WILDSCHUTT,03 MAY 1998,RSA,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1189
24,27:23.84,,Athanas KIOKO,26 FEB 1995,KEN,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1188
25,27:23.96,,Gemechu DIDA,12 SEP 1999,ETH,5,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1188
26,27:24.83,,Cosmas Mwangi BOI,12 MAR 2003,KEN,8f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1187
27,27:25.30,,Conner MANTZ,08 DEC 1996,USA,4,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1186
28,27:25.48,,Jimmy GRESSIER,04 MAY 1997,FRA,2,,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1186
29,27:26.40,,Jonas RAESS,08 MAR 1994,SUI,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1184
30,27:28.13,,Ayumu KOBAYASHI,15 AUG 1998,JPN,5,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1181
31,27:28.31,,Philemon Kiplagat RUTO,20 SEP 2001,KEN,10f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1181
32,27:28.50,,Keita SATOH,22 JAN 2004,JPN,11f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1181
33,27:28.53,,Felix Kiptarus KORIR,15 AUG 2003,KEN,12f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1181
34,27:29.8h,,Nicholas KIPKORIR,29 SEP 1998,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",07 JUL 2023,1179
35,27:30.01,,Nils VOIGT,02 MAY 1997,GER,7,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1178
36,27:30.36,,Stanley Waithaka MBURU,09 APR 2000,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1178
37,27:30.46,,Boki DIRIBA,25 FEB 2004,ETH,6,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1178
38,27:30.69,,Mebuki SUZUKI,03 JUN 2001,JPN,13f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1177
39,27:30.71,,Benard KIMELI,10 SEP 1995,KEN,4f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2023,1177
40,27:31.31,,Vincent MUTAI,05 MAY 1996,KEN,2,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1176
41,27:32.47,,Hailemariyam AMARE,22 FEB 1997,ETH,7,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1175
42,27:33.35,,Daniel KOSEN,10 MAY 2003,KEN,14f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1173
43,27:33.99,,Tadesse GETAHON,20 DEC 1997,ISR,3,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1172
44,27:34.21,,Muthoni MUIRU,27 MAR 1998,KEN,6f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2023,1172
45,27:34.32,,Vincent Kibet YEGON,05 DEC 2000,KEN,15f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1172
46,27:34.61,,Richard YATOR,04 JUN 1998,KEN,3,,"Universiade Commemorative Stadium, Kobe (JPN)",22 APR 2023,1171
47,27:36.75,,Jun KASAI,24 OCT 2000,JPN,16f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1168
48,27:37.09,,Egide NTAKARUTIMANA,21 OCT 1997,BDI,4,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1167
49,27:38.02,,Samuel CHELANGA,23 FEB 1985,USA,8,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1166
50,27:38.66,,Kotaro SHINOHARA,03 SEP 2002,JPN,17f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1165
51,27:39.67,,Samson NDIRANGU,14 MAY 1994,KEN,2,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1163
52,27:40.58,,Charles Kamau WANJIKU,16 MAY 2000,KEN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1162
53,27:41.04,,Victor KIMUTAI,20 OCT 2000,KEN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1161
54,27:41.10,,Mogeni Benuel MAGOMA,11 MAR 2001,KEN,3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1161
55,27:41.44,,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,6,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1161
56,27:41.79,,Bereket ZELEKE,07 NOV 2004,ETH,7,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1160
57,27:42.03,,Mogos TUEMAY,24 MAY 1997,ETH,8,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1160
58,27:42.37,,Shadrack RONO,14 MAR 2003,KEN,1f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1159
59,27:42.56,,Luis GRIJALVA,10 APR 1999,GUA,9,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1159
60,27:42.80,,Alex Chesiro MASAI,05 FEB 1997,KEN,10,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1158
61,27:43.05,,Titus WANBUA,14 AUG 1997,KEN,18f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1158
62,27:43.11,,Yusuke TAMURA,23 DEC 1998,JPN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1158
63,27:43.67,,James KIMEU,14 DEC 2000,KEN,1f1,,"Athletics Stadium, Fukagawa (JPN)",05 JUL 2023,1157
63,27:43.67,,Musio SAIDAMU,12 OCT 2000,KEN,3f1,,"Athletic Track, Abashiri (JPN)",08 JUL 2023,1157
65,27:44.33,,Tariq Ahmed AL AMRI,23 DEC 1990,KSA,9,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1156
66,27:44.50,,Jonathan Muia NDIKU,18 SEP 1991,KEN,2f1,,"Athletics Stadium, Fukagawa (JPN)",05 JUL 2023,1156
67,27:44.65,,Andrew LOROT,02 DEC 1997,KEN,3f1,,"Athletics Stadium, Fukagawa (JPN)",05 JUL 2023,1156
68,27:44.86,,Sonata NAGASHIMA,17 JUN 2004,JPN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 DEC 2023,1155
69,27:45.22,,Bernard KIMANI,30 SEP 1993,KEN,5,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 NOV 2023,1155
70,27:45.55,,Ayumu OKAWA,05 MAR 2001,JPN,6,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1154
71,27:45.65,,Isaac Kibet NDIEMA,05 FEB 1999,KEN,2f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1154
72,27:45.81,,Wesley KIPTOO,1999,KEN,11,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1154
73,27:46.08,,David Shungeya NEIYIAI,17 DEC 2000,KEN,5,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1153
74,27:46.30,,Philip MULUWA,03 MAR 2002,KEN,8f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2023,1153
75,27:46.66,,Takashi NAMBA,06 MAR 1999,JPN,7,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1152
76,27:46.97,,Dan KIPLANGAT,04 JUN 1996,KEN,9f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2023,1152
77,27:47.01,,Reishi YOSHIDA,19 JUN 2002,JPN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 DEC 2023,1152
78,27:47.21,,Ryuto IGAWA,05 SEP 2000,JPN,4f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1152
79,27:47.3h,,Kibiwott KANDIE,20 JUN 1996,KEN,4,,"Nyayo National Stadium, Nairobi (KEN)",07 JUL 2023,1151
80,27:47.35,,Joseph KARANJA,16 OCT 1999,KEN,1,,"Nagaragawa Stadium, Gifu (JPN)",13 MAY 2023,1151
81,27:47.43,,Andrew BUTCHART,14 OCT 1991,GBR,10,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1151
82,27:47.56,,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,5f1,,"Athletic Track, Abashiri (JPN)",08 JUL 2023,1151
83,27:47.62,,Amanal PETROS,17 MAY 1995,GER,4,,"Boudewijnstadion, Bruxelles (BEL)",08 SEP 2023,1151
84,27:47.76,,Shunya KIKUCHI,26 JUL 1998,JPN,9,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1151
85,27:47.85,,Charles Karanja KAMAU,05 AUG 1997,KEN,2,,"Nagaragawa Stadium, Gifu (JPN)",13 MAY 2023,1151
86,27:48.09,,Akira AKASAKI,21 JAN 1998,JPN,20f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1150
87,27:48.66,,Dawit WOLDE,19 MAY 1991,ETH,8,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1149
88,27:48.74,,Josphat Ledama KISAISA,25 JUN 1998,KEN,21f7,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1149
89,27:49.31,,Shuho DAIROKUNO,23 DEC 1992,JPN,6f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1148
90,27:49.67,,Benjamin FLANAGAN,11 JAN 1995,CAN,12,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1148
91,27:50.05,,Shunsuke SHIKAMA,07 JAN 2001,JPN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 DEC 2023,1147
92,27:50.32,,Kanta SHIMIZU,03 MAY 1996,JPN,10,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1147
93,27:50.43,,Precious Lesiba MASHELE,13 OCT 1990,RSA,1,,"Green Point Stadium, Cape Town (RSA)",24 APR 2023,1147
94,27:50.45,,Dennis KIPRUTO,08 APR 2005,KEN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023,1147
95,27:50.72,,Joseph Mana NDIRANGU,09 SEP 1994,KEN,5,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 JUN 2023,1146
96,27:51.00,,Iliass AOUANI,29 SEP 1995,ITA,11,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1146
97,27:51.10,,Yuta BANDO,21 NOV 1996,JPN,7f6,,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",25 NOV 2023,1146
98,27:51.20,,Zach PANNING,29 MAR 1995,USA,12,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1145
99,27:51.42,,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,,"Nemzeti Atlétikai Központ, Budapest (HUN)",20 AUG 2023,1145
100,27:51.74,,Ben EIDENSCHINK,27 JUL 1996,USA,14,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1145
101,27:51.80,,Anthony KIBE,27 MAR 2003,KEN,2f3,,"Honjo Athletic Stadium, Kitakyushu (JPN)",20 MAY 2023,1144
102,27:52.10,,Naoki OTA,13 OCT 1999,JPN,11,,"National Stadium, Tokyo (JPN)",10 DEC 2023,1144
103,27:53.45,,Cleophas Kandie MEYAN,14 AUG 2000,KEN,3f3,,"Honjo Athletic Stadium, Kitakyushu (JPN)",20 MAY 2023,1142
104,27:54.14,,Tatsuya MATSUOKA,01 JUL 2000,JPN,5,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 DEC 2023,1141
105,27:54.33,,Yuya YOSHIDA,23 APR 1997,JPN,7f1,,"Athletic Track, Abashiri (JPN)",08 JUL 2023,1141
106,27:54.48,,Bedan KAROKI,21 AUG 1990,KEN,3,,"Nagaragawa Stadium, Gifu (JPN)",13 MAY 2023,1140
