Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:35.63,,Micah Kemboi KOGO,30 JUN 1986,KEN,1,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1266
2,26:37.25,,Zersenay TADESE,01 JAN 1982,ERI,2,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1263
3,26:41.95,,Boniface KIPROP,12 OCT 1985,UGA,3,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1255
4,27:02.81,,Ibrahim JEILAN,12 JUN 1989,ETH,4,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1222
5,27:03.20,,Moses Ndiema MASAI,01 JUN 1986,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1221
6,27:03.95,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,6,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1220
7,27:04.79,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1,,Oita (JPN),01 OCT 2006,1218
8,27:10.51,,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,,Kobe (JPN),23 APR 2006,1209
9,27:14.83,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,7,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1202
10,27:14.84,,John KARIUKI,10 NOV 1986,KEN,2,,Oita (JPN),01 OCT 2006,1202
11,27:17.00,,Moses MOSOP,07 JUL 1985,KEN,3,,"FBK Stadium, Hengelo (NED)",28 MAY 2006,1199
12,27:19.45,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,4,,"FBK Stadium, Hengelo (NED)",28 MAY 2006,1195
13,27:20.97,,Essa Ismail RASHED,14 DEC 1986,QAT,5,,"FBK Stadium, Hengelo (NED)",28 MAY 2006,1193
14,27:21.55,,Wilson Kipkemei BUSIENEI,18 AUG 1981,UGA,8,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1192
15,27:22.01,,Simon ARUSEI,04 NOV 1977,KEN,6,,"FBK Stadium, Hengelo (NED)",28 MAY 2006,1191
16,27:22.81,,Abdi ABDIRAHMAN,01 JAN 1977,USA,7,,"FBK Stadium, Hengelo (NED)",28 MAY 2006,1190
17,27:28.35,,Peter Nderitu MURIUKI,1983,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1181
18,27:28.42,,Gideon NGATUNYI,10 OCT 1986,KEN,1,,Kasamatsu (JPN),30 SEP 2006,1181
19,27:29.45,,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,,Barakaldo (ESP),24 JUN 2006,1179
