Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:44.36,,Galen RUPP,08 MAY 1986,USA,1,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1251
2,26:49.41,,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1243
3,26:52.36,,Bedan KAROKI,21 AUG 1990,KEN,3,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1238
4,26:54.61,,Stephen SAMBU,07 JUL 1988,KEN,4,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1235
5,27:20.74,,Leonard BARSOTON,21 OCT 1994,KEN,2f3,,Yamaguchi (JPN),10 OCT 2014,1193
6,27:21.61,,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,5,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1192
7,27:23.66,,James WANGARI,23 MAR 1994,KEN,1f1,,Abashiri (JPN),06 JUL 2014,1188
8,27:25.56,,William Malel SITONIK,01 MAR 1994,KEN,1,,Kobe (JPN),20 APR 2014,1185
9,27:26.92,,Edward WAWERU,03 OCT 1990,KEN,2,,Kobe (JPN),20 APR 2014,1183
10,27:28.27,,Jeremiah KAREMI,07 JUL 1994,KEN,2f1,,Abashiri (JPN),06 JUL 2014,1181
11,27:30.94,,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,6,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1177
12,27:32.96,,El Hassan EL ABBASSI,13 APR 1984,BRN,7,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1174
13,27:34.40,,Juan Luis BARRIOS,24 JUN 1983,MEX,1f1,,"Palo Alto, CA (USA)",04 MAY 2014,1172
14,27:36.00,,Cameron LEVINS,28 MAR 1989,CAN,2f1,,"Palo Alto, CA (USA)",04 MAY 2014,1169
15,27:36.35,,Milion YEHWALAESHET,24 JAN 1989,ETH,1f1,,Tokyo (JPN),29 NOV 2014,1169
16,27:36.40,,Bashir ABDI,10 FEB 1989,BEL,3f1,,"Palo Alto, CA (USA)",04 MAY 2014,1168
17,27:36.53,,Daniele MEUCCI,07 OCT 1985,ITA,4f1,,"Palo Alto, CA (USA)",04 MAY 2014,1168
18,27:36.60,,Bernard KIMANI,30 SEP 1993,KEN,2f1,,Tokyo (JPN),29 NOV 2014,1168
19,27:36.79,,Shadrack KIPCHIRCHIR,22 FEB 1989,KEN,5f1,,"Palo Alto, CA (USA)",04 MAY 2014,1168
20,27:37.67,,Patrick MWAKA,02 NOV 1992,KEN,3f3,,Yamaguchi (JPN),10 OCT 2014,1166
21,27:38.18,,Joseph KAMATHI,23 NOV 1996,KEN,4f3,,Yamaguchi (JPN),10 OCT 2014,1166
22,27:38.83,,Teklemariam MEDHIN,24 JUN 1989,ERI,8,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1165
23,27:38.93,,Kassa MAKASHAW,19 MAR 1984,ETH,3f1,,Tokyo (JPN),29 NOV 2014,1165
24,27:38.99,,Tetsuya YOROIZAKA,20 MAR 1990,JPN,4f1,,Tokyo (JPN),29 NOV 2014,1164
25,27:40.43,,Paul KUIRA,25 JAN 1991,KEN,5f3,,Yamaguchi (JPN),10 OCT 2014,1162
26,27:41.73,,Kennedy KITHUKA,04 JUN 1989,KEN,6f1,,"Palo Alto, CA (USA)",04 MAY 2014,1160
27,27:42.35,,Melaku ABERA,20 APR 1994,ETH,3f3,,Kitakyushu (JPN),17 MAY 2014,1159
28,27:42.89,,Birhan NEBEBEW,14 AUG 1994,ETH,9,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1158
29,27:43.27,,Timothy TOROITICH,10 OCT 1991,UGA,10,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1158
30,27:43.30,,Goitom KIFLE,03 DEC 1993,ERI,11,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1158
31,27:46.30,,Bobby CURTIS,28 NOV 1984,USA,7f1,,"Palo Alto, CA (USA)",04 MAY 2014,1153
32,27:46.59,,Yuki SATO,26 NOV 1986,JPN,8f1,,"Palo Alto, CA (USA)",04 MAY 2014,1153
33,27:49.94,,Kenta MURAYAMA,23 FEB 1993,JPN,4,,Kobe (JPN),20 APR 2014,1147
34,27:51.72,,Agato Yashin HASSAN,19 JAN 1986,ETH,6f3,,Yamaguchi (JPN),10 OCT 2014,1145
35,27:54.25,,Shinobu KUBOTA,12 DEC 1991,JPN,8f1,,Tokyo (JPN),29 NOV 2014,1141
36,27:55.21,,Faisa Dame TASAMA,12 OCT 1987,ETH,9f1,,"Palo Alto, CA (USA)",04 MAY 2014,1139
37,27:55.35,,Arne GABIUS,22 MAR 1981,GER,10f1,,"Palo Alto, CA (USA)",04 MAY 2014,1139
38,27:56.11,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,1,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1138
39,27:56.14,,Josphat Kipkoech BETT,12 JUN 1990,KEN,2,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1138
40,27:56.26,,Joshua CHEPTEGEI,12 SEP 1996,UGA,1f1,,Leiden (NED),14 JUN 2014,1138
41,27:56.60,,Keita SHITARA,18 DEC 1991,JPN,10f1,,Tokyo (JPN),29 NOV 2014,1137
42,27:57.52,,Bouabdellah TAHRI,20 DEC 1978,FRA,12,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1136
43,27:58.24,,Peter Cheruiyot KIRUI,02 JAN 1988,KEN,4,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1135
44,27:58.91,,Yuta SHITARA,18 DEC 1991,JPN,11f1,,Tokyo (JPN),29 NOV 2014,1133
45,27:59.74,,Samuel CHELANGA,23 FEB 1985,KEN,13,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1132
46,27:59.91,,Charles CHERUIYOT TOROTICH,04 AUG 1988,KEN,5,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1132
47,28:00.05,,Daniel GITAU,01 OCT 1987,KEN,12f1,,Tokyo (JPN),29 NOV 2014,1132
48,28:00.33,,Enock OMWAMBA,04 APR 1993,KEN,1f1,,Fukagawa (JPN),25 JUN 2014,1131
49,28:01.09,,Joseph Mana NDIRANGU,09 SEP 1994,KEN,5f1,,Abashiri (JPN),06 JUL 2014,1130
50,28:01.71,,Yuichiro UENO,29 JUL 1985,JPN,5,,Kobe (JPN),20 APR 2014,1129
51,28:01.85,,Leonard KORIR,10 DEC 1986,KEN,14,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1129
52,28:02.79,,Yevgeniy RYBAKOV,27 FEB 1985,RUS,1,,Yerino (RUS),09 JUL 2014,1128
53,28:02.87,,Johana MAINA,24 DEC 1990,KEN,3f1,,Fukagawa (JPN),25 JUN 2014,1127
54,28:02.96,,Mohammed AHMED,05 JAN 1991,CAN,6,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1127
55,28:03.21,,Wilson Kiprono TOO,14 MAR 1991,KEN,15,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1127
56,28:03.45,,Lewis KORIR,11 JUN 1986,KEN,1,,Jämsä (FIN),28 JUN 2014,1127
57,28:03.51,,Aron RONO,01 NOV 1982,USA,11f1,,"Palo Alto, CA (USA)",04 MAY 2014,1126
58,28:03.59,,Anatoliy RYBAKOV,27 FEB 1985,RUS,2,,Yerino (RUS),09 JUL 2014,1126
