Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:25.97,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Eugene, OR (USA)",08 JUN 2008,1281
2,26:50.53,,Sileshi SIHINE,29 JAN 1983,ETH,1,,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1241
3,26:51.20,,Haile GEBRSELASSIE,18 APR 1973,ETH,2,,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1240
4,26:54.32,,Eliud KIPCHOGE,05 NOV 1984,KEN,3,,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1235
5,26:57.08,,Leonard Patrick KOMON,10 JAN 1988,KEN,4,,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1231
6,27:04.11,,Micah Kemboi KOGO,30 JUN 1986,KEN,3,,"National Stadium, Beijing (CHN)",17 AUG 2008,1220
6,27:04.11,,Moses Ndiema MASAI,01 JUN 1986,KEN,4,,"National Stadium, Beijing (CHN)",17 AUG 2008,1220
8,27:05.11,,Zersenay TADESE,01 JAN 1982,ERI,5,,"National Stadium, Beijing (CHN)",17 AUG 2008,1218
9,27:06.16,,Kidane TADESSE,31 AUG 1987,ERI,1f1,,Neerpelt (BEL),31 MAY 2008,1216
10,27:08.06,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1213
11,27:08.25,,Martin Irungu MATHATHI,25 DEC 1985,KEN,7,,"National Stadium, Beijing (CHN)",17 AUG 2008,1213
12,27:09.11,,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,4,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1212
13,27:09.37,,Josphat Kiprono MENJO,20 AUG 1979,KEN,2f1,,Neerpelt (BEL),31 MAY 2008,1211
14,27:09.8h,,Bernard Kipkemoi ROTICH,11 AUG 1986,KEN,1,,Nairobi (KEN),30 MAY 2008,1210
15,27:11.09,,Peter KAMAIS,07 NOV 1976,KEN,3f1,,Neerpelt (BEL),31 MAY 2008,1208
16,27:13.85,,Ibrahim JEILAN,12 JUN 1989,ETH,2,,"Eugene, OR (USA)",08 JUN 2008,1204
17,27:14.03,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1,,Shizuoka (JPN),03 MAY 2008,1204
18,27:14.13,,Terefe Zewdie MEREGA,23 OCT 1982,ETH,3,,"Eugene, OR (USA)",08 JUN 2008,1204
19,27:14.67,,Mark Kosgei KIPTOO,21 JUN 1976,KEN,4,,"Eugene, OR (USA)",08 JUN 2008,1203
