Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:46.19,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1248
2,26:48.73,,Sileshi SIHINE,29 JAN 1983,ETH,1,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1244
3,26:49.02,,Eliud KIPCHOGE,05 NOV 1984,KEN,2,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1244
4,26:49.20,,Moses Ndiema MASAI,01 JUN 1986,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1244
5,26:49.55,,Moses MOSOP,07 JUL 1985,KEN,3,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1243
6,26:52.33,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,4,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1238
7,26:52.81,,Haile GEBRSELASSIE,18 APR 1973,ETH,5,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1238
8,26:58.42,,Micah Kemboi KOGO,30 JUN 1986,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1229
9,26:59.61,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1227
10,27:00.30,,Zersenay TADESE,01 JAN 1982,ERI,1,,Algiers (ALG),19 JUL 2007,1226
11,27:02.62,,Deriba Merga EJIGU,26 OCT 1980,ETH,6,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1222
12,27:04.18,,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,1,,Neerpelt (BEL),02 JUN 2007,1219
13,27:04.61,,Josphat Kiprono MENJO,20 AUG 1979,KEN,2,,Neerpelt (BEL),02 JUN 2007,1219
14,27:04.89,,Tadesse TOLA,31 OCT 1987,ETH,3,,Neerpelt (BEL),02 JUN 2007,1218
15,27:04.92,,Ali ABDOSH,25 AUG 1987,ETH,7,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1218
16,27:06.47,,Awash Habtamu FIKADU,13 MAR 1988,ETH,8,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1216
17,27:09.90,,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,,Kobe (JPN),22 APR 2007,1210
18,27:11.36,,Gideon NGATUNYI,10 OCT 1986,KEN,2,,Kobe (JPN),22 APR 2007,1208
19,27:11.93,,Eshetu WENDIMU,03 OCT 1986,ETH,9,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1207
20,27:12.42,,Sammy Alex MUTAHI,01 JUN 1989,KEN,1,,Tokamachi (JPN),29 SEP 2007,1206
21,27:14.04,,Sammy KIPKETER,29 SEP 1981,KEN,10,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1204
22,27:15.68,,Raji ASSEFA,18 FEB 1986,ETH,11,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1201
23,27:20.99,,Samuel Kamau WANJIRU,10 NOV 1986,KEN,2,,Shibetsu (JPN),17 JUN 2007,1193
24,27:22.28,,Dieudonné DISI,24 APR 1980,RWA,6,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1191
25,27:26.31,,John Cheruiyot KORIR,13 DEC 1981,KEN,7,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1184
26,27:28.12,,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,4,,Neerpelt (BEL),02 JUN 2007,1181
27,27:28.38,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,3,,Kobe (JPN),22 APR 2007,1181
28,27:28.82,,Abera ERTIBAN,13 MAR 1988,ETH,5,,Neerpelt (BEL),02 JUN 2007,1180
29,27:29.43,,Geoffrey Siele KIPNGENO,10 APR 1984,KEN,6,,Neerpelt (BEL),02 JUN 2007,1179
30,27:30.50,,John KARIUKI,10 NOV 1986,KEN,4,,Kobe (JPN),22 APR 2007,1178
31,27:30.67,,Guta ABIYOTE,10 OCT 1985,ETH,7,,Neerpelt (BEL),02 JUN 2007,1177
32,27:30.94,,Khalid EL AMRI,20 MAR 1977,MAR,12,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1177
33,27:31.46,,Abdi ABDIRAHMAN,01 JAN 1977,USA,13,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1176
34,27:33.02,,Wifred Kipkoech TARAGON,09 JUN 1985,KEN,14,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1174
35,27:33.48,,Galen RUPP,08 MAY 1986,USA,1,,"Palo Alto, CA (USA)",29 APR 2007,1173
36,27:33.87,,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,15,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1172
37,27:33.96,,José David GALVÁN MARTÍNEZ,06 APR 1976,MEX,2,,"Palo Alto, CA (USA)",29 APR 2007,1172
38,27:35.85,,Patrick KIMELI,22 APR 1989,KEN,8,,Neerpelt (BEL),02 JUN 2007,1169
39,27:36.12,,Charles Waweru KAMATHI,18 MAY 1978,KEN,2,,Kumagaya (JPN),20 MAY 2007,1169
40,27:38.56,,Simon NDIRANGU,01 NOV 1985,KEN,3,,"Palo Alto, CA (USA)",29 APR 2007,1165
41,27:38.58,,Dickson MARWA MKAMI,09 MAR 1982,TAN,16,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1165
42,27:39.55,,Alistair Ian CRAGG,13 JUN 1980,IRL,4,,"Palo Alto, CA (USA)",29 APR 2007,1164
43,27:41.26,,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,10,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1161
44,27:42.91,,Jorge TORRES,22 AUG 1980,USA,5,,"Palo Alto, CA (USA)",29 APR 2007,1158
45,27:43.13,,Ed MORAN,27 MAY 1981,USA,6,,"Palo Alto, CA (USA)",29 APR 2007,1158
46,27:43.64,,James CARNEY,24 MAY 1978,USA,7,,"Palo Alto, CA (USA)",29 APR 2007,1157
47,27:43.67,,Demisse GIRMA,20 JUN 1986,ETH,1,,Fukuroi (JPN),14 OCT 2007,1157
48,27:43.92,,Alejandro SUÁREZ,30 NOV 1980,MEX,8,,"Palo Alto, CA (USA)",29 APR 2007,1157
49,27:44.73,,Daniel GITAU,01 OCT 1987,KEN,1,,Yokohama (JPN),20 OCT 2007,1155
50,27:45.59,,Kensuke TAKEZAWA,11 OCT 1986,JPN,9,,"Palo Alto, CA (USA)",29 APR 2007,1154
51,27:45.63,,Davis KABIRU,01 MAY 1983,KEN,2,,Fukuroi (JPN),14 OCT 2007,1154
52,27:46.37,,Michael AISH,24 JUL 1976,NZL,10,,"Palo Alto, CA (USA)",29 APR 2007,1153
53,27:47.57,,Josphat BOIT,28 DEC 1982,KEN,11,,"Palo Alto, CA (USA)",29 APR 2007,1151
54,27:48.03,,Samuel NDUNGU,04 APR 1988,KEN,3,,Fukuroi (JPN),14 OCT 2007,1150
55,27:48.40,,Micah NJERU,05 AUG 1988,KEN,4,,Fukuroi (JPN),14 OCT 2007,1150
56,27:50.05,,Alan CULPEPPER,15 SEP 1972,USA,12,,"Palo Alto, CA (USA)",29 APR 2007,1147
57,27:50.53,,Ibrahim JEILAN,12 JUN 1989,ETH,17,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1146
58,27:50.71,,Simon BAIRU,08 AUG 1983,CAN,13,,"Palo Alto, CA (USA)",29 APR 2007,1146
59,27:51.34,,Henry Kemo SUGUT,04 MAY 1985,KEN,18,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1145
60,27:51.39,,Jacob WANJIKU,16 JAN 1986,KEN,6,,Fukuroi (JPN),14 OCT 2007,1145
61,27:51.51,,Dereje TADESSE,24 JAN 1987,ETH,9,,Neerpelt (BEL),02 JUN 2007,1145
62,27:51.65,,Yuki SATO,26 NOV 1986,JPN,7,,Fukuroi (JPN),14 OCT 2007,1145
63,27:51.92,,Hillary CHENONGE,30 MAY 1985,KEN,6,,Kobe (JPN),22 APR 2007,1144
64,27:52.35,,Willy KIMUTAI,12 FEB 1984,KEN,2,,Kita-Kyushu (JPN),12 MAY 2007,1144
65,27:52.78,,Bekele GEBRETSADIK,27 SEP 1986,ETH,7,,Kobe (JPN),22 APR 2007,1143
66,27:52.79,,Mekubo MOGUSU,25 DEC 1986,KEN,1,,Tokyo (JPN),08 JUN 2007,1143
67,27:53.78,,Takashi MAKABE,03 FEB 1982,JPN,1,,Yokohama (JPN),02 DEC 2007,1141
68,27:55.17,,Kazuhiro MAEDA,19 APR 1981,JPN,2,,Yokohama (JPN),02 DEC 2007,1139
69,27:55.56,,Andre POLLMÄCHER,22 MAR 1983,GER,10,,Neerpelt (BEL),02 JUN 2007,1139
70,27:55.86,,Josh ROHATINSKY,07 MAR 1982,USA,14,,"Palo Alto, CA (USA)",29 APR 2007,1138
71,27:56.60,,Ayad LAMDASSEM,11 OCT 1981,ESP,1,,Avilés (ESP),28 JUL 2007,1137
72,27:56.63,,Cyrus Gichobi NJUI,11 FEB 1986,KEN,8,,Kobe (JPN),22 APR 2007,1137
73,27:56.92,,Reid COOLSAET,29 JUL 1979,CAN,15,,"Palo Alto, CA (USA)",29 APR 2007,1137
74,27:57.34,,Cuthbert NYASANGO,17 SEP 1982,ZIM,2,,Avilés (ESP),28 JUL 2007,1136
75,27:58.41,,Hosea Mwok MACHARINYANG,12 JUN 1986,KEN,1,,Bilbao (ESP),23 JUN 2007,1134
76,27:59.32,,Tesfaye GIRMA,25 SEP 1982,ETH,8,,Fukuroi (JPN),14 OCT 2007,1133
77,27:59.69,,Marda MUSASABEKER,04 FEB 1982,MAR,1,,Marseille (FRA),15 JUN 2007,1132
78,27:59.93,,El Hassan LAHSSINI,01 JAN 1975,FRA,2,,Marseille (FRA),15 JUN 2007,1132
79,28:02.51,,Seth SUMMERSIDE,14 FEB 1984,USA,16,,"Palo Alto, CA (USA)",29 APR 2007,1128
80,28:03.44,,Ryan SHAY,04 MAY 1979,USA,17,,"Palo Alto, CA (USA)",29 APR 2007,1127
81,28:03.83,,Kenji NOGUCHI,23 FEB 1975,JPN,18,,"Palo Alto, CA (USA)",29 APR 2007,1126
82,28:04.40,,Kenta MUROTSUKA,12 FEB 1986,JPN,3,,Yokohama (JPN),02 DEC 2007,1125
83,28:04.46,,Tim NELSON,27 FEB 1984,USA,19,,"Palo Alto, CA (USA)",29 APR 2007,1125
84,28:04.74,,Ali AL DAWOODI,29 JUN 1984,QAT,1,,Naimette-Xhovémont (BEL),28 JUN 2007,1125
85,28:04.86,,Edward MUGE,26 JUN 1983,KEN,5,,Algiers (ALG),19 JUL 2007,1124
86,28:05.30,,Daniel Muchunu MWANGI,1984,KEN,4,,Kumagaya (JPN),20 MAY 2007,1124
87,28:05.66,,Boniface KIPROP,12 OCT 1985,UGA,6,,Algiers (ALG),19 JUL 2007,1123
88,28:06.26,,Nicodemus NAIMADU,24 APR 1984,KEN,1,,"Palo Alto, CA (USA)",30 MAR 2007,1122
89,28:06.43,,Richard KIPLAGAT,05 JAN 1981,KEN,20,,"Palo Alto, CA (USA)",29 APR 2007,1122
90,28:07.57,,Takashi HORIGUCHI,26 SEP 1979,JPN,4,,Yokohama (JPN),02 DEC 2007,1120
91,28:07.65,,Stephen SAMOEI,20 JUN 1982,USA,2,,"Palo Alto, CA (USA)",30 MAR 2007,1120
92,28:07.93,,Ryan HALL,14 OCT 1982,USA,3,,"Palo Alto, CA (USA)",30 MAR 2007,1120
93,28:08.67,,Longyun REN,12 OCT 1987,CHN,1,,Wuhan (CHN),01 NOV 2007,1118
94,28:09.4h,,Joseph Kiptoo BIRECH,04 JAN 1984,KEN,1,,Nairobi (KEN),16 JUN 2007,1117
95,28:10.14,,Juan Carlos ROMERO BERNAL,15 DEC 1977,MEX,21,,"Palo Alto, CA (USA)",29 APR 2007,1116
96,28:10.57,,Augustine NDIRANG,,KEN,9,,Fukuroi (JPN),14 OCT 2007,1116
97,28:10.68,,Daisuke SHIMIZU,02 AUG 1982,JPN,5,,Yokohama (JPN),02 DEC 2007,1115
98,28:10.73,,Dan BROWNE,24 JUN 1975,USA,22,,"Palo Alto, CA (USA)",29 APR 2007,1115
99,28:11.38,,Julius GITAHI,29 APR 1978,KEN,1,,Fukagawa (JPN),11 JUL 2007,1114
100,28:11.6h,,Sammy KITWARA,26 NOV 1986,KEN,3,,Nairobi (KEN),16 JUN 2007,1114
101,28:11.67,,Nicholas MAKAU,15 OCT 1990,KEN,2,,Hachioji (JPN),02 DEC 2007,1114
102,28:11.8h,,Barnabas KOSGEI,1971,KEN,4,,Nairobi (KEN),16 JUN 2007,1114
103,28:12.5h,,John MUTAI KIPYATOR,22 APR 1976,KEN,5,,Nairobi (KEN),16 JUN 2007,1113
104,28:12.92,,Nasser Jamal NASSER,19 NOV 1988,QAT,2,,Naimette-Xhovémont (BEL),28 JUN 2007,1112
105,28:13.8h,,Patrick Mutuku IVUTI,30 JUL 1978,KEN,7,,Nairobi (KEN),16 JUN 2007,1111
106,28:14.36,,Jeroge ARUN,,KEN,10,,Fukuroi (JPN),14 OCT 2007,1110
107,28:15.0h,,Luke KIBET,12 APR 1983,KEN,8,,Nairobi (KEN),16 JUN 2007,1109
108,28:15.18,,Takashi OTA,27 APR 1976,JPN,3,,Hachioji (JPN),02 DEC 2007,1109
109,28:15.22,,Jason HARTMANN,21 MAR 1981,USA,4,,"Palo Alto, CA (USA)",30 MAR 2007,1108
110,28:15.52,,Naoki OKAMOTO,26 MAY 1984,JPN,6,,Yokohama (JPN),02 DEC 2007,1108
111,28:15.77,,Takayuki MATSUMIYA,21 FEB 1980,JPN,2,,Fukagawa (JPN),11 JUL 2007,1108
