Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:46.31,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1248
2,26:50.12,,Zersenay TADESE,01 JAN 1982,ERI,2,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1242
3,26:57.36,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1f1,,Shizuoka (JPN),03 MAY 2009,1230
4,26:57.39,,Moses Ndiema MASAI,01 JUN 1986,KEN,3,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1230
5,26:59.88,,Martin Irungu MATHATHI,25 DEC 1985,KEN,2f1,,Shizuoka (JPN),03 MAY 2009,1226
6,27:01.83,,Gideon NGATUNYI,10 OCT 1986,KEN,2f1,,Tendo (JPN),16 MAY 2009,1223
7,27:09.40,,Ali ABDOSH,25 AUG 1987,ETH,1,,Utrecht (NED),14 JUN 2009,1211
8,27:11.88,,John Kimondo THUO,27 NOV 1985,KEN,1f2,,Fukuroi (JPN),17 OCT 2009,1207
9,27:15.44,,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,2,,Utrecht (NED),14 JUN 2009,1201
10,27:15.94,,Imane MERGA,15 OCT 1988,ETH,4,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1201
11,27:17.49,,Abebe DINKESA,06 MAR 1984,ETH,3,,Utrecht (NED),14 JUN 2009,1198
12,27:18.47,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,5,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1197
13,27:22.19,,Ibrahim JEILAN,12 JUN 1989,ETH,4,,Utrecht (NED),14 JUN 2009,1191
14,27:22.28,,Dathan RITZENHEIN,30 DEC 1982,USA,6,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1191
15,27:25.24,,Paul Kipngetich TANUI,22 DEC 1990,KEN,2f6,,Yokohama (JPN),24 OCT 2009,1186
16,27:26.33,,Micah Kemboi KOGO,30 JUN 1986,KEN,7,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1184
17,27:26.56,,Mekubo MOGUSU,25 DEC 1986,KEN,1,,Niigata (JPN),31 MAY 2009,1184
18,27:28.48,,Samuel CHELANGA,23 FEB 1985,KEN,1,,"Berkeley, CA (USA)",24 APR 2009,1181
19,27:29.73,,Collis BIRMINGHAM,27 DEC 1984,AUS,2,,"Berkeley, CA (USA)",24 APR 2009,1179
20,27:30.08,,Yacob JARSO,05 FEB 1988,ETH,3f1,,Okayama (JPN),25 SEP 2009,1178
21,27:36.99,,Tim NELSON,27 FEB 1984,USA,1f1,,"Palo Alto, CA (USA)",02 MAY 2009,1168
22,27:37.72,,Jonathan Muia NDIKU,18 SEP 1991,KEN,3f6,,Yokohama (JPN),24 OCT 2009,1166
23,27:37.99,,Galen RUPP,08 MAY 1986,USA,8,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1166
24,27:38.13,,Tilahun REGASSA,18 JAN 1990,ETH,2,,Villeneuve d'Ascq (FRA),30 JUN 2009,1166
25,27:38.25,,Yuki SATO,26 NOV 1986,JPN,3,,"Berkeley, CA (USA)",24 APR 2009,1166
26,27:39.68,,Anthony FAMIGLIETTI,08 NOV 1978,USA,4,,"Berkeley, CA (USA)",24 APR 2009,1163
27,27:39.92,,Ezekiel Jafary NGIMBA,30 DEC 1989,TAN,5,,Utrecht (NED),14 JUN 2009,1163
28,27:40.10,,Juan Luis BARRIOS,24 JUN 1983,MEX,5,,"Berkeley, CA (USA)",24 APR 2009,1163
29,27:41.50,,Kidane TADESSE,31 AUG 1987,ERI,9,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1160
