Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:50.81,,Daniel MATEIKO,04 AUG 1998,KEN,1,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241
2,26:50.94,,Nicholas KIPKORIR,29 SEP 1998,KEN,2,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241
3,26:51.09,,Benard KIBET,25 NOV 1999,KEN,3,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1240
4,26:51.54,,Edwin KURGAT,19 MAY 1996,KEN,4,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1240
5,26:52.04,,Grant FISHER,22 APR 1997,USA,1f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1239
6,26:52.72,,Nico YOUNG,27 JUL 2002,USA,2f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1238
7,26:52.87,,Andreas ALMGREN,12 JUN 1995,SWE,3f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1238
8,26:53.01,,Mohammed AHMED,05 JAN 1991,CAN,4f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1237
9,26:53.84,,Habtom SAMUEL,30 NOV 2003,ERI,5f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1236
10,26:55.09,,Benson KIPLANGAT,17 JUN 2003,KEN,5,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1234
11,26:55.54,,Adriaan WILDSCHUTT,03 MAY 1998,RSA,6f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1233
12,26:57.57,,William KINCAID,21 SEP 1992,USA,7f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1230
13,26:58.97,,Kibiwott KANDIE,20 JUN 1996,KEN,6,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1228
14,27:07.37,,Stanley Waithaka MBURU,09 APR 2000,KEN,7,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1214
15,27:07.97,,Isaac KIMELI,09 MAR 1994,BEL,9f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1213
16,27:08.81,,Patrick DEVER,05 SEP 1996,GBR,10f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1212
17,27:08.94,,Anthony ROTICH,20 OCT 1990,USA,11f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1212
18,27:09.29,,Joe KLECKER,16 NOV 1996,USA,12f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1211
19,27:09.57,,Jack RAYNER,19 DEC 1995,AUS,13f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1211
20,27:17.28,,Abdihamid NUR,14 OCT 1997,USA,14f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1199
21,27:17.46,,Jun KASAI,24 OCT 2000,JPN,1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1198
22,27:20.05,,Shadrack KIPKEMEI,01 JUL 2003,KEN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",27 APR 2024,1194
23,27:20.93,,Benjamin FLANAGAN,11 JAN 1995,CAN,15f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1193
24,27:20.94,,Tomoki OTA,17 OCT 1997,JPN,2,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1193
25,27:21.52,,Kazuma MAEDA,16 JAN 2005,JPN,3,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1192
26,27:22.38,,Mohamed ISMAIL,01 JAN 1997,DJI,1,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1191
27,27:23.09,,James Mwanzia MUTUKU,20 DEC 2002,KEN,3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",27 APR 2024,1189
28,27:23.52,,Richard YATOR,04 JUN 1998,KEN,4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",27 APR 2024,1189
29,27:24.33,,Daniel Simiu EBENYO,18 SEP 1995,KEN,8,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1187
30,27:26.02,,Luis GRIJALVA,10 APR 1999,GUA,16f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1185
31,27:26.57,,Thierry NDIKUMWENAYO,26 MAR 1997,ESP,1,,"Pistes d'atletisme Gaetà Huguet, Castellón (ESP)",22 MAY 2024,1184
32,27:26.67,,Mebuki SUZUKI,03 JUN 2001,JPN,4,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1184
33,27:27.11,,Felix BOUR,25 MAR 1994,FRA,3,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1183
34,27:27.50,,Gideon Kipkertich RONO,22 FEB 2003,KEN,5,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",27 APR 2024,1182
35,27:27.77,,Kibet KANDIE,02 APR 1996,KEN,6,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",27 APR 2024,1182
36,27:30.72,,Emmanuel Moi MARU,04 JAN 2001,KEN,,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1177
37,27:32.29,,Athanas KIOKO,26 FEB 1995,KEN,18f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1175
38,27:33.58,,Charles HICKS,25 JUL 2001,GBR,19f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1173
39,27:34.04,,Paul CHELIMO,27 OCT 1990,USA,4,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1172
40,27:34.30,,Tadesse GETAHON,20 DEC 1997,ISR,6,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1172
41,27:34.53,,Akira AIZAWA,18 JUL 1997,JPN,5,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1171
42,27:34.66,,Keita SATOH,22 JAN 2004,JPN,20f3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1171
43,27:35.05,,Kotaro SHINOHARA,03 SEP 2002,JPN,6,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1171
44,27:36.23,,Abdessamad OUKHELFEN,18 DEC 1998,ESP,7,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1169
45,27:36.29,,Dominic Lokinyomo LOBALU,16 AUG 1998,SUI,1,,"Berufsschulzentrum, Interlaken (SUI)",04 MAY 2024,1169
46,27:37.68,,Francis ABONG,23 MAR 1996,KEN,9,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1166
