Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:44.36,Galen RUPP,08 MAY 1986,USA,1,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1251
2,26:49.41,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1243
3,26:52.36,Bedan KAROKI,21 AUG 1990,KEN,3,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1238
4,26:54.61,Stephen SAMBU,07 JUL 1988,KEN,4,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1235
5,27:16.75,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,,Kitakyushu (JPN),17 MAY 2014,1199
6,27:17.82,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,,Yamaguchi (JPN),10 OCT 2014,1198
7,27:20.74,Leonard BARSOTON,21 OCT 1994,KEN,2f3,,Yamaguchi (JPN),10 OCT 2014,1193
8,27:21.61,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,5,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1192
9,27:23.66,James WANGARI,23 MAR 1994,KEN,1f1,,Abashiri (JPN),06 JUL 2014,1188
10,27:25.56,William Malel SITONIK,01 MAR 1994,KEN,1,,Kobe (JPN),20 APR 2014,1185
11,27:26.92,Edward WAWERU,03 OCT 1990,KEN,2,,Kobe (JPN),20 APR 2014,1183
12,27:28.27,Jeremiah KAREMI,07 JUL 1994,KEN,2f1,,Abashiri (JPN),06 JUL 2014,1181
13,27:30.94,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,6,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1177
14,27:31.76,Edward WAWERU,03 OCT 1990,KEN,3f1,,Abashiri (JPN),06 JUL 2014,1176
15,27:32.83,Bedan KAROKI,21 AUG 1990,KEN,3,,Kobe (JPN),20 APR 2014,1174
16,27:32.96,El Hassan EL ABBASSI,13 APR 1984,BRN,7,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1174
17,27:34.40,Juan Luis BARRIOS,24 JUN 1983,MEX,1f1,,"Palo Alto, CA (USA)",04 MAY 2014,1172
18,27:36.00,Cameron LEVINS,28 MAR 1989,CAN,2f1,,"Palo Alto, CA (USA)",04 MAY 2014,1169
19,27:36.35,Milion YEHWALAESHET,24 JAN 1989,ETH,1f1,,Tokyo (JPN),29 NOV 2014,1169
20,27:36.40,Bashir ABDI,10 FEB 1989,BEL,3f1,,"Palo Alto, CA (USA)",04 MAY 2014,1168
21,27:36.53,Daniele MEUCCI,07 OCT 1985,ITA,4f1,,"Palo Alto, CA (USA)",04 MAY 2014,1168
22,27:36.60,Bernard KIMANI,30 SEP 1993,KEN,2f1,,Tokyo (JPN),29 NOV 2014,1168
23,27:36.79,Shadrack KIPCHIRCHIR,22 FEB 1989,KEN,5f1,,"Palo Alto, CA (USA)",04 MAY 2014,1168
24,27:37.67,Patrick MWAKA,02 NOV 1992,KEN,3f3,,Yamaguchi (JPN),10 OCT 2014,1166
25,27:38.18,Joseph KAMATHI,23 NOV 1996,KEN,4f3,,Yamaguchi (JPN),10 OCT 2014,1166
26,27:38.83,Teklemariam MEDHIN,24 JUN 1989,ERI,8,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1165
27,27:38.93,Kassa MAKASHAW,19 MAR 1984,ETH,3f1,,Tokyo (JPN),29 NOV 2014,1165
28,27:38.99,Tetsuya YOROIZAKA,20 MAR 1990,JPN,4f1,,Tokyo (JPN),29 NOV 2014,1164
29,27:40.43,Paul KUIRA,25 JAN 1991,KEN,5f3,,Yamaguchi (JPN),10 OCT 2014,1162
30,27:40.95,James WANGARI,23 MAR 1994,KEN,5f1,,Tokyo (JPN),29 NOV 2014,1161
31,27:41.73,Kennedy KITHUKA,04 JUN 1989,KEN,6f1,,"Palo Alto, CA (USA)",04 MAY 2014,1160
32,27:41.81,Jeremiah KAREMI,07 JUL 1994,KEN,2f3,,Kitakyushu (JPN),17 MAY 2014,1160
33,27:42.35,Melaku ABERA,20 APR 1994,ETH,3f3,,Kitakyushu (JPN),17 MAY 2014,1159
34,27:42.89,Birhan NEBEBEW,14 AUG 1994,ETH,9,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1158
35,27:43.27,Timothy TOROITICH,10 OCT 1991,UGA,10,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1158
36,27:43.30,Goitom KIFLE,03 DEC 1993,ERI,11,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1158
37,27:46.30,Bobby CURTIS,28 NOV 1984,USA,7f1,,"Palo Alto, CA (USA)",04 MAY 2014,1153
38,27:46.59,Yuki SATO,26 NOV 1986,JPN,8f1,,"Palo Alto, CA (USA)",04 MAY 2014,1153
39,27:48.08,Paul KUIRA,25 JAN 1991,KEN,6f1,,Tokyo (JPN),29 NOV 2014,1150
40,27:49.94,Kenta MURAYAMA,23 FEB 1993,JPN,4,,Kobe (JPN),20 APR 2014,1147
41,27:50.66,Bernard KIMANI,30 SEP 1993,KEN,1f16,,Yokohama (JPN),27 SEP 2014,1146
42,27:51.72,Agato Yashin HASSAN,19 JAN 1986,ETH,6f3,,Yamaguchi (JPN),10 OCT 2014,1145
43,27:52.42,Melaku ABERA,20 APR 1994,ETH,7f3,,Yamaguchi (JPN),10 OCT 2014,1144
44,27:53.03,Patrick MWAKA,02 NOV 1992,KEN,7f1,,Tokyo (JPN),29 NOV 2014,1143
45,27:54.25,Shinobu KUBOTA,12 DEC 1991,JPN,8f1,,Tokyo (JPN),29 NOV 2014,1141
46,27:55.21,Faisa Dame TASAMA,12 OCT 1987,ETH,9f1,,"Palo Alto, CA (USA)",04 MAY 2014,1139
47,27:55.27,Edward WAWERU,03 OCT 1990,KEN,9f1,,Tokyo (JPN),29 NOV 2014,1139
48,27:55.35,Arne GABIUS,22 MAR 1981,GER,10f1,,"Palo Alto, CA (USA)",04 MAY 2014,1139
49,27:56.11,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,1,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1138
50,27:56.14,Josphat Kipkoech BETT,12 JUN 1990,KEN,2,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1138
51,27:56.23,Cameron LEVINS,28 MAR 1989,CAN,3,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1138
52,27:56.26,Joshua CHEPTEGEI,12 SEP 1996,UGA,1f1,,Leiden (NED),14 JUN 2014,1138
53,27:56.60,Keita SHITARA,18 DEC 1991,JPN,10f1,,Tokyo (JPN),29 NOV 2014,1137
54,27:57.52,Bouabdellah TAHRI,20 DEC 1978,FRA,12,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1136
55,27:57.70,Agato Yashin HASSAN,19 JAN 1986,ETH,4f1,,Abashiri (JPN),06 JUL 2014,1135
56,27:58.24,Peter Cheruiyot KIRUI,02 JAN 1988,KEN,4,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1135
57,27:58.91,Yuta SHITARA,18 DEC 1991,JPN,11f1,,Tokyo (JPN),29 NOV 2014,1133
58,27:59.74,Samuel CHELANGA,23 FEB 1985,KEN,13,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1132
59,27:59.91,Charles CHERUIYOT TOROTICH,04 AUG 1988,KEN,5,,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1132
60,28:00.05,Daniel GITAU,01 OCT 1987,KEN,12f1,,Tokyo (JPN),29 NOV 2014,1132
