Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:20.31,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,Ostrava (CZE),08 JUN 2004,1291
2,26:39.69,,Sileshi SIHINE,29 JAN 1983,ETH,1,,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1259
3,26:41.58,,Haile GEBRSELASSIE,18 APR 1973,ETH,2,,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1256
4,26:53.73,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,2,,Ostrava (CZE),08 JUN 2004,1236
5,26:59.54,,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,1,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1227
6,26:59.93,,Charles Waweru KAMATHI,18 MAY 1978,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1226
7,27:02.00,,Mark Kipkinyor BETT,22 DEC 1976,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1223
8,27:03.61,,Sammy KIPKETER,29 SEP 1981,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1220
9,27:04.00,,Boniface KIPROP,12 OCT 1985,UGA,5,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1220
10,27:05.14,,John Cheruiyot KORIR,13 DEC 1981,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1218
11,27:07.29,,Moses Ndiema MASAI,01 JUN 1986,KEN,7,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1214
12,27:09.61,,Richard LIMO,18 NOV 1980,KEN,8,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1211
13,27:17.12,,Nicholas KEMBOI,25 NOV 1983,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1199
14,27:22.46,,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,,Kobe (JPN),24 APR 2004,1190
15,27:22.57,,Zersenay TADESE,01 JAN 1982,ERI,3,,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1190
16,27:23.60,,Abebe DINKESA,06 MAR 1984,ETH,3,,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1189
17,27:24.10,,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,1,,"Palo Alto, CA (USA)",30 APR 2004,1188
18,27:29.95,,Wilson Kipkemei BUSIENEI,18 AUG 1981,UGA,4,,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1179
19,27:30.30,,Benjamin MAIYO,06 OCT 1978,KEN,4,,Ostrava (CZE),08 JUN 2004,1178
20,27:30.66,,Moses MOSOP,07 JUL 1985,KEN,5,,Ostrava (CZE),08 JUN 2004,1177
21,27:32.30,,Thomas KIPLITAN,15 JUN 1983,KEN,2,,"Palo Alto, CA (USA)",30 APR 2004,1175
22,27:33.53,,Cathal LOMBARD,12 FEB 1976,IRL,3,,"Palo Alto, CA (USA)",30 APR 2004,1173
23,27:34.24,,Abdi ABDIRAHMAN,01 JAN 1977,USA,4,,"Palo Alto, CA (USA)",30 APR 2004,1172
24,27:37.45,,Bob KENNEDY,18 AUG 1970,USA,5,,"Palo Alto, CA (USA)",30 APR 2004,1167
25,27:38.50,,Dathan RITZENHEIN,30 DEC 1982,USA,6,,"Palo Alto, CA (USA)",30 APR 2004,1165
26,27:39.56,,Francis KIPROP,25 DEC 1984,KEN,5,,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1164
27,27:40.92,,Yonas KIFLE,05 NOV 1977,ERI,6,,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1161
28,27:41.49,,José Manuel MARTÍNEZ,22 OCT 1971,ESP,10,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1161
29,27:41.82,,Yibeltal ADEMASU,05 MAR 1980,ETH,6,,Ostrava (CZE),08 JUN 2004,1160
30,27:42.19,,Dan BROWNE,24 JUN 1975,USA,7,,"Palo Alto, CA (USA)",30 APR 2004,1159
31,27:42.43,,Benjamin LIMO,23 AUG 1974,KEN,7,,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1159
32,27:43.94,,Terukazu OMORI,03 SEP 1979,JPN,2,,Niigata (JPN),22 MAY 2004,1157
33,27:44.24,,Mohamed AMYN,25 MAR 1976,MAR,1,,Rabat (MAR),02 AUG 2004,1156
34,27:44.73,,James GETANDA,05 JUL 1983,KEN,8,,"Palo Alto, CA (USA)",30 APR 2004,1155
35,27:45.68,,Julius GITAHI,29 APR 1978,KEN,1,,Niigata (JPN),25 SEP 2004,1154
36,27:45.98,,John HENWOOD,30 AUG 1972,NZL,9,,"Palo Alto, CA (USA)",30 APR 2004,1154
37,27:46.06,,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,7,,Ostrava (CZE),08 JUN 2004,1153
38,27:46.10,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1,,Shizuoka (JPN),03 MAY 2004,1153
39,27:46.38,,Davis KABIRU,01 MAY 1983,KEN,2,,Kobe (JPN),24 APR 2004,1153
40,27:46.47,,John KARIUKI,10 NOV 1986,KEN,3,,Niigata (JPN),22 MAY 2004,1153
41,27:49.73,,Linus Kipkosgei MAIYO,26 FEB 1983,KEN,10,,"Palo Alto, CA (USA)",30 APR 2004,1148
42,27:51.15,,John KANYI,06 SEP 1980,KEN,2,,Niigata (JPN),25 SEP 2004,1145
43,27:51.99,,Kamiel MAASE,20 OCT 1971,NED,1,,Watford (GBR),12 JUN 2004,1144
44,27:52.83,,Samuel Muturi MUGO,02 MAY 1986,KEN,2,,Shizuoka (JPN),03 MAY 2004,1143
45,27:53.28,,Michael AISH,24 JUL 1976,NZL,11,,"Palo Alto, CA (USA)",30 APR 2004,1142
46,27:53.95,,Kenta OSHIMA,29 JUN 1979,JPN,4,,Niigata (JPN),22 MAY 2004,1141
47,27:54.42,,Michitaka HOSOKAWA,26 APR 1976,JPN,5,,Niigata (JPN),22 MAY 2004,1140
48,27:54.98,,Julius MAINA,14 OCT 1977,KEN,3,,Niigata (JPN),25 SEP 2004,1140
49,27:55.30,,Gilbert KOECH,1981,KEN,8,,Ostrava (CZE),08 JUN 2004,1139
50,27:55.74,,Robert Kipkorir KIPCHUMBA,24 FEB 1984,KEN,9,,Ostrava (CZE),08 JUN 2004,1138
51,27:55.88,,Girma ASSEFA,20 JUN 1986,ETH,1,,Hachioji (JPN),24 NOV 2004,1138
52,27:56.86,,Atsushi SATO,08 MAY 1978,JPN,4,,Niigata (JPN),25 SEP 2004,1137
53,27:57.09,,Ismail SGHYR,16 MAR 1972,FRA,8,,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1136
54,27:58.57,,Daniel NJENGA,07 MAY 1976,KEN,2,,Tottori (JPN),05 JUN 2004,1134
