Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:50.97,,Mo FARAH,23 MAR 1983,GBR,1,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1241
2,26:51.86,,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1239
3,26:52.65,,Geoffrey KAMWOROR,22 NOV 1992,KEN,3,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1238
4,27:04.77,,Bedan KAROKI,21 AUG 1990,KEN,4,,"National Stadium, Beijing (CHN)",22 AUG 2015,1218
5,27:07.51,,Cameron LEVINS,28 MAR 1989,CAN,4,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1214
6,27:08.91,,Galen RUPP,08 MAY 1986,USA,5,,"National Stadium, Beijing (CHN)",22 AUG 2015,1212
7,27:17.18,,Muktar EDRIS,14 JAN 1994,ETH,1,,Hengelo (NED),17 JUN 2015,1199
8,27:17.63,,Imane MERGA,15 OCT 1988,ETH,2,,Hengelo (NED),17 JUN 2015,1198
9,27:17.91,,Geoffrey KIRUI,16 FEB 1993,KEN,5,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1198
10,27:18.86,,Mosinet GEREMEW,12 FEB 1992,ETH,3,,Hengelo (NED),17 JUN 2015,1196
11,27:19.34,,Adugna TAKELE,26 FEB 1989,ETH,4,,Hengelo (NED),17 JUN 2015,1195
12,27:20.54,,Tebalu ZAWUDE HEYI,02 NOV 1987,ETH,5,,Hengelo (NED),17 JUN 2015,1193
13,27:22.12,,William Malel SITONIK,01 MAR 1994,KEN,1f7,,Hachioji (JPN),28 NOV 2015,1191
14,27:22.34,,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,6,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1191
15,27:22.64,,Tamirat TOLA,11 AUG 1991,ETH,6,,Hengelo (NED),17 JUN 2015,1190
16,27:22.89,,Leul GEBRESILASE,20 SEP 1992,ETH,7,,Hengelo (NED),17 JUN 2015,1190
17,27:24.09,,Ali KAYA,20 APR 1994,TUR,1,,Mersin (TUR),02 MAY 2015,1188
18,27:25.02,,El Hassan EL ABBASSI,13 APR 1984,BRN,7,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1186
19,27:26.92,,Johana MAINA,24 DEC 1990,KEN,2f7,,Hachioji (JPN),28 NOV 2015,1183
20,27:27.55,,Leonard BARSOTON,21 OCT 1994,KEN,2,,Brazzaville (CGO),14 SEP 2015,1182
21,27:27.57,,Joshua CHEPTEGEI,12 SEP 1996,UGA,8,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1182
22,27:29.69,,Kota MURAYAMA,23 FEB 1993,JPN,3f7,,Hachioji (JPN),28 NOV 2015,1179
23,27:29.74,,Tetsuya YOROIZAKA,20 MAR 1990,JPN,4f7,,Hachioji (JPN),28 NOV 2015,1179
24,27:30.53,,Diego ESTRADA,19 DEC 1989,USA,9,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1178
25,27:31.48,,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,10,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1176
26,27:33.04,,Hassan MEAD,28 AUG 1989,USA,11,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1174
27,27:33.45,,Vincent Kipsegechi YATOR,11 JUL 1989,KEN,4,,Nairobi (KEN),01 AUG 2015,1173
28,27:33.82,,Azmeraw MENGIST,15 SEP 1992,ETH,8,,Hengelo (NED),17 JUN 2015,1173
29,27:35.54,,John MAINA,14 JUL 1993,KEN,5f7,,Hachioji (JPN),28 NOV 2015,1170
30,27:38.93,,Teressa NYAKORA,16 FEB 1995,ETH,6f7,,Hachioji (JPN),28 NOV 2015,1165
31,27:39.71,,Timothy TOROITICH,10 OCT 1991,UGA,12,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1163
32,27:39.76,,Bernard KIMANI,30 SEP 1993,KEN,7f7,,Hachioji (JPN),28 NOV 2015,1163
33,27:39.95,,Kenta MURAYAMA,23 FEB 1993,JPN,1,,Nobeoka (JPN),09 MAY 2015,1163
34,27:40.20,,Josphat Kipkoech BETT,12 JUN 1990,KEN,13,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1163
35,27:40.78,,Hersuato MAMIYO,13 FEB 1982,ETH,1f1,,Fukagawa (JPN),09 JUL 2015,1162
36,27:41.69,,Abrar OSMAN,01 JAN 1994,ERI,1f1,,Leiden (NED),13 JUN 2015,1160
37,27:41.74,,Hiran NGATIA,1992,KEN,2f1,,Fukagawa (JPN),09 JUL 2015,1160
38,27:42.62,,Andy VERNON,07 JAN 1986,GBR,1f1,,"Palo Alto, CA (USA)",02 MAY 2015,1159
39,27:42.71,,Yuta SHITARA,18 DEC 1991,JPN,2,,Nobeoka (JPN),09 MAY 2015,1159
40,27:43.25,,James WANGARI,23 MAR 1994,KEN,2f1,,Gifu (JPN),25 SEP 2015,1158
41,27:43.59,,Jeremiah KAREMI,07 JUL 1994,KEN,3f1,,Fukagawa (JPN),09 JUL 2015,1157
42,27:43.73,,Stephen MOKOKA,31 JAN 1985,RSA,14,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1157
43,27:43.79,,Ben TRUE,29 DEC 1985,USA,2f1,,"Palo Alto, CA (USA)",02 MAY 2015,1157
44,27:43.93,,Arne GABIUS,22 MAR 1981,GER,15,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1157
45,27:44.24,,Ben ST. LAWRENCE,07 NOV 1981,AUS,3f1,,"Palo Alto, CA (USA)",02 MAY 2015,1156
46,27:45.01,,David MCNEILL,06 OCT 1986,AUS,4f1,,"Palo Alto, CA (USA)",02 MAY 2015,1155
47,27:45.22,,Rodgers KWEMOI,03 MAR 1998,KEN,1f2,,Gifu (JPN),17 OCT 2015,1155
48,27:45.24,,Suguru OSAKO,23 MAY 1991,JPN,16,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1155
49,27:45.92,,Kassa MAKASHAW,19 MAR 1984,ETH,5f1,,Fukagawa (JPN),09 JUL 2015,1154
50,27:46.21,,Agato Yashin HASSAN,19 JAN 1986,ETH,8f7,,Hachioji (JPN),28 NOV 2015,1153
51,27:46.55,,Shuho DAIROKUNO,23 DEC 1992,JPN,9f7,,Hachioji (JPN),28 NOV 2015,1153
52,27:46.82,,Zane ROBERTSON,14 NOV 1989,NZL,17,,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1152
53,27:46.90,,Mohammed AHMED,05 JAN 1991,CAN,5f1,,"Palo Alto, CA (USA)",02 MAY 2015,1152
54,27:47.55,,Bashir ABDI,10 FEB 1989,BEL,6f1,,"Palo Alto, CA (USA)",02 MAY 2015,1151
55,27:48.53,,Aras KAYA,04 APR 1994,KEN,2,,Mersin (TUR),02 MAY 2015,1150
56,27:49.46,,Joseph KAMATHI,23 NOV 1996,KEN,6f1,,Fukagawa (JPN),09 JUL 2015,1148
57,27:50.09,,James Gitahi RUNGARU,14 JAN 1993,KEN,7,,Nairobi (KEN),01 AUG 2015,1147
58,27:50.14,,Nguse AMLOSOM,10 NOV 1986,ERI,1,,San Sebastián (ESP),24 JUL 2015,1147
59,27:50.70,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,9,,Hengelo (NED),17 JUN 2015,1146
60,27:50.81,,Paul KUIRA,25 JAN 1991,KEN,11f7,,Hachioji (JPN),28 NOV 2015,1146
61,27:50.93,,Samuel MWANGI,19 SEP 1997,KEN,12f7,,Hachioji (JPN),28 NOV 2015,1146
62,27:53.19,,Daniel KIPKEMBOI,05 JUL 1996,KEN,2f3,,Tajimi (JPN),12 OCT 2015,1142
63,27:54.25,,Jason WITT,09 DEC 1989,USA,9f1,,"Palo Alto, CA (USA)",02 MAY 2015,1141
64,27:54.6h,,Charles MUNERIA,10 FEB 1996,KEN,2,,Nairobi (KEN),11 JUL 2015,1140
65,27:54.98,,Parker STINSON,03 MAR 1992,USA,10f1,,"Palo Alto, CA (USA)",02 MAY 2015,1140
65,27:54.98,,Patrick MATHENGE,02 NOV 1997,KEN,1f1,,Abashiri (JPN),16 JUL 2015,1140
67,27:55.02,,Tsuyoshi UGACHI,27 APR 1987,JPN,15f7,,Hachioji (JPN),28 NOV 2015,1139
68,27:55.17,,Stephen Omiso ARITA,26 JUN 1988,KEN,9,,Nairobi (KEN),01 AUG 2015,1139
69,27:55.19,,Christopher LANDRY,29 APR 1986,USA,11f1,,"Palo Alto, CA (USA)",02 MAY 2015,1139
69,27:55.19,,Melaku ABERA,20 APR 1994,ETH,4f1,,Gifu (JPN),25 SEP 2015,1139
71,27:55.40,,Hiroyuki YAMAMOTO,30 APR 1986,JPN,16f7,,Hachioji (JPN),28 NOV 2015,1139
72,27:56.59,,Bobby CURTIS,28 NOV 1984,USA,12f1,,"Palo Alto, CA (USA)",02 MAY 2015,1137
73,27:56.9h,,Gladwin Sibabalwe MZAZI,28 AUG 1988,RSA,2,,Stellenbosch (RSA),25 APR 2015,1137
74,27:57.13,,Yuki SATO,26 NOV 1986,JPN,13f1,,"Palo Alto, CA (USA)",02 MAY 2015,1136
75,27:57.85,,Hiroyuki ONO,03 OCT 1986,JPN,2f1,,Abashiri (JPN),16 JUL 2015,1135
76,27:58.40,,Ken YOKOTE,27 APR 1993,JPN,3f1,,Abashiri (JPN),16 JUL 2015,1134
77,27:58.58,,Patrick MWAKA,02 NOV 1992,KEN,17f7,,Hachioji (JPN),28 NOV 2015,1134
78,27:59.37,,Jacob RILEY,02 NOV 1988,USA,14f1,,"Palo Alto, CA (USA)",02 MAY 2015,1133
79,27:59.88,,Jon GREY,13 FEB 1988,USA,15f1,,"Palo Alto, CA (USA)",02 MAY 2015,1132
80,28:00.41,,Enock OMWAMBA,04 APR 1993,KEN,4f1,,Abashiri (JPN),16 JUL 2015,1131
81,28:01.87,,Joseph Mana NDIRANGU,09 SEP 1994,KEN,4f3,,Tajimi (JPN),12 OCT 2015,1129
82,28:02.70,,Kensuke TAKEZAWA,11 OCT 1986,JPN,18f7,,Hachioji (JPN),28 NOV 2015,1128
83,28:03.07,,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,19f7,,Hachioji (JPN),28 NOV 2015,1127
84,28:03.27,,Brendan GREGG,15 MAY 1989,USA,17f1,,"Palo Alto, CA (USA)",02 MAY 2015,1127
85,28:03.86,,Emmanuel KIPSANG,13 JUN 1991,KEN,2,,Mungyeong (KOR),05 OCT 2015,1126
86,28:04.07,,Afewerki BERHANE,06 MAY 1996,ERI,2,,San Sebastián (ESP),24 JUL 2015,1126
87,28:04.57,,Tsegaye TADESE,,ETH,1,,Tel Aviv (ISR),18 JAN 2015,1125
88,28:04.60,,Ryan VAIL,19 MAR 1986,USA,18f1,,"Palo Alto, CA (USA)",02 MAY 2015,1125
89,28:04.65,,Minato OISHI,19 MAY 1988,JPN,5f1,,Abashiri (JPN),16 JUL 2015,1125
90,28:05.28,,Keita SHITARA,18 DEC 1991,JPN,6f1,,Abashiri (JPN),16 JUL 2015,1124
91,28:05.34,,Zersenay TADESE,01 JAN 1982,ERI,3,,San Sebastián (ESP),24 JUL 2015,1124
92,28:05.64,,Polat Kemboi ARIKAN,12 DEC 1990,TUR,4,,San Sebastián (ESP),24 JUL 2015,1123
93,28:06.10,,Tsubasa HAYAKAWA,02 JUL 1990,JPN,20f7,,Hachioji (JPN),28 NOV 2015,1122
94,28:06.44,,Shinobu KUBOTA,12 DEC 1991,JPN,21f7,,Hachioji (JPN),28 NOV 2015,1122
95,28:06.8h,,Geoffrey KORIR,01 DEC 1996,KEN,2,,Nairobi (KEN),04 JUN 2015,1121
96,28:07.4h,,David Kiprotich BETT,18 OCT 1992,KEN,5,,Nairobi (KEN),11 JUL 2015,1120
97,28:08.4h,,Emmanuel Oliaulo NGATUNY,10 OCT 1992,KEN,6,,Nairobi (KEN),11 JUL 2015,1119
98,28:09.02,,Yuma HATTORI,13 NOV 1993,JPN,7f1,,Abashiri (JPN),16 JUL 2015,1118
99,28:09.52,,Haimro ALAME,08 JUN 1990,ISR,2,,Tel Aviv (ISR),18 JAN 2015,1117
100,28:09.86,,Shogo NAKAMURA,16 SEP 1992,JPN,8f1,,Abashiri (JPN),16 JUL 2015,1117
101,28:10.05,,Charles NDUNGU,20 FEB 1996,KEN,9f1,,Abashiri (JPN),16 JUL 2015,1116
