Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:51.02,,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,,Sollentuna (SWE),27 JUN 2013,1241
2,26:52.85,,Abera KUMA,31 AUG 1990,ETH,2,,Sollentuna (SWE),27 JUN 2013,1238
3,26:57.33,,Imane MERGA,15 OCT 1988,ETH,3,,Sollentuna (SWE),27 JUN 2013,1230
4,27:12.08,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1207
5,27:13.12,,Bedan KAROKI,21 AUG 1990,KEN,4,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1205
6,27:14.34,,Birhan NEBEBEW,14 AUG 1994,ETH,5,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1203
7,27:15.51,,Yigrem DEMELASH,26 JAN 1994,ETH,4,,Sollentuna (SWE),27 JUN 2013,1201
8,27:17.30,,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,6,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1199
9,27:19.97,,Teklemariam MEDHIN,24 JUN 1989,ERI,7,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1194
10,27:21.50,,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,,Kitakyushu (JPN),18 MAY 2013,1192
11,27:21.71,,Mo FARAH,23 MAR 1983,GBR,1,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1192
12,27:22.23,,Ibrahim JEILAN,12 JUN 1989,ETH,2,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1191
13,27:24.39,,Galen RUPP,08 MAY 1986,USA,4,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1187
14,27:28.11,,Atsedu TSEGAY,17 DEC 1991,ETH,5,,Sollentuna (SWE),27 JUN 2013,1181
15,27:28.50,,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,7,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1181
16,27:28.67,,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,1,,Tajimi (JPN),14 OCT 2013,1181
17,27:28.71,,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,9,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1181
18,27:29.21,,Nguse AMLOSOM,10 NOV 1986,ERI,8,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1180
19,27:30.51,,Edward WAWERU,03 OCT 1990,KEN,2f3,,Kumagaya (JPN),20 SEP 2013,1178
20,27:31.07,,Timothy TOROITICH,10 OCT 1991,UGA,10,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1177
21,27:32.00,,Goitom KIFLE,03 DEC 1993,ERI,11,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1175
22,27:33.13,,Leonard BARSOTON,21 OCT 1994,KEN,1f1,,Fukagawa (JPN),29 JUN 2013,1174
23,27:33.38,,Jeremiah KAREMI,07 JUL 1994,KEN,2f1,,Fukagawa (JPN),29 JUN 2013,1173
24,27:35.76,,Mohammed AHMED,05 JAN 1991,CAN,9,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1169
25,27:37.55,,Ben ST. LAWRENCE,07 NOV 1981,AUS,1f1,,"Palo Alto, CA (USA)",28 APR 2013,1167
26,27:37.90,,Dathan RITZENHEIN,30 DEC 1982,USA,10,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1166
27,27:38.15,,Tariku BEKELE,28 FEB 1987,ETH,12,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1166
28,27:38.31,,Suguru OSAKO,23 MAY 1991,JPN,2f1,,"Palo Alto, CA (USA)",28 APR 2013,1165
29,27:39.50,,Yuki SATO,26 NOV 1986,JPN,3f1,,"Palo Alto, CA (USA)",28 APR 2013,1164
30,27:40.81,,Chris THOMPSON,17 APR 1981,GBR,4f1,,"Palo Alto, CA (USA)",28 APR 2013,1162
31,27:40.96,,Thomas AYEKO,10 FEB 1992,UGA,11,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1161
32,27:41.30,,Elroy GELANT,25 AUG 1986,RSA,1,,Durban (RSA),27 APR 2013,1161
33,27:43.99,,Bashir ABDI,10 FEB 1989,BEL,5f1,,"Palo Alto, CA (USA)",28 APR 2013,1157
34,27:44.05,,Ryan VAIL,19 MAR 1986,USA,6f1,,"Palo Alto, CA (USA)",28 APR 2013,1157
35,27:44.26,,Josphat Kipkoech BETT,12 JUN 1990,KEN,5,,Nairobi (KEN),13 JUL 2013,1156
36,27:44.53,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,13,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1156
37,27:44.58,,Aaron BRAUN,28 MAY 1987,USA,7f1,,"Palo Alto, CA (USA)",28 APR 2013,1156
38,27:45.46,,Jake ROBERTSON,14 NOV 1989,NZL,8f1,,"Palo Alto, CA (USA)",28 APR 2013,1154
39,27:46.06,,Samuel CHELANGA,23 FEB 1985,KEN,1,,Melbourne (AUS),12 DEC 2013,1153
40,27:46.35,,Agato Yashin HASSAN,19 JAN 1986,ETH,1f1,,Hachioji (JPN),01 DEC 2013,1153
41,27:47.89,,Cameron LEVINS,28 MAR 1989,CAN,14,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1151
42,27:48.55,,William Malel SITONIK,01 MAR 1994,KEN,1f12,,Yokohama (JPN),28 SEP 2013,1150
43,27:50.07,,Jacob WANJIKU,16 JAN 1986,KEN,2f1,,Hachioji (JPN),01 DEC 2013,1147
44,27:50.78,,Sean QUIGLEY,08 FEB 1985,USA,9f1,,"Palo Alto, CA (USA)",28 APR 2013,1146
