Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:51.02,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,,Sollentuna (SWE),27 JUN 2013,1241
2,26:52.85,Abera KUMA,31 AUG 1990,ETH,2,,Sollentuna (SWE),27 JUN 2013,1238
3,26:57.33,Imane MERGA,15 OCT 1988,ETH,3,,Sollentuna (SWE),27 JUN 2013,1230
4,27:12.08,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1207
5,27:12.37,Imane MERGA,15 OCT 1988,ETH,2,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1206
6,27:13.10,Abera KUMA,31 AUG 1990,ETH,3,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1205
7,27:13.12,Bedan KAROKI,21 AUG 1990,KEN,4,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1205
8,27:14.34,Birhan NEBEBEW,14 AUG 1994,ETH,5,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1203
9,27:15.51,Yigrem DEMELASH,26 JAN 1994,ETH,4,,Sollentuna (SWE),27 JUN 2013,1201
10,27:17.30,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,6,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1199
11,27:19.97,Teklemariam MEDHIN,24 JUN 1989,ERI,7,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1194
12,27:21.50,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,,Kitakyushu (JPN),18 MAY 2013,1192
13,27:21.71,Mo FARAH,23 MAR 1983,GBR,1,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1192
14,27:22.23,Ibrahim JEILAN,12 JUN 1989,ETH,2,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1191
15,27:22.61,Paul Kipngetich TANUI,22 DEC 1990,KEN,3,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1190
16,27:24.39,Galen RUPP,08 MAY 1986,USA,4,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1187
17,27:24.65,Yigrem DEMELASH,26 JAN 1994,ETH,8,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1187
18,27:25.27,Abera KUMA,31 AUG 1990,ETH,5,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1186
19,27:26.43,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,,Kumagaya (JPN),20 SEP 2013,1184
20,27:27.17,Bedan KAROKI,21 AUG 1990,KEN,6,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1183
21,27:28.11,Atsedu TSEGAY,17 DEC 1991,ETH,5,,Sollentuna (SWE),27 JUN 2013,1181
22,27:28.50,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,7,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1181
23,27:28.67,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,1,,Tajimi (JPN),14 OCT 2013,1181
24,27:28.71,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,9,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1181
25,27:29.21,Nguse AMLOSOM,10 NOV 1986,ERI,8,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1180
26,27:30.51,Edward WAWERU,03 OCT 1990,KEN,2f3,,Kumagaya (JPN),20 SEP 2013,1178
27,27:30.65,Bedan KAROKI,21 AUG 1990,KEN,1f2,,Ibaraki (JPN),18 MAY 2013,1177
28,27:31.07,Timothy TOROITICH,10 OCT 1991,UGA,10,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1177
29,27:31.61,Bedan KAROKI,21 AUG 1990,KEN,1,,Nairobi (KEN),13 JUL 2013,1176
30,27:32.00,Goitom KIFLE,03 DEC 1993,ERI,11,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1175
31,27:32.76,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,,Nairobi (KEN),13 JUL 2013,1174
32,27:33.13,Leonard BARSOTON,21 OCT 1994,KEN,1f1,,Fukagawa (JPN),29 JUN 2013,1174
33,27:33.38,Jeremiah KAREMI,07 JUL 1994,KEN,2f1,,Fukagawa (JPN),29 JUN 2013,1173
34,27:35.76,Mohammed AHMED,05 JAN 1991,CAN,9,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1169
35,27:37.55,Ben ST. LAWRENCE,07 NOV 1981,AUS,1f1,,"Palo Alto, CA (USA)",28 APR 2013,1167
36,27:37.90,Dathan RITZENHEIN,30 DEC 1982,USA,10,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1166
37,27:38.15,Tariku BEKELE,28 FEB 1987,ETH,12,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1166
38,27:38.31,Suguru OSAKO,23 MAY 1991,JPN,2f1,,"Palo Alto, CA (USA)",28 APR 2013,1165
39,27:39.50,Yuki SATO,26 NOV 1986,JPN,3f1,,"Palo Alto, CA (USA)",28 APR 2013,1164
40,27:40.44,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,1,,Kobe (JPN),21 APR 2013,1162
41,27:40.81,Chris THOMPSON,17 APR 1981,GBR,4f1,,"Palo Alto, CA (USA)",28 APR 2013,1162
42,27:40.96,Thomas AYEKO,10 FEB 1992,UGA,11,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1161
43,27:41.28,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,3,,Nairobi (KEN),13 JUL 2013,1161
44,27:41.30,Elroy GELANT,25 AUG 1986,RSA,1,,Durban (RSA),27 APR 2013,1161
45,27:42.02,Imane MERGA,15 OCT 1988,ETH,12,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1160
