Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,26:51.11,Yigrem DEMELASH,26 JAN 1994,ETH,1,,Hengelo (NED),29 JUN 2016,1240
2,26:53.71,Mo FARAH,23 MAR 1983,GBR,1,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1236
3,26:54.66,William Malel SITONIK,01 MAR 1994,KEN,2,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1235
4,26:57.33,Tamirat TOLA,11 AUG 1991,ETH,3,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1230
5,26:57.45,Tamirat TOLA,11 AUG 1991,ETH,2,,Hengelo (NED),29 JUN 2016,1230
6,26:57.88,Abadi HADIS,06 NOV 1997,ETH,3,,Hengelo (NED),29 JUN 2016,1230
7,26:58.25,Stephen SAMBU,07 JUL 1988,KEN,4,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1229
8,26:58.75,Ibrahim JEILAN,12 JUN 1989,ETH,5,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1228
9,27:00.66,Zersenay TADESE,01 JAN 1982,ERI,6,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1225
10,27:02.59,Nicholas Mboroto KOSIMBEI,01 OCT 1996,KEN,7,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1222
11,27:05.17,Mo FARAH,23 MAR 1983,GBR,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1218
12,27:05.64,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1217
13,27:06.26,Tamirat TOLA,11 AUG 1991,ETH,3,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1216
14,27:06.27,Yigrem DEMELASH,26 JAN 1994,ETH,4,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1216
15,27:07.30,Bedan KAROKI,21 AUG 1990,KEN,1,,Yokohama (JPN),12 NOV 2016,1214
16,27:08.92,Galen RUPP,08 MAY 1986,USA,5,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1212
17,27:09.78,Guye Idemo ADOLA,20 OCT 1990,ETH,8,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1211
18,27:10.06,Joshua CHEPTEGEI,12 SEP 1996,UGA,6,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1210
19,27:11.23,Jonathan Muia NDIKU,18 SEP 1991,KEN,2,,Yokohama (JPN),12 NOV 2016,1208
20,27:11.83,Belay Tilahun BEZABEH,07 JAN 1995,ETH,4,,Hengelo (NED),29 JUN 2016,1207
21,27:19.71,Leul GEBRESILASE,20 SEP 1992,ETH,1,,Herzogenaurach (GER),13 MAY 2016,1195
22,27:20.65,Adugna TAKELE,26 FEB 1989,ETH,5,,Hengelo (NED),29 JUN 2016,1193
23,27:21.97,John MAINA,14 JUL 1993,KEN,3,,Yokohama (JPN),12 NOV 2016,1191
24,27:22.28,Paul Kipngetich TANUI,22 DEC 1990,KEN,1,,Kobe (JPN),24 APR 2016,1191
25,27:22.93,Bedan KAROKI,21 AUG 1990,KEN,7,,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1190
26,27:22.99,Emmanuel KIPSANG,13 JUN 1991,KEN,2,,Herzogenaurach (GER),13 MAY 2016,1190
27,27:23.04,James WANGARI,23 MAR 1994,KEN,1f1,,Kobe (JPN),23 APR 2016,1189
