Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:51.34,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,1,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1242
2,12:51.96,,Albert ROP,17 JUL 1992,BRN,2,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1239
3,12:54.95,,Yenew ALAMIREW,27 MAY 1990,ETH,1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1228
4,12:55.73,,Hagos GEBRHIWET,11 MAY 1994,ETH,2,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1225
5,12:56.08,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,3,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1224
6,12:58.99,,Bernard LAGAT,12 DEC 1974,USA,2,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1213
7,12:59.81,,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,4,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1210
8,13:00.95,,Lawi LALANG,15 JUN 1991,KEN,5,,"Stade Louis II, Monaco (MON)",19 JUL 2013,1206
9,13:01.37,,Galen RUPP,08 MAY 1986,USA,5,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1205
10,13:01.64,,John KIPKOECH,29 DEC 1991,KEN,4,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1204
11,13:02.40,,Evan JAGER,08 MAR 1989,USA,8,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1201
12,13:03.69,,Muktar EDRIS,14 JAN 1994,ETH,1,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1196
13,13:03.80,,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,6,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1196
14,13:05.00,,Aweke AYALEW,23 FEB 1993,BRN,2,,Rabat (MAR),09 JUN 2013,1191
15,13:05.31,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1190
16,13:05.88,,Mo FARAH,23 MAR 1983,GBR,2,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1188
17,13:07.00,,Lopez LOMONG,01 JAN 1985,USA,1,,"New York, NY (USA) (i)",01 MAR 2013,1236
18,13:07.88,,Kenenisa BEKELE,13 JUN 1982,ETH,4,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1181
19,13:08.04,,Chris DERRICK,17 OCT 1990,USA,11,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1180
20,13:09.16,,Ibrahim JEILAN,12 JUN 1989,ETH,8,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1176
21,13:09.17,,Imane MERGA,15 OCT 1988,ETH,7,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1176
22,13:09.45,,Aziz LAHBABI,03 FEB 1991,MAR,3,,Rabat (MAR),09 JUN 2013,1175
23,13:09.53,,Dathan RITZENHEIN,30 DEC 1982,USA,9,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1175
24,13:10.83,,Ben ST. LAWRENCE,07 NOV 1981,AUS,2f1,,Heusden-Zolder (BEL),13 JUL 2013,1170
25,13:11.56,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1168
26,13:11.59,,Ben TRUE,29 DEC 1985,USA,3f1,,Heusden-Zolder (BEL),13 JUL 2013,1167
27,13:11.80,,Hassan MEAD,28 AUG 1989,USA,4f1,,Heusden-Zolder (BEL),13 JUL 2013,1167
28,13:12.01,,Andrew BUMBALOUGH,14 MAR 1987,USA,5f1,,Heusden-Zolder (BEL),13 JUL 2013,1166
29,13:12.50,,Arne GABIUS,22 MAR 1981,GER,6f1,,Heusden-Zolder (BEL),13 JUL 2013,1164
30,13:12.64,,Faisa Dame TASAMA,12 OCT 1987,ETH,7f1,,Heusden-Zolder (BEL),13 JUL 2013,1164
31,13:12.91,,Cyrus RUTTO,21 APR 1992,KEN,3,,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1163
32,13:12.97,,Sergio SÁNCHEZ,01 OCT 1982,ESP,5,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1163
33,13:13.18,,Yigrem DEMELASH,26 JAN 1994,ETH,9,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1162
34,13:13.60,,Yuki SATO,26 NOV 1986,JPN,8f1,,Heusden-Zolder (BEL),13 JUL 2013,1160
35,13:13.61,,Tariku BEKELE,28 FEB 1987,ETH,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1160
36,13:13.72,,Othmane EL GOUMRI,28 MAY 1992,MAR,5,,Rabat (MAR),09 JUN 2013,1160
37,13:13.83,,Zane ROBERTSON,14 NOV 1989,NZL,9f1,,Heusden-Zolder (BEL),13 JUL 2013,1159
38,13:13.91,,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,12,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1159
39,13:14.22,,Ryan HILL,31 JAN 1990,USA,10f1,,Heusden-Zolder (BEL),13 JUL 2013,1158
40,13:14.60,,Birhan NEBEBEW,14 AUG 1994,ETH,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1157
41,13:14.91,,Alemayehu BEZABEH,22 SEP 1986,ESP,1,,Huelva (ESP),12 JUN 2013,1156
42,13:14.97,,Jonathan Muia NDIKU,18 SEP 1991,KEN,1f31,,Yokohama (JPN),17 NOV 2013,1155
43,13:15.19,,Cameron LEVINS,28 MAR 1989,CAN,13,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1155
44,13:15.26,,Cornelius KANGOGO,15 DEC 1993,KEN,6,,Rabat (MAR),09 JUN 2013,1154
45,13:15.32,,Birhanu LEGESE,11 SEP 1994,ETH,4,,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1154
46,13:15.33,,Diego ESTRADA,19 DEC 1989,MEX,3f1,,"Palo Alto, CA (USA)",28 APR 2013,1154
47,13:15.45,,Leonard KORIR,10 DEC 1986,KEN,4f1,,"Palo Alto, CA (USA)",28 APR 2013,1154
48,13:15.51,,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,2,,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,1153
49,13:15.54,,Jake ROBERTSON,14 NOV 1989,NZL,11f1,,Heusden-Zolder (BEL),13 JUL 2013,1153
50,13:15.75,,Bedan KAROKI,21 AUG 1990,KEN,2f31,,Yokohama (JPN),17 NOV 2013,1153
51,13:15.87,,Elroy GELANT,25 AUG 1986,RSA,12f1,,Heusden-Zolder (BEL),13 JUL 2013,1152
52,13:15.91,,Sindre BURAAS,08 MAY 1989,NOR,13f1,,Heusden-Zolder (BEL),13 JUL 2013,1152
53,13:16.07,,Younéss ESSALHI,20 FEB 1993,MAR,7,,Rabat (MAR),09 JUN 2013,1151
54,13:16.57,,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f1,,Hiroshima (JPN),28 APR 2013,1150
55,13:16.68,,Geoffrey KIRUI,16 FEB 1993,KEN,14,,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1149
56,13:16.92,,Phillip KIPYEKO,10 JAN 1995,UGA,5,,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1148
57,13:17.42,,Bouabdellah TAHRI,20 DEC 1978,FRA,9,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1147
58,13:17.89,,Zelalem BACHA,10 JAN 1988,BRN,7,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1145
59,13:18.00,,Alemu BEKELE,23 MAR 1990,BRN,8,,Rabat (MAR),09 JUN 2013,1144
60,13:18.42,,Daniel HULING,16 JUL 1983,USA,6f1,,"Palo Alto, CA (USA)",28 APR 2013,1143
61,13:18.57,,Eric JENKINS,24 NOV 1991,USA,7f1,,"Palo Alto, CA (USA)",28 APR 2013,1142
62,13:18.72,,Demma Daba BIKILA,18 JUL 1989,ETH,1f4,,Nobeoka (JPN),11 MAY 2013,1142
63,13:18.96,,Brett ROBINSON,08 MAY 1991,AUS,8,,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1141
64,13:19.04,,Leonard BARSOTON,21 OCT 1994,KEN,3f31,,Yokohama (JPN),17 NOV 2013,1141
65,13:19.45,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,1f1,,Nijmegen (NED),12 JUN 2013,1139
66,13:19.46,,Josphat Kipkoech BETT,12 JUN 1990,KEN,9,,Rabat (MAR),09 JUN 2013,1139
