Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
73,14:09.84,Gilbert BOIT,,KEN,1,,"Fayetteville, AR (USA)",22 FEB 2019,1010
74,14:09.87,Gilbert KIGEN,23 DEC 1994,KEN,2,,"Fayetteville, AR (USA)",22 FEB 2019,1009
75,14:09.94,Aaron DINZEO,17 DEC 1991,USA,3f1,,"Boston, MA (USA)",26 JAN 2019,1009
76,14:10.44,Luis GRIJALVA,10 APR 1999,GUA,14,,"Birmingham, AL (USA)",08 MAR 2019,1007
77,14:10.79,Edwin KURGAT,,USA,1,,"Lubbock, TX (USA)",22 FEB 2019,1006
78,14:11.30,Yves SIKUBWABO,17 APR 1993,CAN,9f1,,"Boston, MA (USA)",01 DEC 2018,1005
79,14:11.38,Louis SERAFINI,20 SEP 1991,USA,10f1,,"Boston, MA (USA)",01 DEC 2018,1004
80,14:11.42,Luis GRIJALVA,10 APR 1999,GUA,1,,"Bozeman, MT (USA)",22 FEB 2019,1004
81,14:11.46,Ben GROLEAU,1993,USA,1f2,,"Boston, MA (USA)",01 DEC 2018,1004
82,14:11.99,Sean BURKE,,USA,4f2,,"Blacksburg, VA (USA)",22 FEB 2019,1002
83,14:12.17,Vincent KIPROP,,KEN,3,,"Fayetteville, AR (USA)",22 FEB 2019,1002
84,14:12.31,Aleksandr RYAZANTSEV,01 DEC 1993,RUS,9,,Moskva (RUS),15 FEB 2019,1001
85,14:12.64,Ildar MINSHIN,05 FEB 1985,RUS,10,,Moskva (RUS),15 FEB 2019,1000
86,14:12.71,Isai RODRIGUEZ,13 MAR 1998,USA,2,,"Lubbock, TX (USA)",22 FEB 2019,1000
87,14:12.96,Brendan MARTIN,21 MAR 1989,USA,4f1,,"Boston, MA (USA)",26 JAN 2019,999
88,14:13.04,Ryan KUTCH,18 SEP 1998,USA,4,,"Boston, MA (USA)",02 MAR 2019,999
89,14:13.06,Jaret CARPENTER,27 JUN 1998,USA,10f2,,"Ann Arbor, MI (USA)",23 FEB 2019,999
90,14:13.17,Jacob CHOGE,,KEN,1,,"Birmingham, AL (USA)",16 FEB 2019,998
91,14:13.60,Dylan GEARINGER,,USA,5f1,,"Boston, MA (USA)",09 FEB 2019,997
92,14:13.65,Aleksey VIKULOV,14 APR 1995,RUS,11,,Moskva (RUS),15 FEB 2019,997
93,14:13.67,Darragh MCELHINNEY,09 NOV 2000,IRL,1,,Athlone (IRL),23 FEB 2019,996
94,14:13.78,Nahom SOLOMON,27 SEP 1995,USA,5f2,,"Blacksburg, VA (USA)",22 FEB 2019,996
95,14:13.92,Dan ROMANO,21 JUN 1997,USA,5,,"Boston, MA (USA)",02 MAR 2019,996
96,14:13.94,Kyle BRACKMAN,02 SEP 1997,USA,6f1,,"Boston, MA (USA)",09 FEB 2019,996
97,14:14.16,Lebogang MOSITO,22 MAR 1995,RSA,2,,"Birmingham, AL (USA)",16 FEB 2019,995
98,14:14.74,Kevin JAMES,,USA,5f1,,"Boston, MA (USA)",26 JAN 2019,993
99,14:15.04,Curtis ECKSTEIN,,USA,11f2,,"Ann Arbor, MI (USA)",23 FEB 2019,992
100,14:15.11,Artyom ALEKSEYEV,11 MAY 1989,RUS,12,,Moskva (RUS),15 FEB 2019,992
101,14:15.12,Bryce MILLAR,,USA,12f2,,"Ann Arbor, MI (USA)",23 FEB 2019,992
102,14:15.70,Cameron AVERY,23 JUL 1997,NZL,6f1,,"Boston, MA (USA)",26 JAN 2019,990
103,14:15.73,Farah ABDULKARIM,09 NOV 1996,CAN,4,,"Fayetteville, AR (USA)",22 FEB 2019,989
104,14:15.93,Zach LONG,,USA,5,,"Fayetteville, AR (USA)",22 FEB 2019,989
105,14:16.02,Austen DALQUIST,16 NOV 1995,USA,6,,"Fayetteville, AR (USA)",22 FEB 2019,988
106,14:16.08,David MELLY,,USA,7f1,,"Boston, MA (USA)",09 FEB 2019,988
107,14:16.35,Zachary FACIONI,03 APR 1999,AUS,6f2,,"Blacksburg, VA (USA)",22 FEB 2019,987
108,14:16.53,Alexander KUSHEN,,USA,8f1,,"Boston, MA (USA)",09 FEB 2019,987
109,14:16.56,Emmanuel ROTICH,,USA,9,,"Boston, MA (USA)",24 FEB 2019,987
110,14:16.64,Carmeron DICKSON,,USA,6,,"Boston, MA (USA)",02 MAR 2019,986
111,14:16.67,Lamont MARSHALL,22 JUL 1984,BER,7f1,,"Boston, MA (USA)",26 JAN 2019,986
112,14:17.22,Henry STERLING,19 JUL 1991,USA,2f1,,"Boston, MA (USA)",24 FEB 2019,984
113,14:17.38,Azaria KIRWA,,KEN,1,,"Lynchburg, VA (USA)",23 FEB 2019,984
114,14:17.57,Bryce MILLAR,,USA,1,,"Ann Arbor, MI (USA)",01 FEB 2019,983
115,14:17.81,Emmanuel CHEBOSON,,USA,2,,"Ann Arbor, MI (USA)",01 FEB 2019,982
116,14:17.84,Grant O CONNOR,13 MAY 1997,USA,9f1,,"Boston, MA (USA)",09 FEB 2019,982
117,14:17.89,David MELLY,,USA,8f1,,"Boston, MA (USA)",26 JAN 2019,982
118,14:17.95,Nick GOLEBIOWSKI,,USA,10f1,,"Boston, MA (USA)",09 FEB 2019,982
119,14:18.15,Paul HOGAN,04 NOV 1995,USA,1f2,,"Boston, MA (USA)",22 FEB 2019,981
120,14:18.24,Mikhail STRELKOV,25 JUL 1994,RUS,13,,Moskva (RUS),15 FEB 2019,981
121,14:18.36,Obsa ALI,17 FEB 1996,USA,15,,"Birmingham, AL (USA)",08 MAR 2019,981
122,14:18.52,Kevin SALVANO,,USA,1f1,,"Blacksburg, VA (USA)",22 FEB 2019,980
123,14:18.63,Kristian Holm JENSEN,09 DEC 1997,DEN,7,,"Boston, MA (USA)",02 MAR 2019,980
124,14:18.66,Frank LARA,25 SEP 1995,USA,1f2,,"Lexington, VA (USA)",24 FEB 2019,980
125,14:18.92,Tyler DOZZI,21 JAN 1999,CAN,2f2,,"Boston, MA (USA)",01 DEC 2018,979
126,14:19.00,Matt YOUNG,16 SEP 1998,USA,7,,"Fayetteville, AR (USA)",22 FEB 2019,978
127,14:19.75,Emmanuel CHEBOSON,,USA,7f2,,"Blacksburg, VA (USA)",22 FEB 2019,976
128,14:19.99,Devin MEYRER,22 NOV 1997,GER,13f2,,"Ann Arbor, MI (USA)",23 FEB 2019,975
129,14:20.17,Jacob CHOGE,,KEN,10,,"Boston, MA (USA)",24 FEB 2019,974
130,14:20.38,Ryan UDVADIA,,USA,11f1,,"Boston, MA (USA)",01 DEC 2018,974
131,14:20.68,Tom NOBLES,,USA,3,,"Birmingham, AL (USA)",16 FEB 2019,973
132,14:20.73,Miles CLIKEMAN,,USA,8,,"Boston, MA (USA)",02 MAR 2019,973
133,14:21.29,Henry STERLING,19 JUL 1991,USA,12f1,,"Boston, MA (USA)",01 DEC 2018,971
134,14:21.52,Fitsum SEYOUM,23 JUL 1997,ETH,2f1,,"Blacksburg, VA (USA)",22 FEB 2019,970
135,14:21.66,Lebogang MOSITO,22 MAR 1995,RSA,3f1,,"Boston, MA (USA)",24 FEB 2019,969
136,14:21.70,Matt THORNTON,,USA,11f1,,"Boston, MA (USA)",09 FEB 2019,969
137,14:21.91,Noah PERKINS,,USA,2,,"Lynchburg, VA (USA)",23 FEB 2019,969
138,14:21.98,Jon PHILLIPS,07 JUN 1984,USA,3f2,,"Boston, MA (USA)",01 DEC 2018,968
139,14:22.27,Noah AFFOLDER,11 FEB 1999,USA,8f2,,"Blacksburg, VA (USA)",22 FEB 2019,967
140,14:22.39,Florian LUSSY,15 JAN 1994,SUI,4,,"Birmingham, AL (USA)",16 FEB 2019,967
141,14:22.46,Kyle GRONOSTAJ,06 JUN 1996,USA,4f2,,"Boston, MA (USA)",01 DEC 2018,967
142,14:22.50,Danny KILREA,24 JUN 2000,USA,9f2,,"Blacksburg, VA (USA)",22 FEB 2019,967
143,14:22.67,Nick CIACCIA,,USA,1,,"University Park, PA (USA)",25 JAN 2019,966
144,14:22.75,Vann MOFFETT,,USA,9f1,,"Boston, MA (USA)",26 JAN 2019,966
144,14:22.75,George KUSCHE,06 AUG 1998,RSA,14f2,,"Ann Arbor, MI (USA)",23 FEB 2019,966
146,14:22.93,Tyler ANDREWS,04 MAY 1990,USA,12f1,,"Boston, MA (USA)",09 FEB 2019,965
147,14:23.69,Kyle GRONOSTAJ,06 JUN 1996,USA,2f2,,"Boston, MA (USA)",22 FEB 2019,963
148,14:23.91,Michael WARD,10 DEC 1994,GBR,1,,"Cedar Falls, IA (USA)",23 FEB 2019,962
149,14:24.35,Ryan ROBINSON,1998,USA,7,,"Bloomington, IN (USA)",07 DEC 2018,960
150,14:24.37,Kyle MUELLER,,USA,9,,"Boston, MA (USA)",02 MAR 2019,960
151,14:24.62,Ben PREISNER,22 MAR 1996,CAN,1,,"Birmingham, AL (USA)",22 FEB 2019,960
152,14:24.65,Chandler AUSTIN,,USA,3f1,,"Blacksburg, VA (USA)",22 FEB 2019,959
153,14:24.71,Al BALDONADO,,USA,1f2,,"Naperville, IL (USA)",08 FEB 2019,959
154,14:24.84,Cameron AVERY,23 JUL 1997,NZL,3f2,,"Boston, MA (USA)",22 FEB 2019,959
155,14:24.85,Andrew JORDAN,05 AUG 1997,USA,3,,"Lubbock, TX (USA)",22 FEB 2019,959
156,14:24.86,Dhruvil PATEL,14 NOV 1996,USA,1,,"Boston, MA (USA)",08 MAR 2019,959
157,14:24.93,Kyle MATTES,,USA,2,,"Cedar Falls, IA (USA)",23 FEB 2019,959
158,14:25.05,Azaria KIRWA,,KEN,1,,"Lynchburg, VA (USA)",02 FEB 2019,958
158,14:25.05,Michael COCCIA,1998,CAN,8,,"Fayetteville, AR (USA)",22 FEB 2019,958
160,14:25.10,Timothy KENEFICK,,USA,10,,"Boston, MA (USA)",02 MAR 2019,958
161,14:25.12,Michael WATTS,15 JUN 1996,USA,4f2,,"Boston, MA (USA)",22 FEB 2019,958
162,14:25.14,Tyler DAY,18 DEC 1996,USA,2,,"Bozeman, MT (USA)",22 FEB 2019,958
163,14:25.20,George BEAMISH,24 OCT 1996,NZL,2f2,,"Bozeman, MT (USA)",01 DEC 2018,958
164,14:25.25,Vann MOFFETT,,USA,5f2,,"Boston, MA (USA)",22 FEB 2019,957
165,14:25.32,Kieran TUNTIVATE,16 FEB 1997,THA,1,,"Cambridge, MA (USA)",24 FEB 2019,957
166,14:25.34,Dominic HOCKENBURY,05 OCT 1997,USA,10f1,,"Boston, MA (USA)",26 JAN 2019,957
167,14:25.35,Kyle MUELLER,,USA,2,,"University Park, PA (USA)",25 JAN 2019,957
168,14:25.46,Scott BEATTIE,04 DEC 1998,GBR,2,,"Birmingham, AL (USA)",22 FEB 2019,957
169,14:25.80,Ben FAZIO,,USA,11f1,,"Boston, MA (USA)",26 JAN 2019,956
170,14:25.86,Bryce MILLAR,,USA,8,,"Bloomington, IN (USA)",07 DEC 2018,955
171,14:26.03,Kigen CHEMADI,,KEN,5,,"Birmingham, AL (USA)",16 FEB 2019,955
172,14:26.15,Jake HOFFERT,,USA,3,,"Cedar Falls, IA (USA)",23 FEB 2019,954
173,14:26.25,John MCGOWAN,,USA,3,,"University Park, PA (USA)",25 JAN 2019,954
174,14:26.53,Nicholas PSCHUNDER,,USA,11,,"Boston, MA (USA)",02 MAR 2019,953
175,14:26.54,Davor Aaron BIENENFELD,25 SEP 1997,GER,3,,"Birmingham, AL (USA)",22 FEB 2019,953
176,14:26.77,Mark LEINENGER,25 FEB 1991,USA,4f1,,"Boston, MA (USA)",24 FEB 2019,952
177,14:26.95,Alex CORBETT,,USA,10f2,,"Blacksburg, VA (USA)",22 FEB 2019,952
178,14:27.10,Jeremy BROWN,,USA,13f1,,"Boston, MA (USA)",09 FEB 2019,951
179,14:27.23,Gilbert KIRUI,,KEN,1,,NY (USA),08 FEB 2019,951
180,14:27.55,Matthew NORVELL,,USA,2f2,,"Naperville, IL (USA)",08 FEB 2019,950
181,14:27.57,Brian ZABILSKI,30 JUL 1997,USA,2,,"Cambridge, MA (USA)",24 FEB 2019,950
182,14:27.74,Trevor FOLEY,22 JUN 1999,USA,9,,"Fayetteville, AR (USA)",22 FEB 2019,949
183,14:27.80,Tyler ITALIANO,,USA,3,,"Cambridge, MA (USA)",24 FEB 2019,949
184,14:28.45,Dhruvil PATEL,14 NOV 1996,USA,1,,"Naperville, IL (USA)",11 JAN 2019,947
185,14:28.48,Owen RITZ,,USA,4,,"Cambridge, MA (USA)",24 FEB 2019,947
186,14:28.51,Nolan MCKENNA,,USA,2,,"Naperville, IL (USA)",11 JAN 2019,947
187,14:28.52,Clark RICCIARDELLI,,USA,1f1,,"Boston, MA (USA)",02 FEB 2019,947
188,14:28.54,Clark RICCIARDELLI,,USA,2,,"Boston, MA (USA)",08 MAR 2019,947
189,14:28.58,Nick WOLK,11 APR 1998,USA,4f1,,"Blacksburg, VA (USA)",22 FEB 2019,946
190,14:28.94,Viraj DEOKAR,10 OCT 1997,USA,5,,"Cambridge, MA (USA)",24 FEB 2019,945
191,14:28.95,Wyatt MCGUIRE,16 JAN 1996,USA,1f1,,"Ann Arbor, MI (USA)",23 FEB 2019,945
192,14:29.05,Grant O CONNOR,13 MAY 1997,USA,3,,"Boston, MA (USA)",08 MAR 2019,945
193,14:29.64,Matt GROSSMAN,,USA,6,,"Cambridge, MA (USA)",24 FEB 2019,943
194,14:29.97,Isaac HARDING,29 JAN 1998,USA,15f2,,"Ann Arbor, MI (USA)",23 FEB 2019,942
195,14:30.10,Santino Kenyi ORENG,14 AUG 1993,SSD,1,,"Lincoln, NE (USA)",01 FEB 2019,941
196,14:30.25,Daniel SOTO,13 NOV 1996,USA,16f2,,"Ann Arbor, MI (USA)",23 FEB 2019,941
197,14:30.42,Ryan MURPHY,18 OCT 1998,USA,10,,"Fayetteville, AR (USA)",22 FEB 2019,940
198,14:30.44,Dalton RANDALL,,USA,5f1,,"Blacksburg, VA (USA)",22 FEB 2019,940
199,14:30.66,Kristian Holm JENSEN,09 DEC 1997,DEN,1f2,,"Boston, MA (USA)",09 FEB 2019,940
200,14:30.69,Adam BRADTMUELLER,,USA,2f2,,"Lexington, VA (USA)",24 FEB 2019,939
201,14:30.92,Jordan BRANNAN,,USA,1,,"New York, NY (USA)",16 FEB 2019,939
202,14:30.97,Alexander KUSHEN,,USA,1f2,,"Boston, MA (USA)",26 JAN 2019,939
203,14:31.00,Ari KLAU,,USA,11f2,,"Blacksburg, VA (USA)",22 FEB 2019,938
204,14:31.06,Christopher ALFOND,03 JAN 1998,USA,12f1,,"Boston, MA (USA)",26 JAN 2019,938
205,14:31.26,Christopher ALFOND,03 JAN 1998,USA,6f2,,"Boston, MA (USA)",22 FEB 2019,938
206,14:31.35,Daniel FLEACE,,USA,3,,"Ann Arbor, MI (USA)",01 FEB 2019,937
207,14:31.50,Edward TRIPPAS,22 SEP 1998,AUS,7,,"Cambridge, MA (USA)",24 FEB 2019,937
208,14:31.60,Patrick SHEEHAN,,USA,12f2,,"Blacksburg, VA (USA)",22 FEB 2019,936
209,14:31.85,Anthony RUSSO,,USA,1,,"Boston, MA (USA)",02 FEB 2019,936
210,14:31.97,Reese JORDAN,,USA,4,,"Ann Arbor, MI (USA)",01 FEB 2019,935
211,14:32.08,Brad HODKINSON,,USA,4,,"Boston, MA (USA)",08 MAR 2019,935
212,14:32.17,Evan FERLIC,,USA,17f2,,"Ann Arbor, MI (USA)",23 FEB 2019,935
213,14:32.55,Joe DRAGON,,USA,13f2,,"Blacksburg, VA (USA)",22 FEB 2019,933
214,14:32.58,Blaise FERRO,,USA,3f2,,"Bozeman, MT (USA)",01 DEC 2018,933
215,14:32.75,Timothy KENEFICK,,USA,7f2,,"Boston, MA (USA)",22 FEB 2019,933
216,14:32.90,Thomas SCHULTZ,30 MAR 1997,USA,5,,"Boston, MA (USA)",08 MAR 2019,932
217,14:33.19,Matthew NORVELL,,USA,1f2,,"Naperville, IL (USA)",22 FEB 2019,931
218,14:33.51,Daniel CONNELLY,,USA,13f1,,"Boston, MA (USA)",26 JAN 2019,930
219,14:33.63,Mark ROBERTSON,20 FEB 1996,USA,11,,"Fayetteville, AR (USA)",22 FEB 2019,930
220,14:33.66,Kyle MUELLER,,USA,2,,"New York, NY (USA)",16 FEB 2019,930
221,14:33.81,Brendan MURRAY,,USA,2f2,,"Boston, MA (USA)",09 FEB 2019,929
222,14:33.97,Matthew WILKINSON,,USA,6,,"Boston, MA (USA)",08 MAR 2019,929
223,14:34.03,Joshua SCHAEDER,,USA,1f2,,"Whitewater, WI (USA)",09 FEB 2019,928
224,14:34.05,Joe RIORDAN,02 JUN 1999,USA,2f1,,"Ann Arbor, MI (USA)",23 FEB 2019,928
225,14:34.09,Harry POWELL,11 JAN 1997,GBR,12,,"Boston, MA (USA)",02 MAR 2019,928
226,14:34.18,Henry JAQUES,,USA,1f3,,"Boston, MA (USA)",09 FEB 2019,928
227,14:34.19,JP FLAVIN,31 JUL 1998,USA,14f2,,"Blacksburg, VA (USA)",22 FEB 2019,928
228,14:34.30,Dan ROMANO,21 JUN 1997,USA,5f2,,"Boston, MA (USA)",01 DEC 2018,928
229,14:34.38,Akis MEDRANO,,USA,4,,"Cedar Falls, IA (USA)",23 FEB 2019,927
230,14:34.47,Gilbert KIRUI,,KEN,3,,"New York, NY (USA)",16 FEB 2019,927
231,14:34.57,Rohann ASFAW,,USA,6f1,,"Blacksburg, VA (USA)",22 FEB 2019,927
232,14:34.59,Ben BUMGARNER,20 FEB 1999,USA,4,,"University Park, PA (USA)",25 JAN 2019,927
233,14:34.61,Jacob BILVADO,,USA,1,,"Albuquerque, NM (USA)",22 FEB 2019,927
234,14:34.68,Conor MURPHY,,USA,2f2,,"Boston, MA (USA)",26 JAN 2019,926
235,14:34.71,Will BRISMAN,16 AUG 1999,USA,6f2,,"Boston, MA (USA)",01 DEC 2018,926
236,14:34.87,Bailey TIMMONS,,USA,3f1,,"Ann Arbor, MI (USA)",23 FEB 2019,926
237,14:34.88,Bailey MCINTIRE,,USA,4f1,,"Ann Arbor, MI (USA)",23 FEB 2019,926
238,14:34.92,Brad MISH,05 JUN 1987,USA,2f3,,"Boston, MA (USA)",09 FEB 2019,926
239,14:34.94,Ian MCVEY,,USA,7,,"Boston, MA (USA)",08 MAR 2019,925
240,14:35.12,Peter LYNCH,26 NOV 1997,IRL,4,,"Birmingham, AL (USA)",22 FEB 2019,925
241,14:35.14,Ryan KUTCH,18 SEP 1998,USA,1,,"Bronx, NY (USA)",11 JAN 2019,925
242,14:35.29,Eric HERRMANN,,USA,5,,"University Park, PA (USA)",25 JAN 2019,924
243,14:35.45,William ANDERSON,,USA,5,,"Cedar Falls, IA (USA)",23 FEB 2019,924
244,14:35.54,Brad HODKINSON,,USA,2f2,,"Whitewater, WI (USA)",09 FEB 2019,923
245,14:35.67,Sam PINKOWSKI,,USA,8,,"Boston, MA (USA)",08 MAR 2019,923
246,14:35.95,Josh KALAPOS,,USA,1,,"Waltham, MA (USA)",23 FEB 2019,922
247,14:36.08,Christian STAFFORD,,USA,3f2,,"Boston, MA (USA)",09 FEB 2019,922
248,14:36.45,Franklin LIVOLSI,,USA,4f2,,"Boston, MA (USA)",09 FEB 2019,921
249,14:36.50,Jaime GARCÍA,25 AUG 1994,ESP,1,,"Birmingham, AL (USA)",20 FEB 2019,920
250,14:36.59,Joe SIMMONS,08 JAN 1998,USA,1,,"Nampa, ID (USA)",01 FEB 2019,920
