Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,13:32.01,,Alistair Ian CRAGG,13 JUN 1980,IRL,1,,"Fayetteville, AR (USA) (i)",15 FEB 2008,1143
2,13:46.63,,Sergey IVANOV,03 MAR 1979,RUS,1,,Moskva (RUS) (i),08 FEB 2008,1091
3,13:47.24,,Aleksandr SEKLETOV,13 APR 1981,RUS,2,,Moskva (RUS) (i),08 FEB 2008,1088
4,13:47.54,,Sergey YEMELYANOV,24 FEB 1978,RUS,3,,Moskva (RUS) (i),08 FEB 2008,1087
5,13:47.57,,Lex WILLIAMS,21 MAR 1987,USA,2,,"Fayetteville, AR (USA) (i)",15 FEB 2008,1087
6,13:48.13,,Jacob KORIR,15 AUG 1980,KEN,3,,"Fayetteville, AR (USA) (i)",15 FEB 2008,1085
7,13:48.58,,Konstantin VASILYEV,20 JUN 1985,RUS,4,,Moskva (RUS) (i),08 FEB 2008,1084
8,13:50.40,,Ian BURRELL,15 FEB 1985,USA,4,,"Fayetteville, AR (USA) (i)",15 FEB 2008,1077
9,13:50.50,,Stepan KISELYOV,03 NOV 1986,RUS,5,,Moskva (RUS) (i),08 FEB 2008,1077
10,13:51.26,,Shadrack SONGOK,25 APR 1984,KEN,1,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1074
11,13:52.20,,Tyson DAVID,04 AUG 1987,KEN,1,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1071
12,13:53.06,,James STRANG,07 DEC 1984,USA,2,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1068
13,13:54.05,,Sean QUIGLEY,08 FEB 1985,USA,3,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1064
14,13:55.27,,Daniel KANYARUHURU,05 FEB 1984,USA,1,,"Boston, MA (USA) (i)",25 JAN 2008,1060
15,13:55.58,,Pavel SHAPOVALOV,10 OCT 1975,RUS,6,,Moskva (RUS) (i),08 FEB 2008,1059
16,13:56.43,,Christopher BARNICLE,31 MAR 1987,USA,3,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1056
17,13:57.06,,Akmal ISHOV,27 DEC 1983,RUS,7,,Moskva (RUS) (i),08 FEB 2008,1054
18,13:57.07,,Tyler HILL,07 MAR 1985,USA,5,,"Fayetteville, AR (USA) (i)",15 FEB 2008,1054
19,13:57.87,,Mark KORIR,10 JAN 1985,KEN,4,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1051
20,13:58.62,,Joshua MCDOUGAL,01 JUN 1985,USA,5,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1048
