Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,13:11.39,,Alberto GARCÍA,22 FEB 1971,ESP,1,,Gent (BEL) (i),09 FEB 2003,1220
2,13:26.44,,Abiyote ABATE,20 NOV 1980,ETH,2,,Gent (BEL) (i),09 FEB 2003,1164
3,13:28.93,,Alistair Ian CRAGG,13 JUN 1980,IRL,1,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1154
4,13:29.26,,Boaz CHEBOIYWO,02 AUG 1978,KEN,2,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1153
5,13:33.34,,Mark Kipkinyor BETT,22 DEC 1976,KEN,3,,Gent (BEL) (i),09 FEB 2003,1138
6,13:41.25,,Richard KIPLAGAT,05 JAN 1981,KEN,1,,"New York, NY (USA) (i)",14 FEB 2003,1110
7,13:41.74,,Ben DAWSON,29 DEC 1979,USA,3,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1108
8,13:44.12,,Daniel LINCOLN,22 OCT 1980,USA,2,,"Fayetteville, AR (USA) (i)",15 FEB 2003,1099
9,13:45.10,,Mindaugas PUKŠTAS,23 JUN 1978,LTU,3,,"Fayetteville, AR (USA) (i)",15 FEB 2003,1096
10,13:48.78,,Louis LUCHINI,24 MAY 1981,USA,5,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1083
11,13:52.31,,Girma TOLA,19 OCT 1974,ETH,4,,Gent (BEL) (i),09 FEB 2003,1070
12,13:52.32,,Silverus KIMELI,10 SEP 1979,KEN,2,,"Gainesville, FL (USA) (i)",02 MAR 2003,1070
13,13:53.01,,Jason WOOLHOUSE,09 SEP 1980,NZL,4,,"Fayetteville, AR (USA) (i)",15 FEB 2003,1068
14,13:55.21,,Scott NAGELKERKE,,USA,5,,"Fayetteville, AR (USA) (i)",15 FEB 2003,1060
15,13:55.23,,Peter RILEY,06 JUL 1979,GBR,1,,"Boston, MA (USA) (i)",09 MAR 2003,1060
16,13:55.98,,Westley ALKIN,07 JUL 1981,CAN,6,,"Fayetteville, AR (USA) (i)",15 FEB 2003,1058
17,13:56.54,,David PATTERSON,22 DEC 1979,USA,7,,"Fayetteville, AR (USA) (i)",15 FEB 2003,1056
18,13:57.22,,Kyle KING,28 JUL 1981,USA,8,,"Fayetteville, AR (USA) (i)",15 FEB 2003,1053
19,13:57.31,,Ian DOBSON,06 FEB 1982,USA,9,,"Fayetteville, AR (USA) (i)",14 MAR 2003,1053
20,13:57.91,,Eduardo TORRES,22 AUG 1980,USA,2,,"Lincoln, NE (USA) (i)",28 FEB 2003,1051
21,13:58.35,,Jason SANDFORT,15 JUL 1982,USA,3,,"Gainesville, FL (USA) (i)",02 MAR 2003,1049
