Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
25,13:54.36,Pierce MURPHY,23 AUG 1993,USA,6,,"Fayetteville, AR (USA)",13 MAR 2015,1063
26,13:56.11,Will GEOGHEGAN,15 JUL 1992,USA,7,,"Fayetteville, AR (USA)",13 MAR 2015,1057
27,13:57.87,Thomas CURTIN,08 AUG 1993,USA,8,,"Fayetteville, AR (USA)",13 MAR 2015,1051
28,13:57.97,Vladimir NIKITIN,05 AUG 1992,RUS,6f1,,Moskva (RUS),17 FEB 2015,1051
28,13:57.97,Martin HEHIR,19 DEC 1992,USA,1f2,,"Blacksburg, VA (USA)",27 FEB 2015,1051
30,13:58.03,Caleb HOOVER,22 JUL 1992,USA,4,,"Bloomington, IN (USA)",12 DEC 2014,1050
31,13:59.68,Mikhail STRELKOV,25 JUL 1994,RUS,7f1,,Moskva (RUS),17 FEB 2015,1045
32,14:00.53,Kevin THOMAS,,USA,1f1,,"Boston, MA (USA)",31 JAN 2015,1042
33,14:01.21,Mark PARRISH,02 DEC 1991,USA,9,,"Fayetteville, AR (USA)",13 MAR 2015,1039
34,14:01.22,Ammar MOUSSA,01 DEC 1993,USA,10,,"Fayetteville, AR (USA)",13 MAR 2015,1039
35,14:01.55,Brendan MARTIN,21 MAR 1989,USA,2f1,,"Boston, MA (USA)",31 JAN 2015,1038
36,14:02.05,Jonathan GREEN,15 FEB 1995,USA,1f1,,"Boston, MA (USA)",14 FEB 2015,1036
37,14:02.09,Weston STRUM,17 JAN 1992,USA,5,,"Bloomington, IN (USA)",12 DEC 2014,1036
38,14:02.17,Thomas MADDEN,28 NOV 1994,USA,3f1,,"Boston, MA (USA)",31 JAN 2015,1036
39,14:03.31,Michael BIWOTT,,USA,1,,"Roxbury, MA (USA)",13 DEC 2014,1032
40,14:04.71,Sergey POPOV,07 APR 1989,RUS,8f1,,Moskva (RUS),17 FEB 2015,1027
41,14:04.97,Stuart ROBERTSON,,USA,2f2,,"Blacksburg, VA (USA)",27 FEB 2015,1026
42,14:05.09,Johnnie GUY,,USA,1,,"Bloomington, IN (USA)",31 JAN 2015,1026
43,14:05.10,Antoine THIBEAULT,24 MAR 1994,CAN,4f1,,"Boston, MA (USA)",31 JAN 2015,1026
44,14:05.87,Alejandro Arroyo YAMIN,26 SEP 1991,MEX,6,,"Bloomington, IN (USA)",12 DEC 2014,1023
45,14:06.24,Oleg ILYIN,01 MAR 1989,RUS,9f1,,Moskva (RUS),17 FEB 2015,1022
46,14:07.30,Matthew SCHWARTZER,13 NOV 1993,USA,2,,"Bloomington, IN (USA)",31 JAN 2015,1018
46,14:07.30,Mark DERRICK,,USA,3f2,,"Blacksburg, VA (USA)",27 FEB 2015,1018
48,14:07.35,Andrey TROFIMOV,02 APR 1986,RUS,10f1,,Moskva (RUS),17 FEB 2015,1018
49,14:07.82,Ryan MAHALSKY,27 APR 1993,USA,1,,"Boston, MA (USA)",07 MAR 2015,1016
50,14:08.21,John MURRAY,09 JUL 1992,USA,2f1,,"Boston, MA (USA)",14 FEB 2015,1015
51,14:09.77,Edwin KIBICHIY,02 APR 1992,KEN,4f2,,"Blacksburg, VA (USA)",27 FEB 2015,1010
52,14:09.91,Evan ESSELINK,28 FEB 1992,CAN,3,,"Bloomington, IN (USA)",31 JAN 2015,1009
53,14:10.09,John MASCARI,30 MAR 1992,USA,1,,"Cedar Falls, IA (USA)",28 FEB 2015,1009
54,14:10.37,Shaun THOMPSON,14 JUN 1993,USA,5f2,,"Blacksburg, VA (USA)",27 FEB 2015,1008
55,14:11.28,Tim RACKERS,07 MAR 1993,USA,1,,"Fayetteville, AR (USA)",30 JAN 2015,1005
56,14:11.98,Alec OLSON,,USA,5f1,,"Boston, MA (USA)",31 JAN 2015,1002
57,14:12.58,Jeremy COUGHLER,03 SEP 1995,CAN,4,,"Bloomington, IN (USA)",31 JAN 2015,1000
58,14:12.88,Craig LUTZ,07 NOV 1992,USA,11,,"Fayetteville, AR (USA)",13 MAR 2015,999
59,14:12.97,Jack GOODWIN,07 JUN 1993,GBR,6f2,,"Blacksburg, VA (USA)",27 FEB 2015,999
60,14:13.33,Tyler PENCE,03 MAY 1993,USA,1,,"Birmingham, AL (USA)",13 MAR 2015,998
61,14:13.90,Aaron NELSON,16 JUL 1992,USA,12,,"Fayetteville, AR (USA)",13 MAR 2015,996
62,14:13.98,Andrew MCLAIN,26 JAN 1992,USA,7,,"Bloomington, IN (USA)",12 DEC 2014,995
63,14:14.98,Rob MULLETT,31 JUL 1987,GBR,5,,"Bloomington, IN (USA)",31 JAN 2015,992
64,14:15.16,Yevgeniy BUSHKOV,09 SEP 1986,RUS,11f1,,Moskva (RUS),17 FEB 2015,991
65,14:15.85,Matt GIANNINO,,USA,6f1,,"Boston, MA (USA)",31 JAN 2015,989
66,14:15.89,Khalil Rmidi KININI,16 AUG 1995,ESP,2,,"Boston, MA (USA)",07 MAR 2015,989
67,14:16.02,Curtis KING,,USA,1,,"Cambridge, MA (USA)",01 MAR 2015,988
68,14:16.14,Ben SATHRE,23 APR 1990,USA,1f2,,St. Paul (USA),13 FEB 2015,988
69,14:16.23,Shaun THOMPSON,14 JUN 1993,USA,13,,"Fayetteville, AR (USA)",13 MAR 2015,988
70,14:16.33,Josh GUY,,USA,2,,"Birmingham, AL (USA)",13 MAR 2015,987
71,14:16.38,Andrey RUSAKOV,21 JUL 1992,RUS,12f1,,Moskva (RUS),17 FEB 2015,987
72,14:16.57,Andrew KOWALSKY,03 MAR 1992,CAN,3,,"Boston, MA (USA)",07 MAR 2015,987
73,14:16.63,Morgan PEARSON,22 SEP 1993,USA,14,,"Fayetteville, AR (USA)",13 MAR 2015,986
74,14:16.73,Brandon Derek LORD,13 JUN 1992,CAN,15,,"Fayetteville, AR (USA)",13 MAR 2015,986
75,14:16.87,Sam PECKHAM,07 FEB 1994,USA,1,,"Annapolis, MD (USA)",21 FEB 2015,986
76,14:16.99,Will GEIKEN,01 MAY 1993,USA,7f1,,"Boston, MA (USA)",31 JAN 2015,985
77,14:17.24,John RANERI,23 OCT 1991,USA,7f2,,"Blacksburg, VA (USA)",27 FEB 2015,984
78,14:17.41,Oleg GRIGORYEV,18 APR 1988,RUS,13f1,,Moskva (RUS),17 FEB 2015,984
79,14:17.51,Jacob THOMSON,29 NOV 1994,USA,8f2,,"Blacksburg, VA (USA)",27 FEB 2015,983
80,14:17.84,Joshua MIRTH,,USA,1,,"Bloomington, IN (USA)",12 DEC 2014,982
81,14:17.85,Paul ROSS,,USA,1f1,,"New York, NY (USA)",30 JAN 2015,982
82,14:18.04,Patrick TIERNAN,11 SEP 1994,AUS,1,,"New York, NY (USA)",28 FEB 2015,982
83,14:18.10,Matt MCDONALD,10 MAY 1993,USA,2,,"Cambridge, MA (USA)",01 MAR 2015,981
84,14:18.22,Connor SHERYAK,,USA,1,,"University Park, PA (USA)",30 JAN 2015,981
85,14:18.23,Tripp HURT,30 OCT 1992,USA,1f1,,"Birmingham, AL (USA)",28 FEB 2015,981
86,14:18.24,Jordan MANN,12 JAN 1993,USA,3,,"Cambridge, MA (USA)",01 MAR 2015,981
87,14:18.39,Lucas STALNAKER,23 MAR 1995,USA,2,,"Annapolis, MD (USA)",21 FEB 2015,980
88,14:18.41,Ryan MAHALSKY,27 APR 1993,USA,3,,"Annapolis, MD (USA)",21 FEB 2015,980
89,14:18.45,Arsene GUILLOREL,18 JAN 1994,FRA,2f1,,"Birmingham, AL (USA)",28 FEB 2015,980
90,14:18.67,Erik PETERSON,15 JUN 1994,USA,8,,"Bloomington, IN (USA)",12 DEC 2014,980
91,14:18.80,Aleksandr NOVIKOV,01 SEP 1995,RUS,14f1,,Moskva (RUS),17 FEB 2015,979
92,14:18.91,David NILSSON,16 APR 1987,SWE,1f2,,Huddinge (SWE),17 MAR 2015,979
93,14:18.94,Andrew TARIO,,USA,4,,"Boston, MA (USA)",07 MAR 2015,979
94,14:19.12,Andrew MCLAIN,26 JAN 1992,USA,3,,"Birmingham, AL (USA)",13 MAR 2015,978
95,14:19.27,Joshua MIRTH,,USA,4,,"Birmingham, AL (USA)",13 MAR 2015,978
96,14:19.53,Shane QUINN,15 SEP 1992,IRL,2,,"New York, NY (USA)",28 FEB 2015,977
97,14:19.79,Mike MAZZACCARO,,USA,4,,"Cambridge, MA (USA)",01 MAR 2015,976
98,14:20.05,Bryce BRADLEY,,USA,5,,"Birmingham, AL (USA)",13 MAR 2015,975
99,14:20.17,Paul ROSS,,USA,5,,"Cambridge, MA (USA)",01 MAR 2015,974
100,14:20.36,Tait RUTHERFORD,,USA,6,,"Cambridge, MA (USA)",01 MAR 2015,974
101,14:20.37,Michael BIWOTT,,USA,1,,"Boston, MA (USA)",21 FEB 2015,974
102,14:20.44,Thomas MADDEN,28 NOV 1994,USA,9f2,,"Blacksburg, VA (USA)",27 FEB 2015,974
103,14:20.48,Yevgeniy KUNTS,21 APR 1993,RUS,15f1,,Moskva (RUS),17 FEB 2015,973
104,14:20.57,Matt DANIELS,28 APR 1988,USA,6,,"Birmingham, AL (USA)",13 MAR 2015,973
105,14:20.79,Matt FISCHER,,USA,1,,"University Park, PA (USA)",21 FEB 2015,972
106,14:20.83,Phil SCHNEIDER,,USA,7,,"Birmingham, AL (USA)",13 MAR 2015,972
107,14:20.92,Nathaniel ADAMS,,USA,8f1,,"Boston, MA (USA)",31 JAN 2015,972
108,14:20.94,Ben EVERSOLE,,USA,3f1,,"Boston, MA (USA)",14 FEB 2015,972
109,14:21.04,Riley COATES,26 APR 1993,USA,1f1,,"Fayetteville, AR (USA)",14 FEB 2015,972
110,14:21.06,Chris BANAFATO,,USA,5,,"Boston, MA (USA)",07 MAR 2015,971
111,14:21.66,Jonathan GREEN,15 FEB 1995,USA,3,,"New York, NY (USA)",28 FEB 2015,969
112,14:21.95,Dan LENNON,25 JUL 1994,USA,2,,"University Park, PA (USA)",30 JAN 2015,969
113,14:22.36,Aleksey POLTANOV,11 OCT 1989,RUS,1f2,,Moskva (RUS),17 FEB 2015,967
114,14:22.44,Sami JIBRIL,08 NOV 1989,CAN,1,,Montréal (CAN),24 JAN 2015,967
114,14:22.44,Trevor LAFONTAINE,,USA,4,,"Annapolis, MD (USA)",21 FEB 2015,967
116,14:22.46,Michael EATON,09 JUN 1987,USA,6,,"Bloomington, IN (USA)",31 JAN 2015,967
117,14:22.72,Nicholas FILIPPAZZO,,USA,2,,"Boston, MA (USA)",21 FEB 2015,966
118,14:22.80,Matthew MAHONEY,05 JUN 1996,USA,4f1,,"Boston, MA (USA)",14 FEB 2015,966
119,14:22.85,Radford GUNZENHAUSER,,USA,5f1,,"Boston, MA (USA)",14 FEB 2015,965
120,14:22.92,Kevin LEWIS,10 JUL 1993,USA,16,,"Fayetteville, AR (USA)",13 MAR 2015,965
121,14:23.09,Brian HARVEY,08 JUN 1987,USA,6f1,,"Boston, MA (USA)",14 FEB 2015,965
122,14:23.38,Stephen MULHERIN,,USA,1,,"Blacksburg, VA (USA)",24 JAN 2015,964
123,14:23.40,Erik PETERSON,15 JUN 1994,USA,4,,"New York, NY (USA)",28 FEB 2015,964
124,14:23.61,Jon PHILLIPS,07 JUN 1984,USA,6,,"Boston, MA (USA)",07 MAR 2015,963
125,14:23.76,Arthur GENO,,USA,7f1,,"Boston, MA (USA)",14 FEB 2015,962
126,14:23.94,Travis MORRISON,11 SEP 1992,USA,1,,"Winston Salem, NC (USA)",13 MAR 2015,962
127,14:24.13,Roland HAKES,15 MAR 1993,USA,2f1,,"New York, NY (USA)",30 JAN 2015,961
128,14:24.15,Samuel MORSE,06 OCT 1983,USA,1f2,,"Boston, MA (USA)",14 FEB 2015,961
129,14:24.53,Willy FINK,07 MAR 1994,USA,1,,"Mount Pleasant, MI (USA)",27 FEB 2015,960
130,14:24.57,Cory KEEHN,,USA,1,,"Lincoln, NE (USA)",06 FEB 2015,960
131,14:24.58,Collin LEIBOLD,13 DEC 1987,USA,5,,"New York, NY (USA)",28 FEB 2015,960
132,14:24.75,Jake KILDOO,12 SEP 1993,USA,10f2,,"Blacksburg, VA (USA)",27 FEB 2015,959
133,14:24.96,Stephen KERSH,,USA,8f1,,"Boston, MA (USA)",14 FEB 2015,958
134,14:24.97,Ryan PLACE,31 MAY 1986,USA,9f1,,"Boston, MA (USA)",14 FEB 2015,958
135,14:25.39,Michael BIWOTT,,USA,8,,"Birmingham, AL (USA)",13 MAR 2015,957
136,14:25.53,Tanner HINKLE,,USA,3f1,,"Birmingham, AL (USA)",28 FEB 2015,957
137,14:25.56,Kyle COCHRUN,,USA,2,,"Mount Pleasant, MI (USA)",27 FEB 2015,956
138,14:25.65,Ethan HAUSAMANN,,USA,7,,"Boston, MA (USA)",07 MAR 2015,956
139,14:25.67,Hayden HAWKS,1991,USA,9,,"Bloomington, IN (USA)",12 DEC 2014,956
140,14:25.77,Patrick JENKINS,,USA,2,,"Winston Salem, NC (USA)",13 MAR 2015,956
141,14:25.81,Jeff HALE,,USA,1f2,,"Boston, MA (USA)",27 FEB 2015,956
142,14:26.21,Paul YAK,03 MAY 1992,USA,9,,"Birmingham, AL (USA)",13 MAR 2015,954
143,14:26.31,Dan MORONEY,,USA,8,,"Boston, MA (USA)",07 MAR 2015,954
144,14:26.34,Tom ANDERSON,12 JAN 1990,GBR,10,,"Bloomington, IN (USA)",12 DEC 2014,954
145,14:26.42,Michael CLEVENGER,24 NOV 1993,USA,11f2,,"Blacksburg, VA (USA)",27 FEB 2015,954
146,14:26.43,Brian DOYLE,23 JUL 1992,USA,6,,"New York, NY (USA)",28 FEB 2015,954
147,14:26.70,Travis MORRISON,11 SEP 1992,USA,1,,"Naperville, IL (USA)",23 JAN 2015,953
148,14:26.72,Austin WELLS,15 JUN 1995,USA,2,,"Fayetteville, AR (USA)",30 JAN 2015,953
149,14:26.75,Sam ALEXANDER,,USA,9f1,,"Boston, MA (USA)",31 JAN 2015,952
150,14:26.79,Jack BOYLE,,USA,10f1,,"Boston, MA (USA)",14 FEB 2015,952
151,14:26.90,Evan ESSELINK,28 FEB 1992,CAN,11,,"Bloomington, IN (USA)",12 DEC 2014,952
152,14:26.94,Khalil Rmidi KININI,16 AUG 1995,ESP,1,,"Annapolis, MD (USA)",10 JAN 2015,952
153,14:27.05,Anthony ROTICH,20 OCT 1990,USA,1,,"Birmingham, AL (USA)",26 FEB 2015,951
154,14:27.47,William ROONEY,,USA,2,,"Blacksburg, VA (USA)",24 JAN 2015,950
155,14:27.62,Nicholas FILIPPAZZO,,USA,10,,"Birmingham, AL (USA)",13 MAR 2015,950
156,14:27.64,Hlynur ANDRÉSSON,16 SEP 1993,ISL,3,,"Mount Pleasant, MI (USA)",27 FEB 2015,950
157,14:27.71,Bijan MAZAHERI,,USA,2f2,,"Boston, MA (USA)",14 FEB 2015,949
158,14:27.72,Nathaniel ADAMS,,USA,7,,"Cambridge, MA (USA)",01 MAR 2015,949
159,14:27.87,Kyle COCHRUN,,USA,3,,"University Park, PA (USA)",30 JAN 2015,949
159,14:27.87,Stanley LINTON,21 DEC 1993,USA,11f1,,"Boston, MA (USA)",14 FEB 2015,949
161,14:27.89,Michael SUBLETTE,,USA,1f2,,"New York, NY (USA)",30 JAN 2015,949
162,14:28.13,Andrew FENSKE,,USA,2,,"Cedar Falls, IA (USA)",28 FEB 2015,948
163,14:28.19,Cameron STANISH,,USA,10f1,,"Boston, MA (USA)",31 JAN 2015,948
163,14:28.19,Daniel SALAS,,USA,1f2,,"Boston, MA (USA)",31 JAN 2015,948
165,14:28.23,Zachary KRAUSE,01 SEP 1993,USA,9,,"Boston, MA (USA)",07 MAR 2015,948
166,14:28.58,Brian EIMSTAD,,USA,1,,"University Park, PA (USA)",06 FEB 2015,946
167,14:28.61,Kirill TRISHKANOV,21 JAN 1993,RUS,2f2,,Moskva (RUS),17 FEB 2015,946
168,14:28.62,Jake CAMPBELL,,USA,2f2,,St. Paul (USA),13 FEB 2015,946
169,14:28.63,Max STRANEVA,02 MAY 1992,USA,12f2,,"Blacksburg, VA (USA)",27 FEB 2015,946
170,14:28.91,Ryan MAHALSKY,27 APR 1993,USA,3f1,,"New York, NY (USA)",30 JAN 2015,945
171,14:28.93,Radford GUNZENHAUSER,,USA,10,,"Boston, MA (USA)",07 MAR 2015,945
172,14:29.04,Arthur GENO,,USA,3,,"Winston Salem, NC (USA)",13 MAR 2015,945
173,14:29.11,Mohamed HUSSEIN,,USA,2f2,,"Boston, MA (USA)",27 FEB 2015,945
174,14:29.15,Endalow TAKELE,24 MAR 1991,ISR,2,,"Birmingham, AL (USA)",26 FEB 2015,945
175,14:29.20,Hassan OMAR,07 DEC 1994,USA,1f2,,"New York, NY (USA)",20 FEB 2015,944
175,14:29.20,Brian EIMSTAD,,USA,8,,"Cambridge, MA (USA)",01 MAR 2015,944
177,14:29.29,Paul YAK,03 MAY 1992,USA,1f2,,"Lincoln, NE (USA)",20 FEB 2015,944
178,14:29.31,Zach MAINS,,USA,1,,"Edinboro, PA (USA)",28 FEB 2015,944
179,14:29.35,Brendan SHEARN,22 JAN 1995,USA,9,,"Cambridge, MA (USA)",01 MAR 2015,944
180,14:29.61,Charles MATHENGE,,USA,1,,"Birmingham, AL (USA)",16 FEB 2015,943
181,14:29.82,John PRIZZI,15 JUN 1993,USA,2f2,,"New York, NY (USA)",20 FEB 2015,942
182,14:29.83,Zachary KRAUSE,01 SEP 1993,USA,3f2,,"Boston, MA (USA)",27 FEB 2015,942
183,14:30.00,Cory KEEHN,,USA,11,,"Birmingham, AL (USA)",13 MAR 2015,942
184,14:30.03,Stanley LINTON,21 DEC 1993,USA,3,,"Fayetteville, AR (USA)",30 JAN 2015,942
185,14:30.08,Benji XIE,,USA,2f2,,"Boston, MA (USA)",31 JAN 2015,941
185,14:30.08,Duncan TOMLIN,,USA,10,,"Cambridge, MA (USA)",01 MAR 2015,941
187,14:30.17,Adam BITCHELL,23 JUN 1991,GBR,1,,"Albuquerque, NM (USA)",27 FEB 2015,941
188,14:30.28,Robert HURLBUT,,USA,7,,"New York, NY (USA)",28 FEB 2015,941
189,14:30.30,Brian MASTERSON,02 MAR 1963,USA,11f1,,"Boston, MA (USA)",31 JAN 2015,941
190,14:30.32,Matthew MAHONEY,05 JUN 1996,USA,11,,"Cambridge, MA (USA)",01 MAR 2015,941
191,14:30.36,Patrick JENKINS,,USA,1f2,,"Platteville, WI (USA)",27 FEB 2015,941
192,14:30.59,Paul VANGRINSVEN,,USA,3f2,,St. Paul (USA),13 FEB 2015,940
193,14:30.84,Eric GRAF,,USA,2f1,,"Fayetteville, AR (USA)",14 FEB 2015,939
194,14:31.12,Dan MORONEY,,USA,4f2,,"Boston, MA (USA)",27 FEB 2015,938
195,14:31.24,Juan CARRERA,,USA,3,,"Cedar Falls, IA (USA)",28 FEB 2015,938
196,14:31.27,Toby LOVERIDGE,16 SEP 1992,GBR,4f1,,"New York, NY (USA)",30 JAN 2015,938
197,14:31.45,David ELLIOTT,21 JUL 1993,USA,2,,"Albuquerque, NM (USA)",27 FEB 2015,937
197,14:31.45,Hassan OMAR,07 DEC 1994,USA,11,,"Boston, MA (USA)",07 MAR 2015,937
199,14:31.50,Joe SANSONE,27 MAR 1995,USA,3,,"Blacksburg, VA (USA)",24 JAN 2015,937
200,14:31.52,Tait RUTHERFORD,,USA,12f1,,"Boston, MA (USA)",14 FEB 2015,937
201,14:31.64,Stephen SOLLOWIN,,USA,2,,"Roxbury, MA (USA)",13 DEC 2014,936
202,14:31.84,Trevor SLEIGHT,,USA,12,,"Boston, MA (USA)",07 MAR 2015,936
203,14:31.90,Kyle MCFOY,,USA,1,,"Birmingham, AL (USA)",24 FEB 2015,935
204,14:31.91,Patrick CORONA,17 MAR 1994,USA,3,,"Albuquerque, NM (USA)",27 FEB 2015,935
204,14:31.91,Daniel SALAS,,USA,12,,"Cambridge, MA (USA)",01 MAR 2015,935
206,14:32.15,Nathaniel HERMSMEIER,,USA,2,,"University Park, PA (USA)",06 FEB 2015,935
207,14:32.22,Zach BAKER,,USA,4f2,,St. Paul (USA),13 FEB 2015,934
208,14:32.25,Brendan MARTIN,21 MAR 1989,USA,13f1,,"Boston, MA (USA)",14 FEB 2015,934
209,14:32.29,Johnnie GUY,,USA,1f2,,"Indianapolis, IN (USA)",28 FEB 2015,934
210,14:32.33,Stephen MULHERIN,,USA,13f2,,"Blacksburg, VA (USA)",27 FEB 2015,934
211,14:32.37,Robert HURLBUT,,USA,4,,"University Park, PA (USA)",30 JAN 2015,934
212,14:32.47,Ethan HAUSAMANN,,USA,3f2,,"New York, NY (USA)",20 FEB 2015,934
213,14:32.55,Brian KING,,USA,8,,"New York, NY (USA)",28 FEB 2015,933
213,14:32.55,Jake CAMPBELL,,USA,4,,"Winston Salem, NC (USA)",13 MAR 2015,933
215,14:32.56,Alex CUSHMAN,,USA,1f1,,"Indianapolis, IN (USA)",14 FEB 2015,933
216,14:32.61,Eric OJEDA,,USA,2,,"Birmingham, AL (USA)",24 FEB 2015,933
217,14:33.06,Patrick ZACHARIAS,17 JUL 1990,USA,4,,"Albuquerque, NM (USA)",27 FEB 2015,932
218,14:33.12,Benji XIE,,USA,13,,"Boston, MA (USA)",07 MAR 2015,931
219,14:33.16,Arya BAHREINI,,USA,2f2,,"Lincoln, NE (USA)",20 FEB 2015,931
220,14:33.24,Ben DICKSHINSKI,,USA,2,,"Naperville, IL (USA)",23 JAN 2015,931
221,14:33.28,Tyler MORSE,,USA,4,,"Cedar Falls, IA (USA)",28 FEB 2015,931
222,14:33.40,Zack BEAVIN,,USA,2,,"Bloomington, IN (USA)",12 DEC 2014,931
223,14:33.46,JR RICKER,26 MAY 1991,USA,7,,"Bloomington, IN (USA)",31 JAN 2015,930
224,14:33.47,Tim VAZQUEZ,,USA,3,,"Naperville, IL (USA)",23 JAN 2015,930
225,14:33.61,Dan MORONEY,,USA,1,,"Boston, MA (USA)",07 FEB 2015,930
226,14:33.70,Amon TERER,06 APR 1992,KEN,1,,"Winston Salem, NC (USA)",27 FEB 2015,930
227,14:33.81,Lawrence KIPKOECH,,KEN,2,,"Winston Salem, NC (USA)",27 FEB 2015,929
228,14:33.83,Joey ZIELINSKI,,USA,1,,"Fargo, ND (USA)",28 FEB 2015,929
229,14:33.92,Jeff HALE,,USA,3f2,,"Boston, MA (USA)",14 FEB 2015,929
230,14:33.95,Eric ASHE,02 JUL 1988,USA,14f1,,"Boston, MA (USA)",14 FEB 2015,929
231,14:33.96,Michael JORDAN,21 MAY 1991,USA,12,,"Bloomington, IN (USA)",12 DEC 2014,929
232,14:33.98,Zach BAKER,,USA,1,,"Grinnell, IA (USA)",07 FEB 2015,929
233,14:33.99,JJ WEBBER,,USA,1,,"Winston Salem, NC (USA)",01 MAR 2015,929
234,14:34.19,Greg TURISSINI,,USA,3f2,,"Boston, MA (USA)",31 JAN 2015,928
235,14:34.21,Will HOGSTON,,USA,3f1,,"Fayetteville, AR (USA)",14 FEB 2015,928
236,14:34.22,Silvester HARRISON,,USA,3,,"Birmingham, AL (USA)",26 FEB 2015,928
237,14:34.29,Ethan HAUSAMANN,,USA,3,,"University Park, PA (USA)",06 FEB 2015,928
238,14:34.37,Ian LAMERE,,USA,5,,"Winston Salem, NC (USA)",13 MAR 2015,927
239,14:34.38,Aaron EASKER,,USA,5f2,,St. Paul (USA),13 FEB 2015,927
240,14:34.44,Jerrell MOCK,24 MAY 1995,USA,5,,"Albuquerque, NM (USA)",27 FEB 2015,927
241,14:34.53,Khari BOWEN,29 APR 1993,USA,14,,"Boston, MA (USA)",07 MAR 2015,927
242,14:34.58,Trevor SLEIGHT,,USA,4,,"University Park, PA (USA)",06 FEB 2015,927
243,14:34.62,Matt GIANNINO,,USA,6,,"Winston Salem, NC (USA)",13 MAR 2015,926
244,14:34.77,Paul GENNARO,,USA,12f1,,"Boston, MA (USA)",31 JAN 2015,926
245,14:34.83,Alex DUNBAR,24 APR 1992,GBR,2,,"Birmingham, AL (USA)",16 FEB 2015,926
245,14:34.83,Tristan SELBY,15 NOV 1991,USA,5,,"Cedar Falls, IA (USA)",28 FEB 2015,926
247,14:34.84,Will GEIKEN,01 MAY 1993,USA,13,,"Cambridge, MA (USA)",01 MAR 2015,926
248,14:35.18,Aleksey VIKULOV,14 APR 1995,RUS,3f2,,Moskva (RUS),17 FEB 2015,925
249,14:35.24,Alex BAKER,,USA,6,,"Cedar Falls, IA (USA)",28 FEB 2015,924
250,14:35.28,Mitchell PRATT,,USA,5,,"Annapolis, MD (USA)",21 FEB 2015,924
251,14:35.33,Reed FISCHER,09 JUL 1995,USA,7,,"Cedar Falls, IA (USA)",28 FEB 2015,924
252,14:35.34,Ruslan KHOROSHILOV,03 NOV 1991,RUS,4f2,,Moskva (RUS),17 FEB 2015,924
253,14:35.55,Cole DECKER,,USA,1,,"Platteville, WI (USA)",06 MAR 2015,923
