Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:40.45,,Berihu AREGAWI,28 FEB 2001,ETH,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1282
2,12:41.61,,Joshua CHEPTEGEI,12 SEP 1996,UGA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1278
3,12:41.73,,Yomif KEJELCHA,01 AUG 1997,ETH,1,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1278
3,12:41.73,,Jacob KIPLIMO,14 NOV 2000,UGA,2,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1278
5,12:42.18,,Hagos GEBRHIWET,11 MAY 1994,ETH,1,,"Stade Louis II, Monaco (MON)",21 JUL 2023,1276
6,12:42.70,,Telahun Haile BEKELE,13 MAY 1999,ETH,3,,"Stade Louis II, Monaco (MON)",21 JUL 2023,1274
7,12:45.01,,Mohamed KATIR,17 FEB 1998,ESP,4,,"Stade Louis II, Monaco (MON)",21 JUL 2023,1265
8,12:46.02,,Jacob KROP,04 JUN 2001,KEN,5,,"Stade Louis II, Monaco (MON)",21 JUL 2023,1261
9,12:51.61,,William KINCAID,21 SEP 1992,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1295
10,12:52.97,,Luis GRIJALVA,10 APR 1999,GUA,3,,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1236
11,12:54.17,,Selemon BAREGA,20 JAN 2000,ETH,2,,"Letzigrund, Zürich (SUI)",31 AUG 2023,1231
12,12:54.49,,Grant FISHER,22 APR 1997,USA,3,,"Letzigrund, Zürich (SUI)",31 AUG 2023,1230
13,12:54.99,,Joe KLECKER,16 NOV 1996,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1282
14,12:55.46,,Nicholas KIPKORIR,29 SEP 1998,KEN,7,,"Stade Louis II, Monaco (MON)",21 JUL 2023,1226
15,12:55.47,,Thierry NDIKUMWENAYO,26 MAR 1997,ESP,8,,"Stade Louis II, Monaco (MON)",21 JUL 2023,1226
16,12:56.09,,Jimmy GRESSIER,04 MAY 1997,FRA,9,,"Stade Louis II, Monaco (MON)",21 JUL 2023,1224
17,12:56.46,,Mohammed AHMED,05 JAN 1991,CAN,10,,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1223
18,12:58.44,,Samuel TEFERA,23 OCT 1999,ETH,12,,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1215
19,13:00.17,,Richard ETIR,12 DEC 2003,KEN,1f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1209
20,13:00.38,,Benard KIBET,25 NOV 1999,KEN,2f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1208
21,13:00.68,,Cornelius KEMBOI,29 FEB 2000,KEN,1f1,,"Stadion De Veen, Heusden-Zolder (BEL)",15 JUL 2023,1207
22,13:00.90,,Emmanuel Korir KIPLAGAT,05 MAY 2002,KEN,3f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1206
23,13:01.40,,Brian FAY,09 NOV 1998,IRL,2f1,,"Stadion De Veen, Heusden-Zolder (BEL)",15 JUL 2023,1204
24,13:01.41,,Birhanu BALEW,27 FEB 1996,BRN,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1204
25,13:01.48,,Michael Kiplangat TEMOI,26 MAR 2005,KEN,4f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1204
26,13:02.13,,Sean MCGORTY,08 MAR 1995,USA,3f1,,"Stadion De Veen, Heusden-Zolder (BEL)",15 JUL 2023,1202
27,13:02.46,,Adriaan WILDSCHUTT,03 MAY 1998,RSA,1f2,,"Stadion De Veen, Heusden-Zolder (BEL)",15 JUL 2023,1201
28,13:02.62,,Hugo HAY,28 MAR 1997,FRA,4f1,,"Stadion De Veen, Heusden-Zolder (BEL)",15 JUL 2023,1200
29,13:02.74,,Benson KIPLANGAT,17 JUN 2003,KEN,5f2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1200
30,13:03.12,,Paul CHELIMO,27 OCT 1990,USA,1f8,,"LAZ Wien, Wien (AUT)",17 JUN 2023,1198
31,13:03.37,,Kuma GIRMA,24 NOV 2005,ETH,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1197
32,13:03.50,,Gemechu DIDA,12 SEP 1999,ETH,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1197
33,13:03.61,,Egide NTAKARUTIMANA,21 OCT 1997,BDI,2f8,,"LAZ Wien, Wien (AUT)",17 JUN 2023,1196
34,13:03.78,,Graham BLANKS,24 APR 2002,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",02 DEC 2023,1248
35,13:04.21,,Levy KIBET,15 OCT 2003,KEN,1f1,,Montesson (FRA),10 JUN 2023,1194
36,13:04.39,,Mohamed ISMAIL,01 JAN 1997,DJI,2f1,,Montesson (FRA),10 JUN 2023,1194
37,13:04.57,,Rodrigue KWIZERA,10 OCT 1999,BDI,3f1,,Montesson (FRA),10 JUN 2023,1193
38,13:05.17,,Abdihamid NUR,14 OCT 1997,USA,1,,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023,1191
39,13:05.38,,Narve Gilje NORDÅS,30 SEP 1998,NOR,5f1,,"Stadion De Veen, Heusden-Zolder (BEL)",15 JUL 2023,1190
