Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:59.29,,Mo FARAH,23 MAR 1983,GBR,1,,"Olympic Stadium, London (GBR)",23 JUL 2016,1212
2,12:59.43,,Muktar EDRIS,14 JAN 1994,ETH,1,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1212
3,12:59.89,,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,,"Somerville, MA (USA)",17 JUN 2016,1210
4,12:59.98,,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1210
5,13:00.20,,Hagos GEBRHIWET,11 MAY 1994,ETH,2,,"Somerville, MA (USA)",17 JUN 2016,1209
6,13:00.60,,Joshua CHEPTEGEI,12 SEP 1996,UGA,2,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1207
7,13:01.69,,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,3,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1203
8,13:01.74,,Mohammed AHMED,05 JAN 1991,CAN,3,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1203
9,13:02.49,,Abadi HADIS,06 NOV 1997,ETH,4,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1200
10,13:03.22,,Ibrahim JEILAN,12 JUN 1989,ETH,1,,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1198
11,13:03.26,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,5,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1198
12,13:03.29,,Yomif KEJELCHA,01 AUG 1997,ETH,5,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1198
13,13:03.90,,Paul CHELIMO,27 OCT 1990,USA,2,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1195
14,13:04.12,,Abrar OSMAN,01 JAN 1994,ERI,2,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1195
15,13:04.17,,Hassan MEAD,28 AUG 1989,USA,6,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1194
16,13:04.29,,Yenew ALAMIREW,27 MAY 1990,ETH,7,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1194
17,13:04.66,,Bethwell BIRGEN,06 AUG 1988,KEN,3,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1193
18,13:04.87,,Albert ROP,17 JUL 1992,BRN,7,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1192
19,13:04.88,,Elroy GELANT,25 AUG 1986,RSA,4,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1192
20,13:05.59,,Getaneh MOLLA,10 JAN 1994,ETH,6,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1189
21,13:05.64,,Yigrem DEMELASH,26 JAN 1994,ETH,4,,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1189
22,13:06.25,,Imane MERGA,15 OCT 1988,ETH,8,,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1187
23,13:06.78,,Bernard LAGAT,12 DEC 1974,USA,5,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1185
24,13:08.34,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,9,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1179
25,13:08.61,,Abdelaati IGUIDER,25 MAR 1987,MAR,4,,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1178
25,13:08.61,,Andrew BUTCHART,14 OCT 1991,GBR,6,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1178
27,13:09.26,,Birhanu BALEW,27 FEB 1996,BRN,9,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1176
28,13:10.80,,Cornelius KANGOGO,15 DEC 1993,KEN,1,,Huelva (ESP),03 JUN 2016,1170
29,13:11.83,,Ilias FIFA,16 MAY 1989,ESP,2,,Huelva (ESP),03 JUN 2016,1167
30,13:12.25,,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,10,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1165
31,13:12.67,,Ben TRUE,29 DEC 1985,USA,11,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1164
31,13:12.67,,Solomon BERIHU,02 OCT 1999,ETH,6,,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1164
33,13:12.68,,Antonio ABADÍA,02 JUL 1990,ESP,8,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1164
34,13:13.07,,Victor Kimutai CHUMO,19 MAR 1987,KEN,2,,Bellinzona (SUI),06 JUN 2016,1162
35,13:13.35,,Douglas KIPSEREM,20 NOV 1988,KEN,1,,Durban (RSA),26 JUN 2016,1161
36,13:13.39,,Aron KIFLE,20 FEB 1998,ERI,3,,Huelva (ESP),03 JUN 2016,1161
37,13:13.88,,Leul GEBRESILASE,20 SEP 1992,ETH,4,,Huelva (ESP),03 JUN 2016,1159
38,13:13.92,,Hayle IBRAHIMOV,18 JAN 1990,AZE,8,,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1159
39,13:13.93,,James WANGARI,23 MAR 1994,KEN,1f4,,Kumamoto (JPN),02 APR 2016,1159
40,13:14.06,,Mathew KIPTANUI,22 OCT 1994,KEN,2,,Barcelona (ESP),09 JUL 2016,1159
41,13:14.16,,Zouhaïr AWAD,07 APR 1989,BRN,3,,Barcelona (ESP),30 JUN 2016,1158
42,13:14.92,,Bashir ABDI,10 FEB 1989,BEL,10,,"FBK Stadium, Hengelo (NED)",22 MAY 2016,1156
43,13:15.22,,Paul Kipngetich TANUI,22 DEC 1990,KEN,12,,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1154
