Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:56.72,,Richard LIMO,18 NOV 1980,KEN,1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1222
2,12:58.57,,Hailu MEKONNEN,04 APR 1980,ETH,1,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1215
3,12:58.72,,Mark Kipkinyor BETT,22 DEC 1976,KEN,2,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1214
4,12:59.34,,Sammy KIPKETER,29 SEP 1981,KEN,1,,Athina (GRE),11 JUN 2001,1212
5,12:59.53,,Benjamin LIMO,23 AUG 1974,KEN,2,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1211
6,12:59.97,,John Kemboi KIBOWEN,21 APR 1969,KEN,3,,Athina (GRE),11 JUN 2001,1210
7,13:00.10,,Paul BITOK,26 JUN 1970,KEN,1,,Oslo (NOR),13 JUL 2001,1209
8,13:00.36,,Abiyote ABATE,20 NOV 1980,ETH,5,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1208
9,13:00.86,,Assefa MEZGEBU,19 JUN 1978,ETH,4,,Athina (GRE),11 JUN 2001,1206
10,13:01.64,,Ismail SGHYR,16 MAR 1972,FRA,6,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1204
11,13:01.98,,Daniel KOMEN,17 MAY 1976,KEN,5,,Athina (GRE),11 JUN 2001,1202
12,13:02.17,,Million WOLDE,17 MAR 1979,ETH,7,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1202
13,13:02.25,,Luke KIPKOSGEI,27 NOV 1975,KEN,1,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1201
14,13:02.54,,Alberto GARCÍA,22 FEB 1971,ESP,8,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1200
15,13:03.60,,Tom NYARIKI,27 SEP 1971,KEN,2,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1196
15,13:03.60,,Abderrahim GOUMRI,21 MAY 1976,MAR,3,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1196
17,13:05.16,,Charles Waweru KAMATHI,18 MAY 1978,KEN,10,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1191
18,13:05.43,,Benjamin MAIYO,06 OCT 1978,KEN,4,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1190
19,13:05.44,,Mohamed AMYN,25 MAR 1976,MAR,11,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1190
20,13:06.29,,Paul Malakwen KOSGEI,22 APR 1978,KEN,2,,Stockholm (SWE),17 JUL 2001,1187
21,13:08.32,,Mark CARROLL,15 JAN 1972,IRL,7,,Oslo (NOR),13 JUL 2001,1179
22,13:09.19,,Marius BAKKEN,27 MAR 1978,NOR,8,,Oslo (NOR),13 JUL 2001,1176
23,13:09.31,,Zackayo NGATHO,18 MAR 1978,KEN,1,,Kanazawa (JPN),30 SEP 2001,1176
24,13:09.63,,Mohammed MOURHIT,10 OCT 1970,BEL,4,,Stockholm (SWE),17 JUL 2001,1175
25,13:09.83,,José RÍOS,15 MAR 1974,ESP,13,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1174
26,13:10.29,,David KIMANI,20 FEB 1977,KEN,2,,Heusden-Zolder (BEL),14 JUL 2001,1172
27,13:11.66,,Julius GITAHI,29 APR 1978,KEN,2,,Osaka (JPN),12 MAY 2001,1167
28,13:12.53,,Abraham CHEBII,23 DEC 1979,KEN,9,,Oslo (NOR),13 JUL 2001,1164
29,13:13.33,,Kenenisa BEKELE,13 JUN 1982,ETH,2,,Sevilla (ESP),08 JUN 2001,1161
30,13:14.51,,Serhiy LEBID,15 JUL 1975,UKR,3,,Nürnberg (GER),17 JUN 2001,1157
31,13:14.94,,Mushir Salim JAWHER,13 JUN 1978,KEN,2,,"Eugene, OR (USA)",27 MAY 2001,1155
32,13:15.10,,Driss EL HIMER,04 APR 1974,FRA,15,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1155
33,13:15.92,,Simon MAINA MUNYI,18 MAR 1978,KEN,3,,Osaka (JPN),12 MAY 2001,1152
34,13:15.94,,Isaac VICIOSA,26 DEC 1969,ESP,11,,Oslo (NOR),13 JUL 2001,1152
35,13:16.42,,Felix LIMO,22 AUG 1980,KEN,7,,Stockholm (SWE),17 JUL 2001,1150
36,13:16.78,,Joseph KOSGEI,25 AUG 1974,KEN,12,,Oslo (NOR),13 JUL 2001,1149
37,13:17.00,,William KALYA,04 AUG 1974,KEN,5,,Sevilla (ESP),08 JUN 2001,1148
38,13:17.06,,James Kimutai KOSKEI,23 NOV 1968,KEN,3,,Heusden-Zolder (BEL),14 JUL 2001,1148
39,13:17.12,,Josphat BOIT,28 DEC 1982,KEN,13,,Oslo (NOR),13 JUL 2001,1148
40,13:17.40,,Gordon MUGI,27 NOV 1981,KEN,14,,Oslo (NOR),13 JUL 2001,1147
41,13:17.51,,Bob KENNEDY,18 AUG 1970,USA,16,,Oslo (NOR),13 JUL 2001,1146
42,13:18.20,,Enrique MOLINA,25 FEB 1968,ESP,17,,Oslo (NOR),13 JUL 2001,1144
