Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:53.11,,Mo FARAH,23 MAR 1983,GBR,1,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1235
2,12:53.29,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,,Düsseldorf (GER) (i),11 FEB 2011,1289
3,12:53.60,,Bernard LAGAT,12 DEC 1974,USA,2,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1233
4,12:54.21,,Imane MERGA,15 OCT 1988,ETH,1,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1231
5,12:55.29,,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,3,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1227
6,12:55.72,,Eliud KIPCHOGE,05 NOV 1984,KEN,2,,Düsseldorf (GER) (i),11 FEB 2011,1279
7,12:55.89,,Dejen GEBREMESKEL,24 NOV 1989,ETH,4,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1225
8,12:56.08,,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,5,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1224
9,12:57.86,,Sileshi SIHINE,29 JAN 1983,ETH,5,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1217
10,12:59.15,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,1,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1213
11,12:59.25,,Tariku BEKELE,28 FEB 1987,ETH,7,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1212
12,12:59.32,,Zersenay TADESE,01 JAN 1982,ERI,1,,Barcelona (ESP),22 JUL 2011,1212
13,12:59.91,,Mark Kosgei KIPTOO,21 JUN 1976,KEN,6,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1210
14,13:00.02,,Lucas Kimeli ROTICH,16 APR 1990,KEN,7,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1210
15,13:00.15,,Abera KUMA,31 AUG 1990,ETH,8,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1209
16,13:00.46,,Yenew ALAMIREW,27 MAY 1990,ETH,8,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1208
17,13:01.03,,Chesari Kirui JACOB,06 APR 1984,KEN,3,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1206
18,13:03.53,,Alistair Ian CRAGG,13 JUN 1980,IRL,5,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1197
19,13:03.70,,Albert ROP,17 JUL 1992,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1196
20,13:04.65,,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,,Barcelona (ESP),22 JUL 2011,1193
21,13:04.73,,Jesús ESPAÑA,21 AUG 1978,ESP,9,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1192
22,13:05.98,,Polat Kemboi ARIKAN,12 DEC 1990,TUR,7,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1188
23,13:06.73,,Bilisuma Shugi GELASSA,19 JUL 1989,BRN,3,,Rio de Janeiro (BRA),23 JUL 2011,1185
24,13:06.86,,Galen RUPP,08 MAY 1986,USA,2,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1185
25,13:08.01,,Paul LONYANGATA,12 DEC 1992,KEN,3,,Barcelona (ESP),22 JUL 2011,1180
26,13:09.17,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,10,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1176
27,13:09.81,,Juan Luis BARRIOS,24 JUN 1983,MEX,5,,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,1174
28,13:09.95,,Ibrahim JEILAN,12 JUN 1989,ETH,1,,Fukuroi (JPN),03 MAY 2011,1173
29,13:10.08,,Ben ST. LAWRENCE,07 NOV 1981,AUS,2,,"Olympic Park, Melbourne (AUS)",03 MAR 2011,1173
30,13:10.22,,Chris SOLINSKY,05 DEC 1984,USA,3,,"Olympic Park, Melbourne (AUS)",03 MAR 2011,1172
31,13:10.40,,Abraham KIPLIMO,14 APR 1989,UGA,4,,Barcelona (ESP),22 JUL 2011,1172
32,13:11.01,,Abayneh AYELE,04 NOV 1987,ETH,1,,Montreuil-sous-Bois (FRA),07 JUN 2011,1170
33,13:11.19,,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,6,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1169
34,13:11.29,,Josphat Kipkoech BETT,12 JUN 1990,KEN,10,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1169
35,13:11.51,,Craig MOTTRAM,18 JUN 1980,AUS,6,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1168
36,13:11.65,,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,11,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1167
37,13:11.69,,Vincent Kipsegechi YATOR,11 JUL 1989,KEN,12,,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,1167
38,13:11.76,,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,5,,Barcelona (ESP),22 JUL 2011,1167
39,13:12.23,,Geoffrey KAMWOROR,22 NOV 1992,KEN,9,,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,1165
40,13:12.32,,Geofrey KUSURO,12 FEB 1989,UGA,6,,Barcelona (ESP),22 JUL 2011,1165
41,13:12.76,,Alex KORIO,20 NOV 1990,KEN,7,,Barcelona (ESP),22 JUL 2011,1163
42,13:12.77,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,3,,Fukuroi (JPN),03 MAY 2011,1163
43,13:13.03,,Moses Ndiema MASAI,01 JUN 1986,KEN,7,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1162
44,13:13.66,,David Kiprotich BETT,18 OCT 1992,KEN,2f1,,Heusden-Zolder (BEL),16 JUL 2011,1160
45,13:13.68,,Aziz LAHBABI,03 FEB 1991,MAR,2,,Rabat (MAR),05 JUN 2011,1160
46,13:13.77,,Joseph Kitur KIPLIMO,20 JUL 1988,KEN,4,,Montreuil-sous-Bois (FRA),07 JUN 2011,1160
47,13:13.80,,Edward WAWERU,03 OCT 1990,KEN,4,,Fukuroi (JPN),03 MAY 2011,1160
48,13:14.75,,Matt TEGENKAMP,19 JAN 1982,USA,12,,"Stade Louis II, Monaco (MON)",22 JUL 2011,1156
49,13:15.18,,Moses KIBET,23 MAR 1991,UGA,4f1,,Heusden-Zolder (BEL),16 JUL 2011,1155
50,13:15.44,,Charles NDIRANGU,08 FEB 1993,KEN,1,,Oita (JPN),22 OCT 2011,1154
51,13:15.53,,John Kimondo THUO,27 NOV 1985,KEN,1f1,,Abashiri (JPN),22 JUN 2011,1153
52,13:15.64,,Paul Kipsiele KOECH,10 NOV 1981,KEN,3,,Düsseldorf (GER) (i),11 FEB 2011,1204
53,13:15.70,,Collis BIRMINGHAM,27 DEC 1984,AUS,8,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1153
54,13:15.76,,Bedan KAROKI,21 AUG 1990,KEN,,,Kumagaya (JPN),12 JUN 2011,1152
55,13:15.93,,Martin Irungu MATHATHI,25 DEC 1985,KEN,5,,Fukuroi (JPN),03 MAY 2011,1152
56,13:16.25,,Amanuel MESEL,29 DEC 1990,ERI,8,,Barcelona (ESP),22 JUL 2011,1151
57,13:16.30,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,1f1,,Nijmegen (NED),25 MAY 2011,1151
58,13:16.53,,Teklemariam MEDHIN,24 JUN 1989,ERI,9,,Barcelona (ESP),22 JUL 2011,1150
59,13:16.77,,Andrew BUMBALOUGH,14 MAR 1987,USA,5,,"Olympic Park, Melbourne (AUS)",03 MAR 2011,1149
60,13:17.18,,Japhet Kipyegon KORIR,30 JUN 1993,KEN,3f1,,Nijmegen (NED),25 MAY 2011,1147
61,13:17.77,,Mumin GALA,06 APR 1986,DJI,10,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1145
62,13:18.27,,Adrian BLINCOE,04 NOV 1979,NZL,10,,Barcelona (ESP),22 JUL 2011,1144
63,13:18.35,,Philemon Kipchumba YATOR,02 APR 1992,KEN,4f1,,Nijmegen (NED),25 MAY 2011,1143
64,13:19.00,,Rabah ABOUD,01 JAN 1981,ALG,4,,Rio de Janeiro (BRA),23 JUL 2011,1141
65,13:19.04,,Jonathan Muia NDIKU,18 SEP 1991,KEN,3,,Yokohama (JPN),04 DEC 2011,1141
66,13:19.13,,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,8,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1140
67,13:19.51,,Daniel Lemashon SALEL,11 DEC 1990,KEN,11,,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,1139
68,13:19.73,,Mounir MAIOUT,14 SEP 1984,ALG,5,,Rio de Janeiro (BRA),23 JUL 2011,1138
69,13:19.93,,Francisco Javier ALVES,03 SEP 1980,ESP,11,,Barcelona (ESP),22 JUL 2011,1138
70,13:20.09,,Clement Kiprono LANGAT,18 DEC 1991,KEN,4,,Yokohama (JPN),04 DEC 2011,1137
71,13:20.54,,Geoffrey KIRUI,16 FEB 1993,KEN,8,,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1135
72,13:20.80,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,13,,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,1135
73,13:21.10,,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,,Lappeenranta (FIN),13 AUG 2011,1133
74,13:21.24,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,10,,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,1133
75,13:21.25,,Gideon NGATUNYI,10 OCT 1986,KEN,6,,Fukuroi (JPN),03 MAY 2011,1133
76,13:21.79,,Bisluke Kipkorir KIPLAGAT,08 AUG 1988,KEN,1,,Belém (BRA),15 MAY 2011,1131
77,13:22.28,,Kibet SOYEKWO,06 JUN 1992,UGA,6f1,,Nijmegen (NED),25 MAY 2011,1129
78,13:22.38,,Jake ROBERTSON,14 NOV 1989,NZL,7f1,,Nijmegen (NED),25 MAY 2011,1129
79,13:22.86,,Vincent RONO,10 NOV 1990,KEN,3,,Rabat (MAR),05 JUN 2011,1127
80,13:23.07,,Goitom KIFLE,03 DEC 1993,ERI,12,,Barcelona (ESP),22 JUL 2011,1126
81,13:23.15,,Kazuya WATANABE,07 JUL 1987,JPN,1f5,,Nobeoka (JPN),28 MAY 2011,1126
82,13:23.53,,Dennis MASAI,01 DEC 1991,KEN,14,,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,1125
83,13:24.11,,Ben TRUE,29 DEC 1985,USA,15,,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,1123
84,13:24.23,,Desta ALEMU,18 FEB 1992,ETH,3f5,,Nobeoka (JPN),28 MAY 2011,1122
85,13:24.27,,Dejeni REGASSA,18 APR 1989,BRN,6,,Rio de Janeiro (BRA),23 JUL 2011,1122
86,13:24.51,,Michael Kiprop TIONY,27 AUG 1985,KEN,1,,"Puskás Ferenc Stadion, Budapest (HUN)",30 JUL 2011,1121
87,13:24.54,,Abudllah Abdulaziz AL JOUD,10 JUL 1975,KSA,4,,Rabat (MAR),05 JUN 2011,1121
88,13:24.59,,Sergio SÁNCHEZ,01 OCT 1982,ESP,13,,Barcelona (ESP),22 JUL 2011,1121
89,13:24.94,,Daniele MEUCCI,07 OCT 1985,ITA,14,,Barcelona (ESP),22 JUL 2011,1120
90,13:25.09,,Elroy GELANT,25 AUG 1986,RSA,1,,Uden (NED),02 JUL 2011,1119
91,13:25.13,,Moukhled AL OUTAIBI,20 JUN 1976,KSA,2,,"Puskás Ferenc Stadion, Budapest (HUN)",30 JUL 2011,1119
92,13:25.17,,Javier Adolfo CARRIQUEO,29 MAY 1979,ARG,15,,Barcelona (ESP),22 JUL 2011,1119
92,13:25.17,,Hosea Mwok MACHARINYANG,12 JUN 1986,KEN,4,,"Puskás Ferenc Stadion, Budapest (HUN)",30 JUL 2011,1119
94,13:25.42,,Hassan HIRT,16 JAN 1980,FRA,7,,Rio de Janeiro (BRA),23 JUL 2011,1118
95,13:25.53,,Yuki SATO,26 NOV 1986,JPN,5f5,,Nobeoka (JPN),28 MAY 2011,1118
96,13:25.55,,Ilias FIFA,16 MAY 1989,MAR,16,,Barcelona (ESP),22 JUL 2011,1118
97,13:25.82,,Brandon BETHKE,19 JAN 1987,USA,1f1,,"Palo Alto, CA (USA)",01 MAY 2011,1117
98,13:25.94,,Rui SILVA,03 AUG 1977,POR,4,,Huelva (ESP),02 JUN 2011,1116
99,13:26.01,,Leonard KORIR,10 DEC 1986,KEN,1,,"College Station, TX (USA) (i)",11 MAR 2011,1165
100,13:26.14,,Elliott HEATH,04 FEB 1989,USA,2f1,,"Palo Alto, CA (USA)",01 MAY 2011,1116
101,13:26.29,,Patrick MWAKA,02 NOV 1992,KEN,3f3,,Kumamoto (JPN),09 APR 2011,1115
102,13:26.32,,Hicham SIGUENI,30 JAN 1993,MAR,7,,Rabat (MAR),05 JUN 2011,1115
103,13:26.59,,Thomas FARRELL,23 MAR 1991,GBR,3f1,,"Palo Alto, CA (USA)",01 MAY 2011,1114
104,13:26.94,,Diego ESTRADA,19 DEC 1989,USA,4f1,,"Palo Alto, CA (USA)",01 MAY 2011,1113
105,13:27.01,,Aaron BRAUN,28 MAY 1987,USA,1,,"Walnut, CA (USA)",15 APR 2011,1113
106,13:27.20,,Paul KUIRA,25 JAN 1991,KEN,6f5,,Nobeoka (JPN),28 MAY 2011,1112
107,13:27.34,,Samuel CHELANGA,23 FEB 1985,KEN,2,,"College Station, TX (USA) (i)",11 MAR 2011,1160
108,13:27.58,,Jorge TORRES,22 AUG 1980,USA,2,,"Walnut, CA (USA)",15 APR 2011,1111
109,13:27.66,,Yuichiro UENO,29 JUL 1985,JPN,4,,Rovereto (ITA),13 SEP 2011,1110
110,13:27.85,,Andy VERNON,07 JAN 1986,GBR,3,,"Walnut, CA (USA)",15 APR 2011,1110
111,13:27.91,,Lewis KORIR,11 JUN 1986,KEN,4,,Lappeenranta (FIN),13 AUG 2011,1109
112,13:28.07,,Sindre BURAAS,08 MAY 1989,NOR,8f1,,Nijmegen (NED),25 MAY 2011,1109
113,13:28.09,,Tim NELSON,27 FEB 1984,USA,7,,"Olympic Park, Melbourne (AUS)",03 MAR 2011,1109
114,13:28.21,,Mark CHRISTIE,12 JAN 1985,IRL,5f1,,"Palo Alto, CA (USA)",01 MAY 2011,1108
115,13:28.48,,Stephen SAMBU,07 JUL 1988,KEN,3,,"College Station, TX (USA) (i)",11 MAR 2011,1156
116,13:28.60,,Stephen MOKOKA,31 JAN 1985,RSA,1,,Cape Town (RSA),10 MAR 2011,1107
117,13:28.80,,Olivier IRABARUTA,25 AUG 1990,BDI,8,,Rio de Janeiro (BRA),23 JUL 2011,1106
118,13:29.05,,Stephen FURST,16 AUG 1985,USA,6f1,,"Palo Alto, CA (USA)",01 MAY 2011,1105
119,13:29.11,,Tetsuya YOROIZAKA,20 MAR 1990,JPN,5,,Rovereto (ITA),13 SEP 2011,1105
120,13:29.19,,Abraham AKOPESHA,10 DEC 1993,KEN,1f1,,Bilbao (ESP),18 JUN 2011,1105
121,13:29.37,,David MCNEILL,06 OCT 1986,AUS,17,,Barcelona (ESP),22 JUL 2011,1104
122,13:29.40,,Juan Carlos ROMERO BERNAL,15 DEC 1977,MEX,4,,"Walnut, CA (USA)",15 APR 2011,1104
123,13:29.73,,Yitwale KINDE,1991,ETH,9f1,,Nijmegen (NED),25 MAY 2011,1103
124,13:29.74,,Chris DERRICK,17 OCT 1990,USA,7f1,,"Palo Alto, CA (USA)",01 MAY 2011,1103
125,13:29.85,,Ezekiel Kiprotich MELI,21 APR 1984,KEN,3,,Torino (ITA),10 JUN 2011,1103
126,13:30.12,,Gladwin Sibabalwe MZAZI,28 AUG 1988,RSA,2,,Cape Town (RSA),10 MAR 2011,1102
127,13:30.18,,Scott BAUHS,11 MAY 1986,USA,5,,"Walnut, CA (USA)",15 APR 2011,1101
128,13:30.22,,Sondre Nordstad MOEN,12 JAN 1991,NOR,11,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1101
129,13:30.26,,Nicholas KIPCHIRCHIR,17 FEB 1992,KEN,6,,"Puskás Ferenc Stadion, Budapest (HUN)",30 JUL 2011,1101
