Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
18,13:27.68,Jordan MANN,12 JAN 1993,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1159
19,13:28.35,Jacob THOMSON,29 NOV 1994,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1157
20,13:28.55,Alex Chesiro MASAI,05 FEB 1997,KEN,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1156
21,13:29.61,Ryohei SAKAGUCHI,05 APR 1997,JPN,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1152
22,13:29.74,Luis GRIJALVA,10 APR 1999,GUA,5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",24 JAN 2020,1151
23,13:30.79,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1148
24,13:31.07,Benjamin FLANAGAN,11 JAN 1995,CAN,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1147
25,13:31.25,Brian BARRAZA,16 MAY 1995,USA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1146
26,13:31.44,Mason FERLIC,05 AUG 1993,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1145
27,13:33.35,Jordan GUSMAN,30 JAN 1994,MLT,11f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1138
28,13:33.44,Kiseki SHIOZAWA,17 DEC 1998,JPN,8f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1138
29,13:35.07,Iliass AOUANI,29 SEP 1995,ITA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1132
30,13:36.81,Anatoliy RYBAKOV,27 FEB 1985,RUS,2,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1126
31,13:36.82,Kigen CHEMADI,,KEN,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1126
32,13:37.73,Donald CABRAL,12 DEC 1989,USA,9f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1122
33,13:38.48,Jacob CHOGE,,KEN,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1120
34,13:38.98,Dan CURTS,17 JAN 1996,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1118
35,13:40.11,Eric HAMER,23 MAR 1997,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1114
36,13:40.13,Lucas BRUCHET,23 FEB 1991,CAN,10f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1114
37,13:40.42,Tanner ANDERSON,,USA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1113
38,13:41.15,Mike TATE,01 APR 1995,CAN,11f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1110
39,13:42.52,Yevgeniy RYBAKOV,27 FEB 1985,RUS,3,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,1105
40,13:44.12,Jack O'LEARY,04 NOV 1997,IRL,12f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1099
41,13:44.47,Kyle MAU,,USA,1,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,1098
42,13:44.95,Gilbert BOIT,,KEN,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1097
43,13:46.76,Lawi LALANG,15 JUN 1991,USA,13f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1090
44,13:47.97,Louis SERAFINI,20 SEP 1991,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1086
45,13:48.79,Samuel PRAKEL,29 OCT 1994,USA,10f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1083
46,13:48.91,Joseph TROJAN,,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1082
47,13:48.97,Athanas KIOKO,1995,KEN,11f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1082
48,13:50.40,Mark PARRISH,02 DEC 1991,USA,12f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1077
49,13:51.14,George BEAMISH,24 OCT 1996,NZL,6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",24 JAN 2020,1075
50,13:52.72,Emmanuel CHEBOSON,,KEN,1,,"Gilliam Indoor Track, College Station, TX (USA)",28 FEB 2020,1069
51,13:54.44,Kieran LUMB,02 AUG 1998,CAN,13f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1063
52,13:54.79,Collin LEIBOLD,13 DEC 1987,USA,14f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1062
53,13:55.38,Davor Aaron BIENENFELD,25 SEP 1997,GER,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",28 FEB 2020,1060
54,13:55.80,James MANISCALCO,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1058
55,13:56.51,Ben VEATCH,01 JUN 1998,USA,2,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,1056
55,13:56.51,Wesley BANGURIA,,KEN,1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",06 MAR 2020,1056
57,13:56.54,Fred HUXHAM,,USA,15f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1056
58,13:57.10,Thomas GEORGE,06 FEB 1996,GBR,2,,"Gilliam Indoor Track, College Station, TX (USA)",28 FEB 2020,1054
59,13:57.13,Kristian Holm JENSEN,09 DEC 1997,DEN,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1054
60,13:57.28,Matt YOUNG,16 SEP 1998,USA,3,,"Gilliam Indoor Track, College Station, TX (USA)",28 FEB 2020,1053
61,13:57.77,Thomas FAFARD,06 DEC 1998,CAN,14f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1051
62,13:58.64,Barry KEANE,19 NOV 1997,IRL,3,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,1048
63,13:59.00,Cameron AVERY,23 JUL 1997,NZL,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1047
64,13:59.49,Joe DRAGON,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,1045
65,13:59.57,Kyle BRACKMAN,02 SEP 1997,USA,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1045
66,14:00.31,Cameron DALY,01 FEB 1998,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,1042
67,14:00.33,Conor LUNDY,01 MAR 1998,USA,15f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1042
68,14:00.51,Edward GODDARD,24 OCT 1997,AUS,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1042
69,14:00.65,Noel ROTICH,1999,KEN,4,,"Gilliam Indoor Track, College Station, TX (USA)",28 FEB 2020,1041
70,14:01.50,Eric CASAREZ,,USA,5,,"Gilliam Indoor Track, College Station, TX (USA)",28 FEB 2020,1038
71,14:01.61,Christian NOBLE,21 APR 1997,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,1038
72,14:02.27,Ezra MUTAI,,KEN,16f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1036
73,14:02.41,Nicholas RAEFSKI,,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1035
74,14:02.44,Connor BLACK,10 FEB 1996,CAN,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1035
75,14:03.06,Daniel SCHAFFER,05 FEB 1998,USA,1f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1033
76,14:03.09,Nathan LAWLER,,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1033
77,14:04.75,Brent LEBER,,USA,1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",29 FEB 2020,1027
78,14:05.81,Alex CORBETT,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1023
79,14:06.64,Matthew SCRAPE,2000,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1021
80,14:06.78,Steven CROSS,20 MAY 1998,USA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1020
81,14:06.83,Kristian Holm JENSEN,09 DEC 1997,DEN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1020
82,14:07.22,Marshall BEATTY,,USA,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1019
83,14:07.32,Jacob CHOGE,,KEN,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",22 FEB 2020,1018
84,14:07.39,Kyle MUELLER,,USA,1f2,,"Armory Track&Field Center, New York, NY (USA)",22 FEB 2020,1018
85,14:07.91,Sean MCDONALD,,USA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1016
86,14:07.93,Silas GRIFFITH,23 APR 1999,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1016
87,14:07.97,Simon SMITH,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1016
88,14:08.19,Matthew BOUTHILETTE,05 JAN 1998,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1015
89,14:08.23,Kevin JAMES,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,1015
90,14:08.72,Carmeron DICKSON,,USA,8f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1013
91,14:08.78,Gilbert BOIT,,KEN,6,,"Gilliam Indoor Track, College Station, TX (USA)",28 FEB 2020,1013
92,14:08.80,Titus CHERUIYOT,,KEN,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",22 FEB 2020,1013
93,14:08.88,Kigen CHEMADI,,KEN,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",22 FEB 2020,1013
94,14:09.03,Joshua DESOUZA,27 JUN 2000,CAN,2f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1012
95,14:09.30,Ryan RENKEN,,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1011
96,14:09.31,Joshua CHEPKESIR,,KEN,1,,"Chris Cline Athletic Complex, Huntington, WV (USA)",21 FEB 2020,1011
97,14:09.34,Paul ARREDONDO,,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",22 FEB 2020,1011
98,14:09.47,Kyle MUELLER,,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,1011
99,14:09.59,Nick STEELE,09 NOV 1997,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1010
100,14:09.85,Edward GODDARD,24 OCT 1997,AUS,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,1010
101,14:09.96,Kyle GRIEVE,27 SEP 1993,CAN,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1009
102,14:10.53,Graham BAIRD,01 MAR 1999,CAN,9f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,1007
103,14:11.27,Rusty KUJDYCH,,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1005
104,14:11.62,John BUSQUE,20 FEB 1992,USA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1003
105,14:12.32,Josh IZEWSKI,29 APR 1990,USA,17f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,1001
106,14:12.59,Zouhair TALBI,08 APR 1995,MAR,2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",06 MAR 2020,1000
107,14:12.65,Eric CASAREZ,,USA,1,,"Gilliam Indoor Track, College Station, TX (USA)",07 FEB 2020,1000
108,14:12.73,Christopher ALFOND,03 JAN 1998,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,1000
109,14:13.18,Yuriy KLOPTSOV,22 DEC 1989,RUS,4,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,998
110,14:13.96,Brandon ALLEN,09 OCT 1995,CAN,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,995
111,14:14.20,Athanas KIOKO,1995,KEN,1,,"Rector Fieldhouse, Blacksburg, VA (USA)",28 FEB 2020,995
112,14:14.32,Kirill TRISHKANOV,21 JAN 1993,RUS,5,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,994
113,14:14.53,Joost PLAETINCK,,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,994
113,14:14.53,Mikhail STRELKOV,25 JUL 1994,RUS,6,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,994
115,14:14.63,Chris BALESTRINI,22 FEB 1992,CAN,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,993
116,14:15.12,Edward GODDARD,24 OCT 1997,AUS,2f2,,"Armory Track&Field Center, New York, NY (USA)",22 FEB 2020,992
117,14:15.14,Ernie PITONE,11 JUN 1995,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,991
118,14:15.28,Ryan UDVADIA,,USA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,991
119,14:15.40,Isaac AKERS,06 MAY 1999,GBR,2,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",28 FEB 2020,991
120,14:15.49,Patrick DEVER,05 SEP 1996,GBR,3,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",28 FEB 2020,990
121,14:16.11,Dan CROWLEY,,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,988
122,14:16.36,Jack MASTANDREA,,USA,2,,"Chris Cline Athletic Complex, Huntington, WV (USA)",21 FEB 2020,987
123,14:16.44,El Hocine BOUCHRAK,30 JUL 1998,ESP,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,987
124,14:17.36,Nick WOLK,11 APR 1998,USA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,984
125,14:17.55,Felix KANDIE,,KEN,2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",29 FEB 2020,983
126,14:17.66,Ildar MINSHIN,05 FEB 1985,RUS,7,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,983
127,14:17.83,Nathan JUBRAN,,USA,3,,"Liberty Indoor Complex, Lynchburg, VA (USA)",29 FEB 2020,982
128,14:17.92,Ibrahim KEDIR,06 MAY 2000,CAN,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,982
129,14:18.11,Kyle BRACKMAN,02 SEP 1997,USA,4,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",28 FEB 2020,981
130,14:18.38,Tiidrek NURME,18 NOV 1985,EST,1,,"TÜ staadion, Tartu (EST)",01 SEP 2020,981
131,14:18.42,Simon BEDARD,03 JAN 1997,FRA,4,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,980
132,14:19.31,Lamont MARSHALL,22 JUL 1984,BER,10f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,977
133,14:19.86,Gilbert GRUNDY,22 JUN 1989,GBR,3f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,976
134,14:19.89,Marcelo ROCHA,,USA,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",18 JAN 2020,975
135,14:20.12,Connor WINTER,18 FEB 1993,USA,16f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,975
136,14:20.25,Alexander KORCZYNSKI,,USA,8f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,974
137,14:20.63,Dan CROWLEY,,USA,8f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,973
138,14:20.65,Kieran TUNTIVATE,16 FEB 1997,THA,1,,"Cornell-Barton Hall, Ithaca, NY (USA)",01 MAR 2020,973
139,14:21.42,Peter LYNCH,26 NOV 1997,IRL,5,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",28 FEB 2020,970
140,14:21.69,Jon BISHOP,,USA,2,,"Gilliam Indoor Track, College Station, TX (USA)",07 FEB 2020,969
141,14:21.76,Dominic HOCKENBURY,05 OCT 1997,USA,1f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,969
142,14:21.84,Josh MAIER,,USA,5,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,969
143,14:21.87,Anthony RUSSO,,USA,11f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,969
144,14:22.34,Matthew WILKINSON,,USA,1f1,,"Myers Fieldhouse, Mankato, MN (USA)",01 FEB 2020,967
144,14:22.34,Edward TRIPPAS,22 SEP 1998,AUS,2,,"Cornell-Barton Hall, Ithaca, NY (USA)",01 MAR 2020,967
146,14:22.49,Arjun JHA,,USA,6,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,967
147,14:22.75,Ryan RENKEN,,USA,3,,"Cornell-Barton Hall, Ithaca, NY (USA)",01 MAR 2020,966
148,14:22.79,Alex ROTH,,USA,9f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,966
149,14:22.85,Alex CORNWELL,,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",22 FEB 2020,965
150,14:23.06,Matthew KAZANJIAN,,USA,10f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,965
151,14:23.10,Quinn COONEY,,USA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,965
152,14:23.12,Quinn COONEY,,USA,4,,"Cornell-Barton Hall, Ithaca, NY (USA)",01 MAR 2020,965
153,14:23.66,James GEDRIS,,USA,1,,"Michigan University U-M Indoor Track, Ann Arbor, MI (USA)",31 JAN 2020,963
154,14:23.68,Christian NOBLE,21 APR 1997,USA,7,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,963
155,14:23.84,Ryan SMITH,27 JAN 1990,USA,4f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,962
155,14:23.84,Henry JAQUES,,USA,2f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,962
157,14:24.18,Karl THIESSEN,,USA,7,,"Gilliam Indoor Track, College Station, TX (USA)",28 FEB 2020,961
158,14:24.28,James MANISCALCO,,USA,6,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",28 FEB 2020,961
159,14:24.29,Jake BROPHY,,USA,1,,"Lehigh-Rauch Field House, Bethlehem, PA (USA)",29 FEB 2020,961
160,14:24.30,Eric HAMER,23 MAR 1997,USA,1,,"Convention Center, Albuquerque, NM (USA)",28 FEB 2020,961
161,14:24.86,Cameron DALY,01 FEB 1998,USA,5,,"Cornell-Barton Hall, Ithaca, NY (USA)",01 MAR 2020,959
162,14:24.92,Cameron AVERY,23 JUL 1997,NZL,1,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 DEC 2019,959
163,14:24.93,Sean TORPY,,USA,8,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,959
164,14:25.40,Patrick WATSON,,USA,1,,"Schnader Fieldhouse, Lancaster, PA (USA)",07 DEC 2019,957
165,14:25.42,Zachary MARCHINKO,,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",22 FEB 2020,957
166,14:25.52,Sean MCDONALD,,USA,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,957
167,14:25.66,Boris ZAKHAROV,31 MAR 1984,RUS,8,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,956
168,14:26.03,Maximilian FRIDRICH,1997,AUT,1,,"University of Northern Iowa, Cedar Falls, IA (USA)",29 FEB 2020,955
169,14:26.33,David FASSBENDER,,USA,1f2,,"UW-Whitewater-Kachel FH, Whitewater, WI (USA)",15 FEB 2020,954
170,14:26.54,Kenny VASBINDER,,USA,6,,"Cornell-Barton Hall, Ithaca, NY (USA)",01 MAR 2020,953
171,14:26.57,Matthew FUSCO,,USA,7,,"Cornell-Barton Hall, Ithaca, NY (USA)",01 MAR 2020,953
172,14:26.63,Hociel LANDA,11 APR 1999,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",22 FEB 2020,953
173,14:26.77,Caleb WASHINGTON,,USA,11f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,952
174,14:26.90,Aaron GROFF,14 FEB 1998,USA,12f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,952
175,14:27.16,Daniel COHEN,,USA,13f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,951
176,14:27.29,Will MCGOVERN,,USA,3f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,951
177,14:27.30,Liam HILBERT,,USA,4f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,951
178,14:27.34,Jereamy HALL,,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,951
179,14:27.36,Nickolas SCUDDER,,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",22 FEB 2020,950
180,14:27.39,Dmitriy NEDELIN,25 NOV 1991,RUS,9,,"LFK CSKA, Moskva (RUS)",27 FEB 2020,950
181,14:27.66,Bryce MILLAR,,USA,9,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",13 DEC 2019,949
182,14:27.86,Paul ROBERTS,,USA,2,,"Convention Center, Albuquerque, NM (USA)",28 FEB 2020,949
183,14:27.89,Sydney GIDABUDAY,21 AUG 1996,USA,17f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,949
184,14:27.95,Kevin LAPSANSKY,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,948
185,14:28.02,Ahmed OMER,,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,948
186,14:28.09,Ben MITCHELL,,USA,1,,"Liberty Indoor Complex, Lynchburg, VA (USA)",14 FEB 2020,948
187,14:28.28,Paul ASTE,16 JUL 1996,GBR,5f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,947
188,14:28.31,Matthew LANGE,,USA,1f2,,"Corps Physical Training Facility, Lexington, VA (USA)",07 FEB 2020,947
189,14:28.32,Zach SEIGER,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 MAR 2020,947
190,14:28.52,Joseph EOVALDI,,USA,5f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,947
191,14:28.57,Jon BISHOP,,USA,8,,"Gilliam Indoor Track, College Station, TX (USA)",28 FEB 2020,946
192,14:28.63,Matt FARRELL,,USA,1f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",07 DEC 2019,946
193,14:28.67,Greg MANGARELLI,,USA,10f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",25 JAN 2020,946
194,14:28.72,Paul DELLINGER,,USA,1f1,,"JDL Fast Track, Winston Salem, NC (USA)",07 FEB 2020,946
194,14:28.72,Sam LAGASSE,,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",28 FEB 2020,946
196,14:28.74,Kevin MURRAY,,USA,2,,"Liberty Indoor Complex, Lynchburg, VA (USA)",14 FEB 2020,946
197,14:28.90,Colin SCHAEFER,,USA,2f1,,"JDL Fast Track, Winston Salem, NC (USA)",07 FEB 2020,945
