Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,13:05.60,Emmanuel BOR,14 APR 1988,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",04 MAR 2021,1241
2,13:09.90,Paul CHELIMO,27 OCT 1990,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",18 MAR 2021,1225
3,13:11.10,Emmanuel BOR,14 APR 1988,USA,2,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",18 MAR 2021,1221
4,13:12.51,Paul CHELIMO,27 OCT 1990,USA,2,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",04 MAR 2021,1215
5,13:23.77,Wesley KIPTOO,,KEN,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1173
6,13:29.60,Eric HAMER,23 MAR 1997,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1152
7,13:29.96,Morgan BEADLESCOMB,,USA,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1151
8,13:30.55,Adriaan WILDSCHUTT,03 MAY 1998,RSA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1149
9,13:31.65,Davor Aaron BIENENFELD,25 SEP 1997,GER,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1144
10,13:32.38,Shea FOSTER,,USA,6,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1142
11,13:32.98,Alec BASTEN,26 FEB 1998,USA,7,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1140
12,13:33.50,Ben VEATCH,01 JUN 1998,USA,8,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1138
13,13:33.61,Andrew JORDAN,05 AUG 1997,USA,9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1137
14,13:34.00,Willy FINK,07 MAR 1994,USA,3,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",04 MAR 2021,1136
15,13:35.22,Anthony ROTICH,20 OCT 1990,USA,4,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",04 MAR 2021,1132
16,13:37.39,Christian NOBLE,21 APR 1997,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",24 JAN 2021,1124
17,13:38.95,Amon KEMBOI,,KEN,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 FEB 2021,1118
18,13:39.43,Adriaan WILDSCHUTT,03 MAY 1998,RSA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 FEB 2021,1116
19,13:39.50,Jacob MCLEOD,22 MAR 2000,USA,10,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1116
20,13:39.77,Leonard KORIR,10 DEC 1986,USA,3,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",18 MAR 2021,1115
21,13:40.20,Gilbert BOIT,,KEN,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 FEB 2021,1114
22,13:40.36,Shea FOSTER,,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",28 FEB 2021,1113
23,13:40.66,Devin MEYRER,22 NOV 1997,GER,11,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",12 MAR 2021,1112
24,13:41.02,Diego ESTRADA,19 DEC 1989,USA,1,,"Friidrottshall, Sollentuna (SWE)",12 MAR 2021,1111
25,13:41.26,Jacob MCLEOD,22 MAR 2000,USA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 FEB 2021,1110
26,13:41.89,Davor Aaron BIENENFELD,25 SEP 1997,GER,1f1,,"JDL Fast Track, Winston Salem, NC (USA)",19 FEB 2021,1107
27,13:42.52,Wesley KIPTOO,,KEN,1,,"Sports Performance Center, Lubbock, TX (USA)",26 FEB 2021,1105
28,13:42.59,Matt YOUNG,16 SEP 1998,USA,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",13 FEB 2021,1105
29,13:43.02,Alec SANDUSKY,23 SEP 1997,USA,2f1,,"JDL Fast Track, Winston Salem, NC (USA)",19 FEB 2021,1103
