Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:46.81,,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1258
2,12:47.53,,Hagos GEBRHIWET,11 MAY 1994,ETH,2,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1256
3,12:48.64,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,3,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1252
4,12:48.77,,Yenew ALAMIREW,27 MAY 1990,ETH,4,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1251
5,12:49.04,,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,5,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1250
6,12:49.50,,John KIPKOECH,29 DEC 1991,KEN,6,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1248
7,12:54.13,,Tariku BEKELE,28 FEB 1987,ETH,7,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1231
8,12:55.34,,Eliud KIPCHOGE,05 NOV 1984,KEN,8,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1227
9,12:55.79,,Kenenisa BEKELE,13 JUN 1982,ETH,9,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1225
10,12:55.99,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,10,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1224
11,12:56.98,,Mo FARAH,23 MAR 1983,GBR,1,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1221
12,12:58.90,,Galen RUPP,08 MAY 1986,USA,3,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1214
13,12:59.21,,Moses Ndiema MASAI,01 JUN 1986,KEN,11,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1212
14,12:59.28,,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,1,,Rabat (MAR),27 MAY 2012,1212
15,12:59.77,,Imane MERGA,15 OCT 1988,ETH,3,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1210
16,12:59.92,,Bernard LAGAT,12 DEC 1974,USA,3,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1210
17,13:00.68,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,6,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1207
18,13:01.39,,Sileshi SIHINE,29 JAN 1983,ETH,7,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1205
19,13:01.91,,Albert ROP,17 JUL 1992,KEN,1f1,,Heusden-Zolder (BEL),07 JUL 2012,1203
20,13:02.69,,Paul Kipsiele KOECH,10 NOV 1981,KEN,3,,Düsseldorf (GER) (i),10 FEB 2012,1252
20,13:02.69,,Moukhled AL OUTAIBI,20 JUN 1976,KSA,2f1,,Heusden-Zolder (BEL),07 JUL 2012,1200
22,13:02.94,,Chesari Kirui JACOB,06 APR 1984,KEN,2,,Rabat (MAR),27 MAY 2012,1199
23,13:03.30,,Yigrem DEMELASH,26 JAN 1994,ETH,8,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1198
24,13:03.37,,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,3f1,,Heusden-Zolder (BEL),07 JUL 2012,1197
25,13:04.06,,Aziz LAHBABI,03 FEB 1991,MAR,4,,Rabat (MAR),27 MAY 2012,1195
26,13:04.18,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,4,,Düsseldorf (GER) (i),10 FEB 2012,1247
27,13:04.34,,Muktar EDRIS,14 JAN 1994,ETH,12,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1194
28,13:06.23,,Mark Kosgei KIPTOO,21 JUN 1976,KEN,13,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1187
29,13:08.28,,Lawi LALANG,15 JUN 1991,KEN,2,,"New York, NY (USA) (i)",11 FEB 2012,1231
30,13:08.35,,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,11,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1179
31,13:08.59,,Alex KORIO,20 NOV 1990,KEN,1,,Huelva (ESP),07 JUN 2012,1178
32,13:09.17,,Abdelaati IGUIDER,25 MAR 1987,MAR,2,,Lille (FRA),09 JUN 2012,1176
33,13:09.32,,Abera KUMA,31 AUG 1990,ETH,12,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1176
34,13:09.57,,Collis BIRMINGHAM,27 DEC 1984,AUS,2,,"Crystal Palace, London (GBR)",13 JUL 2012,1175
35,13:09.58,,Lucas Kimeli ROTICH,16 APR 1990,KEN,13,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1175
36,13:09.67,,Samuel CHELANGA,23 FEB 1985,KEN,8,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1174
37,13:09.84,,David Kiprotich BETT,18 OCT 1992,KEN,5,,Rabat (MAR),27 MAY 2012,1174
38,13:09.90,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,5f1,,Heusden-Zolder (BEL),07 JUL 2012,1174
39,13:10.55,,Josphat Kiprono MENJO,20 AUG 1979,KEN,2,,Huelva (ESP),07 JUN 2012,1171
40,13:10.68,,Hassan HIRT,16 JAN 1980,FRA,14,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1171
41,13:11.34,,Hayle IBRAHIMOV,18 JAN 1990,AZE,1,,Rovereto (ITA),04 SEP 2012,1168
42,13:11.44,,Japhet Kipyegon KORIR,30 JUN 1993,KEN,6,,Düsseldorf (GER) (i),10 FEB 2012,1219
43,13:11.61,,Abudllah Abdulaziz AL JOUD,10 JUL 1975,KSA,7,,Rabat (MAR),27 MAY 2012,1167
44,13:11.63,,Lopez LOMONG,01 JAN 1985,USA,1f1,,"Palo Alto, CA (USA)",29 APR 2012,1167
45,13:12.15,,Abdenasir FATHI,20 MAY 1987,MAR,8,,Rabat (MAR),27 MAY 2012,1165
46,13:12.55,,Polat Kemboi ARIKAN,12 DEC 1990,TUR,7,,Düsseldorf (GER) (i),10 FEB 2012,1215
47,13:12.67,,Victor Kimutai CHUMO,19 MAR 1987,KEN,9,,Rabat (MAR),27 MAY 2012,1164
48,13:13.43,,Arne GABIUS,22 MAR 1981,GER,14,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1161
49,13:13.54,,Juan Luis BARRIOS,24 JUN 1983,MEX,2,,"Los Angeles, CA (USA)",18 MAY 2012,1160
50,13:13.74,,Stephen SAMBU,07 JUL 1988,KEN,3,,"New York, NY (USA) (i)",11 FEB 2012,1211
51,13:14.57,,Kevin CHELIMO,14 FEB 1983,KEN,2f1,,"Palo Alto, CA (USA)",29 APR 2012,1157
52,13:14.72,,Dathan RITZENHEIN,30 DEC 1982,USA,4,,"Los Angeles, CA (USA)",18 MAY 2012,1156
53,13:15.00,,Matt TEGENKAMP,19 JAN 1982,USA,3f1,,"Palo Alto, CA (USA)",29 APR 2012,1155
54,13:15.21,,Chris THOMPSON,17 APR 1981,GBR,4f1,,"Palo Alto, CA (USA)",29 APR 2012,1154
55,13:15.31,,Thomas FARRELL,23 MAR 1991,GBR,5f1,,"Palo Alto, CA (USA)",29 APR 2012,1154
56,13:15.50,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,7,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1153
57,13:16.08,,Craig MOTTRAM,18 JUN 1980,AUS,6f1,,Heusden-Zolder (BEL),07 JUL 2012,1151
58,13:16.26,,Andrew BUMBALOUGH,14 MAR 1987,USA,6f1,,"Palo Alto, CA (USA)",29 APR 2012,1151
59,13:16.53,,David TORRENCE,26 NOV 1985,USA,7f1,,"Palo Alto, CA (USA)",29 APR 2012,1150
60,13:17.25,,Teklemariam MEDHIN,24 JUN 1989,ERI,15,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1147
61,13:17.32,,Abrar OSMAN,01 JAN 1994,ERI,8,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1147
62,13:17.41,,Mosinet GEREMEW,12 FEB 1992,ETH,9,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1147
63,13:17.66,,Othmane EL GOUMRI,28 MAY 1992,MAR,10,,Rabat (MAR),27 MAY 2012,1146
64,13:17.90,,Yohan DURAND,14 MAY 1985,FRA,4,,Lille (FRA),09 JUN 2012,1145
65,13:18.29,,Cameron LEVINS,28 MAR 1989,CAN,8h2,,"Olympic Stadium, London (GBR)",08 AUG 2012,1143
66,13:18.54,,Vincent Kipsegechi YATOR,11 JUL 1989,KEN,10,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1143
67,13:18.60,,David MCNEILL,06 OCT 1986,AUS,7f1,,Heusden-Zolder (BEL),07 JUL 2012,1142
68,13:18.81,,Nick MCCORMICK,11 SEP 1981,GBR,3,,Huelva (ESP),07 JUN 2012,1142
69,13:19.00,,Daniele MEUCCI,07 OCT 1985,ITA,8f1,,Heusden-Zolder (BEL),07 JUL 2012,1141
70,13:19.18,,Paul Kipngetich TANUI,22 DEC 1990,KEN,1,,Shizuoka (JPN),03 MAY 2012,1140
71,13:19.54,,Leonard KORIR,10 DEC 1986,KEN,4,,"New York, NY (USA) (i)",11 FEB 2012,1189
72,13:19.58,,Chris DERRICK,17 OCT 1990,USA,5,,"New York, NY (USA) (i)",11 FEB 2012,1189
73,13:19.59,,Soufiyan BOUQANTAR,30 AUG 1993,MAR,11,,Rabat (MAR),27 MAY 2012,1139
74,13:20.25,,Aaron BRAUN,28 MAY 1987,USA,2f1,,"Portland, OR (USA)",09 JUN 2012,1136
75,13:20.43,,Dejeni REGASSA,18 APR 1989,BRN,1f1,,Ninove (BEL),21 JUL 2012,1136
76,13:20.53,,Ben TRUE,29 DEC 1985,USA,2f1,,Ninove (BEL),21 JUL 2012,1135
77,13:20.94,,Bilisuma Shugi GELASSA,19 JUL 1989,BRN,10f1,,Heusden-Zolder (BEL),07 JUL 2012,1134
78,13:20.99,,Rabah ABOUD,01 JAN 1981,ALG,11f1,,Heusden-Zolder (BEL),07 JUL 2012,1134
79,13:21.01,,Tilahun REGASSA,18 JAN 1990,ETH,8,,Lille (FRA),09 JUN 2012,1134
80,13:21.02,,Bedan KAROKI,21 AUG 1990,KEN,1,,Fukuoka (JPN),22 SEP 2012,1134
81,13:21.12,,Sergio SÁNCHEZ,01 OCT 1982,ESP,12f1,,Heusden-Zolder (BEL),07 JUL 2012,1133
82,13:21.21,,Mumin GALA,06 APR 1986,DJI,10h2,,"Olympic Stadium, London (GBR)",08 AUG 2012,1133
83,13:21.22,,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,2,,Shizuoka (JPN),03 MAY 2012,1133
84,13:21.27,,Daniel Lemashon SALEL,11 DEC 1990,KEN,13,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1133
85,13:21.54,,Alemu BEKELE,23 MAR 1990,BRN,3f1,,Ninove (BEL),21 JUL 2012,1132
86,13:21.57,,Abraham KIPLIMO,14 APR 1989,UGA,4,,Huelva (ESP),07 JUN 2012,1132
87,13:21.66,,Nassir DAWUD,1991,ERI,2f1,,Carquefou (FRA),01 JUN 2012,1131
88,13:21.89,,Paul CHELIMO,27 OCT 1990,KEN,8f1,,"Palo Alto, CA (USA)",29 APR 2012,1131
89,13:22.44,,Andrew BADDELEY,20 JUN 1982,GBR,6,,"New York, NY (USA) (i)",11 FEB 2012,1178
90,13:22.63,,Jamal HITRANE,01 SEP 1989,MAR,12,,Rabat (MAR),27 MAY 2012,1128
91,13:22.89,,Jonathan MAIYO,05 MAY 1988,KEN,2,,Porto Novo (BEN),01 JUL 2012,1127
92,13:22.90,,Ezekiel Kiprotich MELI,21 APR 1984,KEN,1,,Torino (ITA),08 JUN 2012,1127
93,13:22.91,,Lelisa DESISA,14 JAN 1990,ETH,9,,Lille (FRA),09 JUN 2012,1127
94,13:22.92,,Goitom KIFLE,03 DEC 1993,ERI,13,,Rabat (MAR),27 MAY 2012,1127
95,13:23.09,,Mohamed MOUSTAOUI,02 APR 1985,MAR,13f1,,Heusden-Zolder (BEL),07 JUL 2012,1126
96,13:23.20,,Andy VERNON,07 JAN 1986,GBR,4,,"Walnut, CA (USA)",20 APR 2012,1126
97,13:23.25,,Thomas AYEKO,10 FEB 1992,UGA,2,,Torino (ITA),08 JUN 2012,1126
98,13:23.40,,Charles NDIRANGU,08 FEB 1993,KEN,2,,Fukuoka (JPN),22 SEP 2012,1125
99,13:23.41,,John Kimondo THUO,27 NOV 1985,KEN,3,,Shizuoka (JPN),03 MAY 2012,1125
100,13:23.50,,Mykola LABOVSKIY,04 MAY 1983,UKR,1f2,,Yalta (UKR),14 JUN 2012,1125
101,13:23.52,,Aron RONO,01 NOV 1982,KEN,5,,"Walnut, CA (USA)",20 APR 2012,1125
102,13:23.58,,Stefano LA ROSA,28 SEP 1985,ITA,6,,"Walnut, CA (USA)",20 APR 2012,1125
103,13:23.72,,Byron PIEDRA,19 AUG 1982,ECU,4f1,,Ninove (BEL),21 JUL 2012,1124
104,13:23.73,,Adrian BLINCOE,04 NOV 1979,NZL,5,,"Los Angeles, CA (USA)",18 MAY 2012,1124
105,13:23.88,,Moses KIBET,23 MAR 1991,UGA,5,,Huelva (ESP),07 JUN 2012,1124
106,13:24.22,,Clement Kiprono LANGAT,18 DEC 1991,KEN,1f28,,Yokohama (JPN),15 APR 2012,1122
107,13:24.30,,Ben ST. LAWRENCE,07 NOV 1981,AUS,2,,Hobart (AUS),04 FEB 2012,1122
108,13:24.42,,Abdelghani BENSAADI,31 AUG 1987,ALG,12,,Lille (FRA),09 JUN 2012,1122
109,13:24.50,,Gladwin Sibabalwe MZAZI,28 AUG 1988,RSA,1,,Stellenbosch (RSA),20 MAR 2012,1121
110,13:24.67,,Timothy KIPTOO,02 AUG 1984,KEN,3,,Porto Novo (BEN),01 JUL 2012,1121
111,13:25.47,,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,6,,Nairobi (KEN),23 JUN 2012,1118
112,13:25.54,,Daisuke SHIMIZU,02 AUG 1982,JPN,3f2,,Heusden-Zolder (BEL),07 JUL 2012,1118
