Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,12:58.67,,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,1,,Düsseldorf (GER) (i),10 FEB 2012,1268
2,13:02.36,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,2,,Düsseldorf (GER) (i),10 FEB 2012,1254
3,13:02.69,,Paul Kipsiele KOECH,10 NOV 1981,KEN,3,,Düsseldorf (GER) (i),10 FEB 2012,1252
4,13:04.18,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,4,,Düsseldorf (GER) (i),10 FEB 2012,1247
5,13:07.15,,Bernard LAGAT,12 DEC 1974,USA,1,,"New York, NY (USA) (i)",11 FEB 2012,1236
6,13:08.28,,Lawi LALANG,15 JUN 1991,KEN,2,,"New York, NY (USA) (i)",11 FEB 2012,1231
7,13:10.96,,Albert ROP,17 JUL 1992,KEN,5,,Düsseldorf (GER) (i),10 FEB 2012,1221
8,13:11.44,,Japhet Kipyegon KORIR,30 JUN 1993,KEN,6,,Düsseldorf (GER) (i),10 FEB 2012,1219
9,13:12.55,,Polat Kemboi ARIKAN,12 DEC 1990,TUR,7,,Düsseldorf (GER) (i),10 FEB 2012,1215
10,13:13.74,,Stephen SAMBU,07 JUL 1988,KEN,3,,"New York, NY (USA) (i)",11 FEB 2012,1211
11,13:19.54,,Leonard KORIR,10 DEC 1986,KEN,4,,"New York, NY (USA) (i)",11 FEB 2012,1189
12,13:19.58,,Chris DERRICK,17 OCT 1990,USA,5,,"New York, NY (USA) (i)",11 FEB 2012,1189
13,13:22.44,,Andrew BADDELEY,20 JUN 1982,GBR,6,,"New York, NY (USA) (i)",11 FEB 2012,1178
14,13:23.61,,Juan Luis BARRIOS,24 JUN 1983,MEX,7,,"New York, NY (USA) (i)",11 FEB 2012,1174
15,13:32.20,,Josphat Kipkoech BETT,12 JUN 1990,KEN,8,,Düsseldorf (GER) (i),10 FEB 2012,1142
16,13:38.12,,Cameron LEVINS,28 MAR 1989,CAN,4,,"Nampa, ID (USA) (i)",09 MAR 2012,1121
17,13:38.45,,Diego ESTRADA,19 DEC 1989,USA,5,,"Nampa, ID (USA) (i)",09 MAR 2012,1120
18,13:42.40,,Abayneh AYELE,04 NOV 1987,ETH,9,,Düsseldorf (GER) (i),10 FEB 2012,1106
19,13:43.13,,Hassan MEAD,28 AUG 1989,USA,1f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1103
20,13:43.52,,Ryan HILL,31 JAN 1990,USA,1,,"Bloomington, IN (USA) (i)",07 DEC 2012,1102
21,13:48.27,,Andrew POORE,03 DEC 1988,USA,1,,"Bloomington, IN (USA) (i)",28 JAN 2012,1085
22,13:49.04,,Shadrack KIPCHIRCHIR,22 FEB 1989,KEN,1,,"College Station, TX (USA) (i)",24 FEB 2012,1082
23,13:50.03,,Girma MECHESO,16 JAN 1988,ETH,2,,"College Station, TX (USA) (i)",24 FEB 2012,1078
24,13:50.28,,Kevin WILLIAMS,14 APR 1990,USA,3,,"College Station, TX (USA) (i)",24 FEB 2012,1078
25,13:51.57,,Craig FORYS,13 JUL 1989,USA,2f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1073
26,13:51.58,,Andrew BAYER,03 FEB 1990,USA,3f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1073
27,13:51.79,,Zack MAYHEW,27 NOV 1989,USA,2,,"Bloomington, IN (USA) (i)",07 DEC 2012,1072
28,13:52.85,,Ryan DOHNER,23 AUG 1991,USA,3,,"Bloomington, IN (USA) (i)",07 DEC 2012,1069
29,13:52.96,,Ben HUBERS,22 DEC 1988,CAN,5f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1068
30,13:53.08,,Tecumseh ADAMS,,USA,2,,"Bloomington, IN (USA) (i)",28 JAN 2012,1068
31,13:53.14,,Donald CABRAL,12 DEC 1989,USA,8,,"Nampa, ID (USA) (i)",09 MAR 2012,1068
32,13:53.55,,Reed CONNOR,25 SEP 1990,USA,6f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1066
33,13:55.24,,Bill KOGEL,16 NOV 1989,USA,4,,"College Station, TX (USA) (i)",24 FEB 2012,1060
34,13:56.43,,Ryan SHERIDAN,29 SEP 1989,USA,1,,"New York, NY (USA) (i)",03 FEB 2012,1056
35,13:56.47,,Kevin BURNETT,20 FEB 1990,USA,5,,"College Station, TX (USA) (i)",24 FEB 2012,1056
36,13:56.91,,Andrey SAFRONOV,16 DEC 1985,RUS,1f2,,Moskva (RUS) (i),24 FEB 2012,1054
37,13:57.04,,Edward CHESEREK,02 FEB 1994,KEN,8,,"New York, NY (USA) (i)",11 FEB 2012,1054
38,13:57.08,,Yevgeniy RYBAKOV,27 FEB 1985,RUS,2f2,,Moskva (RUS) (i),24 FEB 2012,1054
39,13:57.74,,Soufiane BOUCHIKHI,22 MAR 1990,BEL,11,,"Nampa, ID (USA) (i)",09 MAR 2012,1051
40,13:57.82,,Jacob RILEY,02 NOV 1988,USA,12,,"Nampa, ID (USA) (i)",09 MAR 2012,1051
41,13:58.07,,Yuriy CHECHUN,05 JUL 1986,RUS,3f2,,Moskva (RUS) (i),24 FEB 2012,1050
42,13:58.79,,Ryan COLLINS,20 FEB 1989,USA,7f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1048
43,13:59.23,,Joe STILIN,05 DEC 1989,USA,4,,"Bloomington, IN (USA) (i)",07 DEC 2012,1046
44,13:59.88,,Justin TYNER,20 JUL 1989,USA,9,,"New York, NY (USA) (i)",11 FEB 2012,1044
45,14:01.40,,Anatoliy RYBAKOV,27 FEB 1985,RUS,4f2,,Moskva (RUS) (i),24 FEB 2012,1039
46,14:01.58,,Lane WERLEY,28 APR 1993,USA,5,,"Bloomington, IN (USA) (i)",07 DEC 2012,1038
47,14:01.64,,Elliott KRAUSE,12 JUN 1990,USA,8f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1038
48,14:01.73,,Martin COOLIDGE,,USA,7,,"College Station, TX (USA) (i)",24 FEB 2012,1037
49,14:02.13,,Andrew COLLEY,01 APR 1991,USA,6,,"Bloomington, IN (USA) (i)",07 DEC 2012,1036
50,14:03.49,,Dan QUIGLEY,14 JAN 1989,USA,8,,"College Station, TX (USA) (i)",24 FEB 2012,1031
51,14:03.55,,Michael BIWOTT,,USA,1,,"Boston, MA (USA) (i)",01 DEC 2012,1031
52,14:04.12,,Josh HARDIN,12 MAY 1991,USA,1,,"Boston, MA (USA) (i)",03 MAR 2012,1029
53,14:04.56,,Eric JENKINS,24 NOV 1991,USA,2,,"Boston, MA (USA) (i)",01 DEC 2012,1028
54,14:04.92,,Jeff VEIGA,,USA,3,,"Boston, MA (USA) (i)",01 DEC 2012,1026
55,14:06.26,,Will NATION,02 MAR 1992,USA,9,,"College Station, TX (USA) (i)",24 FEB 2012,1022
56,14:06.40,,Hugo BEAMISH,18 JAN 1989,NZL,1,,"New York, NY (USA) (i)",18 FEB 2012,1021
57,14:06.54,,Steven MURDOCK,01 AUG 1985,USA,1f1,,"Boston, MA (USA) (i)",28 JAN 2012,1021
58,14:07.07,,Alexander SÖDERBERG,24 APR 1988,SWE,2f1,,"Boston, MA (USA) (i)",28 JAN 2012,1019
59,14:07.65,,Alex MCGRATH,14 SEP 1990,USA,2,,"Boston, MA (USA) (i)",03 MAR 2012,1017
60,14:08.28,,Andrey MINZHULIN,06 SEP 1987,RUS,5f2,,Moskva (RUS) (i),24 FEB 2012,1015
61,14:08.30,,Yevgeniy BYKOV,15 MAY 1990,RUS,6f2,,Moskva (RUS) (i),24 FEB 2012,1015
62,14:08.63,,Parker STINSON,03 MAR 1992,USA,13,,"Nampa, ID (USA) (i)",09 MAR 2012,1014
63,14:09.53,,Laban SIALO,06 JUN 1983,KEN,1,,"Mankato, MN (USA) (i)",10 MAR 2012,1011
64,14:09.87,,Sergey NECHPAY,03 JUN 1982,RUS,7f2,,Moskva (RUS) (i),24 FEB 2012,1009
65,14:10.30,,Michael SCHMIDT,,USA,3f1,,"Boston, MA (USA) (i)",28 JAN 2012,1008
66,14:10.73,,Glarius ROP,28 MAR 1984,KEN,2,,"Mankato, MN (USA) (i)",10 MAR 2012,1006
67,14:11.15,,Sam ALEXANDER,,USA,4,,"Boston, MA (USA) (i)",03 MAR 2012,1005
68,14:11.18,,Mike MURPHY,,USA,4f1,,"Boston, MA (USA) (i)",28 JAN 2012,1005
69,14:11.41,,Jake BYRNE,14 AUG 1992,IRL,5,,"Boston, MA (USA) (i)",03 MAR 2012,1004
70,14:11.69,,Yuriy KOVALYOV,21 FEB 1983,RUS,8f2,,Moskva (RUS) (i),24 FEB 2012,1003
71,14:11.79,,Paulo PINHEIRO,09 JUL 1989,POR,1,,"Birmingham, AL (USA) (i)",25 FEB 2012,1003
72,14:11.80,,Tim NELSON,27 FEB 1984,USA,1,,"Grinnell, IA (USA) (i)",10 MAR 2012,1003
73,14:12.33,,Zachary ORNELAS,15 JUL 1991,USA,10f2,,"Lincoln, NE (USA) (i)",25 FEB 2012,1001
74,14:12.51,,Andrew KOWALSKY,03 MAR 1992,CAN,6,,"Boston, MA (USA) (i)",03 MAR 2012,1000
75,14:12.77,,Jordan SCHILIT,,USA,5f1,,"Boston, MA (USA) (i)",28 JAN 2012,1000
76,14:13.06,,Matthew GRAHAM,02 FEB 1991,GBR,3,,"Bloomington, IN (USA) (i)",28 JAN 2012,999
77,14:13.09,,Jace LOWRY,07 FEB 1993,USA,3,,"New York, NY (USA) (i)",18 FEB 2012,998
78,14:13.23,,Kevin SCHWAB,15 APR 1989,USA,10,,"College Station, TX (USA) (i)",24 FEB 2012,998
79,14:13.49,,Martin HEHIR,19 DEC 1992,USA,4,,"New York, NY (USA) (i)",18 FEB 2012,997
80,14:13.61,,Mark AMIRAULT,06 MAR 1988,USA,1f2,,"Boston, MA (USA) (i)",24 FEB 2012,997
81,14:13.81,,Craig HUNT,07 DEC 1990,USA,7,,"Boston, MA (USA) (i)",03 MAR 2012,996
82,14:13.95,,Brian ATKINSON,19 MAR 1992,USA,3,,"New York, NY (USA) (i)",03 FEB 2012,996
83,14:14.43,,Cody ROME,09 APR 1990,USA,1,,"Lewisburg, PA (USA) (i)",18 FEB 2012,994
84,14:14.45,,Angus MACDONALD,,USA,6f1,,"Boston, MA (USA) (i)",28 JAN 2012,994
85,14:14.57,,Alex LUNDY,,USA,5,,"New York, NY (USA) (i)",18 FEB 2012,993
86,14:14.85,,Robert GIBSON,06 NOV 1989,USA,7f1,,"Boston, MA (USA) (i)",28 JAN 2012,992
86,14:14.85,,Christopher FOLEY,20 OCT 1991,USA,2f2,,"Boston, MA (USA) (i)",24 FEB 2012,992
88,14:15.37,,Vladimir SAFRONOV,19 FEB 1987,RUS,9f2,,Moskva (RUS) (i),24 FEB 2012,991
