Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,13:05.60,,Emmanuel BOR,14 APR 1988,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",04 MAR 2021,1241
2,13:09.90,,Paul CHELIMO,27 OCT 1990,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",18 MAR 2021,1225
3,13:09.96,,Oliver HOARE,29 JAN 1997,AUS,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1225
4,13:12.53,,Geordie BEAMISH,24 OCT 1996,NZL,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1215
5,13:14.74,,Wesley KIPTOO,1999,KEN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1207
6,13:22.24,,Abdihamid NUR,14 OCT 1997,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1179
7,13:22.59,,Nico YOUNG,27 JUL 2002,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1178
8,13:24.98,,Kasey KNEVELBAARD,02 SEP 1996,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1169
9,13:25.17,,Sam GILMAN,20 SEP 2000,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1168
10,13:25.96,,Barry KEANE,19 NOV 1997,IRL,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1165
11,13:26.19,,Drew BOSLEY,08 OCT 2000,USA,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1164
12,13:28.10,,Andrew JORDAN,05 AUG 1997,USA,10f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1157
13,13:28.79,,Ehab EL-SANDALI,01 JAN 1997,CAN,11f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1155
14,13:28.95,,George KUSCHE,06 AUG 1998,RSA,12f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1154
15,13:29.60,,Eric HAMER,23 MAR 1997,USA,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1152
16,13:29.96,,Morgan BEADLESCOMB,01 JUN 1998,USA,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1151
17,13:30.48,,Matt BAXTER,06 AUG 1994,NZL,13f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1149
18,13:30.55,,Adriaan WILDSCHUTT,03 MAY 1998,RSA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1149
19,13:31.65,,Davor Aaron BIENENFELD,25 SEP 1997,GER,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1144
20,13:32.38,,Shea FOSTER,,USA,6,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1142
21,13:32.48,,Simon BEDARD,03 JAN 1997,FRA,14f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1141
22,13:32.78,,Abdirizak IBRAHIM,,USA,15f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1140
23,13:32.98,,Alec BASTEN,26 FEB 1998,USA,7,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1140
24,13:33.50,,Ben VEATCH,01 JUN 1998,USA,8,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1138
25,13:33.65,,Brandon GARNICA,14 NOV 1999,USA,16f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1137
26,13:34.00,,Willy FINK,07 MAR 1994,USA,3,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",04 MAR 2021,1136
27,13:34.35,,Neil GOURLEY,07 FEB 1995,GBR,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1135
28,13:34.75,,Colton JOHNSEN,08 MAY 1998,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1133
29,13:35.22,,Anthony ROTICH,20 OCT 1990,USA,4,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",04 MAR 2021,1132
30,13:36.50,,Christian ALLEN,20 OCT 1997,USA,17f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1127
31,13:36.78,,Casey CLINGER,09 OCT 1998,USA,18f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1126
32,13:37.39,,Christian NOBLE,21 APR 1997,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",24 JAN 2021,1124
33,13:37.49,,Paul RYAN,29 MAY 1997,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1123
34,13:38.47,,Dario DE CARO,01 JUN 1997,ITA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1120
35,13:38.95,,Amon KEMBOI,,KEN,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 FEB 2021,1118
36,13:39.50,,Jacob MCLEOD,22 MAR 2000,USA,10,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1116
37,13:39.77,,Leonard KORIR,10 DEC 1986,USA,3,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",18 MAR 2021,1115
38,13:40.20,,Gilbert BOIT,,KEN,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 FEB 2021,1114
39,13:40.42,,Scott BEATTIE,04 DEC 1998,GBR,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",03 DEC 2021,1113
40,13:40.66,,Devin MEYRER,22 NOV 1997,GER,11,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1112
41,13:41.02,,Diego ESTRADA,19 DEC 1989,USA,1,,"Friidrottshall, Sollentuna (SWE) (i)",12 MAR 2021,1111
42,13:41.43,,Mohamed HREZI,28 OCT 1991,LBA,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1109
43,13:42.39,,Marcelo ROCHA,,USA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1106
44,13:42.59,,Matt YOUNG,16 SEP 1998,USA,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 FEB 2021,1105
45,13:43.02,,Alec SANDUSKY,23 SEP 1997,USA,2f1,,"JDL Fast Track, Winston Salem, NC (USA) (i)",19 FEB 2021,1103
46,13:44.13,,Zouhair TALBI,08 APR 1995,MAR,1,,"Ruth Donohoe First Dakota Fieldhouse, Yankton, SD (USA) (i)",06 MAR 2021,1099
47,13:44.30,,Ryan FORD,26 OCT 1997,USA,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",03 DEC 2021,1099
48,13:44.75,,Gable SIEPERDA,,USA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",03 DEC 2021,1097
49,13:45.34,,Thomas POLLARD,17 APR 1997,USA,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",03 DEC 2021,1095
50,13:46.18,,Colin SCHULTZ,,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1092
51,13:47.51,,Nickolas SCUDDER,,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",20 FEB 2021,1087
52,13:47.67,,JP FLAVIN,31 JUL 1998,USA,8f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1087
53,13:48.36,,Isaac HARDING,29 JAN 1998,USA,2,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2021,1084
54,13:48.71,,David NILSSON,16 APR 1987,SWE,2,,"Friidrottshall, Sollentuna (SWE) (i)",12 MAR 2021,1083
55,13:48.73,,Graydon MORRIS,17 DEC 2001,USA,6,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 FEB 2021,1083
56,13:49.09,,Loic SCOMPARIN,23 MAY 2001,FRA,3,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2021,1082
57,13:49.43,,Jonas LEANDERSSON,22 JAN 1990,SWE,3,,"Friidrottshall, Sollentuna (SWE) (i)",12 MAR 2021,1081
58,13:49.86,,Antonio LÓPEZ,15 APR 2000,ESP,1f2,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",25 FEB 2021,1079
59,13:50.29,,Dylan KO,,USA,4,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2021,1078
60,13:50.64,,Andrew DAVIES,13 NOV 2000,CAN,1f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",04 DEC 2021,1076
