Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
34,14:00.73,Yevgeniy BUSHKOV,09 SEP 1986,RUS,10f1,,Moskva (RUS),25 FEB 2016,1041
35,14:00.74,Aaron NELSON,16 JUL 1992,USA,11,,"Birmingham, AL (USA)",11 MAR 2016,1041
36,14:01.30,Gabe GONZALEZ,,USA,12,,"Birmingham, AL (USA)",11 MAR 2016,1039
37,14:01.36,Dušan MAKEVIĆ,15 MAY 1992,SRB,3f1,,"Boston, MA (USA)",30 JAN 2016,1039
38,14:01.43,Jimmy CLARK,21 NOV 1992,USA,3,,"Fayetteville, AR (USA)",27 FEB 2016,1039
39,14:01.70,Justyn KNIGHT,19 JUL 1996,CAN,1f2,,"Boston, MA (USA)",26 FEB 2016,1038
40,14:01.71,Henry STERLING,19 JUL 1991,USA,4f1,,"Boston, MA (USA)",05 DEC 2015,1038
41,14:01.78,Thomas CURTIN,08 AUG 1993,USA,2f2,,"Boston, MA (USA)",26 FEB 2016,1037
42,14:02.10,Nicholas FILIPPAZZO,,USA,4f1,,"Boston, MA (USA)",30 JAN 2016,1036
43,14:02.42,Aleksey POPOV,17 JUN 1987,RUS,11f1,,Moskva (RUS),25 FEB 2016,1035
44,14:02.87,Austin WHITELAW,,USA,4,,"Fayetteville, AR (USA)",27 FEB 2016,1034
45,14:02.88,Colin BENNIE,03 JUN 1995,USA,3f2,,"Boston, MA (USA)",26 FEB 2016,1034
46,14:03.28,David NILSSON,16 APR 1987,SWE,5f1,,"Boston, MA (USA)",30 JAN 2016,1032
47,14:03.37,Luis VARGAS,,USA,4f2,,"Boston, MA (USA)",26 FEB 2016,1032
48,14:03.53,Patrick TIERNAN,11 SEP 1994,AUS,1,,NY (USA),26 FEB 2016,1031
49,14:03.72,Chase WEAVERLING,10 JAN 1996,USA,6f1,,"Boston, MA (USA)",30 JAN 2016,1031
50,14:04.22,Gabe GONZALEZ,,USA,5,,"Fayetteville, AR (USA)",27 FEB 2016,1029
51,14:04.56,Kevyn HOYOS,,USA,7f1,,"Boston, MA (USA)",30 JAN 2016,1028
52,14:04.86,Marc SCOTT,21 DEC 1993,GBR,13,,"Birmingham, AL (USA)",11 MAR 2016,1027
53,14:05.08,Philo GERMANO,01 MAY 1995,USA,5f2,,"Boston, MA (USA)",26 FEB 2016,1026
54,14:06.00,Edwin KIBICHIY,02 APR 1992,KEN,6f2,,"Boston, MA (USA)",26 FEB 2016,1023
55,14:07.09,Jerrell MOCK,24 MAY 1995,USA,14,,"Birmingham, AL (USA)",11 MAR 2016,1019
56,14:07.73,Caleb HOOVER,22 JUL 1992,USA,7f1,,"Bloomington, IN (USA)",11 DEC 2015,1017
57,14:08.31,Kirill TRISHKANOV,21 JAN 1993,RUS,12f1,,Moskva (RUS),25 FEB 2016,1015
58,14:08.74,Chase WEAVERLING,10 JAN 1996,USA,7f2,,"Boston, MA (USA)",26 FEB 2016,1013
59,14:09.16,Erik PETERSON,15 JUN 1994,USA,2,,NY (USA),26 FEB 2016,1012
60,14:09.57,Rorey HUNTER,02 FEB 1993,AUS,8f1,,"Bloomington, IN (USA)",11 DEC 2015,1010
61,14:09.63,Brent DEMAREST,,USA,8f2,,"Boston, MA (USA)",26 FEB 2016,1010
62,14:10.62,Antibahs KOSGEI,,KEN,6,,"Fayetteville, AR (USA)",27 FEB 2016,1007
63,14:10.83,Eddie GARCIA,,USA,7,,"Fayetteville, AR (USA)",27 FEB 2016,1006
64,14:10.95,Kevyn HOYOS,,USA,9f2,,"Boston, MA (USA)",26 FEB 2016,1006
65,14:11.49,Bijan MAZAHERI,,USA,1f1,,"Boston, MA (USA)",13 FEB 2016,1004
66,14:12.22,Artyom APLACHKIN,16 JUL 1991,RUS,13f1,,Moskva (RUS),25 FEB 2016,1001
67,14:12.36,Wesley GALLAGHER,06 MAY 1994,USA,8,,"Fayetteville, AR (USA)",27 FEB 2016,1001
68,14:12.54,Brent DEMAREST,,USA,8f1,,"Boston, MA (USA)",30 JAN 2016,1000
69,14:13.44,Brian MASTERSON,02 MAR 1963,USA,9f1,,"Boston, MA (USA)",30 JAN 2016,997
70,14:13.56,Nathaniel ADAMS,,USA,10f1,,"Boston, MA (USA)",30 JAN 2016,997
71,14:13.66,Julian SAAD,10 SEP 1991,USA,5f1,,"Boston, MA (USA)",05 DEC 2015,997
72,14:13.68,Christian STAFFORD,,USA,6f1,,"Boston, MA (USA)",05 DEC 2015,996
73,14:13.74,Vasyl KOVAL,11 NOV 1989,UKR,1,,Kyiv (UKR),05 FEB 2016,996
74,14:13.81,Benjamin DE HAAN,27 FEB 1993,NED,1,,"Ithaca, NY (USA)",05 DEC 2015,996
74,14:13.81,Zachary HERRIOTT,,USA,10f2,,"Boston, MA (USA)",26 FEB 2016,996
76,14:14.11,Mikhail STRELKOV,25 JUL 1994,RUS,14f1,,Moskva (RUS),25 FEB 2016,995
77,14:14.21,Hugh ARMSTRONG,20 SEP 1994,IRL,11f1,,"Boston, MA (USA)",30 JAN 2016,995
78,14:14.53,Julian SAAD,10 SEP 1991,USA,2f1,,"Boston, MA (USA)",13 FEB 2016,994
79,14:14.98,Jonathan GREEN,15 FEB 1995,USA,3,,NY (USA),26 FEB 2016,992
80,14:15.38,Andrew RONOH,,USA,9,,"Fayetteville, AR (USA)",27 FEB 2016,991
81,14:15.41,Aleksandr NOVIKOV,01 SEP 1995,RUS,1f2,,Moskva (RUS),25 FEB 2016,991
82,14:15.55,Cory GLINES,23 NOV 1994,USA,9f1,,"Bloomington, IN (USA)",11 DEC 2015,990
83,14:15.72,Alec OLSON,,USA,12f1,,"Boston, MA (USA)",30 JAN 2016,990
84,14:16.46,Josh THORSON,,USA,1,,"Grinnell, IA (USA)",11 MAR 2016,987
85,14:16.51,Iliass AOUANI,29 SEP 1995,ITA,1,,"Birmingham, AL (USA)",15 FEB 2016,987
86,14:16.67,Dušan MAKEVIĆ,15 MAY 1992,SRB,1,,"Birmingham, AL (USA)",24 FEB 2016,986
87,14:17.16,Evan CHIPLOCK,,USA,1,,NY (USA),12 FEB 2016,985
88,14:17.19,Austin WELLS,15 JUN 1995,USA,10,,"Fayetteville, AR (USA)",27 FEB 2016,985
89,14:17.66,Colin COTTON,,USA,1f1,,"Northampton, MA (USA)",05 DEC 2015,983
90,14:17.70,Austin WHITELAW,,USA,10f1,,"Bloomington, IN (USA)",11 DEC 2015,983
91,14:17.73,Lucas STALNAKER,23 MAR 1995,USA,1,,NY (USA),16 JAN 2016,983
92,14:17.81,Alex DUNBAR,24 APR 1992,GBR,2,,"Birmingham, AL (USA)",15 FEB 2016,982
93,14:17.94,Ryan RUTHERFORD,02 JUL 1992,USA,11f1,,"Bloomington, IN (USA)",11 DEC 2015,982
94,14:18.58,Andrey SAFRONOV,16 DEC 1985,RUS,15f1,,Moskva (RUS),25 FEB 2016,980
95,14:18.70,Sam PARSONS,18 JUN 1994,USA,11f2,,"Boston, MA (USA)",26 FEB 2016,979
96,14:18.74,Mark DERRICK,,USA,12f2,,"Boston, MA (USA)",26 FEB 2016,979
97,14:18.75,Bakri ABUSHOUK,,USA,7f1,,"Boston, MA (USA)",05 DEC 2015,979
98,14:18.86,Brendan SMITH,28 JUL 1994,USA,2,,NY (USA),12 FEB 2016,979
99,14:18.95,Matthew SCHWARTZER,13 NOV 1993,USA,12f1,,"Bloomington, IN (USA)",11 DEC 2015,979
100,14:19.11,Charles MATHENGE,,USA,3,,"Birmingham, AL (USA)",15 FEB 2016,978
101,14:19.28,Brendan SHEARN,22 JAN 1995,USA,3,,NY (USA),12 FEB 2016,977
102,14:19.38,Will SHEERAN,26 JAN 1994,USA,13f1,,"Boston, MA (USA)",30 JAN 2016,977
103,14:19.88,Austin WELLS,15 JUN 1995,USA,1,,"Fayetteville, AR (USA)",29 JAN 2016,975
104,14:20.00,Tanner HINKLE,,USA,2f2,,"Birmingham, AL (USA)",27 FEB 2016,975
105,14:20.18,Robert HURLBUT,,USA,4,,NY (USA),26 FEB 2016,974
106,14:20.22,Jonas HAMPTON,20 JAN 1989,USA,14f1,,"Boston, MA (USA)",30 JAN 2016,974
107,14:20.85,Brendan JOHNSON,,USA,1,,"New York, NY (USA)",05 FEB 2016,972
108,14:21.15,Gilbert KIRUI,,KEN,1,,"Boston, MA (USA)",05 MAR 2016,971
109,14:21.31,Gilbert KIRUI,,KEN,1f2,,"New York, NY (USA)",21 FEB 2016,971
110,14:21.39,Logan RODGERS,,USA,2,,"New York, NY (USA)",05 FEB 2016,970
111,14:21.70,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,1,,"Joplin, MO (USA)",05 FEB 2016,969
112,14:21.88,Josh THORSON,,USA,1f1,,St. Paul (USA),12 FEB 2016,969
113,14:21.89,M.J. ERB,02 FEB 1994,USA,11,,"Fayetteville, AR (USA)",27 FEB 2016,969
114,14:22.44,Bijan MAZAHERI,,USA,2f1,,"Northampton, MA (USA)",05 DEC 2015,967
115,14:22.96,Endalow TAKELE,24 MAR 1991,ISR,2,,"Birmingham, AL (USA)",24 FEB 2016,965
116,14:23.31,Aleksandr PAVELYEV,30 JUL 1987,RUS,2f2,,Moskva (RUS),25 FEB 2016,964
117,14:23.43,Ernest KIBET,,KEN,13f2,,"Boston, MA (USA)",26 FEB 2016,964
118,14:23.61,Antony KOSGEI,,KEN,3,,"Birmingham, AL (USA)",24 FEB 2016,963
119,14:23.71,Mizael CARRERA,25 AUG 1991,USA,1,,"Bloomington, IN (USA)",29 JAN 2016,963
120,14:23.81,Nicholas FILIPPAZZO,,USA,3f1,,"Boston, MA (USA)",13 FEB 2016,962
121,14:23.87,Kevin THOMAS,,USA,1,,"Boston, MA (USA)",20 FEB 2016,962
122,14:23.88,Patrick SHEEHAN,,USA,1f1,,"Boston, MA (USA)",26 FEB 2016,962
123,14:23.96,Evan CHIPLOCK,,USA,14f2,,"Boston, MA (USA)",26 FEB 2016,962
124,14:24.03,Ryan RUTHERFORD,02 JUL 1992,USA,1,,"Cedar Falls, IA (USA)",27 FEB 2016,962
125,14:24.36,Sylvester BARUS,,KEN,1,,"Lincoln, NE (USA)",05 FEB 2016,960
126,14:24.41,Colin COTTON,,USA,2,,"Grinnell, IA (USA)",11 MAR 2016,960
127,14:24.42,Edwin KIBICHIY,02 APR 1992,KEN,15,,"Birmingham, AL (USA)",11 MAR 2016,960
128,14:24.70,Japhet KIPKOECH,1990,KEN,2f1,,"Boston, MA (USA)",26 FEB 2016,959
129,14:24.83,Xavier KING,24 JAN 1993,CAN,8f1,,"Boston, MA (USA)",05 DEC 2015,959
130,14:24.88,Andrea SORGATO,1981,ITA,4f1,,"Boston, MA (USA)",13 FEB 2016,959
131,14:25.16,Colby MEHMEN,,USA,4,,"Birmingham, AL (USA)",15 FEB 2016,958
132,14:25.39,Tim VAZQUEZ,,USA,1f2,,"Naperville, IL (USA)",26 FEB 2016,957
132,14:25.39,Tim VAZQUEZ,,USA,3,,"Grinnell, IA (USA)",11 MAR 2016,957
134,14:25.44,Bijan MAZAHERI,,USA,4,,"Grinnell, IA (USA)",11 MAR 2016,957
135,14:25.46,Liam HILLERY,,USA,5,,NY (USA),26 FEB 2016,957
136,14:25.55,Stuart ROBERTSON,,USA,15f2,,"Boston, MA (USA)",26 FEB 2016,956
137,14:25.61,Sam PARSONS,18 JUN 1994,USA,13f1,,"Bloomington, IN (USA)",11 DEC 2015,956
138,14:25.64,Aleksey POLTANOV,11 OCT 1989,RUS,3f2,,Moskva (RUS),25 FEB 2016,956
139,14:25.83,Kevin PULLIAM,02 DEC 1995,USA,3f1,,"Boston, MA (USA)",26 FEB 2016,956
140,14:25.96,Joseph CHAPIN,,USA,1,,"Ithaca, NY (USA)",28 FEB 2016,955
141,14:26.00,Lucas STALNAKER,23 MAR 1995,USA,2,,"Boston, MA (USA)",20 FEB 2016,955
142,14:26.18,Ernie PITONE,11 JUN 1995,USA,4,,NY (USA),12 FEB 2016,954
143,14:26.23,Gilbert KIGEN,23 DEC 1994,KEN,1f2,,"Winston Salem, NC (USA)",04 MAR 2016,954
144,14:26.30,Chad MALOY,,USA,2f2,,"New York, NY (USA)",21 FEB 2016,954
145,14:26.44,Eric SCHOTT,,USA,2,,"Joplin, MO (USA)",05 FEB 2016,954
146,14:26.67,Ross WILSON,17 JUN 1996,USA,5,,NY (USA),12 FEB 2016,953
147,14:26.71,Mike LOWE,28 NOV 1995,NZL,4,,"Birmingham, AL (USA)",24 FEB 2016,953
148,14:27.02,Tom O'NEILL,,USA,15f1,,"Boston, MA (USA)",30 JAN 2016,952
149,14:27.07,Ian LAMERE,,USA,1f1,,"Platteville, WI (USA)",13 FEB 2016,951
149,14:27.07,Nicholas FALK,21 JAN 1991,CAN,1,,"Hillsdale, MI (USA)",20 FEB 2016,951
151,14:27.52,Alec OLSON,,USA,3,,"Boston, MA (USA)",20 FEB 2016,950
152,14:27.66,Brendan JOHNSON,,USA,4,,"Boston, MA (USA)",20 FEB 2016,949
153,14:27.78,Dan LENNON,25 JUL 1994,USA,16f1,,"Boston, MA (USA)",30 JAN 2016,949
154,14:28.00,Hart HORNOR,,USA,1,,"Northfield, MN (USA)",04 MAR 2016,948
155,14:28.06,David MELLY,,USA,5f1,,"Boston, MA (USA)",13 FEB 2016,948
156,14:28.16,Mitchell PRATT,,USA,1,,"Annapolis, MD (USA)",30 JAN 2016,948
157,14:28.19,Brandon ALLEN,09 OCT 1995,CAN,1f1,,"New York, NY (USA)",21 FEB 2016,948
158,14:28.40,Grant NYKAZA,,USA,6f1,,"Boston, MA (USA)",13 FEB 2016,947
158,14:28.40,Chris SPEAKS,,USA,5,,"Birmingham, AL (USA)",15 FEB 2016,947
160,14:28.68,Luke O'CONNOR,,USA,7f1,,"Boston, MA (USA)",13 FEB 2016,946
161,14:28.71,Luke GIUGLIANO,,USA,2,,"Boston, MA (USA)",05 MAR 2016,946
162,14:28.73,James NGANDU,02 APR 1990,KEN,1,,"University Park, PA (USA)",29 JAN 2016,946
163,14:28.85,Aaron EASKER,,USA,2f1,,St. Paul (USA),12 FEB 2016,946
164,14:28.88,Reed FISCHER,09 JUL 1995,USA,2,,"Cedar Falls, IA (USA)",27 FEB 2016,945
165,14:28.91,Marc MATON,,USA,1,,"West Lafayette, IN (USA)",13 FEB 2016,945
166,14:28.99,Shadrack MATELONG,,KEN,5,,"Birmingham, AL (USA)",24 FEB 2016,945
167,14:29.10,Bobby JOHNSON,,USA,1,,"Bloomington, IN (USA)",22 JAN 2016,945
168,14:29.14,Tyler SHIPLEY,,USA,5,,"Grinnell, IA (USA)",11 MAR 2016,945
169,14:29.15,Artyom ALEKSEYEV,11 MAY 1989,RUS,4f2,,Moskva (RUS),25 FEB 2016,945
170,14:29.20,Hassan OMAR,07 DEC 1994,USA,1f2,,NY (USA),19 FEB 2016,944
171,14:29.21,Chris STADLER,,USA,1f2,,"Boston, MA (USA)",30 JAN 2016,944
172,14:29.23,Paul GENNARO,,USA,3,,"Boston, MA (USA)",05 MAR 2016,944
173,14:29.28,Mitchell PRATT,,USA,5,,"Boston, MA (USA)",20 FEB 2016,944
174,14:29.43,Luke GIUGLIANO,,USA,6,,"Boston, MA (USA)",20 FEB 2016,944
174,14:29.43,Tim BALL,,USA,4f1,,"Boston, MA (USA)",26 FEB 2016,944
176,14:29.82,John PRIZZI,15 JUN 1993,USA,2f2,,NY (USA),19 FEB 2016,942
177,14:29.93,Ernie PITONE,11 JUN 1995,USA,6,,"Grinnell, IA (USA)",11 MAR 2016,942
178,14:30.32,Calvin CHEMOIYWO,,KEN,5f1,,"Boston, MA (USA)",26 FEB 2016,941
179,14:30.37,Abdisamed ABDI,02 JUN 1994,USA,2f2,,"Winston Salem, NC (USA)",04 MAR 2016,940
180,14:30.43,Mohamed HUSSEIN,,USA,7,,"Grinnell, IA (USA)",11 MAR 2016,940
181,14:30.51,Andrew TARIO,,USA,6,,NY (USA),12 FEB 2016,940
182,14:31.00,Robert HURLBUT,,USA,2,,"University Park, PA (USA)",29 JAN 2016,938
182,14:31.00,Coleman CHURITCH,,USA,8f1,,"Boston, MA (USA)",13 FEB 2016,938
182,14:31.00,Mitchell KUN,,USA,4,,"Boston, MA (USA)",05 MAR 2016,938
185,14:31.16,Brian EIMSTAD,,USA,7,,NY (USA),12 FEB 2016,938
186,14:31.19,Nolan ZIMMER,,USA,2,,"Lincoln, NE (USA)",05 FEB 2016,938
187,14:31.22,Darin LAU,,USA,3f1,,St. Paul (USA),12 FEB 2016,938
188,14:31.28,Tim RACKERS,07 MAR 1993,USA,1,,"Birmingham, AL (USA)",28 FEB 2016,937
189,14:31.30,David KNACK,,USA,3,,"University Park, PA (USA)",29 JAN 2016,937
190,14:31.65,Shane QUINN,15 SEP 1992,IRL,6,,NY (USA),26 FEB 2016,936
191,14:31.68,Stephen GARRETT,,USA,6f1,,"Boston, MA (USA)",26 FEB 2016,936
192,14:31.78,Arthur GENO,,USA,9f1,,"Boston, MA (USA)",13 FEB 2016,936
192,14:31.78,Brent KENNEDY,,USA,7f1,,"Boston, MA (USA)",26 FEB 2016,936
194,14:32.11,Brandon PRICE,,USA,2,,"Ithaca, NY (USA)",28 FEB 2016,935
195,14:32.18,Nick PETERSSON,,USA,4f1,,St. Paul (USA),12 FEB 2016,935
196,14:32.21,Aleksey VIKULOV,14 APR 1995,RUS,5f2,,Moskva (RUS),25 FEB 2016,934
197,14:32.33,Gabriel STEFFENSEN,29 APR 1996,SWE,6,,"Birmingham, AL (USA)",15 FEB 2016,934
197,14:32.33,Brady JOHNSON,,USA,3,,"Cedar Falls, IA (USA)",27 FEB 2016,934
199,14:32.47,Ethan HAUSAMANN,,USA,3f2,,NY (USA),19 FEB 2016,934
200,14:32.56,Paul GENNARO,,USA,7,,"Boston, MA (USA)",20 FEB 2016,933
201,14:32.58,Carl SMITH,,USA,2,,"Bloomington, IN (USA)",29 JAN 2016,933
202,14:32.60,Bryce MILLAR,,USA,3,,"Bloomington, IN (USA)",29 JAN 2016,933
203,14:32.75,Stephen GARRETT,,USA,3,,"New York, NY (USA)",05 FEB 2016,933
204,14:32.78,Zach PLANK,,USA,8,,"Grinnell, IA (USA)",11 MAR 2016,933
205,14:32.80,Cole DECKER,,USA,1,,"Storm Lake, IA (USA)",26 FEB 2016,932
206,14:32.96,Aleksandr PAVLENIN,24 APR 1991,RUS,1,,St. Petersburg (RUS),23 JAN 2016,932
206,14:32.96,Andrew YORKE,1988,CAN,2f2,,"Boston, MA (USA)",30 JAN 2016,932
208,14:33.25,Hugh ARMSTRONG,20 SEP 1994,IRL,7,,NY (USA),26 FEB 2016,931
209,14:33.51,Marc SCOTT,21 DEC 1993,GBR,2,,"Birmingham, AL (USA)",28 FEB 2016,930
210,14:33.53,Paul GENNARO,,USA,3f2,,"Boston, MA (USA)",30 JAN 2016,930
210,14:33.53,James DWYER,17 MAY 1993,USA,16f2,,"Boston, MA (USA)",26 FEB 2016,930
212,14:33.67,Tony CASS,,USA,5f1,,St. Paul (USA),12 FEB 2016,930
213,14:33.68,Blake UDLAND,14 MAR 1994,USA,4,,"New York, NY (USA)",05 FEB 2016,930
214,14:33.75,Kyle MATTES,,USA,1,,"Lincoln, NE (USA)",23 JAN 2016,929
215,14:33.84,Dan MORONEY,,USA,1,,"Boston, MA (USA)",06 FEB 2016,929
216,14:33.91,Justin MAGUIRE,,USA,2,,"Annapolis, MD (USA)",30 JAN 2016,929
217,14:33.95,Mohamed HUSSEIN,,USA,1f2,,"Boston, MA (USA)",26 FEB 2016,929
218,14:33.98,Patrick REILLY,,USA,5,,"New York, NY (USA)",05 FEB 2016,929
219,14:34.01,Ben PREISNER,22 MAR 1996,CAN,3,,"Birmingham, AL (USA)",28 FEB 2016,928
220,14:34.05,Tim NICHOLS,,USA,1f1,,"Boston, MA (USA)",06 FEB 2016,928
221,14:34.11,Jefferson ABBEY,,USA,1,,"Albuquerque, NM (USA)",26 FEB 2016,928
222,14:34.18,Caleb BECK,,USA,2,,"Bloomington, IN (USA)",22 JAN 2016,928
223,14:34.28,Hassan OMAR,07 DEC 1994,USA,4,,"University Park, PA (USA)",29 JAN 2016,928
224,14:34.49,Chris LUCIANO,,USA,8,,NY (USA),12 FEB 2016,927
225,14:34.60,Brian EIMSTAD,,USA,3,,"Ithaca, NY (USA)",28 FEB 2016,927
226,14:34.67,Brendan SHEARN,22 JAN 1995,USA,4,,"Ithaca, NY (USA)",28 FEB 2016,926
227,14:34.72,Luke TRAYNOR,06 JUL 1993,GBR,4,,"Birmingham, AL (USA)",28 FEB 2016,926
228,14:34.85,Dylan LAFOND,18 MAR 1993,USA,16,,"Birmingham, AL (USA)",11 MAR 2016,926
229,14:35.06,Gabe COLLISON,,USA,3,,"Annapolis, MD (USA)",30 JAN 2016,925
230,14:35.09,Nathan PETESCH,,USA,9f1,,"Boston, MA (USA)",05 DEC 2015,925
231,14:35.31,Max NORRIS,,USA,9,,NY (USA),12 FEB 2016,924
231,14:35.31,Kevin MONOGUE,10 JAN 1997,USA,10,,NY (USA),12 FEB 2016,924
233,14:35.34,Aaron TEMPLETON,23 OCT 1995,USA,3f2,,"Birmingham, AL (USA)",27 FEB 2016,924
234,14:35.40,Patrick REILLY,,USA,8,,"Boston, MA (USA)",20 FEB 2016,924
235,14:35.56,Griffin JAWORSKI,17 FEB 1993,USA,3,,"Lincoln, NE (USA)",05 FEB 2016,923
236,14:35.58,Ben HUFFMAN,,USA,10f1,,"Boston, MA (USA)",13 FEB 2016,923
237,14:35.71,Jordan COOK,,USA,12,,"Fayetteville, AR (USA)",27 FEB 2016,923
238,14:35.73,Peter GEITHNER,,USA,4f2,,"Boston, MA (USA)",30 JAN 2016,923
239,14:35.84,Allen SUMRALL,,USA,5f2,,"Boston, MA (USA)",30 JAN 2016,923
240,14:35.91,Zach PLANK,,USA,2f2,,"Naperville, IL (USA)",26 FEB 2016,922
241,14:36.00,Jerrell MOCK,24 MAY 1995,USA,2,,"Albuquerque, NM (USA)",26 FEB 2016,922
242,14:36.36,Mitchell KUN,,USA,6f2,,"Boston, MA (USA)",30 JAN 2016,921
243,14:36.44,Austin POST,,USA,2,,"Lincoln, NE (USA)",23 JAN 2016,921
244,14:36.46,Nick LIBBI,,USA,5,,"University Park, PA (USA)",29 JAN 2016,920
244,14:36.46,Dominik NOTZ,16 JUL 1993,GER,1,,"Nampa, ID (USA)",19 FEB 2016,920
246,14:36.51,Henry CHESETO,,KEN,2,,"Nampa, ID (USA)",19 FEB 2016,920
247,14:36.55,Amos CHERUIYOT,08 MAR 1995,KEN,6,,"Birmingham, AL (USA)",24 FEB 2016,920
248,14:36.60,Mohamed HUSSEIN,,USA,2f1,,"Boston, MA (USA)",06 FEB 2016,920
249,14:36.71,Abdisamed ABDI,02 JUN 1994,USA,1,,"Fayetteville, AR (USA)",13 FEB 2016,920
250,14:36.81,Juris SILENIEKS,,USA,7f2,,"Boston, MA (USA)",30 JAN 2016,919
251,14:36.82,Brian MASTERSON,02 MAR 1963,USA,5,,"Ithaca, NY (USA)",28 FEB 2016,919
252,14:36.91,Zach PLANK,,USA,1f1,,"Naperville, IL (USA)",13 FEB 2016,919
253,14:36.95,Daniel MOORE,,USA,1,,"Blacksburg, VA (USA)",20 FEB 2016,919
254,14:36.99,Patrick NIYORK,,USA,1f2,,"Kenosha, WI (USA)",27 FEB 2016,919
255,14:37.16,Bradley HEUER,,USA,6,,"University Park, PA (USA)",29 JAN 2016,918
256,14:37.22,Daniel CHERUIYOT,31 DEC 1994,KEN,7,,"Birmingham, AL (USA)",24 FEB 2016,918
257,14:37.43,Jason SIMPSON,,USA,1f2,,"Boston, MA (USA)",13 FEB 2016,917
258,14:37.62,Denis VASILYEV,28 MAY 1989,RUS,2,,St. Petersburg (RUS),23 JAN 2016,917
