Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,13:01.26,Galen RUPP,08 MAY 1986,USA,1,,"Boston, MA (USA)",16 JAN 2014,1258
2,13:04.35,Samuel CHELANGA,23 FEB 1985,KEN,2,,"Boston, MA (USA)",16 JAN 2014,1246
3,13:19.16,Cameron LEVINS,28 MAR 1989,CAN,3,,"Boston, MA (USA)",16 JAN 2014,1190
4,13:42.56,Maksim KOROLEV,17 JAN 1992,KAZ,1f1,,"Boston, MA (USA)",25 JAN 2014,1105
5,13:43.24,Jim SPISAK,18 NOV 1990,USA,1,,"Bloomington, IN (USA)",13 DEC 2013,1103
6,13:44.21,Anatoliy RYBAKOV,27 FEB 1985,RUS,1f1,,Moskva (RUS),19 FEB 2014,1099
7,13:44.70,Adam BITCHELL,23 JUN 1991,GBR,2,,"Bloomington, IN (USA)",13 DEC 2013,1097
7,13:44.70,Yevgeniy RYBAKOV,27 FEB 1985,RUS,2f1,,Moskva (RUS),19 FEB 2014,1097
9,13:46.67,Edward CHESEREK,02 FEB 1994,KEN,1,,"Albuquerque, NM (USA)",14 MAR 2014,1090
10,13:51.22,James LEAKOS,13 MAY 1992,USA,1f1,,"Boston, MA (USA)",08 FEB 2014,1074
11,13:52.83,Lawi LALANG,15 JUN 1991,KEN,2,,"Albuquerque, NM (USA)",14 MAR 2014,1069
12,13:53.81,Yuriy CHECHUN,05 JUL 1986,RUS,3f1,,Moskva (RUS),19 FEB 2014,1065
13,13:54.46,Parker STINSON,03 MAR 1992,USA,3,,"Albuquerque, NM (USA)",14 MAR 2014,1063
14,13:54.93,Jared WARD,09 SEP 1988,USA,4,,"Albuquerque, NM (USA)",14 MAR 2014,1061
15,13:55.42,Igor MAKSIMOV,26 APR 1992,RUS,4f1,,Moskva (RUS),19 FEB 2014,1059
16,13:55.53,Fernando CABADA,22 APR 1982,USA,3,,"Bloomington, IN (USA)",13 DEC 2013,1059
17,13:55.84,Joe ROSA,07 APR 1993,PUR,5,,"Albuquerque, NM (USA)",14 MAR 2014,1058
18,13:56.66,Luke CALDWELL,02 AUG 1991,GBR,6,,"Albuquerque, NM (USA)",14 MAR 2014,1055
19,13:58.29,Andrey KARPIN,04 JAN 1982,RUS,5f1,,Moskva (RUS),19 FEB 2014,1049
20,13:58.64,Solomon HAILE,23 JAN 1990,USA,1f2,,"College Station, TX (USA)",01 MAR 2014,1048
21,13:58.67,James LEAKOS,13 MAY 1992,USA,1,,"Hanover, NH (USA)",02 MAR 2014,1048
22,13:58.83,Maksim KOROLEV,17 JAN 1992,KAZ,2,,"Hanover, NH (USA)",02 MAR 2014,1048
23,13:59.06,Kevin DOONEY,07 JUL 1993,IRL,3,,"Hanover, NH (USA)",02 MAR 2014,1047
24,13:59.64,Gabe GONZALEZ,,USA,2f2,,"College Station, TX (USA)",01 MAR 2014,1045
25,13:59.67,Andrey MINZHULIN,06 SEP 1987,RUS,6f1,,Moskva (RUS),19 FEB 2014,1045
26,13:59.71,Rinas AKHMADEYEV,25 MAY 1989,RUS,7f1,,Moskva (RUS),19 FEB 2014,1045
27,14:00.83,Patrick TIERNAN,11 SEP 1994,AUS,7,,"Albuquerque, NM (USA)",14 MAR 2014,1041
28,14:00.89,Michael BIWOTT,,USA,1,,"Roxbury, MA (USA)",14 DEC 2013,1040
29,14:01.42,Ty MCCORMACK,17 SEP 1992,USA,3f2,,"College Station, TX (USA)",01 MAR 2014,1039
30,14:01.93,Tyler UDLAND,18 MAR 1992,USA,2f1,,"Boston, MA (USA)",08 FEB 2014,1037
31,14:03.15,Shaun THOMPSON,14 JUN 1993,USA,1,,"New York, NY (USA)",07 FEB 2014,1033
32,14:03.92,John Nick HAPPE,11 DEC 1990,USA,1f2,,"Clemson, SC (USA)",28 FEB 2014,1030
33,14:04.26,Patrick TIERNAN,11 SEP 1994,AUS,1,,"New York, NY (USA)",21 FEB 2014,1029
34,14:04.55,Sergey PETROV,05 JUN 1990,RUS,8f1,,Moskva (RUS),19 FEB 2014,1028
35,14:05.08,Patrick SCHELLBERG,20 FEB 1992,USA,2f2,,"Clemson, SC (USA)",28 FEB 2014,1026
36,14:05.50,Konstantin VASILYEV,20 JUN 1985,RUS,9f1,,Moskva (RUS),19 FEB 2014,1024
37,14:05.79,Collin LEIBOLD,13 DEC 1987,USA,2,,"New York, NY (USA)",21 FEB 2014,1023
38,14:05.94,Ryan WALLING,10 DEC 1992,USA,3f2,,"Clemson, SC (USA)",28 FEB 2014,1023
39,14:06.24,Kevin BATT,28 FEB 1991,AUS,1,,"Winston Salem, NC (USA)",14 MAR 2014,1022
40,14:06.27,Micah CHELIMO,,KEN,2,,"Winston Salem, NC (USA)",14 MAR 2014,1022
41,14:06.73,John CRAIN,27 MAY 1992,USA,1,,"Lincoln, NE (USA)",14 MAR 2014,1020
42,14:07.28,Abbabiya SIMBASSA,30 JUN 1993,USA,2,,"New York, NY (USA)",07 FEB 2014,1018
43,14:07.38,Mike MOVERMAN,23 NOV 1990,USA,3,,"New York, NY (USA)",07 FEB 2014,1018
44,14:07.39,Martin HEHIR,19 DEC 1992,USA,4f2,,"Clemson, SC (USA)",28 FEB 2014,1018
45,14:07.55,JR RICKER,26 MAY 1991,USA,1,,"Bloomington, IN (USA)",01 FEB 2014,1017
46,14:07.65,Mike MOVERMAN,23 NOV 1990,USA,5f2,,"Clemson, SC (USA)",28 FEB 2014,1017
47,14:07.89,Andrew COLLEY,01 APR 1991,USA,6f2,,"Clemson, SC (USA)",28 FEB 2014,1016
48,14:08.11,Ben CONNOR,17 OCT 1992,GBR,1f2,,"Boston, MA (USA)",08 MAR 2014,1015
49,14:09.20,Reed CONNOR,25 SEP 1990,USA,8,,"Albuquerque, NM (USA)",14 MAR 2014,1012
50,14:09.79,Reed KAMYSZEK,21 APR 1992,USA,3f1,,"Boston, MA (USA)",08 FEB 2014,1010
