Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,13:08.25,,Shadrack KIPCHIRCHIR,22 FEB 1989,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1231
2,13:08.87,,Marc SCOTT,21 DEC 1993,GBR,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1229
3,13:09.05,,Edward CHESEREK,02 FEB 1994,KEN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1228
4,13:10.07,,Eric JENKINS,24 NOV 1991,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1224
5,13:12.53,,Emmanuel BOR,14 APR 1988,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1215
6,13:13.38,,Matthew HUGHES,03 AUG 1989,CAN,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1212
7,13:15.72,,Paul Kipngetich TANUI,22 DEC 1990,KEN,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",24 JAN 2020,1203
8,13:16.95,,Tyler DAY,18 DEC 1996,USA,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",24 JAN 2020,1199
9,13:17.15,,Willy FINK,07 MAR 1994,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1198
10,13:21.17,,Hillary BOR,22 NOV 1989,USA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1183
11,13:24.07,,Vladimir NIKITIN,05 AUG 1992,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",27 FEB 2020,1172
12,13:24.67,,Andrew BAYER,03 FEB 1990,USA,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1170
13,13:27.61,,Matt BAXTER,06 AUG 1994,NZL,4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",24 JAN 2020,1159
14,13:27.68,,Jordan MANN,12 JAN 1993,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1159
15,13:28.35,,Jacob THOMSON,29 NOV 1994,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1157
16,13:28.55,,Alex Chesiro MASAI,05 FEB 1997,KEN,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1156
17,13:29.61,,Ryohei SAKAGUCHI,05 APR 1997,JPN,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1152
18,13:29.74,,Luis GRIJALVA,10 APR 1999,GUA,5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",24 JAN 2020,1151
19,13:31.07,,Benjamin FLANAGAN,11 JAN 1995,CAN,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1147
20,13:31.25,,Brian BARRAZA,16 MAY 1995,USA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1146
21,13:31.44,,Mason FERLIC,05 AUG 1993,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1145
22,13:33.35,,Jordan GUSMAN,30 JAN 1994,MLT,11f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1138
23,13:33.44,,Kiseki SHIOZAWA,17 DEC 1998,JPN,8f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1138
24,13:36.81,,Anatoliy RYBAKOV,27 FEB 1985,RUS,2,,"LFK CSKA, Moskva (RUS) (i)",27 FEB 2020,1126
25,13:37.73,,Donald CABRAL,12 DEC 1989,USA,9f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1122
26,13:40.13,,Lucas BRUCHET,23 FEB 1991,CAN,10f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1114
27,13:41.15,,Mike TATE,01 APR 1995,CAN,11f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1110
28,13:42.52,,Yevgeniy RYBAKOV,27 FEB 1985,RUS,3,,"LFK CSKA, Moskva (RUS) (i)",27 FEB 2020,1105
29,13:44.12,,Jack O'LEARY,04 NOV 1997,IRL,12f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1099
30,13:46.76,,Lawi LALANG,15 JUN 1991,USA,13f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1090
31,13:47.97,,Louis SERAFINI,20 SEP 1991,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1086
32,13:48.91,,Joseph TROJAN,,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 MAR 2020,1082
33,13:51.14,,Geordie BEAMISH,24 OCT 1996,NZL,6,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",24 JAN 2020,1075
34,13:52.72,,Emmanuel CHEBOSON,,KEN,1,,"Gilliam Indoor Track, College Station, TX (USA) (i)",28 FEB 2020,1069
35,13:54.79,,Collin LEIBOLD,13 DEC 1987,USA,14f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1062
36,13:55.38,,Davor Aaron BIENENFELD,25 SEP 1997,GER,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",28 FEB 2020,1060
37,13:55.80,,James MANISCALCO,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 MAR 2020,1058
38,13:56.51,,Wesley BANGURIA,,KEN,1,,"Liberty Indoor Complex, Lynchburg, VA (USA) (i)",06 MAR 2020,1056
39,13:56.54,,Fred HUXHAM,,USA,15f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1056
40,13:57.10,,Thomas GEORGE,06 FEB 1996,GBR,2,,"Gilliam Indoor Track, College Station, TX (USA) (i)",28 FEB 2020,1054
41,13:57.13,,Kristian Holm JENSEN,09 DEC 1997,DEN,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 MAR 2020,1054
42,13:57.28,,Matt YOUNG,16 SEP 1998,USA,3,,"Gilliam Indoor Track, College Station, TX (USA) (i)",28 FEB 2020,1053
43,13:59.00,,Cameron AVERY,23 JUL 1997,NZL,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 MAR 2020,1047
44,13:59.49,,Joe DRAGON,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",25 JAN 2020,1045
45,13:59.57,,Kyle BRACKMAN,02 SEP 1997,USA,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 MAR 2020,1045
46,14:00.31,,Cameron DALY,01 FEB 1998,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",25 JAN 2020,1042
47,14:00.51,,Edward GODDARD,24 OCT 1997,AUS,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 MAR 2020,1042
48,14:00.65,,Noel ROTICH,1999,KEN,4,,"Gilliam Indoor Track, College Station, TX (USA) (i)",28 FEB 2020,1041
49,14:01.50,,Eric CASAREZ,,USA,5,,"Gilliam Indoor Track, College Station, TX (USA) (i)",28 FEB 2020,1038
50,14:01.61,,Christian NOBLE,21 APR 1997,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",25 JAN 2020,1038
51,14:02.41,,Nicholas RAEFSKI,,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 MAR 2020,1035
52,14:02.44,,Connor BLACK,10 FEB 1996,CAN,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1035
53,14:03.09,,Nathan LAWLER,,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1033
54,14:04.75,,Brent LEBER,,USA,1,,"Liberty Indoor Complex, Lynchburg, VA (USA) (i)",29 FEB 2020,1027
55,14:05.81,,Alex CORBETT,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1023
56,14:06.64,,Matthew SCRAPE,2000,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1021
57,14:06.78,,Steven CROSS,20 MAY 1998,USA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1020
58,14:07.22,,Marshall BEATTY,,USA,5f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1019
59,14:07.32,,Jacob CHOGE,,KEN,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",22 FEB 2020,1018
60,14:07.39,,Kyle MUELLER,,USA,1f2,,"Armory Track&Field Center, New York, NY (USA) (i)",22 FEB 2020,1018
61,14:07.91,,Sean MCDONALD,,USA,6f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1016
62,14:07.93,,Silas GRIFFITH,23 APR 1999,USA,7f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1016
63,14:07.97,,Simon SMITH,,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1016
64,14:08.19,,Matthew BOUTHILETTE,05 JAN 1998,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1015
65,14:08.23,,Kevin JAMES,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1015
66,14:08.72,,Carmeron DICKSON,,USA,8f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 MAR 2020,1013
67,14:08.78,,Gilbert BOIT,,KEN,6,,"Gilliam Indoor Track, College Station, TX (USA) (i)",28 FEB 2020,1013
68,14:08.80,,Titus CHERUIYOT,,KEN,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",22 FEB 2020,1013
69,14:08.88,,Kigen CHEMADI,,KEN,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",22 FEB 2020,1013
70,14:09.30,,Ryan RENKEN,,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1011
71,14:09.31,,Joshua CHEPKESIR,,KEN,1,,"Chris Cline Athletic Complex, Huntington, WV (USA) (i)",21 FEB 2020,1011
72,14:09.34,,Paul ARREDONDO,,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",22 FEB 2020,1011
73,14:09.96,,Kyle GRIEVE,27 SEP 1993,CAN,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1009
74,14:10.53,,Graham BAIRD,01 MAR 1999,CAN,9f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 MAR 2020,1007
75,14:11.27,,Rusty KUJDYCH,,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1005
76,14:11.62,,John BUSQUE,20 FEB 1992,USA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",15 FEB 2020,1003
