Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:14.99,,Mehdi BAALA,17 AUG 1978,FRA,1,,Villeneuve d'Ascq (FRA),09 JUN 2006,1180
2,2:15.09,,Elkanah Onkware ANGWENYI,05 FEB 1983,KEN,2,,Villeneuve d'Ascq (FRA),09 JUN 2006,1177
3,2:16.13,,Tarek BOUKENSA,19 NOV 1981,ALG,3,,Villeneuve d'Ascq (FRA),09 JUN 2006,1153
4,2:16.96,,Nabil MADI,09 JUN 1981,ALG,4,,Villeneuve d'Ascq (FRA),09 JUN 2006,1135
5,2:17.48,,Benson Marrianyi ESHO,02 FEB 1987,KEN,5,,Villeneuve d'Ascq (FRA),09 JUN 2006,1123
6,2:17.51,,David FIEGEN,03 SEP 1984,LUX,2,,Longeville (FRA),02 JUL 2006,1122
7,2:17.88,,Eugenio BARRIOS,03 NOV 1976,ESP,1,,Andújar (ESP),07 SEP 2006,1114
8,2:18.02,,Remmy Limo NDIWA,03 FEB 1988,KEN,6,,Villeneuve d'Ascq (FRA),09 JUN 2006,1111
9,2:18.19,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,,Karlsruhe (GER) (i),29 JAN 2006,1180
9,2:18.19,,Abdelslam KENNOUCHE,07 OCT 1980,ALG,7,,Villeneuve d'Ascq (FRA),09 JUN 2006,1107
11,2:18.23,,Juan Carlos HIGUERO,03 AUG 1978,ESP,2,,Andújar (ESP),07 SEP 2006,1106
12,2:18.33,,Gabe JENNINGS,25 JAN 1979,USA,2,,"Stade Raymond Petit, Tomblaine (FRA)",05 SEP 2006,1104
13,2:18.50,,Sergio GALLARDO,22 MAR 1979,ESP,3,,Andújar (ESP),07 SEP 2006,1100
14,2:18.70,,Justus KOECH,19 MAR 1980,KEN,1,,"Mangueirão, Belém (BRA)",21 MAY 2006,1096
15,2:18.90,,Pedro Antonio ESTESO,13 OCT 1976,ESP,4,,Andújar (ESP),07 SEP 2006,1091
16,2:19.04,,William YIAMPOY,17 MAY 1974,KEN,2,,Karlsruhe (GER) (i),29 JAN 2006,1160
17,2:19.11,,Abdulrahman SULEIMAN,10 JAN 1984,QAT,2,,"Mangueirão, Belém (BRA)",21 MAY 2006,1087
18,2:19.57,,Christian SMITH,31 OCT 1983,USA,1,,"Lincoln, NE (USA) (i)",04 FEB 2006,1148
19,2:19.62,,Majed Saeed SULTAN,03 NOV 1986,QAT,8,,Villeneuve d'Ascq (FRA),09 JUN 2006,1075
20,2:19.63,,Josphat BOIT,28 DEC 1982,KEN,3,,"Stade Raymond Petit, Tomblaine (FRA)",05 SEP 2006,1075
21,2:19.90,,Moise JOSEPH,27 DEC 1981,HAI,3,,"Mangueirão, Belém (BRA)",21 MAY 2006,1069
22,2:19.95,,Ivan NESTEROV,10 FEB 1985,RUS,1,,Istanbul (TUR),03 JUN 2006,1068
23,2:20.10,,Abdelkader MAHMOUDI,16 JAN 1983,FRA,3,,Longeville (FRA),02 JUL 2006,1065
24,2:20.13,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,Liévin (FRA) (i),03 MAR 2006,1136
25,2:20.27,,Bartosz NOWICKI,26 FEB 1984,POL,1,,Słupsk (POL),12 AUG 2006,1061
26,2:20.39,,Osmar BARBOSA DOS SANTOS,20 OCT 1968,BRA,4,,"Mangueirão, Belém (BRA)",21 MAY 2006,1059
27,2:20.49,,Hudson SANTOS DE SOUZA,25 FEB 1977,BRA,5,,"Mangueirão, Belém (BRA)",21 MAY 2006,1056
28,2:20.50,,Geoffrey Kipkoech RONO,21 APR 1987,KEN,2,,Liévin (FRA) (i),03 MAR 2006,1127
29,2:20.52,,Thomas PLANQUE,26 APR 1979,FRA,9,,Villeneuve d'Ascq (FRA),09 JUN 2006,1056
30,2:20.75,,Kléberson DAVIDE,20 JUL 1985,BRA,6,,"Mangueirão, Belém (BRA)",21 MAY 2006,1051
31,2:20.77,,David KARONEI,10 DEC 1983,KEN,4,,Longeville (FRA),02 JUL 2006,1050
32,2:20.95,,Leandro PRATES OLIVEIRA,02 FEB 1982,BRA,7,,"Mangueirão, Belém (BRA)",21 MAY 2006,1046
33,2:20.99,,Abdelaati IGUIDER,25 MAR 1987,MAR,3,,Karlsruhe (GER) (i),29 JAN 2006,1116
34,2:21.01,,Gael LE COZ,11 DEC 1983,FRA,5,,Longeville (FRA),02 JUL 2006,1045
35,2:21.35,,Marc-André KOWALINSKI,22 SEP 1978,GER,6,,Longeville (FRA),02 JUL 2006,1038
36,2:21.37,,David KRUMMENACKER,24 MAY 1975,USA,1,,"Boston, MA (USA) (i)",28 JAN 2006,1108
37,2:21.38,,Driss MAAZOUZI,15 OCT 1969,FRA,3,,Liévin (FRA) (i),03 MAR 2006,1107
38,2:21.42,,Ireneusz SEKRETERSKI,25 MAY 1984,POL,2,,Słupsk (POL),12 AUG 2006,1036
39,2:21.45,,Belal Mansoor ALI,17 OCT 1988,BRN,2,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1106
40,2:21.47,,Chris LUKEZIC,24 APR 1984,USA,1,,"Blacksburg, VA (USA) (i)",14 JAN 2006,1105
41,2:21.54,,Richard KIPLAGAT,05 JAN 1981,KEN,1,,"Boston, MA (USA) (i)",27 JAN 2006,1104
42,2:21.55,,James NOLAN,27 JAN 1977,IRL,4,,Liévin (FRA) (i),03 MAR 2006,1103
43,2:21.65,,Tim BAYLEY,04 OCT 1981,GBR,2,,"Boston, MA (USA) (i)",27 JAN 2006,1101
44,2:21.80,,Youssef BABA,07 AUG 1979,MAR,3,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1098
45,2:21.89,,Yuriy KOLDIN,01 NOV 1983,RUS,4,,Karlsruhe (GER) (i),29 JAN 2006,1096
46,2:21.98,,Nthambe MARWI,1972,KEN,2,,Istanbul (TUR),03 JUN 2006,1024
47,2:22.00,,Berhanu ALEMU,16 JUL 1982,ETH,2,,"Boston, MA (USA) (i)",28 JAN 2006,1093
