Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
22,2:18.40,Johan ROGESTEDT,27 JAN 1993,SWE,8,,"Sóstói Stadion, Székesfehérvár (HUN)",02 JUL 2018,1102
23,2:18.67,Thiago ANDRÉ,04 AUG 1995,BRA,4,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1096
24,2:18.87,Tolesa BODENA,18 FEB 2000,ETH,9,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1092
25,2:18.88,Mateusz BORKOWSKI,02 APR 1997,POL,4,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,1092
26,2:18.92,Ismael DEBJANI,25 SEP 1990,BEL,1f1,,Ninove (BEL),29 AUG 2018,1091
27,2:19.14,Jeffrey RISELEY,11 NOV 1986,AUS,9,,"Sóstói Stadion, Székesfehérvár (HUN)",02 JUL 2018,1086
28,2:19.21,Kalle BERGLUND,11 MAR 1996,SWE,10,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1084
29,2:19.41,Hamish CARSON,01 NOV 1988,NZL,5,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,1080
30,2:19.64,Jakub HOLUŠA,20 FEB 1988,CZE,6,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,1075
31,2:20.53,Simon DENISSEL,22 MAY 1990,FRA,2f1,,Ninove (BEL),29 AUG 2018,1055
32,2:21.06,Filip ŠNEJDR,16 APR 1995,CZE,1,,"Sportovní areál Krajinka, Cheb (CZE)",04 SEP 2018,1044
33,2:21.11,Simas BERTAŠIUS,31 OCT 1993,LTU,1,,Pärnu (EST),19 AUG 2018,1043
34,2:21.44,Adam CZERWIŃSKI,02 OCT 1988,POL,1f1,,Kraków (POL),06 MAY 2018,1036
35,2:21.56,Kazuyoshi TAMOGAMI,12 FEB 1998,JPN,1,,Abashiri (JPN),04 JUL 2018,1033
36,2:21.59,Roman KWIATKOWSKI,19 MAY 1995,POL,1,,Stalowa Wola (POL),12 SEP 2018,1033
37,2:21.62,Timo BENITZ,24 DEC 1991,GER,1f2,,Pliezhausen (GER),13 MAY 2018,1032
38,2:21.84,Christoph KESSLER,28 APR 1995,GER,2f2,,Pliezhausen (GER),13 MAY 2018,1027
39,2:22.15,Marcel FEHR,20 JUN 1992,GER,3f2,,Pliezhausen (GER),13 MAY 2018,1020
40,2:22.17,Aaron BOTTERMAN,01 MAY 1994,BEL,3f1,,Ninove (BEL),29 AUG 2018,1020
41,2:22.33,Hunter DREW,,USA,2,,"Sportovní areál Krajinka, Cheb (CZE)",04 SEP 2018,1017
42,2:22.57,Aurele VANDEPUTTE,14 MAY 1995,BEL,1f1,,Sint-Niklaas (BEL),08 AUG 2018,1012
43,2:22.58,Julian RANC,14 SEP 1996,FRA,4f2,,Pliezhausen (GER),13 MAY 2018,1011
44,2:22.65,Frederik RUPPERT,19 FEB 1997,GER,1f1,,Pliezhausen (GER),13 MAY 2018,1010
45,2:22.81,Maxence BRUYAS,23 FEB 1994,FRA,5,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1006
46,2:23.14,Benjámin KOVÁCS,24 JAN 1995,HUN,1,,St. Pölten (AUT),31 MAY 2018,999
47,2:23.18,Shoma FUNATSU,25 SEP 1997,JPN,2,,Abashiri (JPN),04 JUL 2018,999
48,2:23.52,Mohammed AMAN,10 JAN 1994,ETH,7,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2018,991
49,2:23.68,Denis BÄUERLE,27 NOV 1989,GER,5f2,,Pliezhausen (GER),13 MAY 2018,988
50,2:23.71,Saoud Jouma AL ZAABI,07 AUG 1988,UAE,2f1,,Sint-Niklaas (BEL),08 AUG 2018,987
51,2:23.73,Pascal FURTWÄNGLER,19 JAN 1993,SUI,1f1,,Willisau (SUI),05 MAY 2018,987
52,2:23.91,Yasunari KUSU,21 AUG 1993,JPN,3,,Abashiri (JPN),04 JUL 2018,983
53,2:24.07,Álvaro DE ARRIBA,02 JUN 1994,ESP,1,,Ibiza (ESP),12 MAY 2018,980
54,2:24.11,Mathieu CHARLES,04 NOV 1990,FRA,6,,"Stade Louis II, Monaco (MON)",20 JUL 2018,979
55,2:24.14,Luca NOTI,22 NOV 1995,SUI,1,,Teufen (SUI),01 SEP 2018,978
56,2:24.20,Manuel OLMEDO,17 MAY 1983,ESP,2,,Ibiza (ESP),12 MAY 2018,977
57,2:24.21,Marc ALCALÁ,07 NOV 1994,ESP,3,,Ibiza (ESP),12 MAY 2018,977
58,2:24.26,Constantin SCHULZ,30 MAY 1998,GER,6f2,,Pliezhausen (GER),13 MAY 2018,976
59,2:24.33,Anthony CRAPANNE,13 SEP 1992,FRA,7,,"Stade Louis II, Monaco (MON)",20 JUL 2018,974
59,2:24.33,Szymon ŻYWKO,12 APR 1999,POL,2,,Stalowa Wola (POL),12 SEP 2018,974
61,2:24.37,Benediktas MICKUS,26 MAR 1997,LTU,2,,Pärnu (EST),19 AUG 2018,974
62,2:24.62,Adam MASACZYŃSKI,05 FEB 2001,POL,3,,Stalowa Wola (POL),12 SEP 2018,968
63,2:24.64,Pablo SÁNCHEZ-VALLADARES,12 NOV 1997,ESP,4,,Ibiza (ESP),12 MAY 2018,968
64,2:24.71,Ignacio FONTES,22 JUN 1998,ESP,5,,Ibiza (ESP),12 MAY 2018,966
65,2:24.80,Álvaro OLMOS,18 MAY 1994,ESP,6,,Ibiza (ESP),12 MAY 2018,965
66,2:25.00,David BUSTOS,25 AUG 1990,ESP,7,,Ibiza (ESP),12 MAY 2018,960
67,2:25.13,Adrian KÖNIG-RANNENBERG,1993,GER,7f2,,Pliezhausen (GER),13 MAY 2018,958
68,2:25.20,Jan SÝKORA,18 MAY 1992,CZE,2,,St. Pölten (AUT),31 MAY 2018,956
69,2:25.22,Leonardo TESINI,03 JUL 1996,ITA,1f3,,Monaco (MON),20 JUL 2018,956
70,2:25.26,Llorenç SALES,14 JUL 1988,ESP,8,,Ibiza (ESP),12 MAY 2018,955
71,2:25.30,Riku KIMURA,27 AUG 1997,JPN,4,,Abashiri (JPN),04 JUL 2018,954
72,2:25.33,Mouhcine OUAHMAN,18 NOV 1986,MAR,1,,Basel (SUI),01 MAY 2018,954
73,2:25.40,Alejandro ESTÉVEZ,21 JAN 1992,ESP,9,,Ibiza (ESP),12 MAY 2018,952
74,2:25.45,Tom ELMER,01 APR 1997,SUI,2,,Teufen (SUI),01 SEP 2018,951
75,2:25.56,Thibault LARPIN,26 MAY 1996,FRA,8,,"Stade Louis II, Monaco (MON)",20 JUL 2018,949
76,2:25.58,Anthony PONTIER,12 SEP 1997,FRA,1,,Vichy (FRA),01 MAY 2018,948
77,2:25.65,Simon DENISSEL,22 MAY 1990,FRA,1,,St-Pol-sur-Ternoise (FRA),01 MAY 2018,947
78,2:25.77,Pascal KLEYER,10 MAR 1998,GER,8f2,,Pliezhausen (GER),13 MAY 2018,944
79,2:25.80,Reto RAMSEIER,26 JUL 1993,SUI,2f1,,Willisau (SUI),05 MAY 2018,944
80,2:25.90,Guillaume LAURENT,17 JUN 1990,SUI,3f1,,Willisau (SUI),05 MAY 2018,942
81,2:25.96,Alexis PHELUT,03 MAR 1998,FRA,2,,Vichy (FRA),01 MAY 2018,941
82,2:26.05,Abderazek KHELILI,21 JAN 1997,ALG,1f1,,Algiers (ALG),02 MAR 2018,939
82,2:26.05,Angus FÖLMLI,27 MAY 1996,SUI,9f2,,Pliezhausen (GER),13 MAY 2018,939
84,2:26.08,Hendrik ENGEL,01 AUG 1992,GER,1f1,,Langenthal (SUI),10 MAY 2018,938
85,2:26.12,Adam WŁODARCZYK,26 MAY 1997,POL,1,,Sieradz (POL),06 MAY 2018,937
86,2:26.14,Louis DOLCE,13 MAR 1999,SUI,4f1,,Willisau (SUI),05 MAY 2018,937
87,2:26.18,Clement DHAINAUT,22 JAN 1997,FRA,9,,"Stade Louis II, Monaco (MON)",20 JUL 2018,936
88,2:26.20,Dennis GERHARD,20 MAY 1995,GER,1,,Bergisch Gladbach (GER),23 AUG 2018,936
89,2:26.27,Necho TAYACHEW,20 NOV 1996,ISR,1,,Tel Aviv (ISR),28 APR 2018,934
90,2:26.30,Pietro CALAMAI,17 NOV 1996,SUI,1,,Düdingen (SUI),05 MAY 2018,934
91,2:26.32,Tobias RIKER,19 FEB 1991,GER,2f1,,Pliezhausen (GER),13 MAY 2018,933
92,2:26.42,Charlelie PELOUX,19 NOV 1989,FRA,2f3,,Monaco (MON),20 JUL 2018,931
93,2:26.43,Abdelhakim ELLIASMINE,07 FEB 1999,ITA,1,,Monaco (MON),20 JUL 2018,931
94,2:26.49,Carlos VILLAREAL,10 MAY 1997,MEX,1,,"Tucson, AZ (USA)",08 DEC 2018,930
95,2:26.59,Laurent DELANNOY,17 APR 1996,FRA,2,,St-Pol-sur-Ternoise (FRA),01 MAY 2018,928
96,2:26.60,Yoann SEROC,31 MAR 1993,FRA,3,,Vichy (FRA),01 MAY 2018,927
96,2:26.60,Bram ANDERIESSEN,01 AUG 1999,NED,1,,Castricum (NED),04 JUL 2018,927
98,2:26.68,Salim TAYEB,23 MAY 1992,ALG,2f1,,Algiers (ALG),02 MAR 2018,926
99,2:26.69,Joeri SLAGTER,28 JUL 1995,NED,2,,Castricum (NED),04 JUL 2018,926
100,2:26.76,Mouloud MADOUI,30 AUG 1993,ALG,1,,Malakoff (FRA),15 MAY 2018,924
101,2:26.79,Mohamed-aziz BEN-BRAHIM,27 AUG 1997,FRA,2,,Malakoff (FRA),15 MAY 2018,924
102,2:26.87,Diogo PINHÃO,04 APR 1998,POR,1,,Lisboa (POR),25 FEB 2018,922
103,2:26.94,Tatsuro OKAZAKI,31 JUL 1989,JPN,5,,Abashiri (JPN),04 JUL 2018,920
103,2:26.94,Xavier DUBREUIL,29 NOV 1983,FRA,3f3,,Monaco (MON),20 JUL 2018,920
105,2:26.97,Justin LUKAS,18 MAR 1997,GER,2,,Bergisch Gladbach (GER),23 AUG 2018,920
106,2:27.02,Joaquim JÄGER,21 MAY 1996,SUI,2,,Düdingen (SUI),05 MAY 2018,919
106,2:27.02,Andrzej KOWALCZYK,30 NOV 1998,POL,2f1,,Kraków (POL),06 MAY 2018,919
108,2:27.15,Hendrik ENGEL,01 AUG 1992,GER,5f1,,Willisau (SUI),05 MAY 2018,916
108,2:27.15,Reinard REITSMA,02 FEB 2000,RSA,1,,"Parow, Cape Town (RSA)",08 DEC 2018,916
110,2:27.18,Hirotaka NAKATANI,05 JUN 1995,JPN,6,,Abashiri (JPN),04 JUL 2018,916
110,2:27.18,Patryk MARSZAŁEK,26 MAY 1995,POL,4,,Stalowa Wola (POL),12 SEP 2018,916
112,2:27.28,Ryan CLARKE,17 NOV 1997,NED,3,,Castricum (NED),04 JUL 2018,914
113,2:27.29,Yuzuki MAEKAWA,03 MAY 1998,JPN,7,,Abashiri (JPN),04 JUL 2018,913
114,2:27.31,Niclas BEZ,,USA,1,,"Daytona Beach, FL (USA)",17 FEB 2018,913
114,2:27.31,Michael SCHÄFER,24 OCT 1993,GER,1,,Berlin (GER),28 APR 2018,913
116,2:27.34,Dario TIPPMANN,1994,GER,10f2,,Pliezhausen (GER),13 MAY 2018,912
116,2:27.34,Moritz RINGK,2000,GER,1,,Bergisch Gladbach (GER),23 AUG 2018,912
118,2:27.37,Gregoire SAURY,11 AUG 1997,FRA,4f3,,Monaco (MON),20 JUL 2018,912
119,2:27.40,Paul SEYRINGER,18 FEB 2001,AUT,1f4,,Andorf (AUT),28 JUL 2018,911
120,2:27.41,Peter GLANS,05 JAN 1993,DEN,1,,Århus (DEN),05 JUN 2018,911
121,2:27.42,Fodhil SI AHMED,08 DEC 1990,ALG,3f1,,Algiers (ALG),02 MAR 2018,911
122,2:27.46,Dennis GERHARD,20 MAY 1995,GER,3f1,,Pliezhausen (GER),13 MAY 2018,910
122,2:27.46,Jonas VÖLLER,2001,GER,1,,Bergisch Gladbach (GER),23 AUG 2018,910
124,2:27.47,Leon KOHN,1998,AUT,2f4,,Andorf (AUT),28 JUL 2018,910
125,2:27.49,Jan SÝKORA,18 MAY 1992,CZE,1,,Sušice (CZE),15 MAY 2018,909
126,2:27.56,Konstantin WEDEL,22 NOV 1993,GER,11f2,,Pliezhausen (GER),13 MAY 2018,908
127,2:27.60,Alexandre GIRAUD,20 NOV 1989,FRA,3,,Malakoff (FRA),15 MAY 2018,907
128,2:27.68,Francois BRUWER,22 JAN 1999,RSA,2,,"Parow, Cape Town (RSA)",08 DEC 2018,905
129,2:27.72,Abdel CHABOUCHI,05 FEB 1994,MAR,5f3,,Monaco (MON),20 JUL 2018,905
130,2:27.78,Amine BRAHIMI,12 OCT 1995,ALG,4f1,,Algiers (ALG),02 MAR 2018,903
131,2:27.79,Szymon DOBAJ,19 SEP 1995,POL,3f1,,Kraków (POL),06 MAY 2018,903
132,2:27.86,Daiki HIROSE,06 OCT 1991,JPN,8,,Abashiri (JPN),04 JUL 2018,902
133,2:27.90,Roch GOSZCZYŃSKI,14 SEP 1999,POL,1,,Poznan (POL),21 JUL 2018,901
134,2:27.93,Charles BOUTHELOUP,30 APR 1990,FRA,6f3,,Monaco (MON),20 JUL 2018,900
135,2:28.05,Szymon ŻYWKO,12 APR 1999,POL,1,,Stalowa Wola (POL),12 MAY 2018,898
136,2:28.08,Victor CURCUIANU,29 JUL 1999,ITA,1f1,,Roma (ITA),25 APR 2018,897
137,2:28.2h,Hugo GANCHAS,05 JUL 1996,POR,1,,Torres Vedras (POR),28 APR 2018,895
138,2:28.22,Paul SCHEUCHER,15 SEP 1999,AUT,3f4,,Andorf (AUT),28 JUL 2018,895
139,2:28.26,Claudio QUAGLIAROTTI,21 FEB 1993,ITA,2f1,,Roma (ITA),25 APR 2018,894
140,2:28.31,Theo EGEA,07 FEB 1996,FRA,7f3,,Monaco (MON),20 JUL 2018,893
141,2:28.37,Toni RIEDIGER,13 DEC 1993,GER,4f1,,Pliezhausen (GER),13 MAY 2018,892
142,2:28.39,Christoph GRAF,26 JUN 1993,SUI,2f1,,Langenthal (SUI),10 MAY 2018,891
143,2:28.41,Janis RAZGALIS,26 MAY 1985,LAT,1,,Tartu (EST),09 MAY 2018,891
144,2:28.42,Nikolaus FRANZMAIR,18 FEB 1995,AUT,1,,Amstetten (AUT),12 MAY 2018,891
145,2:28.46,Matteo FRATTUCCI,18 MAY 1999,ITA,3f1,,Roma (ITA),25 APR 2018,890
146,2:28.51,Julian KREUTZER,12 AUG 1996,AUT,4f4,,Andorf (AUT),28 JUL 2018,889
147,2:28.54,Filip OSTROWSKI,12 JUL 2001,POL,1f1,,Chojnice (POL),21 JUL 2018,888
148,2:28.6h,Niklas HEIKKILÄ,18 OCT 2000,FIN,1,,Kouvola (FIN),30 AUG 2018,887
149,2:28.62,Scott GREEVES,30 JUL 1996,GBR,2,,"Daytona Beach, FL (USA)",17 FEB 2018,887
149,2:28.62,Hamza MEKHALFA,10 MAR 1988,ALG,5f1,,Algiers (ALG),02 MAR 2018,887
151,2:28.67,Theo DAESCHLER,05 MAY 1995,FRA,8f3,,Monaco (MON),20 JUL 2018,886
152,2:28.68,Francesco GUERRA,17 JUL 2001,ITA,4f1,,Roma (ITA),25 APR 2018,885
152,2:28.68,Maximilian FEIST,20 FEB 1999,GER,5f1,,Pliezhausen (GER),13 MAY 2018,885
154,2:28.70,Collin DYLLA,,USA,2,,"Tucson, AZ (USA)",08 DEC 2018,885
155,2:28.79,Abdlehak ALI BENYAHIA,22 MAR 1995,ALG,6f1,,Algiers (ALG),02 MAR 2018,883
155,2:28.79,Jan ZALUDA,03 APR 1998,CZE,12f2,,Pliezhausen (GER),13 MAY 2018,883
157,2:28.86,Guillaume BRASSELET,28 JUL 1998,FRA,1,,Vernon (FRA),28 APR 2018,882
158,2:29.01,Allar LAMP,28 MAR 1991,EST,2,,Tartu (EST),09 MAY 2018,879
159,2:29.05,Boris REIN,05 DEC 1988,GER,6f1,,Pliezhausen (GER),13 MAY 2018,878
160,2:29.06,Valentin MARCHAND,10 FEB 1997,FRA,2,,Vernon (FRA),28 APR 2018,878
160,2:29.06,Alejo ARES,10 AUG 1989,ESP,1,,Pontevedra (ESP),26 JUL 2018,878
162,2:29.13,Sylvain CHAUMELLE,14 FEB 1990,FRA,4,,Malakoff (FRA),15 MAY 2018,876
163,2:29.14,Paul SCHEUCHER,15 SEP 1999,AUT,2,,Amstetten (AUT),12 MAY 2018,876
164,2:29.16,Tomasz PRZYBYLAK,07 FEB 2001,POL,1,,Szczecinek (POL),15 SEP 2018,876
165,2:29.18,Jędrzej POCZWARDOWSKI,29 JUN 2002,POL,2f1,,Chojnice (POL),21 JUL 2018,875
166,2:29.23,Darren STEVENS,12 AUG 1996,RSA,3,,"Parow, Cape Town (RSA)",08 DEC 2018,874
167,2:29.25,Abdellah KHELIDJ,02 OCT 1997,ALG,1f2,,Algiers (ALG),02 MAR 2018,874
168,2:29.26,Rowhaldo RATZ,20 MAR 1998,RSA,4,,"Parow, Cape Town (RSA)",08 DEC 2018,874
169,2:29.31,Med Ali KHELILI,29 JAN 1995,ALG,7f1,,Algiers (ALG),02 MAR 2018,873
170,2:29.33,Sibusiso MAGWAZA,07 OCT 1993,RSA,5,,"Parow, Cape Town (RSA)",08 DEC 2018,873
171,2:29.36,Filip ŠNEJDR,16 APR 1995,CZE,1f3,,Pliezhausen (GER),13 MAY 2018,872
172,2:29.39,Sten ÜTSMÜTS,20 SEP 1994,EST,3,,Pärnu (EST),19 AUG 2018,871
173,2:29.41,Ruchen BLAAUW,03 FEB 2002,RSA,6,,"Parow, Cape Town (RSA)",08 DEC 2018,871
174,2:29.43,Kazuki KAWAMURA,13 NOV 1997,JPN,9,,Abashiri (JPN),04 JUL 2018,871
175,2:29.46,Walid BOUSSAD,2000,ITA,2,,Monaco (MON),20 JUL 2018,870
176,2:29.48,Carlos PORTO,11 JAN 1993,ESP,2,,Pontevedra (ESP),26 JUL 2018,870
177,2:29.50,Patrick WEISSER,1998,GER,1,,Friedrichshafen (GER),03 AUG 2018,869
178,2:29.55,Oussama GRINE,24 APR 1992,ALG,2f2,,Algiers (ALG),02 MAR 2018,868
179,2:29.57,Yan VOLERY,04 NOV 1998,SUI,3,,Düdingen (SUI),05 MAY 2018,868
180,2:29.62,Hiob GEBISSO,27 MAY 1995,GER,7f1,,Pliezhausen (GER),13 MAY 2018,867
181,2:29.77,Yan VOLERY,04 NOV 1998,SUI,3f1,,Langenthal (SUI),10 MAY 2018,864
182,2:29.81,Theo LAPOUGE,09 AUG 1999,FRA,8f1,,Pliezhausen (GER),13 MAY 2018,863
182,2:29.81,Artur BEIMLER,22 JAN 2000,GER,9f1,,Pliezhausen (GER),13 MAY 2018,863
184,2:29.89,Matteo GENINAZZA,23 APR 1997,ITA,1f2,,Monaco (MON),20 JUL 2018,861
185,2:29.9h,Jiri KARJALAINEN,24 NOV 1997,FIN,2,,Kouvola (FIN),30 AUG 2018,861
186,2:29.91,Djibril FALL,27 NOV 1996,FRA,1,,Marseille (FRA),20 APR 2018,861
187,2:29.96,Luca VÖLKLE,1994,GER,10f1,,Pliezhausen (GER),13 MAY 2018,860
