Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:16.23,,Abubaker KAKI,21 JUN 1989,SUD,1,,"Schleyer Halle, Stuttgart (GER) (i)",07 FEB 2009,1226
2,2:16.55,,Belal Mansoor ALI,17 OCT 1988,BRN,1,,Stockholm (SWE),31 JUL 2009,1144
3,2:16.76,,Haron KEITANY,17 DEC 1983,KEN,1f2,,Moskva (RUS) (i),01 FEB 2009,1214
4,2:16.82,,Geoffrey Kipkoech RONO,21 APR 1987,KEN,2,,Stockholm (SWE),31 JUL 2009,1138
5,2:17.10,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,2f2,,Moskva (RUS) (i),01 FEB 2009,1206
6,2:17.14,,Mahiedine MEKHISSI,15 MAR 1985,FRA,1,,"Stade Raymond Petit, Tomblaine (FRA)",26 JUN 2009,1131
7,2:17.16,,Viktor CHUDINOVSKIY,13 NOV 1989,RUS,1f2,,Yekaterinburg (RUS) (i),07 JAN 2009,1204
8,2:17.29,,Mehdi BAALA,17 AUG 1978,FRA,2,,"Schleyer Halle, Stuttgart (GER) (i)",07 FEB 2009,1201
9,2:17.35,,Jeffrey RISELEY,11 NOV 1986,AUS,4,,Stockholm (SWE),31 JUL 2009,1126
10,2:17.52,,Bernard LAGAT,12 DEC 1974,USA,5,,Stockholm (SWE),31 JUL 2009,1122
11,2:17.63,,Thomas LANCASHIRE,02 JUL 1985,GBR,6,,Stockholm (SWE),31 JUL 2009,1120
12,2:17.65,,Christian SMITH,31 OCT 1983,USA,7,,Stockholm (SWE),31 JUL 2009,1119
13,2:17.79,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,Praha (CZE) (i),26 FEB 2009,1189
14,2:17.81,,Peter VAN DER WESTHUIZEN,21 DEC 1984,RSA,8,,Stockholm (SWE),31 JUL 2009,1116
15,2:17.87,,Nathan BRANNEN,08 SEP 1982,CAN,9,,Stockholm (SWE),31 JUL 2009,1114
16,2:18.18,,Abraham CHEPKIRWOK,18 NOV 1988,UGA,3,,"Schleyer Halle, Stuttgart (GER) (i)",07 FEB 2009,1180
17,2:18.32,,Vyacheslav SOKOLOV,15 DEC 1984,RUS,4f2,,Moskva (RUS) (i),01 FEB 2009,1177
18,2:18.52,,Imad TOUIL,11 FEB 1989,ALG,2,,"Stade Raymond Petit, Tomblaine (FRA)",26 JUN 2009,1100
19,2:18.54,,Richard KIPLAGAT,03 MAY 1984,KEN,4,,"Schleyer Halle, Stuttgart (GER) (i)",07 FEB 2009,1172
20,2:18.61,,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,1,,Dubnica nad Váhom (SVK),06 SEP 2009,1098
21,2:18.95,,Dmitrijs JURKEVIČS,07 JAN 1987,LAT,1,,Königs Wusterhausen (GER),12 JUN 2009,1090
22,2:19.11,,Reuben BETT,06 NOV 1984,KEN,2,,Dubnica nad Váhom (SVK),06 SEP 2009,1087
23,2:19.26,,Bram SOM,20 FEB 1980,NED,1f2,,Lisse (NED),09 MAY 2009,1083
24,2:19.42,,Yuriy KOLDIN,01 NOV 1983,RUS,5f2,,Moskva (RUS) (i),01 FEB 2009,1152
25,2:19.49,,Mahamoud FARAH,04 SEP 1988,DJI,1f1,,Metz (FRA),03 JUL 2009,1078
26,2:19.73,,Leonel MANZANO,12 SEP 1984,USA,10,,Stockholm (SWE),31 JUL 2009,1073
27,2:19.79,,Abdelkader MAHMOUDI,16 JAN 1983,FRA,3,,"Stade Raymond Petit, Tomblaine (FRA)",26 JUN 2009,1072
27,2:19.79,,Stefan EBERHARDT,12 JAN 1985,GER,1,,Zeulenroda (GER),26 JUL 2009,1072
29,2:19.84,,Tamás KAZI,16 MAY 1985,HUN,3,,Dubnica nad Váhom (SVK),06 SEP 2009,1071
30,2:19.89,,Abdelkader BAKHTACHE,30 JAN 1982,FRA,1f1,,Grenoble (FRA),17 JUN 2009,1069
31,2:19.91,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,4,,Stockholm (SWE) (i),18 FEB 2009,1141
32,2:20.14,,Benson SEUREI,27 MAR 1984,KEN,6,,Praha (CZE) (i),26 FEB 2009,1135
33,2:20.17,,Marcin LEWANDOWSKI,13 JUN 1987,POL,5,,Stockholm (SWE) (i),18 FEB 2009,1135
34,2:20.27,,Arnoud OKKEN,20 APR 1982,NED,2f2,,Lisse (NED),09 MAY 2009,1061
35,2:20.31,,Rui SILVA,03 AUG 1977,POR,6,,Stockholm (SWE) (i),18 FEB 2009,1131
36,2:20.52,,Nick SYMMONDS,30 DEC 1983,USA,1f1,,"Boston, MA (USA) (i)",07 FEB 2009,1127
37,2:20.57,,Jozef PELIKÁN,29 JUL 1984,SVK,4,,Dubnica nad Váhom (SVK),06 SEP 2009,1055
38,2:20.98,,Lopez LOMONG,01 JAN 1985,USA,1,,Cottbus (GER),08 AUG 2009,1046
39,2:21.00,,Mattias CLAESSON,26 JUL 1986,SWE,2f1,,Karlstad (SWE),23 JUL 2009,1045
40,2:21.07,,Tarek BOUKENSA,19 NOV 1981,ALG,7,,Stockholm (SWE) (i),18 FEB 2009,1114
41,2:21.15,,Arthur LENZ,08 JUL 1988,GER,2,,Zeulenroda (GER),26 JUL 2009,1042
42,2:21.16,,Valentin SMIRNOV,13 FEB 1986,RUS,6f2,,Moskva (RUS) (i),01 FEB 2009,1112
43,2:21.23,,Abdelslam KENNOUCHE,07 OCT 1980,FRA,2,,Cottbus (GER),08 AUG 2009,1040
44,2:21.26,,Daisuke TAMURA,19 APR 1982,JPN,1,,Kitami (JPN),15 JUL 2009,1040
45,2:21.32,,Emmanuel BULLUT,30 DEC 1989,KEN,4,,"Stade Raymond Petit, Tomblaine (FRA)",26 JUN 2009,1038
46,2:21.36,,David KRUMMENACKER,24 MAY 1975,USA,8,,Stockholm (SWE) (i),18 FEB 2009,1108
46,2:21.36,,Nick BROMLEY,23 MAR 1983,AUS,4f1,,Karlstad (SWE),23 JUL 2009,1037
48,2:21.39,,Kim RUELL,27 APR 1987,BEL,3f2,,Lisse (NED),09 MAY 2009,1037
49,2:21.45,,Michał BERNARDELLI,21 MAR 1980,POL,1,,Warszawa (POL),09 MAY 2009,1036
50,2:21.46,,Mounir YEMMOUNI,12 OCT 1983,FRA,2f1,,Grenoble (FRA),17 JUN 2009,1035
51,2:21.48,,Andrew BADDELEY,20 JUN 1982,GBR,3,,Cottbus (GER),08 AUG 2009,1035
52,2:21.56,,Tolossa CHENGERE,1979,ETH,1f1,,Langenthal (SUI),21 MAY 2009,1033
53,2:21.66,,Łukasz PARSZCZYŃSKI,04 MAY 1985,POL,2,,Warszawa (POL),09 MAY 2009,1031
54,2:21.72,,Jure BOŽINOVIĆ,30 SEP 1985,CRO,1,,Sokolac (BIH),22 AUG 2009,1030
55,2:21.76,,Christian NIEDERBERGER,17 SEP 1980,SUI,1f2,,Pliezhausen (GER),17 MAY 2009,1029
56,2:21.78,,Patrick SCHOENBALL,26 JUN 1989,GER,2f2,,Pliezhausen (GER),17 MAY 2009,1028
57,2:21.80,,Mike SCHUMACHER,21 MAY 1986,LUX,1,,Dudelange (LUX),09 AUG 2009,1028
58,2:21.83,,Ryan BROWN,17 SEP 1984,USA,5f1,,Karlstad (SWE),23 JUL 2009,1027
59,2:21.85,,Tumei KIPKETER,,KEN,2f1,,Metz (FRA),03 JUL 2009,1027
60,2:22.05,,Hayden MCLAREN,11 AUG 1987,NZL,1,,"New York, NY (USA) (i)",22 FEB 2009,1092
60,2:22.05,,David CAMPBELL,28 JAN 1982,IRL,5,,Cottbus (GER),08 AUG 2009,1023
62,2:22.09,,Ruben RAMOLEFI,17 JUL 1978,RSA,1,,Berlin (GER),05 AUG 2009,1022
63,2:22.23,,Branislav BUNDZIK,05 JAN 1984,SVK,3f2,,Pliezhausen (GER),17 MAY 2009,1019
64,2:22.24,,Aleksey POPOV,17 JUN 1987,RUS,7f2,,Moskva (RUS) (i),01 FEB 2009,1088
65,2:22.26,,Jeremy JOLIVET,12 DEC 1985,FRA,3f1,,Grenoble (FRA),17 JUN 2009,1018
66,2:22.28,,Robby ANDREWS,29 MAR 1991,USA,1f1,,"New York, NY (USA) (i)",06 FEB 2009,1087
66,2:22.28,,Wolfram MÜLLER,08 JUL 1981,GER,6,,Cottbus (GER),08 AUG 2009,1018
68,2:22.32,,Mohamad ALGARNI,02 JUL 1992,QAT,1,,Doha (QAT),11 DEC 2009,1017
69,2:22.43,,Moritz WALDMANN,23 JUL 1985,GER,8,,Cottbus (GER),08 AUG 2009,1015
70,2:22.51,,Sean TULLY,28 AUG 1987,USA,2,,"New York, NY (USA) (i)",22 FEB 2009,1082
71,2:22.53,,Rob NOVAK,20 MAR 1986,USA,3,,"New York, NY (USA) (i)",22 FEB 2009,1082
71,2:22.53,,Noureddine SMAÏL,06 FEB 1987,FRA,5,,"Stade Raymond Petit, Tomblaine (FRA)",26 JUN 2009,1012
73,2:22.57,,Mirco ZWAHLEN,19 MAY 1982,SUI,4f2,,Pliezhausen (GER),17 MAY 2009,1012
74,2:22.58,,Andreas KUHLEN,1983,GER,1,,Osterode (GER),14 JUL 2009,1011
75,2:22.69,,Christian THIELEN,25 DEC 1978,LUX,2,,Dudelange (LUX),09 AUG 2009,1009
76,2:22.73,,Blake CHOPLIN,,USA,4,,"New York, NY (USA) (i)",22 FEB 2009,1077
76,2:22.73,,Nils PENNEKAMP,29 MAY 1987,NED,4f2,,Lisse (NED),09 MAY 2009,1008
78,2:22.75,,Maximilian WESSEL,1985,GER,2,,Osterode (GER),14 JUL 2009,1008
79,2:22.81,,Aleksey FARNOSOV,05 OCT 1984,RUS,1f1,,Moskva (RUS) (i),01 FEB 2009,1075
79,2:22.81,,Christophe BESTGEN,18 APR 1988,LUX,3,,Dudelange (LUX),09 AUG 2009,1006
81,2:22.92,,Alex SANG,1984,KEN,5f2,,Pliezhausen (GER),17 MAY 2009,1004
82,2:22.97,,Daniel Ntitina NJIROINE,1985,KEN,6f1,,Karlstad (SWE),23 JUL 2009,1003
83,2:23.00,,Nikolai VEDEHIN,09 OCT 1985,EST,1,,Jögeva (EST),28 MAY 2009,1002
84,2:23.01,,Jacob GUSTAFSSON,10 MAR 1984,SWE,7f1,,Karlstad (SWE),23 JUL 2009,1002
85,2:23.04,,Moise JOSEPH,27 DEC 1981,HAI,5f1,,"Boston, MA (USA) (i)",07 FEB 2009,1070
86,2:23.06,,Gareth HYETT,13 FEB 1980,NZL,1f1,,Hastings (NZL),24 JAN 2009,1001
87,2:23.08,,Marco KERN,30 JUL 1987,SUI,6f2,,Pliezhausen (GER),17 MAY 2009,1001
88,2:23.11,,Martin ČAPEK,11 JUL 1989,CZE,7f2,,Pliezhausen (GER),17 MAY 2009,1000
89,2:23.12,,Chatholi HAMZA,01 NOV 1981,IND,1,,Chennai (IND),14 MAY 2009,1000
90,2:23.27,,Ahmed SABAH FARAJ,1984,EGY,8f1,,Karlstad (SWE),23 JUL 2009,997
91,2:23.30,,Hugo DE HAAN,06 NOV 1984,NED,5f2,,Lisse (NED),09 MAY 2009,996
92,2:23.33,,Gregory BEUGNET,14 SEP 1987,FRA,1,,Liévin (FRA) (i),10 DEC 2009,1064
93,2:23.34,,Zdeněk MEDLÍK,26 AUG 1986,CZE,8f2,,Pliezhausen (GER),17 MAY 2009,995
94,2:23.37,,Karjuan WILLIAMS,05 JUL 1987,USA,6,,Dubnica nad Váhom (SVK),06 SEP 2009,995
95,2:23.38,,Patrick TODD,06 JAN 1990,USA,1f1,,"College Station, TX (USA) (i)",13 FEB 2009,1063
96,2:23.39,,Onalenna BALOYI,06 MAY 1984,BOT,9,,Cottbus (GER),08 AUG 2009,994
97,2:23.41,,David HOLM,21 JUL 1986,USA,1f1,,"South Bend, IN (USA) (i)",06 FEB 2009,0
98,2:23.46,,Dávid TAKÁCS,15 FEB 1986,HUN,6,,"Schleyer Halle, Stuttgart (GER) (i)",07 FEB 2009,1061
99,2:23.49,,Jack BOLAS,01 NOV 1987,USA,2f1,,"South Bend, IN (USA) (i)",06 FEB 2009,0
100,2:23.52,,Maxime ZERMATTEN,07 SEP 1989,SUI,9f2,,Pliezhausen (GER),17 MAY 2009,991
101,2:23.60,,Zach BETH,16 OCT 1987,USA,3f1,,"South Bend, IN (USA) (i)",06 FEB 2009,0
102,2:23.62,,Johannes RAABE,28 JUL 1987,GER,3,,Sondershausen (GER),26 AUG 2009,989
103,2:23.63,,David PROCTOR,22 OCT 1985,GBR,1f1,,"Boston, MA (USA) (i)",15 JAN 2009,1057
104,2:23.66,,Brett TINGAY,04 AUG 1980,NZL,2f1,,Hastings (NZL),24 JAN 2009,988
105,2:23.76,,Fred SAMOEI,12 JAN 1986,KEN,1,,"Lubbock, TX (USA) (i)",07 FEB 2009,0
106,2:23.77,,Ravinder SHARMA,,IND,2,,Chennai (IND),14 MAY 2009,986
107,2:23.82,,Robert EDGERTON,,USA,1f1,,"Boston, MA (USA) (i)",24 JAN 2009,1053
