Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:15.08,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,1,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1178
2,2:15.31,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1172
3,2:15.72,Adam KSZCZOT,02 SEP 1989,POL,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1163
4,2:15.75,Mohammed AMAN,10 JAN 1994,ETH,2,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1162
5,2:15.79,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1161
6,2:16.09,Jeffrey RISELEY,11 NOV 1986,AUS,3,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1154
7,2:16.33,Mohammed AMAN,10 JAN 1994,ETH,4,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1149
8,2:16.52,Sammy KIRONGO,04 FEB 1994,KEN,1,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1145
9,2:16.76,Yassine HETHAT,30 AUG 1991,ALG,2,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1139
10,2:16.79,Jakub HOLUŠA,20 FEB 1988,CZE,5,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1139
11,2:16.88,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1136
12,2:16.90,Timo BENITZ,24 DEC 1991,GER,1f2,,Pliezhausen (GER),18 MAY 2014,1136
13,2:16.96,Adam KSZCZOT,02 SEP 1989,POL,6,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1135
14,2:17.11,Ronald MUSAGALA,16 DEC 1992,UGA,5,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1131
15,2:17.15,Yassine HETHAT,30 AUG 1991,ALG,6,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1130
16,2:17.18,Mahiedine MEKHISSI,15 MAR 1985,FRA,3,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1130
17,2:17.29,Yassine HETHAT,30 AUG 1991,ALG,7,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1127
18,2:17.38,Tamás KAZI,16 MAY 1985,HUN,8,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1125
19,2:17.56,Homiyu TESFAYE,23 JUN 1993,GER,2f2,,Pliezhausen (GER),18 MAY 2014,1121
20,2:17.76,Jozef REPČÍK,03 AUG 1986,SVK,9,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1117
21,2:17.91,Amine EL MANAOUI,20 NOV 1991,MAR,4,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1113
22,2:17.93,Paul ROBINSON,24 MAY 1991,IRL,10,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1113
23,2:17.98,Reuben BETT,06 NOV 1984,KEN,7,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1112
24,2:18.06,Andreas VOJTA,09 JUN 1989,AUT,11,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1110
25,2:18.11,André OLIVIER,29 DEC 1989,RSA,8,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1109
26,2:18.17,Jeremiah Kipkorir MUTAI,27 DEC 1992,KEN,5,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1108
27,2:18.20,Anthony CHEMUT,17 DEC 1992,KEN,1,,Linz (AUT),14 JUL 2014,1107
28,2:18.31,Paul ROBINSON,24 MAY 1991,IRL,2,,Linz (AUT),14 JUL 2014,1104
29,2:18.33,Timothy KITUM,20 NOV 1994,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1104
30,2:18.41,Mohamed AL GARNI,02 JUL 1992,QAT,3,,Linz (AUT),14 JUL 2014,1102
31,2:18.46,Ryan GREGSON,26 APR 1990,AUS,4,,Linz (AUT),14 JUL 2014,1101
31,2:18.46,Paul ROBINSON,24 MAY 1991,IRL,10,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1101
33,2:18.71,Tamás KAZI,16 MAY 1985,HUN,5,,Linz (AUT),14 JUL 2014,1095
34,2:18.91,Anthony CHEMUT,17 DEC 1992,KEN,12,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1091
35,2:19.1h,Soufiane EL KABBOURI,05 MAR 1993,ITA,1,,Cantalupa (ITA),07 MAY 2014,1087
36,2:19.16,Casimir LOXSOM,17 MAR 1991,USA,11,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1086
37,2:19.18,Jordan WILLIAMSZ,21 AUG 1992,AUS,6,,Linz (AUT),14 JUL 2014,1085
