Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,2:13.49,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1214
2,2:13.89,Robert BIWOTT,28 JAN 1996,KEN,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1205
3,2:13.95,Jonathan KITILIT,24 APR 1994,KEN,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1204
4,2:14.23,Asbel KIPROP,30 JUN 1989,KEN,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1197
5,2:14.30,Marcin LEWANDOWSKI,13 JUN 1987,POL,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1196
6,2:16.67,Matthew CENTROWITZ,18 OCT 1989,USA,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1141
7,2:16.68,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1141
8,2:16.95,Filip INGEBRIGTSEN,20 APR 1993,NOR,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1135
9,2:17.66,Hamada MOHAMED,22 OCT 1992,EGY,1f1,,Göteborg (SWE),15 JUL 2016,1119
10,2:17.67,Johan ROGESTEDT,27 JAN 1993,SWE,2f1,,Göteborg (SWE),15 JUL 2016,1119
11,2:17.88,Johan ROGESTEDT,27 JAN 1993,SWE,9,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1114
12,2:18.5h,Ismael DEBJANI,25 SEP 1990,BEL,1f1,,Dilbeek (BEL),20 JUL 2016,1100
13,2:18.54,Timo BENITZ,24 DEC 1991,GER,1f2,,Pliezhausen (GER),08 MAY 2016,1099
14,2:18.56,Michał ROZMYS,13 MAR 1995,POL,1,,Goleniow (POL),27 AUG 2016,1099
15,2:18.63,Gilbert KWEMOI,03 OCT 1997,KEN,10,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1097
16,2:18.66,Jan HOCHSTRASSER,23 OCT 1988,SUI,11,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1097
17,2:18.94,Charles GRETHEN,02 JUN 1992,LUX,2f2,,Pliezhausen (GER),08 MAY 2016,1090
18,2:19.19,Sebastian KEINER,22 AUG 1989,GER,3f2,,Pliezhausen (GER),08 MAY 2016,1085
19,2:19.31,James BOWNESS,26 NOV 1991,GBR,3f1,,Göteborg (SWE),15 JUL 2016,1082
