Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.50,-0.1,Noah LYLES,18 JUL 1997,USA,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1300
2,19.70,+0.7,Michael NORMAN,03 DEC 1997,USA,1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1268
3,19.73,+0.8,Divine ODUDURU,07 OCT 1996,NGR,1,,"Austin, TX (USA)",07 JUN 2019,1263
4,19.82,-0.8,Kenneth BEDNAREK,14 OCT 1998,USA,1,,"Hobbs, NM (USA)",18 MAY 2019,1252
5,19.86,+0.8,Ramil GULIYEV,29 MAY 1990,TUR,2,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1242
6,19.87,-0.1,Alex QUIÑÓNEZ,11 AUG 1989,ECU,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1241
6,19.87,+0.8,Andre DE GRASSE,10 NOV 1994,CAN,3,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1241
8,19.88,+0.9,Zhenye XIE,17 AUG 1993,CHN,1,,"Olympic Stadium, London (GBR)",21 JUL 2019,1239
9,19.91,+0.6,Christian COLEMAN,06 MAR 1996,USA,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1234
10,19.93,+0.8,Cravon GILLESPIE,31 JUL 1996,USA,2,,"Austin, TX (USA)",07 JUN 2019,1231
11,19.95,-0.1,Aaron BROWN,27 MAY 1992,CAN,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1228
12,19.97,+0.9,Miguel FRANCIS,28 MAR 1995,GBR,2,,"Olympic Stadium, London (GBR)",21 JUL 2019,1225
13,19.98,+1.5,Alex WILSON,19 SEP 1990,SUI,1f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1223
14,20.03,-0.3,Adam GEMILI,06 OCT 1993,GBR,1sf1,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1216
15,20.04,+1.4,Steven GARDINER,12 SEP 1995,BAH,1f1,,"Coral Gables, FL (USA)",13 APR 2019,1214
15,20.04,+1.0,Andrew HUDSON,14 DEC 1996,USA,1qf1,,"Sacramento, CA (USA)",25 MAY 2019,1214
15,20.04,+1.4,Clarence MUNYAI,20 FEB 1998,RSA,1f1,,Heusden-Zolder (BEL),20 JUL 2019,1214
18,20.08,+0.9,Bernardo BALOYES,06 JAN 1994,COL,1,,"CNDA, Bragança Paulista (BRA)",28 APR 2019,1207
18,20.08,+2.0,Joseph Paul AMOAH,12 JAN 1997,GHA,2sf1,,"Austin, TX (USA)",05 JUN 2019,1207
18,20.08,+0.7,Mario BURKE,18 MAR 1997,BAR,1sf3,,"Austin, TX (USA)",05 JUN 2019,1207
18,20.08,+0.8,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,3,,"Austin, TX (USA)",07 JUN 2019,1207
22,20.09,+1.4,Jaron FLOURNOY,24 NOV 1996,USA,1qf2,,"Jacksonville, FL (USA)",25 MAY 2019,1206
22,20.09,+0.7,Micaiah HARRIS,19 DEC 1998,USA,2sf3,,"Austin, TX (USA)",05 JUN 2019,1206
24,20.12,+0.4,Rodney ROWE,17 MAR 1997,USA,1,,"Greensboro, NC (USA)",04 MAY 2019,1201
