Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.89,+1.8,Wallace SPEARMON,24 DEC 1984,USA,1,,"Crystal Palace, London (GBR)",22 JUL 2005,1237
2,19.93,+0.6,Tyson GAY,09 AUG 1982,USA,1sf1,,"Sacramento, CA (USA)",09 JUN 2005,1231
3,19.99,+1.8,Usain BOLT,21 AUG 1986,JAM,2,,"Crystal Palace, London (GBR)",22 JUL 2005,1222
4,20.00,+0.4,Justin GATLIN,10 FEB 1982,USA,1,,Monterrey (MEX),11 JUN 2005,1220
5,20.02,0.0,Xavier CARTER,08 DEC 1985,USA,1,,"Bloomington, IN (USA)",28 MAY 2005,1217
6,20.12,-0.9,Shawn CRAWFORD,14 JAN 1978,USA,3,,"Carson, CA (USA)",26 JUN 2005,1206
7,20.15,-0.6,Christian MALCOLM,03 JUN 1979,GBR,1,,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005,1199
8,20.18,+1.0,Walter DIX,31 JAN 1986,USA,2sf2,,"Sacramento, CA (USA)",09 JUN 2005,1192
9,20.19,-1.5,Christopher WILLIAMS,15 MAR 1972,JAM,2,,"Stade Louis II, Monaco (MON)",09 SEP 2005,1199
10,20.20,+0.7,Tobias UNGER,10 JUL 1979,GER,1,,"Wattenscheid, Bochum (GER)",03 JUL 2005,1189
11,20.27,+1.0,Ronald POGNON,16 NOV 1982,FRA,1,,Rieti (ITA),28 AUG 2005,1178
12,20.28,+0.3,Stéphan BUCKLAND,12 JAN 1977,MRI,1,,Avellino (ITA),15 JUN 2005,1176
13,20.30,+0.4,Joshua J. JOHNSON,10 MAY 1976,USA,2,,Monterrey (MEX),11 JUN 2005,1173
14,20.31,-0.5,John CAPEL,27 OCT 1978,USA,3,,"Olympiastadion, Helsinki (FIN)",11 AUG 2005,1175
15,20.32,,Churandy MARTINA,03 JUL 1984,AHO,1,,Hermosillo (MEX),21 MAY 2005,1170
15,20.32,+1.1,J-Mee SAMUELS,20 MAY 1987,USA,1,,"Albuquerque, NM (USA)",04 JUN 2005,1170
17,20.33,+1.0,Brian DZINGAI,29 APR 1981,ZIM,1,,"Tallahassee, FL (USA)",07 MAY 2005,1169
18,20.34,+0.6,Rodney MARTIN,22 DEC 1982,USA,5sf1,,"Sacramento, CA (USA)",09 JUN 2005,1167
19,20.35,-0.3,Morne NAGEL,23 MAR 1978,RSA,1,,Stellenbosch (RSA),11 MAR 2005,1166
19,20.35,,Leo BOOKMAN,30 JAN 1982,USA,2,,Hermosillo (MEX),21 MAY 2005,1165
19,20.35,+1.8,Aaron ARMSTRONG,14 OCT 1977,TTO,2,,Nassau (BAH),11 JUL 2005,1165
22,20.36,+1.0,Seth AMOO,20 MAR 1983,GHA,6sf2,,"Sacramento, CA (USA)",09 JUN 2005,1164
22,20.36,+1.0,Ainsley WAUGH,17 SEP 1981,JAM,3,,Rieti (ITA),28 AUG 2005,1164
24,20.38,+0.3,LaShawn MERRITT,27 JUN 1986,USA,1,,"Knoxville, TN (USA)",16 APR 2005,1161
24,20.38,+0.2,Leonard SCOTT,19 JAN 1980,USA,1,,Rethymno (GRE),10 JUL 2005,1161
26,20.40,,Kerron CLEMENT,31 OCT 1985,USA,3,,"Fayetteville, AR (USA) (i)",27 FEB 2005,1226
27,20.41,+1.8,Marlon DEVONISH,01 JUN 1976,GBR,5,,"Crystal Palace, London (GBR)",22 JUL 2005,1156
28,20.43,,Domenik PETERSON,12 DEC 1984,USA,4,,"Fayetteville, AR (USA) (i)",12 MAR 2005,1221
28,20.43,-0.3,Omar BROWN,21 JUN 1982,JAM,3,,Heusden-Zolder (BEL),23 JUL 2005,1154
28,20.43,+0.6,Tyree WASHINGTON,28 AUG 1976,USA,2,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1153
31,20.44,+1.2,Daniel BATMAN,20 MAR 1981,AUS,1sf1,,Darwin (AUS),17 MAY 2005,1152
31,20.44,+0.6,Kyle FARMER,15 APR 1983,USA,7sf1,,"Sacramento, CA (USA)",09 JUN 2005,1152
31,20.44,+0.7,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,São Paulo (BRA),17 JUN 2005,1152
34,20.45,-1.8,Coby MILLER,19 OCT 1976,USA,3sf2,,"Carson, CA (USA)",26 JUN 2005,1160
34,20.45,-0.2,Kristof BEYENS,13 JUL 1983,BEL,1,,Bruxelles (BEL),10 JUL 2005,1151
34,20.45,+1.8,Sebastian ERNST,11 OCT 1984,GER,3h3,,"Olympiastadion, Helsinki (FIN)",09 AUG 2005,1150
37,20.46,+1.8,Trell KIMMONS,13 JUL 1985,USA,1,,"Athens, GA (USA)",07 MAY 2005,1149
37,20.46,-1.6,Rae Monzavous EDWARDS,07 MAY 1981,USA,2h3,,"Carson, CA (USA)",25 JUN 2005,1158
37,20.46,+1.1,Johan WISSMAN,02 NOV 1982,SWE,1,,Karlstad (SWE),18 JUL 2005,1149
40,20.47,-0.3,Leigh JULIUS,25 MAR 1985,RSA,2,,Stellenbosch (RSA),11 MAR 2005,1148
40,20.47,-0.5,Kevon PIERRE,30 MAR 1982,TTO,1h,,Port-of-Spain (TTO),26 JUN 2005,1150
40,20.47,+1.8,Dominic DEMERITTE,22 FEB 1978,BAH,3,,Nassau (BAH),11 JUL 2005,1147
40,20.47,+1.3,David ALERTE,18 SEP 1984,FRA,1,,"Steigerwaldstadion, Erfurt (GER)",17 JUL 2005,1147
44,20.48,0.0,Francis OBIKWELU,22 NOV 1978,POR,1,,Leiria (POR),19 JUN 2005,1146
45,20.49,0.0,Ambrose EZENWA,10 APR 1977,NGR,1,,Canberra (AUS),05 FEB 2005,1144
45,20.49,+1.3,Tyler CHRISTOPHER,03 OCT 1983,CAN,1,,"Claremont, CA (USA)",15 APR 2005,1144
45,20.49,0.0,Jimmie HACKLEY,11 SEP 1975,USA,1,,"Mangueirão, Belém (BRA)",22 MAY 2005,1144
48,20.51,+0.5,Jaysuma SAIDY NDURE,01 JAN 1984,GAM,1,,Malmö (SWE),16 AUG 2005,1141
49,20.52,-0.2,Fernada BLAKELY,28 SEP 1981,USA,1,,Oxford (GBR),09 APR 2005,1140
49,20.52,-1.6,Rubin WILLIAMS,09 JUL 1983,USA,3h3,,"Carson, CA (USA)",25 JUN 2005,1148
49,20.52,-0.5,Julien RAEBURN,18 SEP 1978,TTO,2h,,Port-of-Spain (TTO),26 JUN 2005,1142
49,20.52,+1.0,Andrew HOWE,12 MAY 1985,ITA,1,,Viareggio (ITA),27 JUL 2005,1139
53,20.53,+0.7,André Domingos DA SILVA,26 NOV 1972,BRA,2,,São Paulo (BRA),17 JUN 2005,1138
53,20.53,+1.8,Obadele THOMPSON,30 MAR 1976,BAR,4,,Nassau (BAH),11 JUL 2005,1138
55,20.54,+1.7,Chris BERRIAN,17 APR 1983,USA,1,,"Azusa, CA (USA)",17 JUL 2005,1136
56,20.55,+1.8,Shingo SUETSUGU,02 JUN 1980,JPN,1h3,,Shizuoka (JPN),03 MAY 2005,1135
56,20.55,+0.5,Joel BROWN,31 JAN 1980,USA,1,,"Columbus, OH (USA)",07 MAY 2005,1135
56,20.55,0.0,Basílio Emilio DE MORAES JÚNIOR,11 MAY 1982,BRA,1,,Cochabamba (BOL),29 MAY 2005,1135
56,20.55,+1.6,Shinji TAKAHIRA,18 JUL 1984,JPN,1,,Tokyo (JPN),03 JUL 2005,1135
56,20.55,+0.2,Uchenna EMEDOLU,17 SEP 1976,NGR,3,,Thessaloniki (GRE),17 JUL 2005,1135
61,20.56,0.0,Joseph BATANGDON,29 JUL 1978,CMR,2,,Canberra (AUS),05 FEB 2005,1133
61,20.56,+1.5,Gary KIKAYA,04 FEB 1978,COD,1,,"Atlanta, GA (USA)",02 APR 2005,1133
61,20.56,+1.8,Patrick JOHNSON,26 SEP 1972,AUS,4h3,,"Olympiastadion, Helsinki (FIN)",09 AUG 2005,1133
64,20.57,-1.0,Tyree GAILES,24 FEB 1983,USA,1,,"Manhattan, KS (USA)",15 MAY 2005,1138
64,20.57,,Marc BURNS,07 JAN 1983,TTO,3,,Hermosillo (MEX),21 MAY 2005,1132
64,20.57,0.0,Bruno Nascimento PACHECO,20 APR 1983,BRA,3,,"Mangueirão, Belém (BRA)",22 MAY 2005,1132
67,20.58,0.0,Haddon WEATHERBORNE,19 MAY 1980,USA,1,,"Lamoni, IA (USA)",07 MAY 2005,1130
67,20.58,-0.1,Leroy DIXON,20 JUN 1983,USA,2h,,"New York, NY (USA)",27 MAY 2005,1130
67,20.58,0.0,Wesley FELIX,21 JUL 1983,USA,1,,"Eugene, OR (USA)",28 MAY 2005,1130
67,20.58,+1.0,Carey LACOUR,17 FEB 1985,USA,10sf2,,"Sacramento, CA (USA)",09 JUN 2005,1130
67,20.58,+0.1,Koura FANTONI KABA,28 AUG 1984,ITA,1,,Bressanone (ITA),26 JUN 2005,1130
67,20.58,+0.2,Guus HOOGMOED,27 SEP 1981,NED,4,,Thessaloniki (GRE),17 JUL 2005,1130
67,20.58,+0.5,Mark JELKS,10 APR 1984,USA,2,,Malmö (SWE),16 AUG 2005,1130
74,20.59,+1.0,Nate PROBASCO,10 JUL 1983,USA,11sf2,,"Sacramento, CA (USA)",09 JUN 2005,1129
74,20.59,+1.8,Tommi HARTONEN,12 MAY 1977,FIN,5h3,,"Olympiastadion, Helsinki (FIN)",09 AUG 2005,1129
76,20.60,+1.6,Kris NEOFYTOU,03 MAY 1984,AUS,4,,Canberra (AUS),05 FEB 2005,1127
76,20.60,-0.1,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Dakar (SEN),03 APR 2005,1127
76,20.60,+0.8,James DOLPHIN,17 JUN 1983,NZL,2,,Brisbane (AUS),26 NOV 2005,1127
79,20.61,+1.0,Kenneth BAXTER,17 APR 1982,USA,12sf2,,"Sacramento, CA (USA)",09 JUN 2005,1126
79,20.61,+0.8,Darrel BROWN,11 OCT 1984,TTO,1,,Lappeenranta (FIN),21 JUL 2005,1126
81,20.62,-0.2,Chris JOHNSON,28 APR 1982,USA,2,,Oxford (GBR),09 APR 2005,1125
81,20.62,+1.0,Adam WOOTEN,18 MAR 1982,USA,1,,"Huntsville, TX (USA)",15 MAY 2005,1124
81,20.62,+0.4,Bernard WILLIAMS,19 JAN 1978,USA,2,,Naimette-Xhovémont (BEL),20 JUL 2005,1124
81,20.62,+0.5,Mardy SCALES,10 SEP 1981,USA,3,,Malmö (SWE),16 AUG 2005,1124
85,20.63,+0.2,Dwight THOMAS,23 SEP 1980,JAM,2,,Rethymno (GRE),10 JUL 2005,1123
86,20.64,+1.6,Ron RICHARDS,13 MAY 1983,LBR,1,,"Clemson, SC (USA)",09 APR 2005,1121
86,20.64,+1.0,Benjamin HENDERSON,05 APR 1983,USA,4,,"New York, NY (USA)",28 MAY 2005,1121
88,20.65,0.0,Kelvin LOVE,18 MAY 1986,USA,1,,"Tempe, AZ (USA)",30 APR 2005,1120
88,20.65,+0.7,Jacey HARPER,20 MAY 1980,TTO,3,,Linz (AUT),23 AUG 2005,1120
90,20.66,-0.6,Jiří VOJTÍK,02 JUL 1981,CZE,3,,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005,1121
90,20.66,+0.7,Till HELMKE,06 MAY 1984,GER,2,,"Wattenscheid, Bochum (GER)",03 JUL 2005,1118
90,20.66,+1.8,Hamed Hamadan AL BISHI,03 MAR 1982,KSA,1,,Incheon (KOR),04 SEP 2005,1118
93,20.67,+1.9,Michael MITCHELL,16 MAY 1981,USA,1,,"Claremont, CA (USA)",14 MAY 2005,1117
93,20.67,+1.3,Tatsuro YOSHINO,11 SEP 1982,JPN,1,,Marugame (JPN),24 SEP 2005,1117
95,20.68,,Kelly WILLIE,07 SEP 1982,USA,1h3,,"Fayetteville, AR (USA) (i)",26 FEB 2005,1182
95,20.68,-0.2,Leo SETTLE,19 OCT 1975,USA,3,,Oxford (GBR),09 APR 2005,1116
95,20.68,+0.7,Daniel SCHNELTING,09 MAR 1986,GER,3,,"Wattenscheid, Bochum (GER)",03 JUL 2005,1115
95,20.68,+0.4,Lueyi DOVY,10 NOV 1975,FRA,2,,Angers (FRA),16 JUL 2005,1115
99,20.69,+1.9,Jan VAN DER MERWE,16 MAR 1984,RSA,1,,Bloemfontein (RSA),05 MAR 2005,1114
99,20.69,,Christopher LAMBERT,06 APR 1981,GBR,2,,"Palacio de Deportes, Madrid (ESP) (i)",06 MAR 2005,1181
99,20.69,+1.0,Robin EDWARDS,12 NOV 1983,USA,2,,"Tallahassee, FL (USA)",07 MAY 2005,1114
99,20.69,+1.0,Panagiotis SARRIS,14 SEP 1975,GRE,1,,Novi Sad (SRB),24 JUL 2005,1114
99,20.69,+1.4,Alex NELSON,21 MAR 1988,GBR,1,,Stoke-on-Trent (GBR),30 JUL 2005,1114
104,20.70,-0.9,Eric MILAZAR,01 JUN 1975,MRI,2,,Bamako (MLI),06 APR 2005,1117
104,20.70,+0.9,Jamel ASHLEY,17 APR 1979,USA,7h1,,"Nashville, TN (USA)",13 MAY 2005,1112
104,20.70,+1.2,Jeremy DODSON,30 AUG 1987,USA,1,,"Aurora, IL (USA)",21 MAY 2005,1112
104,20.70,+1.6,Alessandro ATTENE,10 SEP 1977,ITA,1,,Fabriano (ITA),29 MAY 2005,1112
104,20.70,+1.0,Florin SUCIU,18 MAY 1983,ROU,2,,Novi Sad (SRB),24 JUL 2005,1112
109,20.71,+0.6,Preston PERRY,13 SEP 1983,USA,2,,"Houston, TX (USA)",14 MAY 2005,1111
109,20.71,0.0,Alexander KOSENKOW,14 MAR 1977,GER,1,,Cuxhaven (GER),09 JUL 2005,1111
111,20.72,-0.7,Heber VIERA,29 APR 1979,URU,2,,Santiago de Chile (CHI),08 MAY 2005,1113
111,20.72,0.0,Luis Alexander REYES,22 OCT 1977,CUB,1h3,,La Habana (CUB),20 MAY 2005,1109
111,20.72,+0.5,Marvin BIEN-AIME,20 OCT 1983,HAI,1h1,,"Abilene, TX (USA)",27 MAY 2005,1109
111,20.72,+1.0,Yordan ILINOV,28 MAY 1985,BUL,3,,Novi Sad (SRB),24 JUL 2005,1109
111,20.72,-0.3,Yaozu YANG,09 JAN 1981,CHN,7,,Shanghai (CHN),17 SEP 2005,1110
111,20.72,+1.5,Adam MILLER,22 JUN 1984,AUS,2,,Canberra (AUS),12 NOV 2005,1109
117,20.73,+0.6,Sherwin VRIES,22 MAR 1980,RSA,2,,Oudtshoorn (RSA),05 MAR 2005,1108
117,20.73,+1.3,Rikki FIFTON,17 JUN 1985,GBR,4,,"Steigerwaldstadion, Erfurt (GER)",17 JUL 2005,1108
117,20.73,+0.2,Juan Pedro TOLEDO,17 JUN 1978,MEX,1,,Wolfsberg (AUT),30 JUL 2005,1108
120,20.75,+1.3,Jorge Célio DA ROCHA SENA,31 JAN 1985,BRA,2,,São Paulo (BRA),24 APR 2005,1105
120,20.75,+1.5,Marvin ANDERSON,12 MAY 1982,JAM,2,,"Los Angeles, CA (USA)",30 APR 2005,1105
120,20.75,+0.6,Derrick JOHNSON,07 MAR 1982,USA,3,,"Houston, TX (USA)",14 MAY 2005,1105
120,20.75,0.0,Troy MCINTOSH,29 MAR 1973,BAH,1h5,,La Habana (CUB),20 MAY 2005,1105
120,20.75,-0.3,Steve SLOWLY,18 APR 1979,JAM,1,,"Houston, TX (USA)",03 JUN 2005,1106
120,20.75,-0.6,Marcin URBAŚ,17 SEP 1976,POL,5,,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005,1108
120,20.75,+0.6,Matic OSOVNIKAR,19 JAN 1980,SLO,1,,Almería (ESP),29 JUN 2005,1105
120,20.75,+1.3,DeWayne BARRETT,27 DEC 1981,JAM,2sf3,,Nassau (BAH),10 JUL 2005,1105
120,20.75,+0.4,Daniel Alfonso GRUESO,30 JUL 1985,COL,1,,Armenia (COL),20 AUG 2005,1105
129,20.76,-0.9,Idrissa SANOU,12 JUN 1977,BUR,3,,Bamako (MLI),06 APR 2005,1108
130,20.77,+1.0,Demi OMOLE,29 JUL 1985,USA,1,,"Madison, WI (USA)",07 MAY 2005,1102
131,20.78,+1.0,Dirk HOMEWOOD,21 JAN 1982,USA,2,,"Madison, WI (USA)",07 MAY 2005,1100
132,20.79,+1.6,Dmitri GLUSHCHENKO,17 FEB 1981,UKR,1,,Riga (LAT),27 MAY 2005,1099
132,20.79,+0.4,Cláudio Roberto SOUZA,14 OCT 1973,BRA,1,,Lugano (SUI),04 JUN 2005,1099
132,20.79,+0.8,Marc SCHNEEBERGER,05 JUL 1981,SUI,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1099
132,20.79,-0.1,Hideki ISHIZUKA,14 OCT 1974,JPN,1,,Chiba (JPN),02 AUG 2005,1099
136,20.80,,Paul HESSION,27 JAN 1983,IRL,2h4,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1164
136,20.80,-0.5,Joshua ROSS,09 FEB 1981,AUS,1h3,,Sydney (AUS),06 MAR 2005,1100
136,20.80,+1.6,Chauncey HARRIS,21 SEP 1983,USA,2,,"Clemson, SC (USA)",09 APR 2005,1097
136,20.80,+1.9,Andre AMMONS,12 NOV 1978,USA,2,,"Sacramento, CA (USA)",28 MAY 2005,1097
136,20.80,+1.1,Trey HARTS,17 OCT 1987,USA,2,,"Albuquerque, NM (USA)",04 JUN 2005,1097
136,20.80,+0.4,Christophe CHEVAL,25 FEB 1971,FRA,3,,Angers (FRA),16 JUL 2005,1097
136,20.80,-0.1,Yuzo KANEMARU,18 SEP 1987,JPN,2,,Chiba (JPN),02 AUG 2005,1097
143,20.81,,Oumar LOUM,31 DEC 1973,SEN,1,,Dakar (SEN),30 APR 2005,1096
143,20.81,,Derrick ATKINS,05 JAN 1984,BAH,1,,"Minot, ND (USA)",06 MAY 2005,1096
143,20.81,,Ke JIN,13 JAN 1984,CHN,1,,Chongqing (CHN),15 MAY 2005,1096
143,20.81,+1.0,J.D. HENRY,,USA,2,,"Huntsville, TX (USA)",15 MAY 2005,1096
147,20.82,+1.2,Lansford DAVIS,11 OCT 1978,JAM,3,,"Madison, WI (USA)",07 MAY 2005,1094
147,20.82,-0.5,Jordan KENT,24 JUL 1984,USA,3h1,,"Westwood, CA (USA)",14 MAY 2005,1097
147,20.82,+0.3,Chris LAWSON,12 MAR 1983,USA,8,,"Bloomington, IN (USA)",28 MAY 2005,1094
147,20.82,-0.4,Jordan VADEN,15 SEP 1978,USA,2,,"Atlanta, GA (USA)",03 JUN 2005,1096
147,20.82,-0.4,Kaaron CONWRIGHT,08 AUG 1976,USA,1,,"Los Angeles, CA (USA)",05 JUN 2005,1096
147,20.82,0.0,Marcin JĘDRUSIŃSKI,28 AUG 1981,POL,3,,Cuxhaven (GER),09 JUL 2005,1094
153,20.83,+0.5,Todd DUTCH,10 APR 1983,USA,2,,"Columbus, OH (USA)",07 MAY 2005,1093
153,20.83,,Xavier BROWN,21 FEB 1983,JAM,2,,Port-of-Spain (TTO),08 MAY 2005,1093
153,20.83,+1.6,Mark FINDLAY,20 MAR 1978,GBR,2,,Riga (LAT),27 MAY 2005,1093
153,20.83,+1.6,Eddy DE LEPINE,30 MAR 1984,FRA,1,,Fort-de-France (FRA),10 JUN 2005,1093
157,20.84,+1.1,Lewis BANDA,16 SEP 1982,ZIM,1,,"Tempe, AZ (USA)",19 MAR 2005,1091
157,20.84,-0.5,John WOODS,19 JUN 1982,USA,1,,"Colorado Springs, CO (USA)",06 MAY 2005,1094
157,20.84,+0.9,Josip ŠOPREK,30 AUG 1981,CRO,1,,Novo Mesto (SLO),25 MAY 2005,1091
157,20.84,+0.3,Michael LAWRENCE,,USA,1h3,,"Abilene, TX (USA)",27 MAY 2005,1091
157,20.84,+1.0,Alanzo BARRETT,08 NOV 1983,JAM,1,,Utrecht (NED),27 AUG 2005,1091
162,20.85,-0.3,Young Talkmore NYONGANI,02 SEP 1983,ZIM,4,,Stellenbosch (RSA),11 MAR 2005,1091
162,20.85,+1.9,Pierre BROWNE,14 JAN 1980,CAN,2,,"Starkville, MS (USA)",02 APR 2005,1090
162,20.85,+1.8,James MCSWAIN,20 JAN 1984,USA,5,,"Walnut, CA (USA)",17 APR 2005,1090
162,20.85,+1.8,Yusuke OMAE,06 APR 1982,JPN,2h3,,Shizuoka (JPN),03 MAY 2005,1090
162,20.85,+0.8,Jeff LAYNES,03 OCT 1970,USA,2,,"Modesto, CA (USA)",07 MAY 2005,1090
162,20.85,+0.6,Milton CAMPBELL,15 MAY 1976,USA,2,,"Atlanta, GA (USA)",14 MAY 2005,1090
162,20.85,+0.1,Julian THOMAS,28 DEC 1986,GBR,2,,Mannheim (GER),19 JUN 2005,1090
162,20.85,,Enefiok UDO-OBONG,22 MAY 1982,NGR,1,,Abuja (NGR),09 JUL 2005,1090
170,20.86,+1.3,Lamont JOHNSON,19 DEC 1976,USA,2,,"Claremont, CA (USA)",15 APR 2005,1088
170,20.86,+1.8,Tremaine SMITH,16 APR 1986,USA,1,,"Carson, CA (USA)",24 JUN 2005,1088
172,20.87,+0.4,LaChristopher LEWIS,28 OCT 1982,USA,10h2,,"Nashville, TN (USA)",13 MAY 2005,1087
172,20.87,+1.5,Idrissa M'BARKE,30 MAR 1983,FRA,1,,La Garde (FRA),04 JUN 2005,1087
172,20.87,+2.0,Carlos SANTA,07 JAN 1978,DOM,3,,Salamanca (ESP),06 JUL 2005,1087
175,20.88,+1.6,Félix SÁNCHEZ,30 AUG 1977,DOM,1,,"Los Angeles, CA (USA)",09 APR 2005,1085
175,20.88,+2.0,Cameron DAYNE,,USA,1,,"Albany, NY (USA)",16 APR 2005,1085
175,20.88,-0.5,DaBryan BLANTON,03 JUL 1984,USA,1,,"Norman, OK (USA)",16 APR 2005,1088
175,20.88,+1.0,Louis HARRIS,03 JUL 1983,USA,3,,"Tallahassee, FL (USA)",07 MAY 2005,1085
175,20.88,-0.5,Danny JOHNSON,11 MAY 1983,USA,7h,,"New York, NY (USA)",27 MAY 2005,1088
175,20.88,-0.4,John STEFFENSEN,30 AUG 1982,AUS,2,,"Los Angeles, CA (USA)",05 JUN 2005,1087
175,20.88,,Anastasios GOUSIS,07 JUL 1979,GRE,1h1,,Athina (GRE),11 JUN 2005,1085
175,20.88,+1.0,Thierry LUBIN,10 NOV 1970,FRA,2h1,,Angers (FRA),15 JUL 2005,1085
183,20.89,+1.7,Allen JOHNSON,01 MAR 1971,USA,4,,"Walnut, CA (USA)",17 APR 2005,1084
183,20.89,+1.8,Avard MONCUR,02 NOV 1978,BAH,3,,"Athens, GA (USA)",07 MAY 2005,1084
183,20.89,+0.8,Michael HERRERA,05 JUN 1985,CUB,3h2,,Nassau (BAH),10 JUL 2005,1084
186,20.90,+0.3,Jean DU RANDT,13 DEC 1985,RSA,4,,Pretoria (RSA),18 MAR 2005,1082
186,20.90,+0.3,Aaron EGBELE,29 JAN 1979,NGR,1,,Baie Mahault (FRA),01 MAY 2005,1082
186,20.90,-0.5,David NEVILLE,01 JUN 1984,USA,1,,"Bloomington, IN (USA)",06 MAY 2005,1085
186,20.90,+1.5,Grafton IFILL,10 NOV 1985,BAH,1,,"New York, NY (USA)",08 MAY 2005,1082
186,20.90,+1.4,Phillip FRANCIS,26 APR 1983,USA,4h2,,"Westwood, CA (USA)",14 MAY 2005,1082
186,20.90,+1.6,Mike GARNER,,USA,1,,"Princeton, NJ (USA)",15 MAY 2005,1082
186,20.90,+1.7,JT SCHEUERMAN,15 MAY 1988,USA,2,,"Aurora, IL (USA)",17 JUL 2005,1082
186,20.90,,Malik LOUAHLA,19 DEC 1977,ALG,1,,Algiers (ALG),20 JUL 2005,1082
186,20.90,+1.0,Simone COLLIO,27 DEC 1979,ITA,6,,Rieti (ITA),28 AUG 2005,1082
195,20.91,+1.6,Adrian DURANT,18 OCT 1984,ISV,3,,"Knoxville, TN (USA)",09 APR 2005,1081
195,20.91,+0.7,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1,,"Sidi Youssef Ben Ali, Marrakech (MAR)",17 JUL 2005,1081
197,20.92,,Tim ABEYIE,07 NOV 1982,GBR,1h5,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1146
197,20.92,,Jamial ROLLE,16 APR 1980,BAH,2,,"Clemson, SC (USA)",07 MAY 2005,1079
197,20.92,,Chengliang WANG,04 AUG 1985,CHN,2,,Chongqing (CHN),15 MAY 2005,1079
197,20.92,+1.7,Jemere HOLLAND,06 MAR 1988,USA,1h3,,"Sacramento, CA (USA)",03 JUN 2005,1079
197,20.92,+0.1,Graham BEASLEY,24 OCT 1977,GBR,1,,Eton (GBR),04 JUN 2005,1079
197,20.92,+1.2,Dominique WORSELY,20 FEB 1987,USA,2,,"Greensboro, NC (USA)",18 JUN 2005,1079
203,20.93,0.0,Paul PEARCE,08 JAN 1977,AUS,7,,Canberra (AUS),05 FEB 2005,1078
203,20.93,,Paulvince OBUON,18 NOV 1983,KEN,1,,"Boston, MA (USA) (i)",06 MAR 2005,1144
203,20.93,+0.7,Richard DEL RINCON,,USA,1,,"Eugene, OR (USA)",23 APR 2005,1078
203,20.93,+1.3,Daniel WARD,04 JAN 1984,NED,2h1,,"Tulsa, OK (USA)",13 MAY 2005,1078
203,20.93,-0.4,Allen BURRELL,06 FEB 1982,USA,3,,"Los Angeles, CA (USA)",05 JUN 2005,1080
208,20.94,+0.6,Yik Chun TANG,23 JUN 1986,HKG,1h1,,Hong Kong (HKG),16 APR 2005,1076
208,20.94,-0.1,Geronimo GOELOE,18 NOV 1981,AHO,3h1,,Cali (COL),23 JUL 2005,1076
208,20.94,,Sittichai SUWONPRATEEP,17 NOV 1980,THA,1,,Manila (PHI),29 NOV 2005,1076
211,20.95,,David CANAL,07 DEC 1978,ESP,1,,Valencia (ESP) (i),29 JAN 2005,1141
