Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.65,+0.9,Noah LYLES,18 JUL 1997,USA,1,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1276
2,19.69,-0.5,Clarence MUNYAI,20 FEB 1998,RSA,1sf1,,Pretoria (RSA),16 MAR 2018,1272
3,19.75,+0.3,Steven GARDINER,12 SEP 1995,BAH,1f1,,"Coral Gables, FL (USA)",07 APR 2018,1260
4,19.76,+0.7,Ramil GULIYEV,29 MAY 1990,TUR,1,,"Olympiastadion, Berlin (GER)",09 AUG 2018,1258
5,19.81,+0.1,Akeem BLOOMFIELD,10 NOV 1997,JAM,1,,"Olympic Stadium, London (GBR)",22 JUL 2018,1250
6,19.84,-0.6,Michael NORMAN,03 DEC 1997,USA,1,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1248
7,19.90,+0.9,Alonso EDWARD,08 DEC 1989,PAN,1f1,,Luzern (SUI),09 JUL 2018,1236
8,19.93,-0.5,Alex QUIÑÓNEZ,11 AUG 1989,ECU,1,,Cochabamba (BOL),07 JUN 2018,1234
8,19.93,+1.5,Isiah YOUNG,05 JAN 1990,USA,1f1,,"Montverde, FL (USA)",09 JUN 2018,1231
10,19.96,+0.9,Isaac MAKWALA,24 SEP 1985,BOT,1,,"Yanmar Stadium Nagai, Osaka (JPN)",20 MAY 2018,1226
11,19.97,+0.4,Kyle GREAUX,26 APR 1988,TTO,2sf2,,Barranquilla (COL),31 JUL 2018,1225
12,19.98,+1.0,Aaron BROWN,27 MAY 1992,CAN,2,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1223
13,19.99,+1.3,Jereem RICHARDS,13 JAN 1994,TTO,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1222
13,19.99,-0.6,Rai BENJAMIN,27 JUL 1997,USA,2,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1225
15,20.00,+1.9,Ncincilili TITI,15 DEC 1993,RSA,1f1,,"Columbia, SC (USA)",21 APR 2018,1220
15,20.00,+0.3,Bernardo BALOYES,06 JAN 1994,COL,1sf1,,Barranquilla (COL),31 JUL 2018,1220
17,20.01,+1.9,Luxolo ADAMS,01 AUG 1996,RSA,1,,Paarl (RSA),22 MAR 2018,1218
18,20.02,,Elijah HALL-THOMPSON,22 AUG 1994,USA,1f2,,"College Station, TX (USA) (i)",10 MAR 2018,1287
19,20.04,+0.8,Bruno HORTELANO,18 SEP 1991,ESP,1sf2,,Getafe (ESP),22 JUL 2018,1214
19,20.04,+0.7,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,2,,"Olympiastadion, Berlin (GER)",09 AUG 2018,1214
19,20.04,+0.7,Alex WILSON,19 SEP 1990,SUI,3,,"Olympiastadion, Berlin (GER)",09 AUG 2018,1214
22,20.07,+1.9,Anaso JOBODWANA,30 JUL 1992,RSA,2,,Paarl (RSA),22 MAR 2018,1209
23,20.10,+0.7,Adam GEMILI,06 OCT 1993,GBR,5,,"Olympiastadion, Berlin (GER)",09 AUG 2018,1204
24,20.13,+1.3,Divine ODUDURU,07 OCT 1996,NGR,1,,"Waco, TX (USA)",13 MAY 2018,1200
24,20.13,+1.5,Ameer WEBB,19 MAR 1991,USA,1sf1,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1200
24,20.13,+0.7,Eseosa Fostine DESALU,19 FEB 1994,ITA,6,,"Olympiastadion, Berlin (GER)",09 AUG 2018,1200
27,20.15,+0.8,Kendal WILLIAMS,23 SEP 1995,USA,1,,"Knoxville, TN (USA)",13 MAY 2018,1196
28,20.16,+0.9,Zhenye XIE,17 AUG 1993,CHN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",20 MAY 2018,1195
29,20.18,+0.9,Sydney SIAME,07 OCT 1997,ZAM,1f1,,Cork (IRL),16 JUL 2018,1192
30,20.19,-0.9,Christophe LEMAITRE,11 JUN 1990,FRA,4,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1195
30,20.19,+0.3,Rasheed DWYER,29 JAN 1989,JAM,2sf1,,Barranquilla (COL),31 JUL 2018,1190
32,20.21,-0.5,Vitor Hugo DOS SANTOS,01 FEB 1996,BRA,2,,Cochabamba (BOL),07 JUN 2018,1190
32,20.21,+0.2,Jahnoy THOMPSON,16 FEB 1996,JAM,1,,Kingston (JAM),24 JUN 2018,1187
34,20.22,+1.2,John LUNDY,15 MAR 1992,USA,1,,"Winter Park, FL (USA)",19 AUG 2018,1186
