Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.68,-0.5,Justin GATLIN,10 FEB 1982,USA,1,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1274
2,19.82,-0.2,Warren WEIR,31 OCT 1989,JAM,1,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1249
3,19.84,+1.2,Alonso EDWARD,08 DEC 1989,PAN,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1245
4,19.95,-0.2,Nickel ASHMEADE,07 APR 1990,JAM,2,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1229
5,19.96,-0.4,Isaac MAKWALA,24 SEP 1985,BOT,1f1,,La Chaux-de-Fonds (SUI),06 JUL 2014,1228
6,19.97,-0.6,Dedric DUKES,04 FEB 1992,USA,1f1,,"Gainesville, FL (USA)",04 APR 2014,1228
7,19.98,-1.6,Adam GEMILI,06 OCT 1993,GBR,1,,"Letzigrund, Zürich (SUI)",15 AUG 2014,1232
7,19.98,+0.2,Rasheed DWYER,29 JAN 1989,JAM,2,,"Le Grand Stade, Marrakech (MAR)",14 SEP 2014,1223
9,20.06,+1.7,Femi OGUNODE,15 MAY 1991,QAT,1f5,,Sofia (BUL),28 JUN 2014,1211
10,20.08,+1.6,Antoine ADAMS,31 AUG 1988,SKN,1f1,,Basseterre (SKN),22 JUN 2014,1207
10,20.08,-0.5,Christophe LEMAITRE,11 JUN 1990,FRA,3,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1210
12,20.13,+1.3,Curtis MITCHELL,11 MAR 1989,USA,1,,"Sacramento, CA (USA)",29 JUN 2014,1200
13,20.14,+1.7,Aaron ERNEST,08 NOV 1993,USA,1f1,,"Baton Rouge, LA (USA)",03 MAY 2014,1198
13,20.14,+0.6,Sheldon MITCHELL,19 JUL 1990,JAM,1,,Ciudad de México (MEX),16 AUG 2014,1198
15,20.16,-0.5,Prezel HARDY,01 JUN 1992,USA,1,,"Lexington, KY (USA)",18 MAY 2014,1198
15,20.16,+0.5,Aaron BROWN,27 MAY 1992,CAN,1sf1,,"Fayetteville, AR (USA)",31 MAY 2014,1195
17,20.17,+2.0,Carvin NKANATA,06 MAY 1991,USA,1,,"Knoxville, TN (USA)",12 APR 2014,1193
18,20.19,-0.2,Wallace SPEARMON,24 DEC 1984,USA,4,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1191
18,20.19,+1.2,Wayde VAN NIEKERK,15 JUL 1992,RSA,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1190
20,20.22,+1.8,Rondel SORRILLO,24 JAN 1986,TTO,1f2,,"Clermont, FL (USA)",07 JUN 2014,1186
20,20.22,+0.6,Gil ROBERTS,15 MAR 1989,USA,1f4,,"Chula Vista, CA (USA)",14 JUN 2014,1186
20,20.22,-0.5,Tyson GAY,09 AUG 1982,USA,4,,"Stade Louis II, Monaco (MON)",18 JUL 2014,1189
23,20.25,+0.5,Jason LIVERMORE,25 APR 1988,JAM,3,,Kingston (JAM),29 JUN 2014,1181
23,20.25,-0.8,Wilfried KOFFI HUA,12 OCT 1987,CIV,1,,"Le Grand Stade, Marrakech (MAR)",14 AUG 2014,1185
23,20.25,-0.9,Churandy MARTINA,03 JUL 1984,NED,5,,"Letzigrund, Zürich (SUI)",28 AUG 2014,1186
26,20.27,-0.1,Brandon BYRAM,11 SEP 1988,USA,1f2,,"Gainesville, FL (USA)",04 APR 2014,1178
