Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.30,-0.9,Usain BOLT,21 AUG 1986,JAM,1,,"National Stadium, Beijing (CHN)",20 AUG 2008,1338
2,19.86,+1.7,Walter DIX,31 JAN 1986,USA,1,,"Eugene, OR (USA)",06 JUL 2008,1242
2,19.86,+1.7,Shawn CRAWFORD,14 JAN 1978,USA,2,,"Eugene, OR (USA)",06 JUL 2008,1242
4,19.90,+1.7,Wallace SPEARMON,24 DEC 1984,USA,3,,"Eugene, OR (USA)",06 JUL 2008,1236
5,19.99,+1.7,Rodney MARTIN,22 DEC 1982,USA,4,,"Eugene, OR (USA)",06 JUL 2008,1222
6,20.00,+1.2,Tyson GAY,09 AUG 1982,USA,1,,"National Stadium, Kingston (JAM)",03 MAY 2008,1220
7,20.08,+0.8,LaShawn MERRITT,27 JUN 1986,USA,1,,Doha (QAT),09 MAY 2008,1207
8,20.11,+0.1,Churandy MARTINA,03 JUL 1984,AHO,1sf1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1203
9,20.12,+1.6,Brendan CHRISTIAN,11 DEC 1983,ANT,1f1,,Fort-de-France (FRA),08 MAY 2008,1201
10,20.17,+0.3,Brian DZINGAI,29 APR 1981,ZIM,2,,Ostrava (CZE),12 JUN 2008,1193
10,20.17,+1.7,Marvin ANDERSON,12 MAY 1982,JAM,2,,Kingston (JAM),29 JUN 2008,1193
12,20.18,+1.9,Richard THOMPSON,07 JUN 1985,TTO,1h5,,"Fayetteville, AR (USA)",30 MAY 2008,1192
13,20.20,+1.7,Christopher WILLIAMS,15 MAR 1972,JAM,3,,Kingston (JAM),29 JUN 2008,1189
14,20.22,+1.6,Charles CLARK,10 AUG 1987,USA,2,,"Tallahassee, FL (USA)",31 MAY 2008,1186
15,20.24,+1.8,Chris BERRIAN,17 APR 1983,USA,1f1,,"Walnut, CA (USA)",15 JUN 2008,1182
16,20.25,+1.1,Xavier CARTER,08 DEC 1985,USA,1,,"Athens, GA (USA)",12 APR 2008,1181
16,20.25,+1.6,Evander WELLS,07 DEC 1987,USA,2,,"Fayetteville, AR (USA)",31 MAY 2008,1181
16,20.25,+0.1,Christian MALCOLM,03 JUN 1979,GBR,4sf1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1181
16,20.25,+0.1,Kim COLLINS,05 APR 1976,SKN,4sf2,,"National Stadium, Beijing (CHN)",19 AUG 2008,1181
20,20.29,+0.7,Gerald PHIRI,06 OCT 1988,GBR,1,,"Boulder, CO (USA)",18 MAY 2008,1175
21,20.31,+1.6,Christopher LLOYD,10 OCT 1980,DMA,1f1,,"Houston, TX (USA)",03 MAY 2008,1172
21,20.31,+1.7,Nesta CARTER,11 OCT 1985,JAM,4,,Kingston (JAM),29 JUN 2008,1172
23,20.32,0.0,Sandro Ricardo RODRIGUES VIANA,26 MAR 1977,BRA,1f1,,São Paulo (BRA),22 MAY 2008,1170
23,20.32,+1.6,Travis PADGETT,13 DEC 1986,USA,3,,"Tallahassee, FL (USA)",31 MAY 2008,1170
23,20.32,+1.6,J-Mee SAMUELS,20 MAY 1987,USA,3,,"Fayetteville, AR (USA)",31 MAY 2008,1170
23,20.32,+0.3,Paul HESSION,27 JAN 1983,IRL,1qf4,,"National Stadium, Beijing (CHN)",18 AUG 2008,1170
27,20.34,+0.4,Jared CONNAUGHTON,20 JUL 1985,CAN,1f2,,Windsor (CAN),06 JUL 2008,1167
28,20.36,,Rubin WILLIAMS,09 JUL 1983,USA,1f2,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1232
28,20.36,+1.7,Carlos MOORE,08 MAY 1984,USA,1,,"Provo, UT (USA)",24 MAY 2008,1164
30,20.37,+1.3,Jeremy WARINER,31 JAN 1984,USA,f2,,"Arlington, TX (USA)",29 MAR 2008,1162
30,20.37,+1.2,Jordan BOASE,10 OCT 1985,USA,1,,"Pullman, WA (USA)",03 MAY 2008,1162
30,20.37,+0.7,Jeremy DODSON,30 AUG 1987,USA,2,,"Boulder, CO (USA)",18 MAY 2008,1162
30,20.37,+0.2,Stéphan BUCKLAND,12 JAN 1977,MRI,5qf2,,"National Stadium, Beijing (CHN)",18 AUG 2008,1162
34,20.39,+0.7,Trey HARTS,17 OCT 1987,USA,3,,"Boulder, CO (USA)",18 MAY 2008,1159
34,20.39,+0.9,Chris DYKES,15 AUG 1987,USA,1,,"Lincoln, NE (USA)",31 MAY 2008,1159
36,20.40,-0.9,Cruz Rolando PALACIOS,03 MAY 1987,HON,2,,Toluca (MEX),18 JUL 2008,1163
37,20.42,+1.5,Greg NIXON,12 SEP 1981,USA,1,,"Lubbock, TX (USA)",12 APR 2008,1155
38,20.43,+1.6,David NEVILLE,01 JUN 1984,USA,4f2,,Fort-de-France (FRA),08 MAY 2008,1153
38,20.43,+1.9,Rondel SORRILLO,24 JAN 1986,TTO,1f1,,Port-of-Spain (TTO),20 JUN 2008,1153
38,20.43,+0.1,Marlon DEVONISH,01 JUN 1976,GBR,4qf1,,"National Stadium, Beijing (CHN)",18 AUG 2008,1153
41,20.44,+1.0,Derrick ATKINS,05 JAN 1984,BAH,2f1,,"Berkeley, CA (USA)",26 APR 2008,1152
42,20.45,+1.7,Dwight THOMAS,23 SEP 1980,JAM,5,,Kingston (JAM),29 JUN 2008,1150
42,20.45,+1.1,Ashhad AGYAPONG,23 SEP 1985,USA,1f2,,Halifax (CAN),11 JUL 2008,1150
42,20.45,-0.4,Kristof BEYENS,13 JUL 1983,BEL,1f2,,Oordegem (BEL),26 JUL 2008,1152
42,20.45,+0.3,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,3qf4,,"National Stadium, Beijing (CHN)",18 AUG 2008,1150
46,20.46,+0.6,Ricardo WILLIAMS,29 SEP 1976,JAM,2f1,,"Mangueirão, Belém (BRA)",25 MAY 2008,1149
46,20.46,+1.0,Mickey GRIMES,10 OCT 1976,USA,2f1,,"Los Angeles, CA (USA)",07 JUN 2008,1149
46,20.46,-0.9,Francis OBIKWELU,22 NOV 1978,POR,1,,Barcelona (ESP),19 JUL 2008,1154
49,20.47,+1.7,Bruno DE BARROS,07 JAN 1987,BRA,1,,São Paulo (BRA),23 FEB 2008,1147
49,20.47,+1.6,Eddy DE LEPINE,30 MAR 1984,FRA,5f1,,Fort-de-France (FRA),08 MAY 2008,1147
49,20.47,+0.7,Marcus PUGH,30 APR 1986,USA,5,,"Boulder, CO (USA)",18 MAY 2008,1147
49,20.47,+1.0,Michael LAWRENCE,,USA,3f1,,"Los Angeles, CA (USA)",07 JUN 2008,1147
53,20.48,+0.6,Bryan BARNETT,10 FEB 1987,CAN,3f1,,"Mangueirão, Belém (BRA)",25 MAY 2008,1146
53,20.48,+1.9,Aaron ARMSTRONG,14 OCT 1977,TTO,2f1,,Port-of-Spain (TTO),20 JUN 2008,1146
53,20.48,+1.7,Xavier BROWN,21 FEB 1983,JAM,6,,Kingston (JAM),29 JUN 2008,1146
56,20.49,+0.8,Alex NELSON,21 MAR 1988,GBR,1f1,,Eton (GBR),05 JUL 2008,1144
57,20.50,-1.0,Angelo TAYLOR,29 DEC 1978,USA,1f1,,"Atlanta, GA (USA)",17 MAY 2008,1149
58,20.52,+1.6,Tyree WASHINGTON,28 AUG 1976,USA,6f1,,Fort-de-France (FRA),08 MAY 2008,1139
59,20.53,+0.3,Thuso MPUANG,01 MAR 1984,RSA,1,,Addis Abeba (ETH),04 MAY 2008,1138
59,20.53,-0.2,Daniel SCHNELTING,09 MAR 1986,GER,1f1,,Weinheim (GER),24 MAY 2008,1139
59,20.53,-0.7,Brent GRAY,16 SEP 1984,USA,3sf2,,"Des Moines, IA (USA)",12 JUN 2008,1142
62,20.55,+1.9,Damein WHITE,06 MAY 1986,USA,1,,"Los Angeles, CA (USA)",03 MAY 2008,1135
62,20.55,+0.6,Tyler CHRISTOPHER,03 OCT 1983,CAN,1f3,,"Modesto, CA (USA)",10 MAY 2008,1135
62,20.55,+0.1,Joseph Obinna METU,12 JUL 1988,NGR,1,,Abuja (NGR),03 JUL 2008,1135
62,20.55,+0.1,Amr Ibrahim Mostafa SEOUD,10 JUN 1986,EGY,6qf1,,"National Stadium, Beijing (CHN)",18 AUG 2008,1135
66,20.56,+2.0,James DOLPHIN,17 JUN 1983,NZL,1,,Sydney (AUS),12 JAN 2008,1133
67,20.57,+1.1,Roman SMIRNOV,02 SEP 1984,RUS,1f1,,Chania (GRE),07 JUN 2008,1132
67,20.57,+0.7,Alexander KOSENKOW,14 MAR 1977,GER,1f1,,Regensburg (GER),08 JUN 2008,1132
67,20.57,-0.3,Anastasios GOUSIS,07 JUL 1979,GRE,2,,"Parc des Sports, Annecy (FRA)",22 JUN 2008,1133
67,20.57,+0.8,Tim ABEYIE,07 NOV 1982,GBR,2f1,,Eton (GBR),05 JUL 2008,1132
71,20.58,-0.2,Kenji FUJIMITSU,01 MAY 1986,JPN,1f1,,Tokyo (JPN),25 MAY 2008,1131
71,20.58,+1.9,Jose ACEVEDO,30 MAR 1986,VEN,2h5,,"Fayetteville, AR (USA)",30 MAY 2008,1130
71,20.58,+1.9,Marcin JĘDRUSIŃSKI,28 AUG 1981,POL,1,,Chorzów (POL),31 MAY 2008,1130
71,20.58,+0.4,Clement CAMPBELL,19 DEC 1975,JAM,3,,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1130
71,20.58,+1.6,Marc SCHNEEBERGER,05 JUL 1981,SUI,1f1,,Jona (SUI),13 JUL 2008,1130
