Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,19.62,-0.3,Tyson GAY,09 AUG 1982,USA,1,,"Indianapolis, IN (USA)",24 JUN 2007,1282
2,19.69,+0.9,Walter DIX,31 JAN 1986,USA,1,,"Gainesville, FL (USA)",26 MAY 2007,1269
3,19.75,+0.2,Usain BOLT,21 AUG 1986,JAM,1,,Kingston (JAM),24 JUN 2007,1260
4,19.82,+1.3,Wallace SPEARMON,24 DEC 1984,USA,1,,"Icahn Stadium, New York, NY (USA)",02 JUN 2007,1248
5,19.89,+1.3,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1237
6,19.92,+0.2,Xavier CARTER,08 DEC 1985,USA,1,,"Letzigrund, Zürich (SUI)",07 SEP 2007,1233
7,19.98,+1.4,LaShawn MERRITT,27 JUN 1986,USA,2,,"Carson, CA (USA)",20 MAY 2007,1223
8,20.00,-0.3,Asafa POWELL,23 NOV 1982,JAM,1,,Shanghai (CHN),28 SEP 2007,1221
9,20.06,-0.4,Marvin ANDERSON,12 MAY 1982,JAM,2sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1213
9,20.06,-0.8,Rodney MARTIN,22 DEC 1982,USA,4,,"Yanmar Stadium Nagai, Osaka (JPN)",30 AUG 2007,1215
11,20.11,0.0,Anastasios GOUSIS,07 JUL 1979,GRE,1h4,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1203
12,20.17,+1.3,Christopher WILLIAMS,15 MAR 1972,JAM,3,,"Icahn Stadium, New York, NY (USA)",02 JUN 2007,1193
12,20.17,+1.8,Jordan VADEN,15 SEP 1978,USA,1,,San Salvador (ESA),15 JUL 2007,1193
14,20.20,+1.2,Shingo SUETSUGU,02 JUN 1980,JPN,1,,Osaka (JPN),30 JUN 2007,1189
14,20.20,-0.4,Churandy MARTINA,03 JUL 1984,AHO,4sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1191
16,20.21,+1.4,Shawn CRAWFORD,14 JAN 1978,USA,3,,"Carson, CA (USA)",20 MAY 2007,1187
17,20.23,0.0,Brendan CHRISTIAN,11 DEC 1983,ANT,3h4,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1184
18,20.28,+0.3,Brian DZINGAI,29 APR 1981,ZIM,2qf1,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1176
19,20.29,+0.2,Clement CAMPBELL,19 DEC 1975,JAM,3,,Kingston (JAM),24 JUN 2007,1175
20,20.30,+0.1,Paul HESSION,27 JAN 1983,IRL,1,,Dublin (IRL),21 JUL 2007,1173
20,20.30,+1.3,Johan WISSMAN,02 NOV 1982,SWE,4,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1173
22,20.31,+2.0,Michael HERRERA,05 JUN 1985,CUB,1,,Caracas (VEN),10 MAY 2007,1172
22,20.31,+0.2,Bryan BARNETT,10 FEB 1987,CAN,1h3,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1172
22,20.31,0.0,Marcin JĘDRUSIŃSKI,28 AUG 1981,POL,4h4,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1172
25,20.32,-1.0,Morne NAGEL,23 MAR 1978,RSA,1,,Tshwane (RSA),09 MAR 2007,1176
25,20.32,+0.6,Reggie WITHERSPOON,31 MAY 1985,USA,1h,,"Lincoln, NE (USA)",12 MAY 2007,1170
25,20.32,+0.6,Dwight THOMAS,23 SEP 1980,JAM,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUN 2007,1170
25,20.32,-0.3,Joshua J. JOHNSON,10 MAY 1976,USA,1,,Stockholm (SWE),07 AUG 2007,1171
29,20.33,+0.9,Michael MITCHELL,16 MAY 1981,USA,1,,"Walnut, CA (USA)",15 APR 2007,1169
29,20.33,+1.0,Marlon DEVONISH,01 JUN 1976,GBR,1,,"Olympiastadion, München (GER)",24 JUN 2007,1169
29,20.33,+1.4,David ALERTE,18 SEP 1984,FRA,1,,Niort (FRA),05 AUG 2007,1169
32,20.35,+0.6,Ricardo WILLIAMS,29 SEP 1976,JAM,1,,"Mangueirão, Belém (BRA)",20 MAY 2007,1165
32,20.35,-0.3,Jeremy WARINER,31 JAN 1984,USA,4,,"Indianapolis, IN (USA)",24 JUN 2007,1166
34,20.37,+1.8,Till HELMKE,06 MAY 1984,GER,1,,Wetzlar (GER),28 JUL 2007,1162
35,20.38,+1.3,Charles CLARK,10 AUG 1987,USA,1sf2,,"Sacramento, CA (USA)",07 JUN 2007,1161
35,20.38,+0.9,Francis OBIKWELU,22 NOV 1978,POR,3qf3,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1161
37,20.40,-0.3,Rubin WILLIAMS,09 JUL 1983,USA,5,,"Indianapolis, IN (USA)",24 JUN 2007,1159
38,20.43,+1.7,Evander WELLS,07 DEC 1987,USA,1,,"Atlanta, GA (USA)",31 MAR 2007,1153
38,20.43,+1.6,Greg NIXON,12 SEP 1981,USA,1,,"Tucson, AZ (USA)",31 MAR 2007,1153
38,20.43,+1.6,Bryshon NELLUM,01 MAY 1989,USA,1,,"Sacramento, CA (USA)",02 JUN 2007,1153
38,20.43,0.0,Sandro Ricardo RODRIGUES VIANA,26 MAR 1977,BRA,1,,Cochabamba (BOL),03 JUN 2007,1153
42,20.44,-0.1,Kristof BEYENS,13 JUL 1983,BEL,2h6,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1152
43,20.47,0.0,Franklin NAZARENO,24 APR 1987,ECU,2,,Cochabamba (BOL),03 JUN 2007,1147
43,20.47,+0.7,Marc SCHNEEBERGER,05 JUL 1981,SUI,1,,Lausanne (SUI),29 JUL 2007,1147
43,20.47,+0.3,Bernard WILLIAMS,19 JAN 1978,USA,1,,Uden (NED),04 AUG 2007,1147
46,20.48,0.0,Tobias UNGER,10 JUL 1979,GER,1,,Regensburg (GER),09 JUN 2007,1146
46,20.48,-0.5,Guus HOOGMOED,27 SEP 1981,NED,1,,Amsterdam (NED),01 JUL 2007,1149
46,20.48,+0.2,Patrick JOHNSON,26 SEP 1972,AUS,3h3,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1146
46,20.48,0.0,Arnaldo ABRANTES,27 NOV 1986,POR,5h4,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1146
50,20.49,+1.3,Kerron CLEMENT,31 OCT 1985,USA,1,,"Coral Gables, FL (USA)",14 APR 2007,1144
50,20.49,+1.3,Darvis PATTON,04 DEC 1977,USA,5,,"Icahn Stadium, New York, NY (USA)",02 JUN 2007,1144
50,20.49,-0.9,Chris BERRIAN,17 APR 1983,USA,1,,"Los Angeles, CA (USA)",03 JUN 2007,1149
53,20.50,+0.1,Derrick ATKINS,05 JAN 1984,BAH,1,,Leverkusen (GER),10 AUG 2007,1143
54,20.51,+1.0,Darrel BROWN,11 OCT 1984,TTO,2,,Port-of-Spain (TTO),28 MAY 2007,1141
54,20.51,+0.5,Orlando REID,03 JUL 1982,JAM,2sf1,,"Sacramento, CA (USA)",07 JUN 2007,1141
54,20.51,+0.5,Brent GRAY,16 SEP 1984,USA,3sf1,,"Sacramento, CA (USA)",07 JUN 2007,1141
54,20.51,-0.2,Christian KRONE,30 AUG 1984,RSA,1,,Warszawa (POL),17 JUN 2007,1142
54,20.51,+1.4,Eddy DE LEPINE,30 MAR 1984,FRA,2,,Niort (FRA),05 AUG 2007,1141
