Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,6.98,,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1227
2,7.01,,Murielle AHOURÉ,23 AUG 1987,CIV,2,,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1216
3,7.06,,Tianna BARTOLETTA,30 AUG 1985,USA,3,,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1199
4,7.09,,Asha PHILIP,25 OCT 1990,GBR,1,,Sheffield (GBR) (i),08 FEB 2014,1188
4,7.09,,Lekeisha LAWSON,03 JUN 1987,USA,2,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1188
6,7.10,,Barbara PIERRE,28 APR 1987,USA,3,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1185
6,7.10,,Michelle-Lee AHYE,10 APR 1992,TTO,3sf3,,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1185
8,7.11,,LaKya BROOKINS,28 JUL 1989,USA,4,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1182
8,7.11,,Gloria ASUMNU,22 MAY 1985,NGR,2sf1,,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1182
8,7.11,,Remona BURCHELL,15 SEP 1991,JAM,1,,"Albuquerque, NM (USA) (i)",15 MAR 2014,1182
11,7.12,,Verena SAILER,16 OCT 1985,GER,1f1,,Berlin (GER) (i),01 MAR 2014,1178
11,7.12,,Dezerea BRYANT,27 APR 1993,USA,2,,"Albuquerque, NM (USA) (i)",15 MAR 2014,1178
13,7.13,,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,5,,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1175
14,7.14,,Tori BOWIE,27 AUG 1990,USA,2,,"New York, NY (USA) (i)",15 FEB 2014,1171
15,7.16,,Chauntae BAYNE,04 APR 1984,USA,5,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1164
15,7.16,,Jasmine TODD,23 DEC 1993,USA,3,,"Albuquerque, NM (USA) (i)",15 MAR 2014,1164
17,7.17,,Dafne SCHIPPERS,15 JUN 1992,NED,4,,"National Indoor Arena, Birmingham (GBR) (i)",15 FEB 2014,1161
17,7.17,,Ruddy ZANG MILAMA,06 JUN 1987,GAB,1,,Praha (CZE) (i),25 FEB 2014,1161
17,7.17,,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,2f1,,Berlin (GER) (i),01 MAR 2014,1161
20,7.18,,Ezinne OKPARAEBO,03 MAR 1988,NOR,3,,"Europahalle, Karlsruhe (GER) (i)",01 FEB 2014,1158
20,7.18,,Shayla SANDERS,06 JAN 1994,USA,2h1,,"Albuquerque, NM (USA) (i)",14 MAR 2014,1158
22,7.19,,Franciela KRASUCKI,26 APR 1988,BRA,1er,,Sâo Caetano do Sul (BRA) (i),16 FEB 2014,1154
23,7.21,,Kenyanna WILSON,27 OCT 1988,USA,2h2,,"Albuquerque, NM (USA) (i)",22 FEB 2014,1147
24,7.22,,Muna LEE,30 OCT 1981,USA,4,,"Houston, TX (USA) (i)",01 FEB 2014,1144
24,7.22,,Bianca KNIGHT,02 JAN 1989,USA,2,,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1144
24,7.22,,Dina ASHER-SMITH,04 DEC 1995,GBR,1sf2,,Sheffield (GBR) (i),08 FEB 2014,1144
24,7.22,,Sophie PAPPS,06 OCT 1994,GBR,2h2,,"National Indoor Arena, Birmingham (GBR) (i)",15 FEB 2014,1144
24,7.22,,Aleen BAILEY,25 NOV 1980,JAM,2,,Praha (CZE) (i),25 FEB 2014,1144
24,7.22,,Desiree HENRY,26 AUG 1995,GBR,3,,Praha (CZE) (i),25 FEB 2014,1144
30,7.23,,Morolake AKINOSUN,17 MAY 1994,USA,1f1,,"Albuquerque, NM (USA) (i)",08 FEB 2014,1141
30,7.23,,Flings OWUSU-AGYAPONG,16 OCT 1988,GHA,1,,Toronto (CAN) (i),15 FEB 2014,1141
30,7.23,,Khamica BINGHAM,15 JUN 1994,CAN,1,,Toronto (CAN) (i),22 FEB 2014,1141
33,7.24,,Jenna PRANDINI,20 NOV 1992,USA,2f2,,"Seattle, WA (USA) (i)",18 JAN 2014,1137
33,7.24,,Takeia PINCKNEY,24 JUL 1991,USA,5,,"Houston, TX (USA) (i)",01 FEB 2014,1137
33,7.24,,Natalia POHREBNIAK,19 FEB 1988,UKR,1,,Mondeville (FRA) (i),01 FEB 2014,1137
36,7.25,,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,6,,"Houston, TX (USA) (i)",01 FEB 2014,1134
36,7.25,,Jessica YOUNG-WARREN,06 APR 1987,USA,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1134
36,7.25,,Olivia EKPONE,05 JAN 1993,USA,1h4,,"College Station, TX (USA) (i)",28 FEB 2014,1134
36,7.25,,Jennifer MADU,23 SEP 1994,USA,2h5,,"College Station, TX (USA) (i)",28 FEB 2014,1134
36,7.25,,Sheniqua FERGUSON,24 NOV 1989,BAH,5sf1,,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1134
36,7.25,,Katie WISE,15 OCT 1993,USA,5h1,,"Albuquerque, NM (USA) (i)",14 MAR 2014,1134
42,7.26,,Mahagony JONES,20 DEC 1990,USA,2,,"State College, PA (USA) (i)",31 JAN 2014,1131
42,7.26,,Tawanna MEADOWS,04 AUG 1986,USA,1,,"Houston, TX (USA) (i)",14 FEB 2014,1131
42,7.26,,Yasmin KWADWO,09 NOV 1990,GER,1h3,,Leipzig (GER) (i),22 FEB 2014,1131
42,7.26,,Shalonda SOLOMON,19 DEC 1985,USA,5sf2,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1131
42,7.26,,Mikiah BRISCO,14 JUL 1996,USA,1,,"New York, NY (USA) (i)",16 MAR 2014,1131
42,7.26,,Yongli WEI,11 OCT 1991,CHN,1,,Beijing (CHN) (i),21 MAR 2014,1131
48,7.27,,Jeneba TARMOH,27 SEP 1989,USA,6,,"New York, NY (USA) (i)",15 FEB 2014,1127
48,7.27,,Shayla MAHAN,18 JAN 1989,USA,4sf1,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1127
50,7.28,,Tatjana PINTO,02 JUL 1992,GER,1f1,,Dortmund (GER) (i),18 JAN 2014,1124
50,7.28,,Carrie RUSSELL,18 OCT 1990,JAM,2,,Kingston (JAM),25 JAN 2014,1124
50,7.28,,Carina HORN,09 MAR 1989,RSA,1f1,,Wien (AUT) (i),28 JAN 2014,1124
50,7.28,,Sharika NELVIS,10 MAY 1990,USA,1,,"Birmingham, AL (USA) (i)",25 FEB 2014,1124
50,7.28,,Stephanie KALU,08 MAY 1993,NGR,1h1,,"New York, NY (USA) (i)",28 FEB 2014,1124
55,7.29,,Kimberly HYACINTHE,28 MAR 1989,CAN,1f2,,Montréal (CAN) (i),24 JAN 2014,1121
55,7.29,,Nadine HILDEBRAND,20 SEP 1987,GER,1,,Karlsruhe (GER) (i),25 JAN 2014,1121
55,7.29,,Ashlee ABRAHAM,24 SEP 1991,USA,1,,"New York, NY (USA) (i)",07 FEB 2014,1121
55,7.29,,Montell DOUGLAS,24 JAN 1986,GBR,1sf3,,Sheffield (GBR) (i),08 FEB 2014,1121
55,7.29,,Maria GATOU,16 AUG 1989,GRE,1h1,,Pireaus (GRE) (i),08 FEB 2014,1121
60,7.30,,Candyce MCGRONE,24 MAR 1989,USA,2,,"Birmingham, AL (USA) (i)",18 JAN 2014,1117
