Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7.09,,LaKya BROOKINS,28 JUL 1989,USA,1,,"College Station, TX (USA) (i)",12 MAR 2011,1188
2,7.11,,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"MSG, New York, NY (USA) (i)",28 JAN 2011,1182
3,7.12,,Alexandria ANDERSON,28 JAN 1987,USA,1,,"Albuquerque, NM (USA) (i)",27 FEB 2011,1178
4,7.13,,Olesya POVH,18 OCT 1987,UKR,1,,Düsseldorf (GER) (i),11 FEB 2011,1175
4,7.13,,Carmelita JETER,24 NOV 1979,USA,2,,"Albuquerque, NM (USA) (i)",27 FEB 2011,1175
6,7.14,,Gloria ASUMNU,22 MAY 1985,USA,2,,Düsseldorf (GER) (i),11 FEB 2011,1171
7,7.15,,Ruddy ZANG MILAMA,06 JUN 1987,GAB,1,,Moskva (RUS) (i),06 FEB 2011,1168
7,7.15,,Mariya RYEMYEN,02 AUG 1987,UKR,1,,Karlsruhe (GER) (i),13 FEB 2011,1168
7,7.15,,Shalonda SOLOMON,19 DEC 1985,USA,3,,"Albuquerque, NM (USA) (i)",27 FEB 2011,1168
10,7.16,+0.7,Sally PEARSON,19 SEP 1986,AUS,1,,Gold Coast (AUS),25 JUN 2011,1164
11,7.17,,Lauryn WILLIAMS,11 SEP 1983,USA,1,,"Boston, MA (USA) (i)",05 FEB 2011,1161
11,7.17,,Ezinne OKPARAEBO,03 MAR 1988,NOR,2,,Karlsruhe (GER) (i),13 FEB 2011,1161
11,7.17,,Jessica YOUNG-WARREN,06 APR 1987,USA,1,,"Albuquerque, NM (USA) (i)",26 FEB 2011,1161
14,7.18,,Marshevet HOOKER,25 SEP 1984,USA,2,,"Boston, MA (USA) (i)",05 FEB 2011,1158
14,7.18,,Myriam SOUMARÉ,29 OCT 1986,FRA,2sf2,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",05 MAR 2011,1158
14,7.18,,Kenyanna WILSON,27 OCT 1988,USA,3,,"College Station, TX (USA) (i)",12 MAR 2011,1158
17,7.19,,Véronique MANG,15 DEC 1984,FRA,1h1,,Metz (FRA) (i),25 FEB 2011,1154
17,7.19,,Aurieyall SCOTT,18 MAY 1992,USA,1h3,,"College Station, TX (USA) (i)",11 MAR 2011,1154
19,7.20,,Amber PURVIS,23 JAN 1990,USA,2h3,,"College Station, TX (USA) (i)",11 MAR 2011,1151
19,7.20,,Scottesha MILLER,14 JAN 1988,USA,4,,"College Station, TX (USA) (i)",12 MAR 2011,1151
21,7.21,,Jodie WILLIAMS,28 SEP 1993,GBR,4sf2,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",05 MAR 2011,1147
21,7.21,,Hrystyna STUY,03 FEB 1988,UKR,5,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",06 MAR 2011,1147
23,7.22,,Stormy KENDRICK,06 JAN 1991,USA,1,,"Blacksburg, VA (USA) (i)",21 JAN 2011,1144
23,7.22,,Mikele BARBER,04 OCT 1980,USA,2,,Moskva (RUS) (i),06 FEB 2011,1144
23,7.22,,Semoy HACKETT,27 NOV 1988,TTO,1h2,,"College Station, TX (USA) (i)",11 MAR 2011,1144
26,7.23,,Me'Lisa BARBER,04 OCT 1980,USA,3,,"MSG, New York, NY (USA) (i)",28 JAN 2011,1141
26,7.23,,Yevgeniya POLYAKOVA,29 MAY 1983,RUS,1f1,,Moskva (RUS) (i),29 JAN 2011,1141
26,7.23,,Georgia KOKLONI,07 MAY 1981,GRE,5sf2,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",05 MAR 2011,1141
26,7.23,,Tiffany TOWNSEND,14 JUN 1989,USA,2h1,,"College Station, TX (USA) (i)",11 MAR 2011,1141
30,7.24,,Brittney REESE,09 SEP 1986,USA,1,,Saskatoon (CAN) (i),04 FEB 2011,1137
30,7.24,,Jeneba TARMOH,27 SEP 1989,USA,2f2,,"New York, NY (USA) (i)",04 FEB 2011,1137
30,7.24,,Dominique BOOKER,10 FEB 1992,USA,3sf1,,"Fayetteville, AR (USA) (i)",11 FEB 2011,1137
33,7.25,,Olga BELKINA,23 AUG 1990,RUS,1,,St. Petersburg (RUS) (i),22 JAN 2011,1134
33,7.25,,Bernice WILSON,21 APR 1984,GBR,2,,Sheffield (GBR) (i),12 FEB 2011,1134
33,7.25,,Miana GRIFFITHS,17 JAN 1990,CAN,1,,Toronto (CAN) (i),19 FEB 2011,1134
33,7.25,,Verena SAILER,16 OCT 1985,GER,1sf1,,Leipzig (GER) (i),26 FEB 2011,1134
37,7.26,,Dezerea BRYANT,27 APR 1993,USA,1,,"Seattle, WA (USA) (i)",27 FEB 2011,1131
37,7.26,,Funmi ALABI,25 APR 1991,USA,1sf2,,"Blacksburg, VA (USA) (i)",05 MAR 2011,1131
