Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7.06,,Angela WILLIAMS,30 JAN 1980,USA,1,,"Velódromo Luis Puig, Valencia (ESP) (i)",07 MAR 2008,1199
2,7.08,,Jeanette KWAKYE,20 MAR 1983,GBR,2,,"Velódromo Luis Puig, Valencia (ESP) (i)",07 MAR 2008,1192
3,7.09,,Yevgeniya POLYAKOVA,29 MAY 1983,RUS,1,,Moskva (RUS) (i),08 FEB 2008,1188
3,7.09,,Francisca IDOKO,15 JUN 1985,NGR,1,,Chemnitz (GER) (i),29 FEB 2008,1188
3,7.09,,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,3,,"Velódromo Luis Puig, Valencia (ESP) (i)",07 MAR 2008,1188
6,7.13,,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,1,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1175
7,7.15,,Kim GEVAERT,05 AUG 1978,BEL,2,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2008,1168
8,7.16,,Svetlana NABOKINA,26 JAN 1982,RUS,1,,Moskva (RUS) (i),27 JAN 2008,1164
8,7.16,,Bianca KNIGHT,02 JAN 1989,USA,1h3,,"Fayetteville, AR (USA) (i)",14 MAR 2008,1164
10,7.17,,Christine ARRON,13 SEP 1973,FRA,1,,Paris (FRA) (i),22 FEB 2008,1161
10,7.17,,Alexandria ANDERSON,28 JAN 1987,USA,2,,"Fayetteville, AR (USA) (i)",15 MAR 2008,1161
12,7.18,,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,2,,"New York, NY (USA) (i)",08 FEB 2008,1158
13,7.19,,Jessica YOUNG-WARREN,06 APR 1987,USA,1f1,,"Fayetteville, AR (USA) (i)",15 FEB 2008,1154
13,7.19,,Oludamola OSAYOMI,26 JUN 1986,NGR,1f1,,"Chapel Hill, NC (USA) (i)",16 FEB 2008,1154
15,7.20,,Yulia NESTSIARENKA,15 JUN 1979,BLR,1,,Mogilyov (BLR) (i),22 FEB 2008,1151
15,7.20,,Aksana DRAHUN,19 APR 1981,BLR,2,,Mogilyov (BLR) (i),22 FEB 2008,1151
17,7.21,,Alexis JOYCE,15 SEP 1983,USA,2,,"Boston, MA (USA) (i)",24 FEB 2008,1147
17,7.21,,Carmelita JETER,24 NOV 1979,USA,3,,"Boston, MA (USA) (i)",24 FEB 2008,1147
17,7.21,,Virgen BENAVIDES,31 DEC 1974,CUB,1h2,,Chemnitz (GER) (i),29 FEB 2008,1147
20,7.22,,Mikele BARBER,04 OCT 1980,USA,4,,"Boston, MA (USA) (i)",24 FEB 2008,1144
20,7.22,,Gloria ASUMNU,22 MAY 1985,NGR,1,,"Houston, TX (USA) (i)",29 FEB 2008,1144
20,7.22,,Nickeisha ANDERSON,15 MAR 1985,JAM,1,,"Lincoln, NE (USA) (i)",01 MAR 2008,1144
23,7.23,,Natalya MURINOVICH,27 MAY 1985,RUS,2h1,,Moskva (RUS) (i),27 JAN 2008,1141
23,7.23,,Verena SAILER,16 OCT 1985,GER,1,,Sindelfingen (GER) (i),23 FEB 2008,1141
23,7.23,,Simone FACEY,07 MAY 1985,JAM,2,,"Lincoln, NE (USA) (i)",01 MAR 2008,1141
23,7.23,,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,2h2,,"Velódromo Luis Puig, Valencia (ESP) (i)",07 MAR 2008,1141
23,7.23,,Lakecia EALEY,22 JAN 1986,USA,4,,"Fayetteville, AR (USA) (i)",15 MAR 2008,1141
28,7.24,,Josephine ONYIA,15 JUL 1986,ESP,4,,Athina (GRE) (i),13 FEB 2008,1137
28,7.24,,Emma ANIA,07 FEB 1979,GBR,1,,Tampere (FIN) (i),27 FEB 2008,1137
28,7.24,,Guzel KHUBBIEVA,02 MAY 1976,UZB,1h3,,"Velódromo Luis Puig, Valencia (ESP) (i)",07 MAR 2008,1137
31,7.25,,Cleo TYSON,01 MAY 1986,USA,1h1,,"Lexington, KY (USA) (i)",02 FEB 2008,1134
31,7.25,,Juanita BROADDUS,12 MAY 1985,USA,3h3,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1134
31,7.25,,Courtney CHAMPION,10 JUN 1986,USA,4h4,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1134
34,7.26,,Muriel HURTIS,25 MAR 1979,FRA,1sf2,,Bordeaux (FRA) (i),16 FEB 2008,1131
34,7.26,,Lena BERNTSSON,04 NOV 1978,SWE,4sf1,,"Velódromo Luis Puig, Valencia (ESP) (i)",07 MAR 2008,1131
36,7.27,,Yujia TAO,16 FEB 1987,CHN,1,,Shanghai (CHN) (i),26 JAN 2008,1127
36,7.27,,Iryna SHTANHYEYEVA,08 FEB 1982,UKR,1,,Zaporozhye (UKR) (i),26 JAN 2008,1127
36,7.27,,Anna GEFLIKH,01 FEB 1983,RUS,3,,Moskva (RUS) (i),08 FEB 2008,1127
36,7.27,,Porscha LUCAS,18 JUN 1988,USA,1h2,,"Lincoln, NE (USA) (i)",29 FEB 2008,1127
40,7.28,,Marina KISLOVA,12 DEC 1978,RUS,5,,Moskva (RUS) (i),08 FEB 2008,1124
40,7.28,,Vida ANIM,07 DEC 1983,GHA,3,,Düsseldorf (GER) (i),08 FEB 2008,1124
40,7.28,,Muna LEE,30 OCT 1981,USA,2,,"Fayetteville, AR (USA) (i)",15 FEB 2008,1124
40,7.28,,Brianna GLENN,18 APR 1980,USA,6h2,,"Boston, MA (USA) (i)",24 FEB 2008,1124
40,7.28,,Inna EFTIMOVA,19 JUN 1988,BUL,1,,Aubiére (FRA) (i),26 FEB 2008,1124
40,7.28,,Jeneba TARMOH,27 SEP 1989,USA,6h2,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1124
40,7.28,,Laura TURNER,12 AUG 1982,GBR,4sf3,,"Velódromo Luis Puig, Valencia (ESP) (i)",07 MAR 2008,1124
40,7.28,,Shayla MAHAN,18 JAN 1989,USA,1,,"Blacksburg, VA (USA) (i)",08 MAR 2008,1124
40,7.28,,Mariya BOLIKOVA,23 MAY 1977,RUS,1f1,,Omsk (RUS) (i),27 DEC 2008,1124
49,7.29,,Sherry FLETCHER,17 JAN 1986,GRN,1,,"Baton Rouge, LA (USA) (i)",22 FEB 2008,1121
49,7.29,,Angela DAIGLE-BOWEN,28 MAY 1976,USA,6,,"Boston, MA (USA) (i)",24 FEB 2008,1121
49,7.29,,Lynne LAYNE,01 APR 1988,USA,5,,"Fayetteville, AR (USA) (i)",02 MAR 2008,1121
