Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,6.97,,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,1,,"Schleyer Halle, Stuttgart (GER) (i)",06 FEB 2010,1230
2,7.00,,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1220
3,7.02,,Carmelita JETER,24 NOV 1979,USA,1,,"Albuquerque, NM (USA) (i)",28 FEB 2010,1213
4,7.13,,Me'Lisa BARBER,04 OCT 1980,USA,1h2,,"Albuquerque, NM (USA) (i)",28 FEB 2010,1175
4,7.13,,Ruddy ZANG MILAMA,06 JUN 1987,GAB,2sf1,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1175
6,7.14,,Mikele BARBER,04 OCT 1980,USA,2h2,,"Albuquerque, NM (USA) (i)",28 FEB 2010,1171
6,7.14,,Sheri-Ann BROOKS,11 FEB 1983,JAM,3,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1171
8,7.16,,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,2f1,,"Fayetteville, AR (USA) (i)",12 FEB 2010,1164
8,7.16,,Chandra STURRUP,12 SEP 1971,BAH,5,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1164
10,7.17,,Gloria ASUMNU,22 MAY 1985,USA,1,,"Houston, TX (USA) (i)",06 FEB 2010,1161
10,7.17,,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,6,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1161
12,7.18,,Barbara PIERRE,28 APR 1987,HAI,1sf2,,"University Park, PA (USA) (i)",29 JAN 2010,1158
12,7.18,,Blessing OKAGBARE,09 OCT 1988,NGR,1h1,,"Houston, TX (USA) (i)",26 FEB 2010,1158
12,7.18,,LaKya BROOKINS,28 JUL 1989,USA,1,,"Fayetteville, AR (USA) (i)",28 FEB 2010,1158
12,7.18,,Gabrielle MAYO,26 JAN 1989,USA,2,,"Fayetteville, AR (USA) (i)",13 MAR 2010,1158
16,7.19,,Myriam SOUMARÉ,29 OCT 1986,FRA,3,,"Schleyer Halle, Stuttgart (GER) (i)",06 FEB 2010,1154
16,7.19,,Yevgeniya POLYAKOVA,29 MAY 1983,RUS,1,,Moskva (RUS) (i),26 FEB 2010,1154
18,7.20,,Yuliya KATSURA,28 MAY 1983,RUS,1,,Moskva (RUS) (i),07 FEB 2010,1151
