Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7.01,,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1216
2,7.02,,Tianna MADISON,30 AUG 1985,USA,1,,"Fayetteville, AR (USA) (i)",11 FEB 2012,1213
3,7.04,,Murielle AHOURÉ,23 AUG 1987,CIV,2,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1206
4,7.05,,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,1,,Eaubonne (FRA) (i),16 FEB 2012,1202
5,7.06,,Barbara PIERRE,28 APR 1987,USA,2,,"Albuquerque, NM (USA) (i)",26 FEB 2012,1199
6,7.07,,Gloria ASUMNU,22 MAY 1985,NGR,1,,"Birmingham, AL (USA) (i)",03 MAR 2012,1195
7,7.10,,Allyson FELIX,18 NOV 1985,USA,2h2,,"Fayetteville, AR (USA) (i)",11 FEB 2012,1185
8,7.12,,English GARDNER,22 APR 1992,USA,1,,"Nampa, ID (USA) (i)",10 MAR 2012,1178
9,7.13,,Olesya POVH,18 OCT 1987,UKR,1,,Düsseldorf (GER) (i),10 FEB 2012,1175
9,7.13,,LaKya BROOKINS,28 JUL 1989,USA,1h2,,"Albuquerque, NM (USA) (i)",25 FEB 2012,1175
11,7.14,,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,2,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2012,1171
12,7.15,,Verena SAILER,16 OCT 1985,GER,1,,Karlsruhe (GER) (i),25 FEB 2012,1168
12,7.15,,Octavious FREEMAN,20 APR 1992,USA,2,,"Nampa, ID (USA) (i)",10 MAR 2012,1168
14,7.17,,Mariya RYEMYEN,02 AUG 1987,UKR,1f2,,Zaporozhye (UKR) (i),27 JAN 2012,1161
14,7.17,,Ezinne OKPARAEBO,03 MAR 1988,NOR,3,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2012,1161
16,7.18,,Aleen BAILEY,25 NOV 1980,JAM,2,,Karlsruhe (GER) (i),12 FEB 2012,1158
16,7.18,,Alexandria ANDERSON,28 JAN 1987,USA,2sf1,,"Albuquerque, NM (USA) (i)",26 FEB 2012,1158
16,7.18,,Bianca KNIGHT,02 JAN 1989,USA,3sf1,,"Albuquerque, NM (USA) (i)",26 FEB 2012,1158
16,7.18,,Aurieyall SCOTT,18 MAY 1992,USA,2h2,,"Nampa, ID (USA) (i)",09 MAR 2012,1158
20,7.19,,Asha PHILIP,25 OCT 1990,GBR,4,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2012,1154
20,7.19,,Dafne SCHIPPERS,15 JUN 1992,NED,1,,Apeldoorn (NED) (i),26 FEB 2012,1154
20,7.19,,Chandra STURRUP,12 SEP 1971,BAH,5,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1154
23,7.20,,Jeanette KWAKYE,20 MAR 1983,GBR,1,,Sheffield (GBR) (i),12 FEB 2012,1151
23,7.20,,Kai SELVON,13 APR 1992,TTO,1,,"Lexington, KY (USA) (i)",26 FEB 2012,1151
25,7.21,,Candyce MCGRONE,24 MAR 1989,USA,3sf2,,"Albuquerque, NM (USA) (i)",26 FEB 2012,1147
25,7.21,,Shayla SANDERS,06 JAN 1994,USA,1f1,,"Seattle, WA (USA) (i)",26 FEB 2012,1147
27,7.22,,Stormy KENDRICK,06 JAN 1991,USA,1f1,,"New York, NY (USA) (i)",03 FEB 2012,1144
27,7.22,,Jeneba TARMOH,27 SEP 1989,USA,4h2,,"Fayetteville, AR (USA) (i)",11 FEB 2012,1144
27,7.22,,Me'Lisa BARBER,04 OCT 1980,USA,3h3,,"Albuquerque, NM (USA) (i)",25 FEB 2012,1144
27,7.22,,Leslie COLE,16 FEB 1987,USA,4sf1,,"Albuquerque, NM (USA) (i)",26 FEB 2012,1144
31,7.23,,Lauryn WILLIAMS,11 SEP 1983,USA,2h1,,"Birmingham, AL (USA) (i)",26 JAN 2012,1141
31,7.23,,Christina MANNING,29 MAY 1990,USA,1,,"Lincoln, NE (USA) (i)",25 FEB 2012,1141
