Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,6.98,,Elaine THOMPSON,28 JUN 1992,JAM,1,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1227
2,7.05,+1.7,Christania WILLIAMS,17 OCT 1994,JAM,2,,Kingston (JAM),28 JAN 2017,1202
3,7.06,,Asha PHILIP,25 OCT 1990,GBR,1,,"Kombank Arena, Beograd (SRB) (i)",05 MAR 2017,1199
4,7.07,,Hannah CUNLIFFE,09 JAN 1996,USA,1,,"Albuquerque, NM (USA) (i)",11 FEB 2017,1195
5,7.08,,Morolake AKINOSUN,17 MAY 1994,USA,1,,"Albuquerque, NM (USA) (i)",05 MAR 2017,1192
6,7.10,,Ewa SWOBODA,26 JUL 1997,POL,2,,"Kombank Arena, Beograd (SRB) (i)",05 MAR 2017,1185
7,7.11,,Barbara PIERRE,28 APR 1987,USA,1h1,,"Arena, Toruń (POL) (i)",10 FEB 2017,1182
7,7.11,,Dezerea BRYANT,27 APR 1993,USA,2,,"Albuquerque, NM (USA) (i)",05 MAR 2017,1182
9,7.13,,Dina ASHER-SMITH,04 DEC 1995,GBR,1h1,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1175
9,7.13,,Ezinne OKPARAEBO,03 MAR 1988,NOR,2,,"Arena, Toruń (POL) (i)",10 FEB 2017,1175
11,7.14,,Rebekka HAASE,02 JAN 1993,GER,1,,Erfurt (GER) (i),27 JAN 2017,1171
11,7.14,,Gayon EVANS,15 JAN 1990,JAM,1,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1171
11,7.14,,Gina LÜCKENKEMPER,21 NOV 1996,GER,1,,Leipzig (GER) (i),18 FEB 2017,1171
11,7.14,,Marie-Josée TA LOU,18 NOV 1988,CIV,1h2,,Bordeaux (FRA) (i),18 FEB 2017,1171
11,7.14,,Javianne OLIVER,26 DEC 1994,USA,1h2,,"College Station, TX (USA) (i)",10 MAR 2017,1171
16,7.15,,Lekeisha LAWSON,03 JUN 1987,USA,3,,"Albuquerque, NM (USA) (i)",05 MAR 2017,1168
17,7.16,,Stella AKAKPO,28 FEB 1994,FRA,1,,Reims (FRA) (i),31 JAN 2017,1164
17,7.16,,Mujinga KAMBUNDJI,17 JUN 1992,SUI,3,,"Kombank Arena, Beograd (SRB) (i)",05 MAR 2017,1164
19,7.17,,English GARDNER,22 APR 1992,USA,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",28 JAN 2017,1161
19,7.17,,Ashley HENDERSON,04 DEC 1995,USA,1,,"Albuquerque, NM (USA) (i)",25 FEB 2017,1161
19,7.17,,Deajah STEVENS,19 MAY 1995,USA,2h1,,"College Station, TX (USA) (i)",10 MAR 2017,1161
22,7.18,,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,1h1,,"Flagstaff, AZ (USA) (i)",17 FEB 2017,1158
22,7.18,,Lisa MAYER,02 MAY 1996,GER,3,,Leipzig (GER) (i),18 FEB 2017,1158
22,7.18,,Tatjana PINTO,02 JUL 1992,GER,1sf2,,Leipzig (GER) (i),18 FEB 2017,1158
22,7.18,,Aleia HOBBS,24 FEB 1996,USA,1,,"Nashville, TN (USA) (i)",25 FEB 2017,1158
26,7.19,,Mikiah BRISCO,14 JUL 1996,USA,1,,"Fayetteville, AR (USA) (i)",28 JAN 2017,1154
26,7.19,,Alexandra BURGHARDT,28 APR 1994,GER,4,,Leipzig (GER) (i),18 FEB 2017,1154
28,7.20,,Andrea PURICA,21 NOV 1995,VEN,2,,"Atletická hala, Ostrava (CZE) (i)",14 FEB 2017,1151
28,7.20,,Kristina SIVKOVA,28 FEB 1997,RUS,1,,St. Petersburg (RUS) (i),14 FEB 2017,1151
28,7.20,,Destiny SMITH-BARNETT,26 JUL 1996,USA,1h4,,"Albuquerque, NM (USA) (i)",24 FEB 2017,1151
28,7.20,,Xiaojing LIANG,07 APR 1997,CHN,1,,Xianlin (CHN) (i),27 FEB 2017,1151
28,7.20,,Floriane GNAFOUA,30 JAN 1996,FRA,6,,"Kombank Arena, Beograd (SRB) (i)",05 MAR 2017,1151
28,7.20,,Arianna WASHINGTON,04 SEP 1996,USA,3,,"College Station, TX (USA) (i)",11 MAR 2017,1151
34,7.21,,Teahna DANIELS,25 MAR 1997,USA,2,,"Lexington, KY (USA) (i)",21 JAN 2017,1147
34,7.21,,Krystsina TSIMANOUSKAYA,19 NOV 1996,BLR,1,,Mogilyov (BLR) (i),18 FEB 2017,1147
34,7.21,,Mikele BARBER,04 OCT 1980,USA,4,,"Albuquerque, NM (USA) (i)",05 MAR 2017,1147
34,7.21,,Quanesha BURKS,15 MAR 1995,USA,4h1,,"College Station, TX (USA) (i)",10 MAR 2017,1147
34,7.21,,Kortnei JOHNSON,11 AUG 1997,USA,4h1,,"College Station, TX (USA) (i)",10 MAR 2017,1147
39,7.22,,Stephanie KALU,08 MAY 1993,NGR,1,,"Frisco, TX (USA) (i)",10 FEB 2017,1144
39,7.22,,Jessica YOUNG-WARREN,06 APR 1987,USA,3,,"Atletická hala, Ostrava (CZE) (i)",14 FEB 2017,1144
39,7.22,,Jura LEVY,04 NOV 1990,JAM,2,,Łódź (POL) (i),16 FEB 2017,1144
42,7.24,,Crystal EMMANUEL,27 NOV 1991,CAN,1,,Montréal (CAN) (i),18 FEB 2017,1137
43,7.25,,Chantal BUTZEK,25 FEB 1997,GER,3,,Berlin (GER) (i),10 FEB 2017,1134
43,7.25,,Makenzie DUNMORE,07 OCT 1997,USA,3,,"Albuquerque, NM (USA) (i)",11 FEB 2017,1134
43,7.25,,Tawanna MEADOWS,04 AUG 1986,USA,2h1,,Metz (FRA) (i),12 FEB 2017,1134
43,7.25,,Jerayah DAVIS,15 APR 1996,USA,1h1,,"Albuquerque, NM (USA) (i)",24 FEB 2017,1134
43,7.25,,Madiea GHAFOOR,09 SEP 1992,NED,1h20,,Amsterdam (NED) (i),30 DEC 2017,1134
48,7.26,,Yasmin KWADWO,09 NOV 1990,GER,3,,Erfurt (GER) (i),27 JAN 2017,1131
48,7.26,,Remona BURCHELL,15 SEP 1991,JAM,1,,"Norman, OK (USA) (i)",28 JAN 2017,1131
48,7.26,,Khianna GRAY,30 DEC 1996,USA,1h4,,"Lincoln, NE (USA) (i)",03 FEB 2017,1131
48,7.26,,Deanna HILL,13 APR 1996,USA,1h3,,"Fayetteville, AR (USA) (i)",10 FEB 2017,1131
48,7.26,,Yongli WEI,11 OCT 1991,CHN,3,,"New York, NY (USA) (i)",11 FEB 2017,1131
48,7.26,,Flings OWUSU-AGYAPONG,16 OCT 1988,GHA,2,,Athlone (IRL) (i),15 FEB 2017,1131
48,7.26,,Anna BONGIORNI,15 SEP 1993,ITA,1sf2,,Ancona (ITA) (i),19 FEB 2017,1131
48,7.26,,Cassondra HALL,23 SEP 1997,USA,2h3,,"Nashville, TN (USA) (i)",24 FEB 2017,1131
48,7.26,,Jada MARTIN,08 JUN 1995,USA,2h4,,"Nashville, TN (USA) (i)",24 FEB 2017,1131
48,7.26,,Devynne CHARLTON,26 NOV 1995,BAH,1,,"Geneva, OH (USA) (i)",25 FEB 2017,1131
58,7.27,+1.7,Audra SEGREE,10 MAY 1990,JAM,3,,Kingston (JAM),28 JAN 2017,1138
58,7.27,-0.8,Jenna PRANDINI,20 NOV 1992,USA,1,,Melbourne (AUS),09 FEB 2017,1142
58,7.27,,Torie ROBINSON,11 JUN 1996,USA,1,,"Clemson, SC (USA) (i)",10 FEB 2017,1127
58,7.27,,Phylicia GEORGE,16 NOV 1987,CAN,4,,"New York, NY (USA) (i)",11 FEB 2017,1127
58,7.27,,Jayla KIRKLAND,13 FEB 1999,USA,1,,"New York, NY (USA) (i)",12 MAR 2017,1127
