Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7.03,,Ajla DEL PONTE,15 JUL 1996,SUI,1,,"Arena, Toruń (POL) (i)",07 MAR 2021,1209
2,7.05,,Kemba NELSON,23 FEB 2000,JAM,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2021,1202
3,7.08,,Dina ASHER-SMITH,04 DEC 1995,GBR,1,,"Europahalle, Karlsruhe (GER) (i)",29 JAN 2021,1192
3,7.08,,Javianne OLIVER,26 DEC 1994,USA,1,,"Arena, Toruń (POL) (i)",17 FEB 2021,1192
5,7.09,,Twanisha TERRY,24 JAN 1999,USA,1h2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1188
6,7.10,,Blessing OKAGBARE,09 OCT 1988,NGR,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",07 FEB 2021,1185
6,7.10,,Aleia HOBBS,24 FEB 1996,USA,1h2,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1185
6,7.10,,Ewa SWOBODA,26 JUL 1997,POL,1,,"Arena, Toruń (POL) (i)",20 FEB 2021,1185
9,7.11,,Kiara GRANT,08 OCT 2000,JAM,1h1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1182
10,7.12,,Amelie-Sophie LEDERER,22 APR 1994,GER,1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",20 FEB 2021,1178
10,7.12,,Marybeth SANT-PRICE,06 APR 1995,USA,1f1,,"Steinhauer Fieldhouse, Golden, CO (USA) (i)",02 DEC 2021,1178
12,7.14,,Mikiah BRISCO,14 JUL 1996,USA,1,,"LSU Carl Maddox Fieldhouse, Baton Rouge, LA (USA) (i)",16 JAN 2021,1171
12,7.14,,Christania WILLIAMS,17 OCT 1994,JAM,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",07 FEB 2021,1171
14,7.15,,Julien ALFRED,10 JUN 2001,LCA,1h2,,"Gilliam Indoor Track, College Station, TX (USA) (i)",06 FEB 2021,1168
14,7.15,,Kayla WHITE,14 SEP 1996,USA,1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1168
14,7.15,,Joella LLOYD,12 APR 2002,ANT,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 FEB 2021,1168
14,7.15,,Jada BAYLARK,17 OCT 1997,USA,3h2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1168
18,7.16,,Orlann OMBISSA-DZANGUE,26 MAY 1991,FRA,2,,"Europahalle, Karlsruhe (GER) (i)",29 JAN 2021,1164
18,7.16,,Candace HILL,11 FEB 1999,USA,1h1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1164
18,7.16,,Lotta KEMPPINEN,01 APR 1998,FIN,1,,"Hipposhalli, Jyväskylä (FIN) (i)",20 FEB 2021,1164
21,7.17,,Teahna DANIELS,25 MAR 1997,USA,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",07 FEB 2021,1161
21,7.17,,Rosângela SANTOS,20 DEC 1990,BRA,2,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1161
21,7.17,,Hannah CUNLIFFE,09 JAN 1996,USA,2,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1161
21,7.17,,Kristina MAKARENKO,28 FEB 1997,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",15 FEB 2021,1161
25,7.18,,Tatjana PINTO,02 JUL 1992,GER,1h,,"Leichtathletikhallen Manfort, Leverkusen (GER) (i)",23 JAN 2021,1158
25,7.18,,Tamari DAVIS,15 FEB 2003,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",06 FEB 2021,1158
25,7.18,,Tamara CLARK,09 JAN 1999,USA,3h1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 MAR 2021,1158
28,7.19,,Carolle ZAHI,12 JUN 1994,FRA,1f1,,"Stadium Miramas Métropole, Miramas (FRA) (i)",22 JAN 2021,1154
28,7.19,,Dezerea BRYANT,27 APR 1993,USA,3f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",06 FEB 2021,1154
28,7.19,,Jenna PRANDINI,20 NOV 1992,USA,4,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1154
28,7.19,,Jennifer MONTAG,11 FEB 1998,GER,2,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",20 FEB 2021,1154
28,7.19,,Yasmin KWADWO,09 NOV 1990,GER,3,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",20 FEB 2021,1154
33,7.20,,Morolake AKINOSUN,17 MAY 1994,USA,4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 JAN 2021,1151
33,7.20,,Rebekka HAASE,02 JAN 1993,GER,4,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",20 FEB 2021,1151
33,7.20,,Brianna DUNCAN,06 OCT 1998,USA,1,,"US Air Force Academy Cadet Field House, Colorado Springs, CO (USA) (i)",27 FEB 2021,1151
36,7.21,,Gabrielle THOMAS,07 DEC 1996,USA,5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 JAN 2021,1147
36,7.21,,Lisa MAYER,02 MAY 1996,GER,4,,"Europahalle, Karlsruhe (GER) (i)",29 JAN 2021,1147
