Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,30:38.35,,Sally KIPYEGO,19 DEC 1985,KEN,1f1,,"Palo Alto, CA (USA)",01 MAY 2011,1212
2,30:39.57,,Shalane FLANAGAN,08 JUL 1981,USA,2f1,,"Palo Alto, CA (USA)",01 MAY 2011,1211
3,30:48.98,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,"DS, Daegu (KOR)",27 AUG 2011,1203
4,30:53.59,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,3,,"DS, Daegu (KOR)",27 AUG 2011,1198
5,30:54.29,,Kayoko FUKUSHI,25 MAR 1982,JPN,3f1,,"Palo Alto, CA (USA)",01 MAY 2011,1198
6,30:56.43,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,4,,"DS, Daegu (KOR)",27 AUG 2011,1196
7,30:56.55,,Meselech MELKAMU,19 APR 1985,ETH,5,,"DS, Daegu (KOR)",27 AUG 2011,1196
8,31:05.05,,Meseret DEFAR,19 NOV 1983,ETH,1,,Nuoro (ITA),13 JUL 2011,1188
9,31:08.92,,Werknesh KIDANE,07 JAN 1981,ETH,1,,Birmingham (GBR),30 JUL 2011,1185
10,31:10.02,,Megumi KINUKAWA,07 AUG 1989,JPN,1,,Abashiri (JPN),22 JUN 2011,1184
11,31:16.65,,Kara GOUCHER,09 JUL 1978,USA,2,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1178
12,31:17.80,,Belaynesh OLJIRA,26 JUN 1990,ETH,3,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1177
13,31:20.38,,Tigist KIROS GEBRESELASSIE,08 JUN 1992,ETH,4,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1174
14,31:21.57,,Shitaye ESHETE,21 MAY 1990,BRN,6,,"DS, Daegu (KOR)",27 AUG 2011,1173
15,31:24.09,,Wude AYALEW,04 JUL 1987,ETH,5,,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1171
16,31:24.20,,Lineth CHEPKURUI,23 FEB 1987,KEN,4f1,,"Palo Alto, CA (USA)",01 MAY 2011,1171
17,31:26.10,,Joyce CHEPKIRUI,20 AUG 1988,KEN,1,,Melbourne (AUS),10 DEC 2011,1169
18,31:27.98,,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1,,Fukagawa (JPN),25 JUN 2011,1168
19,31:28.66,,Molly HUDDLE,31 AUG 1984,USA,5f1,,"Palo Alto, CA (USA)",01 MAY 2011,1167
20,31:30.22,,Emily CHEBET,18 FEB 1986,KEN,2,,Melbourne (AUS),10 DEC 2011,1166
21,31:30.37,,Jennifer RHINES,01 JUL 1974,USA,3,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1165
22,31:33.42,,Dulce FÉLIX,23 OCT 1982,POR,2,,Pontevedra (ESP),02 APR 2011,1163
23,31:34.35,,Kayo SUGIHARA,24 FEB 1983,JPN,6f1,,"Palo Alto, CA (USA)",01 MAY 2011,1162
24,31:37.14,,Desiree DAVILA,26 JUL 1983,USA,4,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1159
25,31:38.15,,Jiali WANG,01 FEB 1986,CHN,1,,Hefei (CHN),08 SEP 2011,1158
26,31:39.11,,Sara MOREIRA,17 OCT 1985,POR,1,,Oslo (NOR),04 JUN 2011,1158
27,31:39.77,,Rong CHEN,18 MAY 1988,CHN,2,,Hefei (CHN),08 SEP 2011,1157
28,31:41.31,,Eloise WELLINGS,09 NOV 1982,AUS,7f1,,"Palo Alto, CA (USA)",01 MAY 2011,1156
