Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,29:17.45,,Almaz AYANA,21 NOV 1991,ETH,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1287
2,29:32.53,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,2,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1273
3,29:42.56,,Tirunesh DIBABA,01 OCT 1985,ETH,3,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1264
4,29:53.51,,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,4,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1254
5,30:07.78,,Betsy SAINA,30 JUN 1988,KEN,5,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1240
6,30:13.17,,Molly HUDDLE,31 AUG 1984,USA,6,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1235
7,30:26.41,,Yasemin CAN,11 DEC 1996,TUR,7,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1223
8,30:26.66,,Gelete BURKA,23 JAN 1986,ETH,8,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1223
9,30:36.75,,Netsanet GUDETA,12 FEB 1991,ETH,4,,Hengelo (NED),29 JUN 2016,1214
10,30:37.38,,Genet YALEW,31 DEC 1992,ETH,5,,Hengelo (NED),29 JUN 2016,1213
11,30:40.59,,Senbere TEFERI,03 MAY 1995,ETH,6,,Hengelo (NED),29 JUN 2016,1210
12,30:50.25,,Belaynesh OLJIRA,26 JUN 1990,ETH,7,,Hengelo (NED),29 JUN 2016,1202
13,30:54.12,,Ababel YESHANEH,22 JUL 1991,ETH,8,,Hengelo (NED),29 JUN 2016,1198
14,30:54.61,,Tadelech BEKELE,11 APR 1991,ETH,9,,Hengelo (NED),29 JUN 2016,1198
15,31:10.25,,Alia SAEED MOHAMMED,18 MAY 1991,UAE,2,,Dubai (UAE),23 APR 2016,1183
16,31:14.07,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,9,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1180
17,31:14.52,,Gotytom GEBRESLASE,15 JAN 1995,ETH,10,,Hengelo (NED),29 JUN 2016,1180
18,31:14.94,,Eloise WELLINGS,09 NOV 1982,AUS,10,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1179
19,31:15.38,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,1f1,,"Palo Alto, CA (USA)",01 MAY 2016,1179
20,31:16.38,,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,2f1,,"Palo Alto, CA (USA)",01 MAY 2016,1178
21,31:18.16,,Ayuko SUZUKI,08 OCT 1991,JPN,3f1,,"Palo Alto, CA (USA)",01 MAY 2016,1176
22,31:19.03,,Dulce FÉLIX,23 OCT 1982,POR,2,,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1176
23,31:22.92,,Hanami SEKINE,26 FEB 1996,JPN,2,,Nagoya (JPN),24 JUN 2016,1172
24,31:26.94,,Emily INFELD,21 MAR 1990,USA,11,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1168
25,31:27.73,,Jackline CHEPNGENO,16 JAN 1993,KEN,2,,Durban (RSA),25 JUN 2016,1168
26,31:28.28,,Joyciline JEPKOSGEI,08 DEC 1993,KEN,3,,Durban (RSA),25 JUN 2016,1167
27,31:28.43,,Sarah LAHTI,18 FEB 1995,SWE,12,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1167
28,31:28.69,,Diane NUKURI,01 DEC 1984,BDI,13,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1167
29,31:30.74,,Fionnuala MCCORMACK,24 SEP 1984,IRL,4,,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1165
30,31:32.43,,Susan KUIJKEN,08 JUL 1986,NED,14,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1164
31,31:33.44,,Joanne PAVEY,20 SEP 1973,GBR,15,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1163
