Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,29:36.67,Sifan HASSAN,01 JAN 1993,NED,1,,"Blankers-Koen Stadion, Hengelo (NED)",10 OCT 2020,1269
2,30:20.44,Hitomi NIIYA,26 FEB 1988,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1229
3,30:38.18,Rosemary WANJIRU,09 DEC 1994,KEN,1,,"Athletic Track, Abashiri (JPN)",15 JUL 2020,1213
4,30:57.73,Tsehay GEMECHU,12 DEC 1998,ETH,2,,"Blankers-Koen Stadion, Hengelo (NED)",10 OCT 2020,1195
5,31:06.46,Sarah CHELANGAT,05 JUN 2001,UGA,3,,"Blankers-Koen Stadion, Hengelo (NED)",10 OCT 2020,1187
6,31:08.09,Evaline CHIRCHIR,02 FEB 1998,KEN,4,,"Blankers-Koen Stadion, Hengelo (NED)",10 OCT 2020,1185
7,31:09.79,Rachel SCHNEIDER,18 JUL 1991,USA,1f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1184
8,31:10.08,Weini KELATI FREZGHI,01 DEC 1996,USA,2f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1184
9,31:10.84,Alicia MONSON,13 MAY 1998,USA,3f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1183
10,31:11.07,Sharon LOKEDI,10 MAR 1994,KEN,4f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1183
11,31:11.56,Mao ICHIYAMA,29 MAY 1997,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1182
12,31:12.28,Natosha ROGERS,07 MAY 1991,USA,5f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1182
13,31:15.65,Kellyn TAYLOR,22 JUL 1986,USA,6f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1179
14,31:22.86,Danielle SHANAHAN,13 AUG 1994,USA,7f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1172
15,31:23.30,Mao ICHIYAMA,29 MAY 1997,JPN,2,,"Athletic Track, Abashiri (JPN)",15 JUL 2020,1172
16,31:24.47,Stephanie BRUCE,14 JAN 1984,USA,8f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1171
17,31:25.17,Gloria KITE,10 JAN 1998,KEN,5,,"Blankers-Koen Stadion, Hengelo (NED)",10 OCT 2020,1170
18,31:30.19,Sayaka SATO,27 MAY 1994,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1166
19,31:31.52,Rina NABESHIMA,16 DEC 1993,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1164
20,31:34.39,Mikuni YADA,29 OCT 1999,JPN,5,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1162
21,31:34.94,Honami MAEDA,17 JUL 1996,JPN,1,,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020,1161
22,31:35.63,Erika KEMP,26 JAN 1995,USA,9f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1161
23,31:36.04,Ayumi HAGIWARA,01 JUN 1992,JPN,6,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1160
24,31:36.19,Sakiho TSUTSUI,19 JAN 1996,JPN,7,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1160
25,31:37.71,Yuka ANDO,16 MAR 1994,JPN,8,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1159
26,31:39.86,Rika KASEDA,02 MAR 1999,JPN,9,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1157
27,31:40.67,Therese JOHAUG,25 JUN 1988,NOR,1,,"Bislett Stadion, Oslo (NOR)",11 JUN 2020,1156
28,31:45.27,Elaina TABB,17 DEC 1991,USA,10f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1152
29,31:45.83,Tabithanjeri KAMAU,03 JUL 2000,KEN,1f2,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",05 DEC 2020,1152
30,31:46.84,Shiori YANO,11 FEB 1995,JPN,10,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1151
31,31:48.72,Olivia PRATT,21 JAN 1994,USA,11f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1149
32,31:54.63,Laura GALVÁN,05 OCT 1991,MEX,12f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1144
33,32:01.25,Lauren PAQUETTE,27 JUN 1986,USA,13f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1138
34,32:03.40,Rina NABESHIMA,16 DEC 1993,JPN,1f2,,"Prefectural Stadium, Kumagaya (JPN)",18 SEP 2020,1136
