Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,30:55.80,,Paula RADCLIFFE,17 DEC 1973,GBR,1,,Barakaldo (ESP),07 APR 2001,1196
2,31:16.94,,Asmae LEGHZAOUI,30 AUG 1976,MAR,1,,Tunis (TUN),12 SEP 2001,1177
3,31:22.76,,Nataliya BERKUT,30 MAY 1975,UKR,1,,Kyiv (UKR),02 JUL 2001,1172
4,31:26.34,,Susie POWER,26 MAR 1975,AUS,1,,Melbourne (AUS),06 DEC 2001,1169
5,31:29.55,,Irina MIKITENKO,23 AUG 1972,GER,2,,Barakaldo (ESP),07 APR 2001,1166
6,31:30.6h,,Lyudmila BIKTASHEVA,25 JUL 1974,RUS,1,,Tula (RUS),08 JUL 2001,1165
7,31:32.70,,Berhane ADERE,23 NOV 1973,ETH,1,,Villeneuve d'Ascq (FRA),17 JUN 2001,1163
8,31:33.08,,Olivera JEVTIĆ,24 JUL 1977,YUG,2,,Tunis (TUN),12 SEP 2001,1163
9,31:38.08,,Ayelech WORKU,12 JUN 1979,ETH,2,,Villeneuve d'Ascq (FRA),17 JUN 2001,1159
10,31:38.18,,Restituta JOSEPH KEMI,30 JUL 1971,TAN,3,,Villeneuve d'Ascq (FRA),17 JUN 2001,1158
11,31:39.80,,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,1,,Kobe (JPN),14 OCT 2001,1157
12,31:41.32,,Takako KOTORIDA,02 APR 1977,JPN,1,,Kobe (JPN),22 APR 2001,1156
13,31:41.74,,Leah MALOT,07 JUN 1972,KEN,4,,Villeneuve d'Ascq (FRA),17 JUN 2001,1155
14,31:42.05,,Kayoko FUKUSHI,25 MAR 1982,JPN,1,,Kanazawa (JPN),29 SEP 2001,1155
15,31:43.41,,Werknesh KIDANE,07 JAN 1981,ETH,5,,Villeneuve d'Ascq (FRA),17 JUN 2001,1154
16,31:43.59,,Yanmei DONG,16 FEB 1977,CHN,1,,Guangzhou (CHN),19 NOV 2001,1154
17,31:45.06,,Mihaela Maria BOTEZAN-PRUNDUS,21 NOV 1976,ROU,1,,Bucureşti (ROU),09 JUN 2001,1152
18,31:47.82,,Yoshiko FUJINAGA,15 AUG 1981,JPN,2,,Kobe (JPN),22 APR 2001,1150
19,31:48.19,,Derartu TULU,21 MAR 1972,ETH,1,,Brisbane (AUS),07 SEP 2001,1150
