Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,29:29.73,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1276
2,29:37.80,,Sifan HASSAN,01 JAN 1993,NED,1,,"FBK Stadium, Hengelo (NED)",03 JUN 2023,1268
3,29:47.42,,Grace Loibach NAWOWUNA,10 NOV 2003,KEN,2,,"FBK Stadium, Hengelo (NED)",03 JUN 2023,1259
4,29:57.45,,Ejgayehu TAYE,10 FEB 2000,ETH,2,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1250
5,29:59.03,,Mizan ALEM,22 JAN 2002,ETH,1,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1248
6,29:59.15,,Lemlem HAILU,25 MAY 2001,ETH,3,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1248
7,30:00.86,,Eilish MCCOLGAN,25 NOV 1990,GBR,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1247
8,30:03.82,,Alicia MONSON,13 MAY 1998,USA,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1244
9,30:04.45,,Tsigie GEBRESELAMA,30 SEP 2000,ETH,3,,"FBK Stadium, Hengelo (NED)",03 JUN 2023,1243
10,30:23.69,,Girmawit GEBRZIHAIR,21 NOV 2001,ETH,5,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1226
11,30:26.40,,Selah BUSIENEI,27 DEC 1991,KEN,4,,"FBK Stadium, Hengelo (NED)",03 JUN 2023,1223
12,30:27.94,,Betty CHELANGAT,07 MAR 2003,KEN,5,,"FBK Stadium, Hengelo (NED)",03 JUN 2023,1222
13,30:39.60,,Bosena MULATIE,21 NOV 2001,ETH,6,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1211
14,30:48.26,,Elly HENES,13 OCT 1998,USA,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1203
