Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,28:54.14,,Beatrice CHEBET,05 MAR 2000,KEN,1,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1309
2,29:05.92,,Gudaf TSEGAY,23 JAN 1997,ETH,2,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1298
3,29:26.89,,Lilian Kasait RENGERUK,03 MAY 1997,KEN,3,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1278
4,29:27.59,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1278
5,29:48.34,,Tsigie GEBRESELAMA,30 SEP 2000,ETH,1f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1258
6,30:04.97,,Janeth CHEPNGETICH,23 JUL 1998,KEN,5,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1243
7,30:06.43,,Emmaculate Anyango ACHOL,02 APR 2000,KEN,6,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1242
8,30:07.42,,Catherine Reline AMANANG'OLE,05 OCT 2002,KEN,7,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241
9,30:22.77,,Faith CHEPKOECH,12 MAY 2003,KEN,8,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1227
10,30:24.04,,Sarah CHELANGAT,05 JUN 2001,UGA,9,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1225
11,30:27.30,,Miriam CHEBET,18 SEP 2002,KEN,10,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1222
12,30:33.82,,Weini KELATI FREZGHI,01 DEC 1996,USA,2f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1216
13,30:34.86,,Grace Loibach NAWOWUNA,10 NOV 2003,KEN,11,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1216
14,30:35.66,,Lauren RYAN,15 MAR 1998,AUS,3f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1215
15,30:36.84,,Megan KEITH,23 APR 2002,GBR,4f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1214
16,30:44.86,,Loice CHEMNUNG,22 FEB 1997,KEN,12,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1206
17,30:50.43,,Parker VALBY,27 SEP 2002,USA,1f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",11 APR 2024,1201
18,30:52.43,,Daisy JEPKEMEI,13 FEB 1996,KAZ,13,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1200
19,30:53.31,,Rino GOSHIMA,29 OCT 1997,JPN,1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1199
20,31:03.46,,Fiona O'KEEFFE,24 MAY 1998,USA,2,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1190
21,31:04.02,,Rachel SMITH,18 JUL 1991,USA,5f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1189
22,31:04.80,,Karissa SCHWEIZER,04 MAY 1996,USA,6f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1188
23,31:05.31,,Keira D'AMATO,21 OCT 1984,USA,7f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1188
24,31:07.23,,Elly HENES,13 OCT 1998,USA,8f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1186
25,31:09.42,,Judy Jepngetich CHEPASKWONY,24 DEC 2002,KEN,,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1184
26,31:10.53,,Haruka KOKAI,20 JAN 2003,JPN,2,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1183
26,31:10.53,,Amanda VESTRI,01 SEP 1999,USA,3,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1183
28,31:13.18,,Klara LUKAN,08 SEP 2000,SLO,4,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1181
29,31:15.39,,Mercy CHELANGAT,11 JUL 1997,KEN,9f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1179
30,31:19.72,,Emily LIPARI,19 NOV 1992,USA,10f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1175
31,31:22.94,,Francine NIYOMUKUNZI,01 AUG 1999,BDI,5,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1172
32,31:26.78,,Glenrose XABA,31 DEC 1994,RSA,6,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1169
33,31:26.80,,Laura GALVÁN,05 OCT 1991,MEX,11f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1169
34,31:28.18,,Everlyn KEMBOI,,USA,12f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1167
35,31:28.69,,Erika KEMP,26 JAN 1995,USA,13f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1167
36,31:30.95,,Tekan BERHE,20 JAN 2003,ETH,7,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1165
37,31:32.52,,Sara HALL,15 APR 1983,USA,14f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1163
38,31:33.07,,Florencia BORELLI,30 OCT 1992,ARG,15f2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1163
39,31:35.28,,Jessica MCLAIN,15 FEB 1992,USA,1,,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1161
40,31:36.37,,Jessica WARNER-JUDD,07 JAN 1995,GBR,9,,"Parliament Hill Fields Athletics Track, London (GBR)",18 MAY 2024,1160
41,31:36.45,,Dolphine Nyaboke OMARE,26 JUL 2001,KEN,1,,"Egao Kenko Stadium, Kumamoto (JPN)",13 APR 2024,1160
42,31:36.62,,Pauline KAMULU,30 DEC 1994,KEN,1,,"Prefectural Stadium, Kumagaya (JPN)",18 MAY 2024,1160
