Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,30:20.75,,Tirunesh DIBABA,01 OCT 1985,ETH,1,,"Olympic Stadium, London (GBR)",03 AUG 2012,1228
2,30:24.85,,Florence KIPLAGAT,27 FEB 1987,KEN,2,,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1225
3,30:26.37,,Sally KIPYEGO,19 DEC 1985,KEN,2,,"Olympic Stadium, London (GBR)",03 AUG 2012,1223
4,30:26.70,,Belaynesh OLJIRA,26 JUN 1990,ETH,3,,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1223
5,30:30.44,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,3,,"Olympic Stadium, London (GBR)",03 AUG 2012,1220
6,30:39.38,,Werknesh KIDANE,07 JAN 1981,ETH,4,,"Olympic Stadium, London (GBR)",03 AUG 2012,1211
7,30:47.25,,Shitaye ESHETE,21 MAY 1990,BRN,6,,"Olympic Stadium, London (GBR)",03 AUG 2012,1204
8,30:53.20,,Joanne PAVEY,20 SEP 1973,GBR,7,,"Olympic Stadium, London (GBR)",03 AUG 2012,1199
9,30:55.63,,Julia BLEASDALE,09 SEP 1981,GBR,8,,"Olympic Stadium, London (GBR)",03 AUG 2012,1197
10,30:59.19,,Hitomi NIIYA,26 FEB 1988,JPN,9,,"Olympic Stadium, London (GBR)",03 AUG 2012,1193
11,31:09.28,,Aberu KEBEDE,12 SEP 1986,ETH,5,,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1184
12,31:10.35,,Kayoko FUKUSHI,25 MAR 1982,JPN,10,,"Olympic Stadium, London (GBR)",03 AUG 2012,1183
13,31:10.69,,Amy CRAGG,21 JAN 1984,USA,11,,"Olympic Stadium, London (GBR)",03 AUG 2012,1183
14,31:12.68,,Janet CHEROBON-BAWCOM,22 AUG 1978,USA,12,,"Olympic Stadium, London (GBR)",03 AUG 2012,1181
15,31:12.80,,Lisa UHL,31 AUG 1987,USA,13,,"Olympic Stadium, London (GBR)",03 AUG 2012,1181
16,31:15.97,,Betsy SAINA,30 JUN 1988,KEN,1f1,,"Palo Alto, CA (USA)",29 APR 2012,1178
17,31:16.44,,Sara MOREIRA,17 OCT 1985,POR,14,,"Olympic Stadium, London (GBR)",03 AUG 2012,1178
18,31:28.71,,Mika YOSHIKAWA,16 SEP 1984,JPN,1,,Osaka (JPN),08 JUN 2012,1167
19,31:29.22,,Fionnula BRITTON,24 SEP 1984,IRL,3f1,,"Palo Alto, CA (USA)",29 APR 2012,1166
20,31:33.76,,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1f2,,Fukuoka (JPN),21 SEP 2012,1162
21,31:35.81,,Christelle DAUNAY,05 DEC 1974,FRA,3,,Bilbao (ESP),03 JUN 2012,1161
22,31:36.76,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,4,,Bilbao (ESP),03 JUN 2012,1160
23,31:41.54,,Sule UTURA,08 FEB 1990,ETH,6,,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1155
24,31:42.25,,Caroline NYAKAGWA,12 DEC 1986,KEN,7,,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1155
25,31:44.75,,Dulce FÉLIX,23 OCT 1982,POR,1,,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1153
26,31:45.14,,Nadia EJJAFINI,08 NOV 1977,ITA,5,,Bilbao (ESP),03 JUN 2012,1152
27,31:48.53,,Abebech AFEWORK,11 DEC 1990,ETH,8,,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1149
28,31:49.23,,Deena KASTOR,14 FEB 1973,USA,7f1,,"Palo Alto, CA (USA)",29 APR 2012,1149
29,31:51.32,,Olga SKRYPAK,02 DEC 1990,UKR,3,,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1147
30,31:51.91,,Yuriko KOBAYASHI,12 DEC 1988,JPN,2f2,,Fukuoka (JPN),21 SEP 2012,1146
