Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,29:01.03,,Letesenbet GIDEY,20 MAR 1998,ETH,1,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1303
2,29:06.82,,Sifan HASSAN,01 JAN 1993,NED,1,,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1297
3,29:39.42,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Estádio José Vieira de Carvalho, Maia (POR)",08 MAY 2021,1267
4,29:50.77,,Kalkidan GEZAHEGNE,08 MAY 1991,BRN,2,,"Estádio José Vieira de Carvalho, Maia (POR)",08 MAY 2021,1256
5,30:06.01,,Tsigie GEBRESELAMA,30 SEP 2000,ETH,2,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1242
6,30:19.29,,Tsehay GEMECHU,12 DEC 1998,ETH,3,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1230
7,30:20.77,,Yalemzerf YEHUALAW,03 AUG 1999,ETH,4,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1228
8,30:24.27,,Hellen OBIRI,13 DEC 1989,KEN,4,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1225
9,30:37.24,,Irine Jepchumba KIMAIS,10 OCT 1998,KEN,2,,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1213
10,30:37.31,,Daisy CHEROTICH,30 MAY 1997,KEN,3,,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1213
11,30:41.93,,Francine NIYONSABA,05 MAY 1993,BDI,5,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1209
12,30:44.00,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,6,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1207
13,30:45.21,,Seira FUWA,25 MAR 2003,JPN,1,,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",11 DEC 2021,1206
14,30:45.81,,Sheila CHEPKIRUI,27 DEC 1990,KEN,1,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1206
15,30:46.51,,Joan Chelimo MELLY,10 NOV 1990,KEN,2,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1205
16,30:47.42,,Elise CRANNY,09 MAY 1996,USA,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1204
17,30:47.99,,Karissa SCHWEIZER,04 MAY 1996,USA,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1204
18,30:49.23,,Eva CHERONO,15 AUG 1996,KEN,3,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1202
19,30:50.84,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,,"Bislett Stadion, Oslo (NOR)",08 MAY 2021,1201
20,30:55.90,,Dorcas Jepchumba KIMELI,05 JUL 1997,KEN,6,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1196
21,30:58.94,,Eilish MCCOLGAN,25 NOV 1990,GBR,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1194
22,30:59.01,,Joyce Chepkemoi TELE,03 MAY 1995,KEN,4,,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1194
23,31:00.71,,Ririka HIRONAKA,24 NOV 2000,JPN,7,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1192
24,31:01.54,,Bosena MULATIE,21 NOV 2001,ETH,5,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1191
25,31:01.71,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,"St. Michael's HS, Austin, TX (USA)",27 FEB 2021,1191
26,31:03.82,,Emily SISSON,12 OCT 1991,USA,1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1189
27,31:08.05,,Meraf BAHTA,24 JUN 1989,SWE,7,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1185
28,31:08.57,,Emily INFELD,21 MAR 1990,USA,4,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1185
29,31:09.42,,Vibian CHEPKURUI,05 JUN 1994,KEN,8,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1184
30,31:09.56,,Sutume Asefa KEBEDE,11 DEC 1994,ETH,7,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1184
31,31:10.02,,Rino GOSHIMA,29 OCT 1997,JPN,1,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1184
32,31:10.05,,Yasemin CAN,11 DEC 1996,TUR,11,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1184
33,31:10.20,,Fancy CHEMUTAI,20 MAR 1995,KEN,9,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1183
34,31:10.27,,Sheila CHELANGAT,11 APR 1998,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 JUN 2021,1183
35,31:11.09,,Violah CHEPTOO,01 MAR 1989,KEN,10,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1183
36,31:11.11,,Nancy JELAGAT,1986,KEN,4,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 JUN 2021,1183
37,31:11.12,,Sarah LAHTI,18 FEB 1995,SWE,11,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1183
38,31:12.86,,Dolshi TESFU,17 JUN 1999,ERI,8,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1181
39,31:13.04,,Gloria KITE,10 JAN 1998,KEN,5,,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1181
40,31:13.94,,Andrea SECCAFIEN,27 AUG 1990,CAN,1,,"Irvine, CA (USA)",14 MAY 2021,1180
41,31:15.05,,Mercyline CHELANGAT,17 DEC 1997,UGA,6,,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1179
42,31:18.18,,Yuka ANDO,16 MAR 1994,JPN,2,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2021,1176
43,31:18.55,,Alicia MONSON,13 MAY 1998,USA,3,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1176
44,31:19.50,,Selamawit TEFERI,24 MAR 1994,ISR,2f1,,"Birmingham University Athletics Track, Birmingham (GBR)",05 JUN 2021,1175
45,31:19.89,,Dominique SCOTT,24 JUN 1992,RSA,7,,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1175
46,31:20.96,,Jess JUDD,07 JAN 1995,GBR,3f1,,"Birmingham University Athletics Track, Birmingham (GBR)",05 JUN 2021,1174
47,31:21.65,,Ednah KURGAT,15 JUN 1991,USA,2,,"Irvine, CA (USA)",14 MAY 2021,1173
48,31:21.78,,Marielle HALL,28 JAN 1992,USA,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1173
49,31:21.90,,Sara HALL,15 APR 1983,USA,3,,"Irvine, CA (USA)",14 MAY 2021,1173
50,31:22.34,,Narumi KOBAYASHI,17 APR 2000,JPN,1,,"Athletic Track, Abashiri (JPN)",10 JUL 2021,1173
51,31:25.19,,Makena MORLEY,21 NOV 1996,USA,4,,"Irvine, CA (USA)",14 MAY 2021,1170
52,31:25.91,,Amy-Eloise MARKOVC,05 AUG 1995,GBR,5,,"Irvine, CA (USA)",14 MAY 2021,1169
53,31:29.93,,Laura GALVÁN,05 OCT 1991,MEX,7,,"Irvine, CA (USA)",14 MAY 2021,1166
54,31:30.25,,Sally KIPYEGO,19 DEC 1985,USA,8,,"Irvine, CA (USA)",14 MAY 2021,1166
55,31:32.88,,Therese JOHAUG,25 JUN 1988,NOR,2,,"Bislett Stadion, Oslo (NOR)",08 MAY 2021,1163
56,31:33.77,,Miriam DATTKE,24 JUN 1998,GER,12,,"Olympiastadion, Stockholm (SWE)",04 MAY 2021,1162
57,31:35.20,,Kidsan ALEMA,29 JUL 1995,ETH,9,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1161
58,31:39.32,,Ai HOSODA,27 NOV 1995,JPN,2,,"Athletic Track, Abashiri (JPN)",10 JUL 2021,1157
59,31:39.67,,Asnakesh AWOKE,01 NOV 1995,ETH,10,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1157
60,31:39.97,,Rose DAVIES,21 DEC 1999,AUS,1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",26 JAN 2021,1157
61,31:40.25,,Kim CONLEY,14 MAR 1986,USA,6,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021,1157
62,31:41.00,,Harumi OKAMOTO,07 FEB 1998,JPN,2,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021,1156
63,31:42.9h,,Vicoty CHEPNGENO,12 NOV 1993,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAR 2021,1154
64,31:42.92,,Rachel SCHNEIDER,18 JUL 1991,USA,5,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1154
65,31:43.26,,Isobel BATT-DOYLE,14 SEP 1995,AUS,2,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",26 JAN 2021,1154
66,31:43.34,,Sharon LOKEDI,10 MAR 1994,KEN,1,,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021,1154
67,31:43.70,,Verity OCKENDEN,31 AUG 1991,GBR,4f1,,"Birmingham University Athletics Track, Birmingham (GBR)",05 JUN 2021,1154
