Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,30:16.32,Almaz AYANA,21 NOV 1991,ETH,1,,"Olympic Stadium, London (GBR)",05 AUG 2017,1233
2,30:40.87,Gelete BURKA,23 JAN 1986,ETH,1,,"Blankers-Koen Stadion, Hengelo (NED)",10 JUN 2017,1210
3,30:41.68,Senbere TEFERI,03 MAY 1995,ETH,2,,"Blankers-Koen Stadion, Hengelo (NED)",10 JUN 2017,1209
4,30:44.57,Belaynesh OLJIRA,26 JUN 1990,ETH,3,,"Blankers-Koen Stadion, Hengelo (NED)",10 JUN 2017,1207
5,30:56.48,Dera DIDA,26 OCT 1996,ETH,4,,"Blankers-Koen Stadion, Hengelo (NED)",10 JUN 2017,1196
6,31:02.69,Tirunesh DIBABA,01 OCT 1985,ETH,2,,"Olympic Stadium, London (GBR)",05 AUG 2017,1190
7,31:03.50,Agnes Jebet TIROP,23 OCT 1995,KEN,3,,"Olympic Stadium, London (GBR)",05 AUG 2017,1190
8,31:05.14,Rahma TUSA,14 SEP 1993,ETH,5,,"Blankers-Koen Stadion, Hengelo (NED)",10 JUN 2017,1188
9,31:07.56,Veronica WANJIRU,29 OCT 1989,KEN,6,,"Blankers-Koen Stadion, Hengelo (NED)",10 JUN 2017,1186
10,31:11.86,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,4,,"Olympic Stadium, London (GBR)",05 AUG 2017,1182
11,31:13.06,Meraf BAHTA,24 JUN 1989,SWE,1,,"Palo Alto, CA (USA)",05 MAY 2017,1181
12,31:17.20,Amy CRAGG,21 JAN 1984,USA,2,,"Palo Alto, CA (USA)",05 MAY 2017,1177
13,31:18.20,Yasemin CAN,11 DEC 1996,TUR,1,,Baku (AZE),20 MAY 2017,1176
14,31:19.00,Desi Jisa MOKONIN,12 JUL 1997,BRN,7,,"Blankers-Koen Stadion, Hengelo (NED)",10 JUN 2017,1176
15,31:19.86,Molly HUDDLE,31 AUG 1984,USA,1,,"Sacramento, CA (USA)",22 JUN 2017,1175
16,31:20.24,Susan KRUMINS,08 JUL 1986,NED,5,,"Olympic Stadium, London (GBR)",05 AUG 2017,1174
17,31:20.45,Emily INFELD,21 MAR 1990,USA,6,,"Olympic Stadium, London (GBR)",05 AUG 2017,1174
18,31:21.11,Irine Chepet CHEPTAI,04 FEB 1992,KEN,7,,"Olympic Stadium, London (GBR)",05 AUG 2017,1174
19,31:22.67,Emily INFELD,21 MAR 1990,USA,2,,"Sacramento, CA (USA)",22 JUN 2017,1172
20,31:24.78,Molly HUDDLE,31 AUG 1984,USA,8,,"Olympic Stadium, London (GBR)",05 AUG 2017,1170
21,31:25.61,Gotytom GEBRESLASE,15 JAN 1995,ETH,3,,"Palo Alto, CA (USA)",05 MAY 2017,1170
22,31:25.64,Emily SISSON,12 OCT 1991,USA,3,,"Sacramento, CA (USA)",22 JUN 2017,1170
23,31:26.36,Emily SISSON,12 OCT 1991,USA,9,,"Olympic Stadium, London (GBR)",05 AUG 2017,1169
24,31:27.30,Ayuko SUZUKI,08 OCT 1991,JPN,10,,"Olympic Stadium, London (GBR)",05 AUG 2017,1168
25,31:29.71,Zinash DEBEBE,12 OCT 1996,ETH,8,,"Blankers-Koen Stadion, Hengelo (NED)",10 JUN 2017,1166
26,31:31.12,Shalane FLANAGAN,08 JUL 1981,USA,4,,"Sacramento, CA (USA)",22 JUN 2017,1165
27,31:32.53,Emily SISSON,12 OCT 1991,USA,4,,"Palo Alto, CA (USA)",05 MAY 2017,1163
28,31:33.33,Yuka TAKASHIMA,12 MAY 1988,JPN,5,,"Palo Alto, CA (USA)",05 MAY 2017,1163
29,31:35.48,Yasemin CAN,11 DEC 1996,TUR,11,,"Olympic Stadium, London (GBR)",05 AUG 2017,1161
30,31:35.88,Kim CONLEY,14 MAR 1986,USA,6,,"Palo Alto, CA (USA)",05 MAY 2017,1160
31,31:37.81,Rose CHELIMO,12 JUL 1989,BRN,2,,Baku (AZE),20 MAY 2017,1159
32,31:38.66,Shitaye ESHETE,21 MAY 1990,BRN,12,,"Olympic Stadium, London (GBR)",05 AUG 2017,1158
33,31:38.68,Shalane FLANAGAN,08 JUL 1981,USA,1,,"Portland, OR (USA)",10 JUN 2017,1158
34,31:39.41,Mizuki MATSUDA,31 MAY 1995,JPN,1,,Osaka (JPN),23 JUN 2017,1157
35,31:39.80,Yasemin CAN,11 DEC 1996,TUR,1,,Bydgoszcz (POL),14 JUL 2017,1157
36,31:40.48,Mercyline CHELANGAT,17 DEC 1997,UGA,13,,"Olympic Stadium, London (GBR)",05 AUG 2017,1156
37,31:41.10,Madeleine HILLS,15 MAY 1987,AUS,7,,"Palo Alto, CA (USA)",05 MAY 2017,1156
38,31:41.23,Rosemary WANJIRU,09 DEC 1994,KEN,1,,Akita (JPN),20 MAY 2017,1156
39,31:41.65,Ayuko SUZUKI,08 OCT 1991,JPN,2,,Osaka (JPN),23 JUN 2017,1155
40,31:41.74,Ayuko SUZUKI,08 OCT 1991,JPN,8,,"Palo Alto, CA (USA)",05 MAY 2017,1155
41,31:43.40,Juliet CHEKWEL,25 MAY 1990,UGA,1,,Marina di Carrara (ITA),22 APR 2017,1154
42,31:45.02,Camille BUSCOMB,11 JUL 1990,NZL,9,,"Palo Alto, CA (USA)",05 MAY 2017,1152
43,31:47.13,Pauline KAMULU,30 DEC 1994,KEN,2,,Akita (JPN),20 MAY 2017,1150
44,31:47.37,Failuna MATANGA,28 OCT 1992,TAN,9,,"Blankers-Koen Stadion, Hengelo (NED)",10 JUN 2017,1150
45,31:48.81,Miyuki UEHARA,22 NOV 1995,JPN,3,,Osaka (JPN),23 JUN 2017,1149
46,31:49.01,Mao ICHIYAMA,29 MAY 1997,JPN,10,,"Palo Alto, CA (USA)",05 MAY 2017,1149
