Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,29:17.45,Almaz AYANA,21 NOV 1991,ETH,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1287
2,29:32.53,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,2,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1273
3,29:42.56,Tirunesh DIBABA,01 OCT 1985,ETH,3,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1264
4,29:53.51,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,4,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1254
5,30:07.00,Almaz AYANA,21 NOV 1991,ETH,1,,Hengelo (NED),29 JUN 2016,1241
6,30:07.78,Betsy SAINA,30 JUN 1988,KEN,5,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1240
7,30:13.17,Molly HUDDLE,31 AUG 1984,USA,6,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1235
8,30:26.41,Yasemin CAN,11 DEC 1996,TUR,7,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1223
9,30:26.66,Gelete BURKA,23 JAN 1986,ETH,8,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1223
10,30:26.94,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,1,,Durban (RSA),25 JUN 2016,1223
11,30:28.47,Gelete BURKA,23 JAN 1986,ETH,2,,Hengelo (NED),29 JUN 2016,1221
12,30:28.53,Tirunesh DIBABA,01 OCT 1985,ETH,3,,Hengelo (NED),29 JUN 2016,1221
13,30:36.75,Netsanet GUDETA,12 FEB 1991,ETH,4,,Hengelo (NED),29 JUN 2016,1214
14,30:37.38,Genet YALEW,31 DEC 1992,ETH,5,,Hengelo (NED),29 JUN 2016,1213
15,30:40.59,Senbere TEFERI,03 MAY 1995,ETH,6,,Hengelo (NED),29 JUN 2016,1210
16,30:50.25,Belaynesh OLJIRA,26 JUN 1990,ETH,7,,Hengelo (NED),29 JUN 2016,1202
17,30:54.12,Ababel YESHANEH,22 JUL 1991,ETH,8,,Hengelo (NED),29 JUN 2016,1198
18,30:54.61,Tadelech BEKELE,11 APR 1991,ETH,9,,Hengelo (NED),29 JUN 2016,1198
19,30:56.26,Netsanet GUDETA,12 FEB 1991,ETH,1,,Herzogenaurach (GER),13 MAY 2016,1196
20,30:58.26,Genet YALEW,31 DEC 1992,ETH,2,,Herzogenaurach (GER),13 MAY 2016,1194
21,31:04.59,Belaynesh OLJIRA,26 JUN 1990,ETH,1,,Dubai (UAE),23 APR 2016,1189
22,31:10.25,Alia SAEED MOHAMMED,18 MAY 1991,UAE,2,,Dubai (UAE),23 APR 2016,1183
23,31:12.86,Yasemin CAN,11 DEC 1996,TUR,1,,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1181
24,31:14.07,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,9,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1180
25,31:14.52,Gotytom GEBRESLASE,15 JAN 1995,ETH,10,,Hengelo (NED),29 JUN 2016,1180
26,31:14.94,Eloise WELLINGS,09 NOV 1982,AUS,10,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1179
27,31:15.38,Irine Chepet CHEPTAI,04 FEB 1992,KEN,1f1,,"Palo Alto, CA (USA)",01 MAY 2016,1179
28,31:16.38,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,2f1,,"Palo Alto, CA (USA)",01 MAY 2016,1178
29,31:18.16,Ayuko SUZUKI,08 OCT 1991,JPN,3f1,,"Palo Alto, CA (USA)",01 MAY 2016,1176
30,31:18.73,Ayuko SUZUKI,08 OCT 1991,JPN,1,,Nagoya (JPN),24 JUN 2016,1176
31,31:19.03,Dulce FÉLIX,23 OCT 1982,POR,2,,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1176
32,31:22.92,Hanami SEKINE,26 FEB 1996,JPN,2,,Nagoya (JPN),24 JUN 2016,1172
33,31:23.45,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,3,,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1172
34,31:26.94,Emily INFELD,21 MAR 1990,USA,11,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1168
35,31:27.73,Jackline CHEPNGENO,16 JAN 1993,KEN,2,,Durban (RSA),25 JUN 2016,1168
36,31:28.28,Joyciline JEPKOSGEI,08 DEC 1993,KEN,3,,Durban (RSA),25 JUN 2016,1167
37,31:28.43,Sarah LAHTI,18 FEB 1995,SWE,12,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1167
38,31:28.69,Diane NUKURI,01 DEC 1984,BDI,13,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1167
39,31:30.58,Yasemin CAN,11 DEC 1996,TUR,1,,Mersin (TUR),01 MAY 2016,1165
40,31:30.74,Fionnuala MCCORMACK,24 SEP 1984,IRL,4,,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1165
41,31:32.43,Susan KUIJKEN,08 JUL 1986,NED,14,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1164
42,31:33.22,Gotytom GEBRESLASE,15 JAN 1995,ETH,3,,Dubai (UAE),23 APR 2016,1163
43,31:33.44,Joanne PAVEY,20 SEP 1973,GBR,15,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1163
44,31:34.61,Joanne PAVEY,20 SEP 1973,GBR,5,,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1162
45,31:35.76,Yuka TAKASHIMA,12 MAY 1988,JPN,3,,Nagoya (JPN),24 JUN 2016,1161
46,31:35.92,Jessica MARTIN,01 OCT 1992,GBR,16,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1160
47,31:36.16,Alexi PAPPAS,28 MAR 1990,GRE,17,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1160
48,31:36.37,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,,Eldoret (KEN),30 JUN 2016,1160
49,31:36.44,Yuka TAKASHIMA,12 MAY 1988,JPN,18,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1160
50,31:36.90,Darya MASLOVA,06 MAY 1995,KGZ,19,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1160
51,31:37.43,Veronica INGLESE,22 NOV 1990,ITA,6,,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1159
52,31:37.45,Marielle HALL,28 JAN 1992,USA,4f1,,"Palo Alto, CA (USA)",01 MAY 2016,1159
53,31:37.91,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,5f1,,"Palo Alto, CA (USA)",01 MAY 2016,1159
54,31:37.99,Juliet CHEKWEL,25 MAY 1990,UGA,1,,Rubiera (ITA),24 APR 2016,1159
55,31:38.02,Jessica MARTIN,01 OCT 1992,GBR,7,,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1159
56,31:38.61,Buze DIRIBA,09 FEB 1994,ETH,6f1,,"Palo Alto, CA (USA)",01 MAY 2016,1158
57,31:38.80,Miyuki UEHARA,22 NOV 1995,JPN,7f1,,"Palo Alto, CA (USA)",01 MAY 2016,1158
58,31:39.73,Gotytom GEBRESLASE,15 JAN 1995,ETH,3,,Herzogenaurach (GER),13 MAY 2016,1157
59,31:40.70,Kellyn TAYLOR,22 JUL 1986,USA,8f1,,"Palo Alto, CA (USA)",01 MAY 2016,1156
60,31:40.99,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,1,,Nairobi (KEN),27 MAY 2016,1156
61,31:41.62,Molly HUDDLE,31 AUG 1984,USA,1,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1155
62,31:41.8h,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,1,,Nairobi (KEN),07 MAY 2016,1155
63,31:42.02,Veronica INGLESE,22 NOV 1990,ITA,9f1,,"Palo Alto, CA (USA)",01 MAY 2016,1155
64,31:42.9h,Johanna PEIPONEN,18 DEC 1990,FIN,1,,Kempele (FIN),21 MAY 2016,1154
65,31:43.79,Liz COSTELLO,23 FEB 1988,USA,10f1,,"Palo Alto, CA (USA)",01 MAY 2016,1153
66,31:44.44,Hanami SEKINE,26 FEB 1996,JPN,20,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1153
67,31:45.82,Salomé NYIRARUKUNDO,20 DEC 1997,RWA,4,,Durban (RSA),25 JUN 2016,1152
68,31:46.09,Emily INFELD,21 MAR 1990,USA,2,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1151
69,31:46.85,Alexi PAPPAS,28 MAR 1990,GRE,11f1,,"Palo Alto, CA (USA)",01 MAY 2016,1151
70,31:48.24,Hisami ISHII,10 AUG 1995,JPN,1f1,,Abashiri (JPN),11 JUL 2016,1149
71,31:48.90,Hanami SEKINE,26 FEB 1996,JPN,12f1,,"Palo Alto, CA (USA)",01 MAY 2016,1149
72,31:51.47,Dominique SCOTT,24 JUN 1992,RSA,21,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1147
73,31:51.84,Erin FINN,19 NOV 1994,USA,13f1,,"Palo Alto, CA (USA)",01 MAY 2016,1146
74,31:52.94,Laura THWEATT,17 DEC 1988,USA,1f1,,"Palo Alto, CA (USA)",01 APR 2016,1145
75,31:53.14,Natasha WODAK,17 DEC 1981,CAN,22,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1145
76,31:53.44,Eloise WELLINGS,09 NOV 1982,AUS,1,,Leiden (NED),11 JUN 2016,1145
77,31:54.20,Aliphine Chepkerker TULIAMUK,05 APR 1989,KEN,2f1,,"Palo Alto, CA (USA)",01 APR 2016,1144
78,31:54.77,Marielle HALL,28 JAN 1992,USA,3,,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1144
79,31:54.87,Sarah LAHTI,18 FEB 1995,SWE,1f2,,"Palo Alto, CA (USA)",01 MAY 2016,1144
