Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,29:54.66,,Tirunesh DIBABA,01 OCT 1985,ETH,1,,"National Stadium, Beijing (CHN)",15 AUG 2008,1252
2,30:22.22,,Shalane FLANAGAN,08 JUL 1981,USA,2,,"National Stadium, Beijing (CHN)",15 AUG 2008,1227
3,30:26.50,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,3,,"National Stadium, Beijing (CHN)",15 AUG 2008,1223
4,30:35.54,,Kimberley SMITH,19 NOV 1981,NZL,2f1,,"Palo Alto, CA (USA)",04 MAY 2008,1215
5,30:35.84,,Mariya KONOVALOVA,14 AUG 1974,RUS,4,,"National Stadium, Beijing (CHN)",15 AUG 2008,1215
6,30:38.33,,Mestawat TUFA,14 SEP 1983,ETH,1,,Nijmegen (NED),25 JUN 2008,1212
7,30:39.96,,Lucy Kabuu WANGUI,24 MAR 1984,KEN,5,,"National Stadium, Beijing (CHN)",15 AUG 2008,1211
8,30:40.27,,Lornah KIPLAGAT,01 MAY 1974,NED,6,,"National Stadium, Beijing (CHN)",15 AUG 2008,1211
9,30:46.70,,Inga ABITOVA,06 MAR 1982,RUS,1,,Kazan (RUS),17 JUL 2008,1205
10,30:55.16,,Kara GOUCHER,09 JUL 1978,USA,8,,"National Stadium, Beijing (CHN)",15 AUG 2008,1197
11,30:57.8h,,Peninah ARUSEI,23 FEB 1979,KEN,1,,Steenwijk (NED),18 JUL 2008,1195
12,30:58.48,,Hilde KIBET,27 MAR 1981,NED,1,,Utrecht (NED),30 MAY 2008,1194
13,31:01.14,,Kayoko FUKUSHI,25 MAR 1982,JPN,9,,"National Stadium, Beijing (CHN)",15 AUG 2008,1192
14,31:04.05,,Ejegayehu DIBABA,21 MAR 1982,ETH,2,,Ostrava (CZE),12 JUN 2008,1189
15,31:04.88,,Tatyana ARYASOVA,02 APR 1979,RUS,3,,Kazan (RUS),17 JUL 2008,1188
16,31:04.93,,Meselech MELKAMU,19 APR 1985,ETH,3,,Ostrava (CZE),12 JUN 2008,1188
17,31:06.84,,Wude AYALEW,04 JUL 1987,ETH,4,,Ostrava (CZE),12 JUN 2008,1187
18,31:06.93,,Aheza KIROS,16 OCT 1985,ETH,5,,Ostrava (CZE),12 JUN 2008,1186
19,31:08.24,,Grace MOMANYI,13 FEB 1981,KEN,6,,Ostrava (CZE),12 JUN 2008,1185
20,31:12.30,,Joanne PAVEY,20 SEP 1973,GBR,10,,"National Stadium, Beijing (CHN)",15 AUG 2008,1182
21,31:13.50,,Viktoriya KLIMINA,01 MAR 1976,RUS,4,,Kazan (RUS),17 JUL 2008,1181
22,31:14.08,,Eveline Nganga WAMBUI,04 APR 1986,KEN,1f1,,Yamagata (JPN),26 SEP 2008,1180
23,31:14.21,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,11,,"National Stadium, Beijing (CHN)",15 AUG 2008,1180
24,31:15.79,,Jane Jepkosgei KIPTOO,08 AUG 1982,KEN,8,,Ostrava (CZE),12 JUN 2008,1178
25,31:19.54,,Marina IVANOVA,19 JAN 1982,RUS,5,,Kazan (RUS),17 JUL 2008,1175
26,31:19.73,,Philes ONGORI,19 JUL 1986,KEN,1,,Kobe (JPN),27 APR 2008,1175
26,31:19.73,,Yoko SHIBUI,14 MAR 1979,JPN,2,,Kobe (JPN),27 APR 2008,1175
28,31:23.21,,Megumi KINUKAWA,07 AUG 1989,JPN,1,,Niigata (JPN),13 OCT 2008,1172
29,31:25.45,,Sally KIPYEGO,19 DEC 1985,KEN,3f1,,"Palo Alto, CA (USA)",04 MAY 2008,1170
30,31:27.12,,Molly HUDDLE,31 AUG 1984,USA,5f1,,"Palo Alto, CA (USA)",04 MAY 2008,1168
31,31:27.80,,Tiki GELANA,22 OCT 1987,ETH,9,,Ostrava (CZE),12 JUN 2008,1168
32,31:30.23,,Madaí PÉREZ,02 FEB 1980,MEX,6f1,,"Palo Alto, CA (USA)",04 MAY 2008,1166
33,31:30.31,,Jennifer RHINES,01 JUL 1974,USA,7f1,,"Palo Alto, CA (USA)",04 MAY 2008,1165
34,31:31.01,,Doris Chepkwemoi CHANGEYWO,12 DEC 1984,KEN,10,,Ostrava (CZE),12 JUN 2008,1165
35,31:31.12,,Yingying ZHANG,04 JAN 1990,CHN,14,,"National Stadium, Beijing (CHN)",15 AUG 2008,1165
36,31:31.45,,Noriko MATSUOKA,02 MAY 1979,JPN,1,,Niigata (JPN),01 JUN 2008,1164
37,31:31.87,,Xiaoqin DONG,02 JAN 1983,CHN,8f1,,"Palo Alto, CA (USA)",04 MAY 2008,1164
38,31:31.95,,Yurika NAKAMURA,01 APR 1986,JPN,3,,Kobe (JPN),27 APR 2008,1164
39,31:35.77,,Kate REED,28 SEP 1982,GBR,9f1,,"Palo Alto, CA (USA)",04 MAY 2008,1161
40,31:36.54,,Yukiko AKABA,18 OCT 1979,JPN,4,,Kobe (JPN),27 APR 2008,1160
41,31:38.92,,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,11,,Ostrava (CZE),12 JUN 2008,1158
42,31:39.20,,Dulce María RODRÍGUEZ,14 AUG 1972,MEX,10f1,,"Palo Alto, CA (USA)",04 MAY 2008,1158
43,31:39.38,,Julia Mombi MURAGA,25 JAN 1985,KEN,2,,Kumagaya (JPN),17 MAY 2008,1157
44,31:40.38,,Xue BAI,13 DEC 1988,CHN,2,,Beijing (CHN),22 MAY 2008,1156
45,31:41.60,,Rong CHEN,18 MAY 1988,CHN,3,,Beijing (CHN),22 MAY 2008,1155
46,31:42.86,,Hiroko MIYAUCHI,19 JUN 1983,JPN,2,,Niigata (JPN),01 JUN 2008,1154
47,31:43.60,,Amy YODER BEGLEY,11 JAN 1978,USA,3,,"Eugene, OR (USA)",27 JUN 2008,1154
48,31:47.03,,Nataliya BERKUT,30 MAY 1975,UKR,1,,Kyiv (UKR),01 JUL 2008,1151
49,31:49.29,,Hayley YELLING,03 JAN 1974,GBR,2,,Utrecht (NED),30 MAY 2008,1149
50,31:50.15,,Yelena SOKOLOVA,27 DEC 1979,RUS,6,,Kazan (RUS),17 JUL 2008,1148
51,31:51.19,,Winfredah KEBASO,16 APR 1985,KEN,1,,Kobe (JPN),11 OCT 2008,1147
52,31:53.96,,Xiaolin ZHU,20 FEB 1984,CHN,4,,Beijing (CHN),22 MAY 2008,1144
53,31:54.24,,Yuri KANO,27 OCT 1978,JPN,1,,Kushiro (JPN),16 JUL 2008,1144
54,31:57.71,,Irina MIKITENKO,23 AUG 1972,GER,1,,Menden (GER),03 MAY 2008,1141
55,31:58.50,,Philomena CHEYECH,05 JUL 1982,KEN,2,,Kobe (JPN),11 OCT 2008,1140
56,31:59.90,,Aya MANOME,30 AUG 1982,JPN,3,,Niigata (JPN),01 JUN 2008,1139
57,32:04.41,,Preeja SREEDHARAN,13 MAR 1982,IND,2,,Watford (GBR),14 JUN 2008,1135
58,32:07.31,,Pauline Kiragu WANGURU,26 AUG 1980,KEN,1,,Shizuoka (JPN),03 MAY 2008,1133
59,32:07.54,,Fernanda RIBEIRO,23 JUN 1969,POR,1,,Lisboa (POR),28 JUN 2008,1132
60,32:07.69,,Adriana FERNÁNDEZ MIRANDA,04 APR 1971,MEX,11f1,,"Palo Alto, CA (USA)",04 MAY 2008,1132
61,32:07.78,,Isabel CHECA,27 DEC 1982,ESP,1,,Vigo (ESP),12 JUL 2008,1132
62,32:07.94,,Mari OZAKI,16 JUL 1975,JPN,5,,Kobe (JPN),27 APR 2008,1132
63,32:09.02,,Anikó KÁLOVICS,13 MAY 1977,HUN,3,,Istanbul (TUR),12 APR 2008,1131
64,32:09.29,,Alena SAMOKHVALOVA,21 NOV 1980,RUS,7,,Kazan (RUS),17 JUL 2008,1131
65,32:11.13,,Lisa UHL,31 AUG 1987,USA,1f1,,"Palo Alto, CA (USA)",04 APR 2008,1129
66,32:12.14,,Ryoko KIZAKI,21 JUN 1985,JPN,1,,Shibetsu (JPN),08 JUN 2008,1128
67,32:12.96,,Yoshimi OZAKI,01 JUL 1981,JPN,4,,Niigata (JPN),01 JUN 2008,1128
68,32:13.79,,Viktoriya TRUSHENKO,19 JUL 1984,RUS,8,,Kazan (RUS),17 JUL 2008,1127
69,32:14.01,,Irina PERMITINA,03 FEB 1968,RUS,9,,Kazan (RUS),17 JUL 2008,1127
70,32:14.10,,Hiromi OMINAMI,15 NOV 1975,JPN,4f1,,Yamagata (JPN),26 SEP 2008,1127
71,32:14.88,,Mara YAMAUCHI,13 AUG 1973,GBR,3,,Kobe (JPN),11 OCT 2008,1126
72,32:14.91,,Blake PHILLIPS-RUSSELL,24 JUL 1975,USA,2f1,,"Palo Alto, CA (USA)",04 APR 2008,1126
73,32:16.19,,Inês MONTEIRO,18 MAY 1980,POR,2,,Lisboa (POR),28 JUN 2008,1125
74,32:16.50,,Krisztina PAPP,17 DEC 1982,HUN,12,,Ostrava (CZE),12 JUN 2008,1125
75,32:17.31,,Chika HORIE,15 FEB 1981,JPN,7,,Kobe (JPN),27 APR 2008,1124
76,32:18.72,,Amy CRAGG,21 JAN 1984,USA,14f1,,"Palo Alto, CA (USA)",04 MAY 2008,1123
77,32:19.43,,Genet GETANEH,06 JAN 1986,ETH,13,,Ostrava (CZE),12 JUN 2008,1122
78,32:20.13,,Karima Saleh JASSEM,18 FEB 1988,BRN,14,,Ostrava (CZE),12 JUN 2008,1121
79,32:21.13,,Chunxiu ZHOU,15 NOV 1978,CHN,5,,Beijing (CHN),22 MAY 2008,1120
80,32:23.43,,Yingying ZHU,18 AUG 1988,CHN,1,,Hangzhou (CHN),13 APR 2008,1118
81,32:24.17,,Chengcheng JIANG,05 NOV 1986,CHN,2,,Hangzhou (CHN),13 APR 2008,1118
82,32:25.82,,Chong ZHANG,16 MAR 1984,CHN,3,,Hangzhou (CHN),13 APR 2008,1116
83,32:28.37,,Madoka OGI,26 OCT 1983,JPN,5f1,,Yamagata (JPN),26 SEP 2008,1114
84,32:28.63,,Dulce FÉLIX,23 OCT 1982,POR,3,,Lisboa (POR),28 JUN 2008,1114
85,32:29.17,,Qiuhong XI,04 SEP 1984,CHN,4,,Hangzhou (CHN),13 APR 2008,1113
86,32:29.29,,Takami OMINAMI,15 NOV 1975,JPN,3,,Kushiro (JPN),16 JUL 2008,1113
87,32:29.52,,Camelia Alina TECUŢĂ-GHERASIM,10 NOV 1971,ROU,4,,Istanbul (TUR),12 APR 2008,1113
88,32:29.69,,Andrea GROVE-MCDONOUGH,10 JUL 1973,CAN,15f1,,"Palo Alto, CA (USA)",04 MAY 2008,1113
89,32:29.82,,Katie MCGREGOR,02 SEP 1977,USA,4,,"Eugene, OR (USA)",27 JUN 2008,1113
90,32:30.09,,Ikumi WAKAMATSU,22 JUN 1974,JPN,4,,Kushiro (JPN),16 JUL 2008,1113
91,32:31.43,,Rie MATSUMOTO,19 NOV 1984,JPN,2,,Fukagawa (JPN),11 JUN 2008,1111
92,32:31.45,,Kirsten Melkevik OTTERBU,29 MAY 1970,NOR,1,,Roskilde (DEN),25 MAY 2008,1111
93,32:32.22,,Irina SERGEYEVA,26 DEC 1987,RUS,10,,Kazan (RUS),17 JUL 2008,1111
94,32:33.02,,Magdalena LEWY-BOULET,01 AUG 1973,USA,3f1,,"Palo Alto, CA (USA)",04 APR 2008,1110
95,32:33.45,,Nathalie DE VOS,09 DEC 1982,BEL,22,,"National Stadium, Beijing (CHN)",15 AUG 2008,1110
96,32:35.47,,Ana DIAS,15 JAN 1974,POR,4,,Lisboa (POR),28 JUN 2008,1108
97,32:36.98,,Maria Elena VALENCIA JIMÉNEZ,25 MAY 1983,MEX,16f1,,"Palo Alto, CA (USA)",04 MAY 2008,1107
98,32:37.59,,Yukari SAHAKU,05 NOV 1988,JPN,12,,Kobe (JPN),27 APR 2008,1106
99,32:40.2h,,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,5,,Nairobi (KEN),04 JUL 2008,1104
100,32:43.28,,Olga KRAVTSOVA,25 JUL 1981,BLR,6,,Istanbul (TUR),12 APR 2008,1101
101,32:43.66,,Akane TAIRA,03 NOV 1982,JPN,8,,Niigata (JPN),01 JUN 2008,1101
102,32:46.31,,Huirong CHEN,01 JUN 1988,CHN,8,,Beijing (CHN),22 MAY 2008,1099
103,32:46.60,,Sara SLATTERY,02 OCT 1981,USA,7,,"Eugene, OR (USA)",27 JUN 2008,1098
104,32:47.48,,Serena BURLA,29 JUL 1982,USA,17f2,,"Palo Alto, CA (USA)",04 MAY 2008,1098
105,32:47.70,,Mikiko HARA,06 FEB 1986,JPN,5,,Kushiro (JPN),16 JUL 2008,1097
106,32:49.13,,Kseniya AGAFONOVA,04 MAR 1983,RUS,11,,Kazan (RUS),17 JUL 2008,1096
107,32:50.97,,Kathy NEWBERRY,31 AUG 1978,USA,19f1,,"Palo Alto, CA (USA)",04 MAY 2008,1094
108,32:51.68,,Jiali WANG,01 FEB 1986,CHN,3,,Shijiazhuang (CHN),13 OCT 2008,1094
109,32:53.12,,Miki OHIRA,28 JUN 1981,JPN,13,,Kobe (JPN),27 APR 2008,1093
110,32:53.67,,Wioletta FRANKIEWICZ,09 JUN 1977,POL,1,,Kozienice (POL),03 MAY 2008,1092
111,32:53.74,,Dorota GRUCA,05 DEC 1970,POL,16,,Ostrava (CZE),12 JUN 2008,1092
112,32:54.51,,Haruka OBARA,19 NOV 1986,JPN,1f2,,Yamagata (JPN),26 SEP 2008,1091
113,32:54.55,,Remi NAKASATO,24 JUN 1988,JPN,14,,Kobe (JPN),27 APR 2008,1091
114,32:55.38,,Maki SUZAWA,09 SEP 1988,JPN,7,,Shizuoka (JPN),03 MAY 2008,1091
115,32:55.82,,Aki FUJIKAWA,14 NOV 1978,JPN,6,,Kushiro (JPN),16 JUL 2008,1090
116,32:56.19,,Lara TAMSETT,12 OCT 1988,AUS,1,,Melbourne (AUS),11 DEC 2008,1090
117,32:58.23,,Yuko MACHIDA,11 AUG 1980,JPN,3f2,,Yamagata (JPN),26 SEP 2008,1088
118,32:58.36,,Volha MININA,03 NOV 1985,BLR,7,,Istanbul (TUR),12 APR 2008,1088
119,32:59.15,,Yuka IZUMI,18 JAN 1985,JPN,4f2,,Yamagata (JPN),26 SEP 2008,1087
120,32:59.63,,Chaofeng JIA,16 NOV 1988,CHN,1,,Zhaoqing (CHN),10 NOV 2008,1087
121,33:00.22,,Ikuyo YAMASHITA,17 JUN 1985,JPN,5f2,,Yamagata (JPN),26 SEP 2008,1086
122,33:01.56,,Seika IWAMURA,04 JUL 1984,JPN,6f2,,Yamagata (JPN),26 SEP 2008,1085
123,33:01.75,,Yumi HIRATA,22 JUN 1981,JPN,9f1,,Yamagata (JPN),26 SEP 2008,1085
124,33:02.27,,Yumiko HARA,09 JAN 1982,JPN,7f2,,Yamagata (JPN),26 SEP 2008,1085
125,33:03.93,,Misaki KATSUMATA,26 DEC 1985,JPN,8f2,,Yamagata (JPN),26 SEP 2008,1083
126,33:04.32,,Liping QIE,12 JAN 1987,CHN,5,,Hangzhou (CHN),13 APR 2008,1083
127,33:05.13,,Yoshie UEHASHI,16 AUG 1983,JPN,9f2,,Yamagata (JPN),26 SEP 2008,1082
128,33:06.39,,Yuanyuan JIANG,20 DEC 1986,CHN,6,,Hangzhou (CHN),13 APR 2008,1081
129,33:06.88,,Mai ITO,23 MAY 1984,JPN,10f2,,Yamagata (JPN),26 SEP 2008,1081
130,33:08.37,,Stephanie BRUCE,14 JAN 1984,USA,20f2,,"Palo Alto, CA (USA)",04 MAY 2008,1079
131,33:08.59,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,17,,Ostrava (CZE),12 JUN 2008,1079
132,33:08.67,,Ayumi HAYASHI,07 JUN 1982,JPN,11f2,,Yamagata (JPN),26 SEP 2008,1079
133,33:10.0h,,Catherine NDEREBA,21 JUL 1972,KEN,1,,Nairobi (KEN),31 MAY 2008,1078
134,33:13.39,,Oksana SKLYARENKO,04 MAY 1981,UKR,2,,Kyiv (UKR),01 JUL 2008,1075
135,33:13.74,,Megumi SEIKE,26 FEB 1987,JPN,12f1,,Yamagata (JPN),26 SEP 2008,1075
136,33:15.55,,Galina ALEKSANDROVA,15 OCT 1975,RUS,12,,Kazan (RUS),17 JUL 2008,1073
137,33:15.63,,Kizaki MAI,08 OCT 1988,JPN,1,,Yokohama (JPN),25 DEC 2008,1073
138,33:16.01,,Seika NISHIKAWA,17 JUL 1987,JPN,8,,Shizuoka (JPN),03 MAY 2008,1073
139,33:16.53,,Jill SWOPE,24 APR 1984,USA,3,,"Portland, OR (USA)",31 MAY 2008,1072
140,33:16.61,,Tetyana KRIVOBOK-MEZENTSEVA,17 JAN 1972,UKR,9,,Istanbul (TUR),12 APR 2008,1072
141,33:16.76,,Silviya SKVORTSOVA,16 NOV 1974,RUS,13,,Kazan (RUS),17 JUL 2008,1072
142,33:17.01,,Diane NUKURI,01 DEC 1984,BDI,4f1,,"Palo Alto, CA (USA)",04 APR 2008,1072
143,33:17.15,,Allison GRACE,01 DEC 1982,USA,4,,"Portland, OR (USA)",31 MAY 2008,1072
144,33:18.12,,Melissa COOK,22 NOV 1979,USA,10,,"Eugene, OR (USA)",27 JUN 2008,1071
145,33:18.31,,Tara STORAGE,27 JUL 1981,USA,5f1,,"Palo Alto, CA (USA)",04 APR 2008,1071
146,33:18.56,,Desiree DAVILA,26 JUL 1983,USA,11,,"Eugene, OR (USA)",27 JUN 2008,1071
147,33:18.84,,Saori NEJO,16 MAY 1982,JPN,3,,Shibetsu (JPN),08 JUN 2008,1070
148,33:19.27,,Kara STORAGE,27 JUL 1981,USA,6f1,,"Palo Alto, CA (USA)",04 APR 2008,1070
149,33:19.34,,Bok-eun CHUNG,20 FEB 1982,KOR,1,,Yeochun (KOR),14 OCT 2008,1070
150,33:19.42,,Alex GITS,14 APR 1989,USA,21f2,,"Palo Alto, CA (USA)",04 MAY 2008,1070
151,33:19.45,,Soon-duk KANG,29 OCT 1974,KOR,2,,Yeochun (KOR),14 OCT 2008,1070
152,33:19.60,,Melissa GRELLI,,USA,7f1,,"Palo Alto, CA (USA)",04 APR 2008,1070
153,33:20.41,,Man JIN,05 DEC 1984,CHN,7,,Hangzhou (CHN),13 APR 2008,1069
154,33:20.63,,Yinuo XU,23 DEC 1988,CHN,8,,Hangzhou (CHN),13 APR 2008,1069
155,33:20.84,,Yoko MIYAUCHI,19 JUN 1983,JPN,4,,Shibetsu (JPN),08 JUN 2008,1069
156,33:21.50,,Yingjie SUN,19 JAN 1979,CHN,9,,Hangzhou (CHN),13 APR 2008,1068
157,33:22.13,,Takami NISHIYAMA,17 OCT 1980,JPN,4,,Fukagawa (JPN),11 JUN 2008,1068
158,33:22.43,,Azucena DÍAZ,19 DEC 1982,ESP,2,,Vigo (ESP),12 JUL 2008,1067
159,33:22.58,,Michi NUMATA,06 MAY 1989,JPN,1,,Tokyo (JPN),12 SEP 2008,1067
160,33:22.64,,Jinxue CHANG,09 MAR 1988,CHN,4,,Zhaoqing (CHN),10 NOV 2008,1067
161,33:22.88,,Heather GIBSON,05 DEC 1979,USA,23f2,,"Palo Alto, CA (USA)",04 MAY 2008,1067
162,33:23.05,,Annie BERSAGEL,30 MAR 1983,USA,4,,Watford (GBR),14 JUN 2008,1067
163,33:23.76,,Hitomi NAKAMURA,23 JUN 1987,JPN,10,,Kushiro (JPN),16 JUL 2008,1066
164,33:24.76,,Karolina NADOLSKA,06 SEP 1981,POL,18,,Ostrava (CZE),12 JUN 2008,1065
165,33:25.72,,Lijuan LIU,01 APR 1988,CHN,10,,Hangzhou (CHN),13 APR 2008,1065
166,33:26.01,,Kasumi OYAGI,19 JUN 1984,JPN,11,,Kushiro (JPN),16 JUL 2008,1064
167,33:27.09,,Tomoko YAMAGUCHI,,JPN,12,,Kushiro (JPN),16 JUL 2008,1063
168,33:27.18,,Noriko HIGUCHI,23 MAY 1985,JPN,5,,Shibetsu (JPN),08 JUN 2008,1063
169,33:27.21,,Yuliya ARKHIPOVA,07 MAR 1981,KGZ,14,,Kazan (RUS),17 JUL 2008,1063
170,33:27.64,,Danette SHEEHAN,30 JUL 1986,CAN,1,,"Villanova, PA (USA)",03 MAY 2008,1063
171,33:28.00,,Meghan ARMSTRONG,06 JAN 1986,USA,8f1,,"Palo Alto, CA (USA)",04 APR 2008,1063
172,33:28.33,,Eriko NOGUCHI,08 APR 1986,JPN,2,,Tokyo (JPN),12 SEP 2008,1062
173,33:28.83,,Akane WAKITA,15 DEC 1987,JPN,17,,Kobe (JPN),27 APR 2008,1062
174,33:29.0h,,Edith MASAI,04 APR 1967,KEN,1,,Nairobi (KEN),27 JUN 2008,1062
175,33:29.28,,Yukari TOKUDA,14 MAR 1988,JPN,2,,Yokohama (JPN),25 DEC 2008,1062
176,33:29.48,,Katrina RUNDHAUG,07 NOV 1984,USA,9f1,,"Palo Alto, CA (USA)",04 APR 2008,1061
177,33:30.31,,Simret RESTLE-APEL,04 MAY 1984,GER,2,,Menden (GER),03 MAY 2008,1061
178,33:30.63,,Pei FU,29 DEC 1989,CHN,11,,Hangzhou (CHN),13 APR 2008,1060
