Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,29:37.80,Sifan HASSAN,01 JAN 1993,NED,1,,"Blankers-Koen Stadion, Hengelo (NED)",03 JUN 2023,1268
2,29:47.42,Grace Loibach NAWOWUNA,10 NOV 2003,KEN,2,,"Blankers-Koen Stadion, Hengelo (NED)",03 JUN 2023,1259
3,29:59.03,Mizan ALEM,22 JAN 2002,ETH,1,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1248
4,30:00.86,Eilish MCCOLGAN,25 NOV 1990,GBR,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1247
5,30:03.82,Alicia MONSON,13 MAY 1998,USA,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1244
6,30:04.45,Tsigie GEBRESELAMA,30 SEP 2000,ETH,3,,"Blankers-Koen Stadion, Hengelo (NED)",03 JUN 2023,1243
7,30:26.40,Selah BUSIENEI,27 DEC 1991,KEN,4,,"Blankers-Koen Stadion, Hengelo (NED)",03 JUN 2023,1223
8,30:27.94,Betty CHELANGAT,07 APR 2003,KEN,5,,"Blankers-Koen Stadion, Hengelo (NED)",03 JUN 2023,1222
9,30:48.26,Elly HENES,13 OCT 1998,USA,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1203
10,30:48.69,Natosha ROGERS,07 MAY 1991,USA,4,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1203
11,30:52.77,Fiona O'KEEFFE,24 MAY 1998,USA,1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1199
12,30:55.05,Fiona O'KEEFFE,24 MAY 1998,USA,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1197
13,31:02.24,Diane VAN ES,22 MAR 1999,NED,2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1191
14,31:04.08,Laura GALVÁN,05 OCT 1991,MEX,6,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1189
15,31:04.16,Weini KELATI FREZGHI,01 DEC 1996,USA,2,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1189
16,31:06.42,Nadia BATTOCLETTI,12 APR 2000,ITA,3,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1187
17,31:09.28,Jessica WARNER-JUDD,07 JAN 1995,GBR,4,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1184
18,31:09.85,Hawi FEYSA,01 FEB 1999,ETH,5,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1184
19,31:10.21,Miriam DATTKE,24 JUN 1998,GER,6,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1183
20,31:11.40,Samantha HARRISON,01 FEB 1995,GBR,7,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1182
21,31:12.10,Ednah KURGAT,15 JUN 1991,USA,8,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1182
22,31:12.78,Camilla RICHARDSSON,14 SEP 1993,FIN,9,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1181
23,31:14.00,Dominique SCOTT,24 JUN 1992,RSA,7,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1180
24,31:14.94,Wuga HE,28 JUL 1998,CHN,3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1179
25,31:17.81,Amy-Eloise MARKOVC,05 AUG 1995,GBR,10,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1177
26,31:27.47,Francine NIYOMUKUNZI,01 AUG 1999,BDI,11,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1168
27,31:37.97,Samantha HARRISON,01 FEB 1995,GBR,6,,"Blankers-Koen Stadion, Hengelo (NED)",03 JUN 2023,1159
28,31:44.67,Dolphine Nyaboke OMARE,26 JUL 2001,KEN,1,,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1153
29,31:45.49,Dolphine Nyaboke OMARE,26 JUL 2001,KEN,1,,"Kanseki Stadium, Utsunomiya (JPN)",20 MAY 2023,1152
30,31:45.90,Leanne POMPEANI,25 JUN 1996,AUS,4,,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023,1152
31,31:48.35,Emily VENTERS,06 JUN 1999,USA,1f1,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023,1149
32,31:49.56,Rika KASEDA,02 MAR 1999,JPN,1,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1148
33,31:50.52,Joan Chelimo MELLY,10 NOV 1990,ROU,1,,"Tudor Vladimirescu Municipal Stadium, Târgu Jiu (ROU)",07 MAY 2023,1147
34,31:52.94,Carrie VERDON,08 MAR 1994,USA,8,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1145
35,31:55.80,Susanna SULLIVAN,13 MAY 1990,USA,9,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1143
35,31:55.80,Mercy CHELANGAT,11 JUL 1997,KEN,1f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",13 APR 2023,1143
37,31:59.00,Rino GOSHIMA,29 OCT 1997,JPN,2,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1140
38,32:01.83,Haruka KOKAI,20 JAN 2003,JPN,3,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1137
39,32:03.30,Everlyn KEMBOI,,USA,2f1,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023,1136
40,32:03.37,Isabel BARREIRO,26 APR 1999,ESP,1f1,,"Pista Los Silos, Burjassot (ESP)",25 MAR 2023,1136
41,32:05.35,Paula HERRERO,12 JUN 1996,ESP,2f1,,"Pista Los Silos, Burjassot (ESP)",25 MAR 2023,1134
42,32:05.56,Everlyn KEMBOI,,USA,1h1,,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,1134
43,32:05.83,Hilda CHEBET,02 DEC 2003,KEN,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",13 APR 2023,1134
44,32:07.62,Amelia MAZZA-DOWNIE,03 SEP 1999,AUS,3f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",13 APR 2023,1132
45,32:08.26,Amanda VESTRI,01 SEP 1999,USA,3f1,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023,1132
46,32:08.70,Cristina RUIZ,16 JAN 1999,ESP,3f1,,"Pista Los Silos, Burjassot (ESP)",25 MAR 2023,1131
47,32:09.52,Joy CHEPTOYEK,15 MAY 2002,UGA,7,,"Blankers-Koen Stadion, Hengelo (NED)",03 JUN 2023,1131
48,32:09.82,Lauren RYAN,15 MAR 1998,AUS,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1130
49,32:10.16,Abbie DONNELLY,02 SEP 1996,GBR,12,,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1130
50,32:10.59,Amy DAVIS,15 FEB 1997,USA,10,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023,1130
51,32:10.96,Annamaria KOSTARELLIS,12 AUG 1999,USA,2h1,,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,1129
52,32:11.15,Ririka HIRONAKA,24 NOV 2000,JPN,4,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023,1129
53,32:13.77,Annamaria KOSTARELLIS,12 AUG 1999,USA,4f1,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023,1127
54,32:14.34,Domenika MAYER,09 OCT 1990,GER,1,,"Stadion am Schwanenteich, Mittweida (GER)",06 MAY 2023,1126
55,32:15.47,Alina REH,23 MAY 1997,GER,1f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",03 JUN 2023,1125
