Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,30:16.32,,Almaz AYANA,21 NOV 1991,ETH,1,,"Olympic Stadium, London (GBR)",05 AUG 2017,1233
2,30:40.87,,Gelete BURKA,23 JAN 1986,ETH,1,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1210
3,30:41.68,,Senbere TEFERI,03 MAY 1995,ETH,2,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1209
4,30:44.57,,Belaynesh OLJIRA,26 JUN 1990,ETH,3,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1207
5,30:56.48,,Dera DIDA,26 OCT 1996,ETH,4,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1196
6,31:02.69,,Tirunesh DIBABA,01 OCT 1985,ETH,2,,"Olympic Stadium, London (GBR)",05 AUG 2017,1190
7,31:03.50,,Agnes Jebet TIROP,23 OCT 1995,KEN,3,,"Olympic Stadium, London (GBR)",05 AUG 2017,1190
8,31:05.14,,Rahma TUSA,14 SEP 1993,ETH,5,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1188
9,31:07.56,,Veronica WANJIRU,29 OCT 1989,KEN,6,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1186
10,31:11.86,,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,4,,"Olympic Stadium, London (GBR)",05 AUG 2017,1182
11,31:13.06,,Meraf BAHTA,24 JUN 1989,SWE,1,,"Palo Alto, CA (USA)",05 MAY 2017,1181
12,31:17.20,,Amy CRAGG,21 JAN 1984,USA,2,,"Palo Alto, CA (USA)",05 MAY 2017,1177
13,31:18.20,,Yasemin CAN,11 DEC 1996,TUR,1,,Baku (AZE),20 MAY 2017,1176
14,31:19.00,,Desi Jisa MOKONIN,12 JUL 1997,BRN,7,,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1176
15,31:19.86,,Molly HUDDLE,31 AUG 1984,USA,1,,"Sacramento, CA (USA)",22 JUN 2017,1175
16,31:20.24,,Susan KRUMINS,08 JUL 1986,NED,5,,"Olympic Stadium, London (GBR)",05 AUG 2017,1174
17,31:20.45,,Emily INFELD,21 MAR 1990,USA,6,,"Olympic Stadium, London (GBR)",05 AUG 2017,1174
